Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_R	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_L	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_R	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_L	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
-1.80411241501588e-16	5.59296985309076	30.6478509080396	45.8561662657003	-341.230492986419	31.4784101224967	58.6902069507789	-0.351448574342837	-12.7345440587334	4.88120848180572	42.3201260428261	41.6935396204122	10.0239891122075	21.6388575436773	21.6331132374957	21.4217718929679	25.5898406644381	-47.4926498458093	49.8945256043772	40.9150607618874	27.3912394315922	21.3790660727911	-8.88884122847189	-6.87703193057582	23.3205056225813	27.0018493058143	5.6668016458091	62.6599178889258	47.7379057854047	41.0889996504476	24.7259060025181	17.7570274134822	9.0918982485288	-17.4373801278862	39.4901430472763	76.3047714920272	41.6956520255705	26.7035215145745	19.6022869227213	39.8109229903381	55.0344547202633	20.6508338170155	30.4146125296361	42.6658188657723	25.234469255563	11.3126208670408	34.7723977413935	-42.0161772944473	554.302777984878	19.666901984609	39.0855033196023	61.1894877830977	7.67670526138101	-10.2579014358658	-10.903345132746	38.523577612699	52.8703466290903	32.5022238354053	12.2112300164559	27.3841818526721	40.9700695857276	30.1432158452256	-74.2310002660965	-8.55789810714152	-44.0251625799401	2.85942663708275	46.4668314147423	-0.0175000053449998	59.0237016580314	-7.72858472695374	30.6673535978782	79.6071618464986	-5.68457107901122	-67.1217259523932	7.06774342584148	21.0985747804503	26.8220961649681	30.6883491100077	45.2284339260038	3.11075533365111	32.8571416972553	47.9880126210033	48.1468481078165	38.9146049106586	29.4685062554281	66.867000544345	21.2997670958354	20.9443363343429	-2.6237087068747	17.1757024617679	-2.68646986259025	36.0932689943494	16.658417275195	38.025467792239	8.80479971142636	44.8453071191699	44.6325349105594	3.54651749155052	-16.0694184333994	33.7459912118247	37.7154221409944
0.5	17.9146542413835	25.6082245362998	23.0186613397821	-45.043465183545	35.0341407148073	51.8878731472606	-36.550794662674	32.4500251040728	10.8422521002103	33.4979787405498	34.2813961216464	21.1436220852586	10.3302291158551	40.922924417535	6.33069707590839	28.6144482919062	-127.236088109246	46.0116948505926	30.6255321824559	22.272591096894	26.3464388145805	-14.5627302871334	-2.55213845771461	12.3492506546886	20.5824724445382	24.8034846257758	45.828452826503	47.9882534174082	38.0161381928049	28.8401850878405	13.5098165299687	11.1831739839534	21.4764391496865	45.3344213609241	100.150159162838	40.4282505113771	26.6303691133914	24.1654829205306	32.5360991950913	26.8778374219866	12.318534120635	40.4743835619459	39.8513952985589	35.32406770575	16.6668129733583	28.6291476033563	-0.174108217648261	33.680354025386	27.4163835687559	31.1363701929445	8.62446196164728	22.6789541489824	-20.1335239028445	-11.3715774930579	27.3208077748363	52.7369661610011	31.7846124715559	-3.26428731739284	21.967565315053	38.199056091907	33.099145510666	-69.6046180866904	-10.0636071895611	-12.2808050671355	1.02893630413155	38.6945406634433	-9.45216404551507	69.4376495943942	3.45981533350093	50.8154397778824	63.5587544627048	1.25562005445424	-36.4000701358074	11.6256760179163	12.5070452819524	44.3658103927484	32.9044165652983	38.5580352235555	4.25324077132615	74.3867755200622	42.0378380152679	51.0559720570104	28.2510469289482	29.2036314794377	63.8095803572307	29.465939335435	28.2570103481271	-0.0807286297796793	27.634323704757	17.1568659559079	38.2798237986345	-7.32158384944094	37.7197310793057	31.0446419766654	58.5429074624316	59.6109570018818	8.39269268772438	-4.79052553861685	29.340234477103	26.7982623286966
1	24.7971016983402	32.1578438480722	5.86387132753999	-23.0895206333942	40.8835432699963	60.3819057238086	-41.6376443820896	16.0293351607577	10.9403010744476	27.6780127107788	28.9822518532202	23.6754302020581	13.2176334634964	9.35049840192973	7.14146386408113	26.1456955935448	-121.573058234978	33.2423330462918	33.9499823010326	28.1925302238661	23.4678005748623	-14.8292191165423	-5.76636624711392	16.0623926537238	11.4276230957316	26.4916049906997	37.8577714449398	43.1610165541793	38.2306097435058	21.3791500936509	25.8360068663379	21.6396365991264	26.7049318875787	33.9567805147007	87.5194228745123	34.8947124919096	31.4520998780117	18.4559343698498	31.2038593274865	19.8961675199176	14.5563079761749	32.0624286735041	42.7133238614469	32.6444852080673	26.2818544674985	24.6092210720233	0.87199046988953	17.9982042683619	29.7101160498981	28.9145251528368	6.36925132535954	23.5377918055295	-18.1214132678375	0.966199338040629	16.6213550787991	50.1012939415728	32.4997356097518	5.08439321453827	19.1656845055649	39.1219061848429	32.522533740522	-71.118391694323	-10.9102018198369	-6.63646192554398	-1.63239276141857	37.6275053926659	-5.98349626803718	66.0605072634532	-0.2872508994473	51.3918081279426	60.3204307446375	3.40776983494238	-37.8837931267271	10.3946697810915	8.68869933898853	29.9932607654935	27.0367557195416	27.1783661351871	9.88141909129302	61.2718067048308	37.6762212333279	43.2969381677421	19.6772955220716	33.9437713624579	59.871744485314	31.4350872763871	31.1601650524582	3.62222391606246	32.4009604371951	8.22908931887324	34.5296187059968	0.942202183881231	36.0089648572952	36.016157646889	51.7308150230621	48.119112257737	24.1224500816164	-1.61043085363765	26.0036896784701	15.790987920685
1.5	20.3646498872368	33.1172048261028	4.20602068657798	-15.7525161180764	34.205747800924	57.1457088858071	-44.6273782996992	12.3178248773714	15.8389904533465	30.8358871258017	28.7343485565891	21.534571245048	16.2040652740106	0.681371352418847	4.80017576628647	25.3579115520287	-94.0511858036242	34.0260592601799	37.9527102494852	23.8847093640239	22.3643336817585	-7.40137319545638	-2.3400529857406	15.9102717450576	13.6673675346313	21.317643567701	38.1943493110716	36.1856295315311	39.6926980235654	19.926399947896	22.9580124216641	29.8022469045519	28.9431272816733	33.5114392389104	83.3410481568897	34.6708375163497	37.3818194076595	15.1213735923189	30.7986450295872	24.4613319168331	17.9419547522755	37.4588785328028	43.3420274619804	31.2105142715597	24.9426576092938	24.0946487529916	4.66174590440012	17.1139164861863	30.8581860464054	36.3421253494876	4.11190054409206	27.3633001592077	-6.03704509654936	5.63549143744309	15.8433267244737	41.4087108991009	32.3753762209281	2.72468334382512	17.2971006573021	41.5627624811085	30.4727788628642	-62.1912238792347	-9.21301078812648	-9.62450048192799	2.71797011815121	38.3950640746566	-8.31414034413423	61.0667982361814	-6.7368228731797	54.9055570605497	57.2109055860941	3.55652266454179	-30.5928262980544	13.3154068553484	11.1774896904709	27.6094241206034	21.067925038427	26.8084752759529	5.74639100508673	54.5513704378839	36.9214889207802	39.0727798015512	23.923480889308	29.0125507945992	58.8315050840971	33.2128613711696	19.0014575296204	3.28708615375892	29.63531224689	6.50376799189175	35.1937544081089	4.71902177853978	46.2181781767482	32.9207037190117	45.5279249883982	42.2211943786825	26.8859773697863	3.06253869871873	22.4057270414886	15.3654984989185
2	17.5604181551124	29.6072718455799	5.16789134588981	-16.1878676123211	36.0049219808442	58.3595627384743	-41.1860975256694	15.3801119480793	13.797576403763	33.6808916450966	26.513333863792	19.3405557927701	15.3415318607696	-8.82343767830263	2.7132021610665	32.7725361667629	-82.5562342372791	34.1703857078516	39.2901869042966	19.7437381711346	22.5290960427661	-5.05527778254834	-3.08879389036396	17.8398371205096	13.7435591208492	15.421912072136	41.6923309772214	42.3215439371828	39.2905352014482	24.8259703172465	22.5352135682449	29.8203845860336	32.8612565232704	32.3077184272637	78.9686382622451	35.7833529837179	36.4416578107469	15.1032791943206	35.3259134374364	23.2236095474202	21.0430455437505	39.9401293373792	41.0539922971712	26.469657412538	16.176967051242	28.3031173355002	6.61543606860037	12.4341991125423	30.4273946071252	34.4264941035399	5.70284836385387	26.5735526927064	-5.1086164913351	6.29318952858519	16.2249270142122	36.6853069632122	29.3184936665704	-4.42917835366017	20.7412084986961	43.6663338423211	31.2160554149469	-57.5428035656849	-5.88162586794562	-12.8225560119402	1.86457615394567	39.9286548487963	-6.64969116843885	65.5480702736702	-11.2895598128227	51.8714807538761	55.0365519364249	8.4330722117795	-23.8146674120006	12.8578353385842	12.5927356640762	27.697635953056	25.0785399672902	27.0668205590807	6.31267019894966	48.1572696394895	40.4004698659881	40.7890916503887	18.4301295085095	27.7545509231669	56.8502930364529	33.948701921887	18.862463019021	2.02886824425265	28.7137937938846	9.54491662782294	35.2259834140806	6.215321094751	47.9545962724096	30.4173699085134	45.5537149968799	44.6890472656449	26.9519270142932	3.89490368519827	19.4255608851129	16.0694026343363
2.5	18.5338817930335	28.553431482928	5.37737319656786	-21.3303086155466	37.6075125241583	61.7600480533578	-47.0692563547857	16.7885286222127	18.1945731413357	34.9405671625653	23.5003416001279	18.9789386991014	19.598371201401	-3.40555744047718	2.42756330648381	33.1045499499287	-74.0615841291011	36.4208031225326	39.5837523209338	24.422371046144	21.1212177252033	-5.14873862277935	-4.27195392482332	20.7458375019012	14.3926078821836	12.5686301649476	40.305720958593	43.8379551718897	40.7377348575972	25.2739178406955	21.0899636440406	30.2175434037949	34.6828290426839	32.2329172662369	78.0353930831676	35.3707392271256	30.1653358449715	15.1185226021484	40.3507582102556	22.7042970209532	21.6998740375013	37.0851389712974	41.0776513785902	29.5658497627468	10.6777668475083	32.5415961272226	10.9794205186524	11.5885543269122	34.1171733434846	32.2598042714646	4.59802130542258	29.6787925329549	-2.06777540156953	1.60885707826791	21.3793985995047	35.6527186952836	30.0791965313653	-9.65748611418479	25.4378032286082	47.4746666231896	31.0487904521056	-51.3983139229149	-4.43919097048079	-12.7927761433253	3.51688110339822	41.1386438940801	-4.17079449379506	63.8631301473416	-11.2257490043763	49.53120152319	52.881531702783	9.17611451030391	-21.2349868294995	13.4589334254089	12.4245142372608	27.4440812550668	27.3811739604133	27.0749646392715	6.2104912402418	44.9162430846941	40.4575827608768	42.4135477927079	20.0819906355757	30.0077643605385	53.8130805320941	33.9264606109064	14.6055495534669	4.46363873650274	30.5438251482891	7.18124072922544	35.2863839316457	13.8692909500325	48.3428472154281	32.6937878544517	45.0516457865124	50.4788555657743	28.1147047504026	2.27239992831824	18.6295751364982	19.1628242882689
3	19.6348275100146	25.2128987392963	8.33758561514238	-26.4614986155161	39.7089859489765	62.8984649613072	-46.3796782891306	14.555606903953	19.0633783217815	36.451325310768	26.1923222939214	19.8190245842312	21.1107021213086	-1.10477869028962	1.84525818877799	32.8272224337156	-65.1649691769423	38.2135121991197	39.6227289621667	25.9461511169713	24.3178995252548	-1.20902543057208	-0.316468966611293	18.1841297821598	14.9556218717675	8.58771395119543	38.0937983301713	44.77561395778	41.0637498858191	27.2649574777903	19.9804589694688	29.3111821787887	32.273874985545	31.966124718232	70.0203102858419	37.1056007925451	27.5912906370979	16.5963531264437	41.8776238645881	21.42636501511	23.5498849289451	33.1868433586588	41.0989456554462	31.9006248790965	7.59423460534669	34.2350606809174	12.2189328609352	11.8075709244883	37.0594039112342	31.6061956879421	5.43349906057582	32.245070397425	-1.86336946486727	-1.07970523641063	25.0124254476261	29.2207767253172	30.1051841197103	0.433966680048402	28.635519714827	48.403418820909	31.8321649933257	-46.4556672461073	-5.51634582026879	-7.9146530953295	3.23530833612961	38.6773957789834	-1.36315371292221	67.9179165328211	-10.9297193880026	51.7573242597121	48.2507055349458	12.6178343526083	-20.8052291683219	12.8259633680113	14.1650082392163	28.4706013282282	27.9447663828927	28.0778950406032	4.73173005307336	44.2688581599788	39.9160252430212	44.9178200664231	23.3489901294608	31.8704293298777	52.3128774094037	33.0943314668575	15.1775548286664	3.67975753877451	27.6928799283019	9.9332182234622	34.7316003321058	13.740306185264	47.6360850827498	34.2273435132684	44.391683440325	53.0475950614018	26.2184047022772	-0.0148496160964846	20.6076149246474	19.9062137257917
3.5	18.3249707132212	22.8723821977051	11.0403865035491	-30.6263489784963	41.4736540154429	63.5323940170562	-37.3745770402295	17.0429240870373	24.2042412793721	39.9333400149882	23.9278343638506	21.2769675097528	22.3067296050798	2.71171444446445	1.34319593253384	34.2422003514563	-55.5962167157474	41.3709184366614	39.831783627394	31.0817687336724	25.6293098233981	1.11670862110615	1.75508501684423	15.1270056626054	15.3059211001785	7.68197639277409	35.1869259721255	41.8925735228438	40.0764218149381	28.6319384539766	22.9438494173099	30.3378369354933	33.9178113693028	35.4630032490231	65.1712176972216	40.0927228311122	29.4909866100466	16.6839497519513	39.4977451285206	19.7326012397888	24.8114951994703	30.5552054396013	39.0721846153356	34.044923274596	8.52427314515595	34.3571269636965	16.6470508644418	12.9082771665941	38.7848593727206	32.1107388346374	6.2098284785791	32.7945070649722	-0.874252907196641	0.0259104505318075	31.8075881106726	26.0018560936367	30.8963896093408	11.3378366451867	32.0142829725845	49.1852172027086	32.5688387438203	-43.2644265289826	-3.49545888852499	-1.61342203367251	2.90259031601177	36.2154520838179	1.36254842055927	68.5091854545395	-9.93900748588644	49.9028040883085	45.498425643871	13.8454439175615	-17.8341613447652	11.853151800223	14.8889402475526	33.6241587696702	25.8800915409989	25.2295528499304	5.07964502907499	45.4090128932049	38.0797541948673	45.9209197835336	23.6596483042311	34.3411447806006	52.9022060471472	33.3913208106242	15.4901705148021	5.67425283677764	25.7207529741194	8.88551679307955	30.185655930123	14.2794162887731	50.4087006442354	33.9148460482364	42.1146089028411	53.5266970151887	26.1065889307909	2.13035022578139	19.7572540345137	19.6441331382232
4	18.942490998696	22.3065942465455	10.9380037485204	-43.8401302436165	43.6241581228135	63.1959232817873	-33.9343149431243	21.0072672733016	24.1620945302874	40.8208697097516	24.1398846357046	21.8993160309151	25.3149927901324	5.81700153749255	2.41059615245013	34.2966605258677	-46.6416463778909	42.7865933717605	41.7829400981206	35.5914352804056	28.231709768282	-1.70629240570867	4.51733164253833	17.4117599709645	16.9727257956667	8.37680856431799	34.7146357931034	40.6899234462878	39.067794989023	29.7445927775996	26.6690174976254	31.9382833498429	34.5312688343739	37.2209686020774	63.0956845969566	40.1953619033752	30.3882821075691	17.0025186681805	39.040918998314	19.2960614245919	26.476848268143	29.5879251858189	35.6205269693442	35.5925941295087	8.98430285631462	34.5730460864066	19.2045993527934	14.4040782913403	39.9156273203768	30.6793739366566	7.59498292369578	34.5599614438122	-2.98999989760085	2.25991360941018	35.12883891002	30.5525934451537	29.7852869275224	16.9027037070246	30.7181888408609	50.1553256455914	32.6805182161119	-39.1751018523986	-1.44711352959197	-3.15604916571022	1.2572816041529	35.349480403638	3.82433952317272	68.9858668644985	-8.05014651759213	47.794569225366	44.777662968099	14.4153053595111	-19.9672447500602	12.7129599855081	16.9162915182531	33.5360229903304	28.1141702999649	27.6016203097821	4.07186797166829	48.1262234702167	37.4485801640032	44.3373963247095	23.5593051905427	34.6941567395205	55.6177314858715	33.241924043115	18.3550330440981	6.9136190559237	26.6448785690435	12.1982440945086	26.0659937650224	16.1762355570794	54.7798190640591	34.1278865973335	34.8868987764995	53.1523603067897	26.4222209882823	5.03820315944351	19.8562722995193	20.4204277096069
4.5	20.264251895081	25.0186097642641	11.385944557623	-53.235298672071	45.3511101873592	61.6233642606061	-32.0973878951094	23.7268605542179	23.2841302175514	41.0477073548942	25.573742877251	21.6756347085857	26.5668277651889	6.46891599391712	3.63316887328158	34.8361898321064	-42.2127875521448	43.7997801025303	43.7587978242345	35.6804134843496	29.92734301548	-1.8849660662805	7.38753295863166	17.92350260687	18.4266601540011	9.11884669810334	35.5765889250763	39.9905811835566	38.1176044681908	29.7698480036216	28.2986088255699	33.3443440420248	33.6244051501986	38.1150678238785	61.4014584046725	40.8076243286422	29.0480946378127	17.9917520850925	38.2282116770365	19.3482619669461	26.6293457806196	29.5906475464905	34.9278785683539	35.074630875871	9.35463767946875	35.5993172582265	22.7740180066904	16.7391758817598	38.8399602284737	28.3012024807086	9.97130822308523	36.1737649122986	-3.20133617148884	2.59913345428142	34.7713616451318	32.2874742384221	29.6189491478963	14.9348239787154	32.381177374022	50.9257231680932	33.276010413536	-36.5515295710621	-0.593636809951806	-1.91601842960345	0.798811117755449	36.1433644763423	4.4174066708198	78.2997459800816	-3.82278971778635	48.1664346925587	46.3554785774703	15.6984056013639	-19.8111659342189	14.050912125695	19.1789810546182	33.4787772996326	28.3291688860473	27.5139069219338	4.48917014628078	49.5523622423554	36.2750728526576	43.2304728035398	23.6845015510805	33.0141086030692	60.4237500557156	33.1101071930111	20.1983947094474	9.01051974365777	24.8382219302335	11.6889222467342	25.6758952593705	17.7222044702781	58.2531178359614	33.3827470062883	32.213218071944	51.2517964194069	25.3038714000598	8.59505244968332	19.1083335439837	23.0778374865895
