Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_R	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_L	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_R	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_L	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
-1.80411241501588e-16	64.9982325823051	57.8348998350742	56.7152832691683	64.206117745811	42.2041456928414	58.7265877003078	43.0112227553817	62.0384251610564	69.718034329297	63.4199083023019	56.8548293793763	61.9731025256365	61.4835163671278	42.8101100962819	60.1110910079201	54.9342535368278	54.1782103930464	74.2988812046773	63.8497341821255	62.139313485764	58.0502703335551	49.1070737049441	50.3447201449532	67.5724841077363	64.2267880277242	65.8840406414537	63.5765066674631	56.0428977134213	70.5166179275545	50.1361837907873	58.8702156915606	51.5904334847926	67.0294689222142	66.1072578259402	55.9238380003236	62.3579691196196	66.0770674609748	64.4665729092702	43.7688016171951	63.1493217343747	53.7580609768713	55.0813106266226	84.2546424812818	59.3562251235989	62.8898117824546	56.3056671987865	47.391330523322	51.9626607000063	59.9062895978508	71.6282735048847	63.2171383696686	63.8400153059514	52.0021249001072	68.4852023318905	42.8646287253538	58.0882973187864	48.3144957215946	62.6828263724581	66.6420212561183	54.1756886289887	53.5991524157355	71.2794360126127	60.9503373450243	46.0129520045372	61.9265752459413	61.3133885499468	44.2560645033902	NaN	61.4839761875002	57.7265364018622	52.0146841664831	42.8114140302625	56.129270132453	59.1441965331977	59.1276705240817	66.1885216363487	68.5216091335317	49.3381518773001	69.234690137322	49.0874575158914	57.7452031985443	48.931685669131	59.6630210432083	71.6384151195114	54.8339909108646	56.8270060002689	68.3317975959718	59.7003789655923	48.8012623438325	64.88190690678	67.5042927229695	54.5612646183385	81.3670609869262	64.7176766381089	63.9643385294848	52.503751397402	47.8633959046043	53.9574320906874	62.6056123145564	65.4157063919051
0.5	65.0395251955424	57.9434578062346	56.8524253577845	64.7147151834436	42.3204361321731	58.9262603693985	43.0903730387806	62.084770549649	69.777164568653	63.4706074278804	56.9628786715103	62.1063256295113	61.6100788503764	43.0226471129604	60.2498997071667	55.0057307356953	54.2919396548845	74.4862836500722	64.0155663883396	62.321525523977	58.3279330133754	49.2370175091856	50.4153030234877	67.8405712299565	64.5194373778651	66.1111139972771	63.7405626308508	56.1598013184042	70.7247894417067	50.3547252356231	59.1110983514534	51.7099390575387	67.1831082804328	66.3801296547402	56.2242218917046	62.5701732704163	66.279958947359	64.6522193479975	43.9402885895873	63.5062948658874	54.0532589459259	55.1127012476167	84.5526306669405	59.639764465099	63.084334984262	56.2192159375907	47.6978618819681	52.1395098678401	60.058503532758	71.8745625150263	63.1862143415832	64.0112655388363	52.2329400954388	68.6041772003284	42.9906984985459	58.2494670668541	48.3580126433449	62.691436203496	66.7103917702351	54.2210886869274	53.6502094118481	71.5661437772161	61.0025817780219	46.177539581931	61.9119590649887	61.342414485826	44.4592343126466	NaN	61.5310086399295	57.8787675817574	52.0154773323933	43.0390088490034	56.2246072666015	59.3322953433341	59.4225879673241	66.4042987714445	68.8831925124882	49.52935644272	69.4769753918101	49.2559144544927	57.9308548669019	49.0862249305912	59.9047519683971	71.8749483915645	55.0170352839924	56.9653585738558	68.4306305896962	59.9525294152849	48.9915190319877	65.068750496941	67.7707361174377	54.6618203755919	81.5967961465186	65.0699174751485	64.2053751468041	52.7343337283068	48.128034965969	54.1967287244985	62.8978245341094	65.6475947285379
1	65.0477296079446	58.0609575265904	56.9791765992405	65.5942344286159	42.4117642642563	59.0241953734698	43.1776031721806	62.1239250580693	69.9178797543192	63.4925817145812	57.0884601925814	62.2710917846323	61.7190747451132	43.2395497555256	60.4167953586856	55.0671869910194	54.4145542927597	74.6976928676798	64.1356186294112	62.4321495550709	58.2729167307976	49.2869152465735	50.5510336187656	68.144003115423	64.8468969015848	66.362226720686	63.9056186532314	56.2489869287095	70.9853807860134	50.5672523154073	59.3754204726284	51.8587719757592	67.3215764827091	66.5936400739537	56.5216966892472	62.7419861684825	66.4517154986684	64.9198939299464	44.0795710422938	63.8488072229526	54.2737808640683	55.1621198834205	84.8195689877863	59.8444985603164	63.2504090660233	56.4495508854816	47.8642288870779	52.2966331350284	60.1958380627509	72.1715650124042	63.1535218214217	64.1313361255976	52.5224639888076	68.701993357631	42.9807208890775	58.4792109221187	48.3607082705266	62.82794132232	66.8877238182342	54.288459215834	53.6892713238223	71.7053011397258	61.035863663836	46.3402466504075	61.9022252435658	61.3856050166215	44.6396752605343	NaN	61.7021964352695	58.0259029094564	52.3286041392376	43.1309945758284	56.3596305813085	59.4598764359295	59.7227856824271	66.6587756588393	69.2394340527379	49.6482558463667	69.6913948025804	49.4140730967891	58.072485807926	49.280467086396	60.0977250946843	72.1865708876835	55.2267586252788	57.0878114229686	68.5306974893044	60.1746178529769	49.1665211245492	65.2482753220725	68.0153711186616	54.7365381253738	81.8283875144984	65.1533381375168	64.5070163991276	52.8597223511369	48.3900361406841	54.4336137623822	63.0949801190738	65.8740904344852
1.5	65.0883157873291	58.1647509883272	57.0564647475482	66.5307512187924	42.5147612513524	59.1367946190162	43.2544712112339	62.1809214249486	70.0858706835241	63.5820536628727	57.207115471548	62.3844439371843	61.8533473670045	43.555665834722	60.6635667281351	55.1537038919349	54.6012051059637	74.9395812801918	64.3041034270238	62.55783730251	58.3448938412191	49.393085760417	50.668439948327	68.4311738100556	65.113448556416	66.5037138196711	64.1234080672236	56.4324181131577	71.2543887257279	50.7510451297528	59.5931052228212	51.9993795076532	67.4238440029094	66.8384813118761	56.7795524173011	62.9129422260817	66.6441290584499	65.2106942206905	44.2268080471847	64.1898629706159	54.5102887810796	55.2254945069785	84.9212906814911	60.1031091243932	63.4062386867572	56.3182710271161	47.9683500318991	52.4245411665085	60.3467038969796	72.4684232418178	63.2009056096837	64.0810675885954	52.7314989832957	68.8227600083002	43.1250616975297	58.6798787090012	48.3798241818785	62.9116821522624	67.0260724916949	54.4025145769973	53.7859362419655	71.9652165173036	61.1381731427905	46.5293688564057	61.9264128328395	61.4445680186383	44.82498862648	NaN	61.8501135511197	58.1926156613204	52.5850010298147	43.2155894329556	56.520970731278	59.6098502357831	60.0262908664644	66.9161902849469	69.5509637341362	49.7582970668162	69.8565790226587	49.5451638551809	58.2360301323785	49.448362554529	60.3042351568939	72.4839786841799	55.3685453875906	57.0770085410661	68.618684493203	60.4042775177863	49.337643170391	65.3640918336417	68.2010815769604	54.8234384015161	81.9047681540818	65.1199417022016	64.788070244827	52.777741412651	48.63183888183	54.6799791954705	63.3194188115083	66.1194993330932
2	65.0790817564399	58.295578561192	57.1775756785221	67.1815598112398	42.5986487714794	59.2351236463937	43.3597038488862	62.2062379996472	70.1990261265958	63.7202941185715	57.3305658391286	62.4895865392702	61.9787532178089	43.7657311752344	60.9242241137345	55.187330342199	54.7417951299381	75.1936212782548	64.5036380586127	62.7344208875992	58.5304609389603	49.4736236612246	50.7503893982872	68.6723908301048	65.4050720314237	66.7477194874277	64.3253595102511	56.526316583812	71.4783109976495	50.9619714877938	59.839204775323	52.1663521949782	67.5587035613513	67.042225207438	56.9722493103242	63.0642743907807	66.8612994769289	65.4418677735151	44.4338858495195	64.5164629702136	54.7033577160586	55.329408733847	85.1736311126721	60.3015598350802	63.5945747562955	56.2770166870675	48.0707789816228	52.5550064909509	60.457188582536	72.7121700081638	63.21142175009	64.098403031896	52.9526362023449	68.9438335905604	43.2263536915395	58.7463648112807	48.4614104508339	63.0191851397445	67.0800756189228	54.4954854661137	53.8276628146717	72.1668606958441	61.2396855312819	46.6749295532999	61.9869111066809	61.4805266434473	45.0063482905822	NaN	61.9491239005787	58.3552529867842	52.854190535298	43.3549082472233	56.5637707939683	59.8142981126378	60.2987241480016	67.1391139932838	69.9623117532661	49.886076988633	70.1545521998908	49.6813004408649	58.4371859625669	49.6023174057238	60.5181402064224	72.8688258076035	55.5484153940205	57.1681076598218	68.7294533913804	60.656824730233	49.4740884222387	65.5791577079779	68.3718890766052	54.8615119906665	82.1538793682608	65.2552764650448	65.0292376849541	52.7677570406914	48.815498347225	54.9378562207545	63.5715023371014	66.3589539709482
2.5	65.1999536754786	58.4310051885668	57.381216809826	67.420714499283	42.7065543180058	59.3918642654123	43.4377070383357	62.261862105132	70.363743137665	63.8823273953546	57.4346172984903	62.62274333828	62.0838098622874	44.0252724466486	61.1527584680099	55.2308703748079	54.9755019582647	75.5348843133234	64.71690788006	62.8880695285409	58.5400168388205	49.5454491026137	50.8457373139355	68.926259832003	65.690435110281	67.0114772560295	64.5805785363793	56.611815570777	71.7417297434017	51.1296664402134	60.1034963890554	52.321966131013	67.6556972789383	67.2438483489184	57.2201535455175	63.2061012730075	66.9860574936157	65.7079505454432	44.6185708241532	64.8413948646581	54.9368877054921	55.3755213129537	85.3244451109269	60.4850411457142	63.800004720051	56.4956690696356	48.2473321519538	52.6957008317061	60.6059631823845	72.9745062913589	63.283987578627	64.1761618480816	53.0811725537363	69.0605789451429	43.2966197293654	58.8342571473089	48.5180290465554	63.0403187761977	67.158733069958	54.5610547103689	53.9531731843487	72.2260563730796	61.2957399450351	46.8067991809372	62.085828626214	61.5841738253799	45.1438003814588	NaN	62.1331316118773	58.4906304825098	53.0710055203836	43.4819513732301	56.5416021549224	59.9961818278763	60.5600624283158	67.3783067638319	70.3010552208541	50.0405730112135	70.4707719123163	49.7903391330412	58.6626900189815	49.7520520071401	60.7778045163693	73.184988232165	55.7238133924132	57.2546135258065	68.8315614504991	60.8740816532378	49.63514664122	65.8976154620964	68.5170140686168	54.9534125323471	82.3020064303632	65.4042813166408	65.2932403883308	52.953519608679	49.0421065586381	55.1210665753272	63.8399827034882	66.5293886486713
3	65.3499699149998	58.592379388969	57.601090318976	68.6954690898341	42.7900457449401	59.5367656836831	43.5541274200637	62.3700162590592	70.5467195655968	64.1359879951454	57.5396124952912	62.8031980298973	62.1942933303012	44.1328550603949	61.3729274280487	55.3021710739671	55.1580407501888	75.6543222677401	64.8656949553402	63.0624354557863	58.7730582555308	49.6724147186649	50.9421650909103	69.2081074920121	65.9870085792002	67.2738662670527	64.7721109198308	56.760204213677	71.9976707538418	51.2846266856807	60.3514928724366	52.4702547398748	67.7885490710318	67.4264573130337	57.4748038986629	63.3371865778532	67.1912611200916	65.9632294462052	44.7440827512202	65.2193748980107	55.1430570435045	55.4708140666976	85.5558450310608	60.6964300771522	64.0386665610686	56.6468403895028	48.4613435824171	52.833648133667	60.7699793093849	73.2767135539127	63.3611765129268	64.1871866068912	53.2446361601941	69.1436224556835	43.4348277528721	58.9742549538088	48.5430718641118	63.1259858464885	67.2426263949937	54.6292597100511	54.0248405003424	72.256086947528	61.3811285763907	46.9889777413077	62.0484030017086	61.715181417985	45.3289712577882	NaN	62.2763268125166	58.6582351495013	53.1064270283427	43.6273532611318	56.5748266176521	60.1977811566515	60.8165221035836	67.6300221411891	70.5768322992657	50.2474297589368	70.7634556195717	49.8970200692923	58.9762075772722	49.9567919752021	61.0137805653635	73.5025590059047	55.8729489863104	57.3470350250298	68.8599903401102	61.0564221411081	49.8692533449432	66.1443938776298	68.644707554522	55.0350495520832	82.409146501179	65.5319606382818	65.5388669144032	52.9773422575426	49.297842664238	55.382701334145	64.0656980631391	66.7062686808562
3.5	65.5146724092055	58.7420872847438	57.8189311367018	69.8744780377554	42.8870407446096	59.7515948673895	43.6902897309718	62.4434319294567	70.7715406869479	64.1778003819097	57.6484942281906	62.9345856437906	62.3169889486811	44.2361057370833	61.6063482696526	55.3554667932861	55.3661696504745	75.6014733120403	65.033955902137	63.2385867736188	58.8707695602227	49.7958109778026	51.0803369325795	69.4554710702309	66.2284987236021	67.4076457291247	65.0207765481647	56.9291285683739	72.2174671659925	51.4661646256464	60.6057995003707	52.5717407056522	67.9188207158636	67.6528886703731	57.7098161457647	63.4972851896887	67.3812211268595	66.2359679157655	44.9034779532812	65.666410332774	55.3517710629868	55.6157323628097	85.63513518979	60.878368206894	64.2358228293699	56.9766722158165	48.6777816529808	52.9551514973268	60.8884997042099	73.5740177344658	63.3880169488126	64.192524947968	53.5114196130397	69.2317788176623	43.5737431003229	59.0446109049737	48.5471223580919	63.173841671445	67.3514685265436	54.7061685153119	54.124600849061	72.5124973444937	61.4466919968157	47.1692760073417	62.0504513684956	61.7425885537855	45.5101785318769	NaN	62.4861434946533	58.7978663399088	53.3209031469734	43.8050459452259	56.5583436888332	60.3578918140202	61.0735675153864	67.9496586944627	70.9347272096252	50.5083743697739	71.0810148935254	50.0345835431385	59.0858655179701	50.1329820357529	61.2452218148199	73.785477427509	56.0433702173143	57.472009640111	68.952883913426	61.3126428668672	50.0851718102664	66.2852032759141	68.8458189523093	55.1188419003867	82.5217837909117	65.7067028744402	65.7691841066671	53.1048343772425	49.5512587183883	55.5998815442894	64.2559135914201	66.9412405135037
4	65.6009471354277	58.9171539316995	58.1130410096199	70.3237079546423	42.9998634852406	59.8971126390373	43.7743611154932	62.4984049904385	70.9847974972089	64.3202588971	57.7732337721053	63.0253713770842	62.4479348391097	44.7553886276839	61.8439120870438	55.4205201942297	55.629937611368	75.5885577884756	65.156108276485	63.3744640330804	58.9004982707542	49.8854936888797	51.1982750910704	69.677078408248	66.4654631083742	67.6983589938775	65.3267338126477	57.0849177215915	72.4668413750103	51.6247914190662	60.8670525335253	52.6751909443025	68.0449627919558	67.9549308376495	57.9207888763979	63.7056789905799	67.5697889552819	66.5099504838099	45.0881777305315	66.0762128366174	55.5918454158533	55.7640733179807	85.7882626969422	61.0721345497581	64.4423250464665	57.0515512481522	48.8819556313964	53.1056082639059	60.984473255188	73.9010710660888	63.4917540714742	64.2613578135415	53.6960855559897	69.3767739084144	43.7591508093834	59.1660311882849	48.5934905485197	63.3623966717489	67.5069843094366	54.8392580185433	54.2192548752226	72.6020893110262	61.5313572148171	47.3457122484124	61.9905646994033	61.8274952521184	45.6626010074691	NaN	62.5209826851991	58.9637653491489	53.3001327529151	43.9694360627509	56.6506879867837	60.5381239395819	61.2974629384253	68.2432808218353	71.2494582299184	50.7632208772996	71.2755060770132	50.1487213232803	59.1807671195785	50.3014091679823	61.4390279029973	74.0878727455222	56.2907376653167	57.6205868067541	69.0917113694141	61.5531399954948	50.3086014990366	66.3364429003243	69.0452694033295	55.2138464813358	82.5683562774765	65.8215246128153	66.0281822820787	53.4318881126263	49.867890092469	55.8011190554744	64.4719191361032	67.130574707935
4.5	65.6996373099493	59.0750039305904	58.3860777387319	70.5274256246509	43.1053754270965	59.9690264599773	43.8747929696108	62.5846803499664	71.0585355813493	64.353059779345	57.8869312842533	63.0312771192257	62.5917174554186	45.1967873536695	62.1390495308442	55.4893163292555	55.852023941182	75.6783761682206	65.281343308143	63.4620282146507	59.0918013990536	50.0262602177121	51.3258113012152	69.8969591117602	66.7291626481608	67.937875287301	65.6543893095114	57.1820886209942	72.6324620191946	51.7787319247294	61.137150783396	52.7971276277353	68.1700796453857	68.2347652074471	58.1200470477583	63.9118540974795	67.8600764846651	66.82332236788	45.2388815790705	66.4341106528351	55.841764421609	55.8595365500723	85.8637149555414	61.2612710121922	64.6927285822072	57.1968302000596	49.1095785756082	53.2702328532958	61.1279816491291	74.2151676546748	63.5622719238049	64.3331479019585	53.9183786479975	69.4792500408668	43.9700278309971	59.2587845475062	48.6910438176203	63.3742540134603	67.6466939089348	54.9516677555379	54.3329750427034	72.6301409871182	61.578139444139	47.5370659841057	62.0031262858173	61.9283302507724	45.8395683510866	NaN	62.3578968213663	59.1443347559112	53.3360114241625	44.1153169941517	56.7526223710257	60.6985511998539	61.5567647178798	68.4952816460281	71.5392262380247	50.9612878270357	71.5895224206861	50.2699230553212	59.3534306043406	50.4503789186327	61.6239649904543	74.3872596816841	56.4435881235938	57.7304356155425	69.1536011828061	61.7536312745311	50.5004559998368	66.4255131259481	69.2847069328259	55.3371940911326	82.7014950219024	66.0418582901341	66.2993048928499	53.5952365401616	50.160408067538	56.0356443033201	64.6795597445653	67.3121691382444
