Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_R	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_L	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_R	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_L	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
-1.80411241501588e-16	63.6125102651481	56.1760030564489	55.4337950679054	63.9605069817698	40.3163931671863	57.6232672907088	42.2304670694574	60.750648003939	69.0372742115185	62.5772781971697	55.0811774693837	60.6523866345783	59.778174752451	41.5194523529478	57.7251214957407	53.3042474362807	51.7663108313187	71.8682147508702	61.4236685698395	60.0989733833408	54.3112686791864	46.4357868186213	48.3857002227909	66.2544432622045	62.4317352253565	64.082500515892	63.0747431818386	55.1187841547598	69.9593226184987	48.6544871223042	57.986157042413	49.5173698180549	66.4236370572774	65.4345407015397	54.9282481542313	61.3174863171921	64.0467780077093	62.7124002376026	41.8933627277881	61.1275850382887	52.2608356033555	53.2670037401019	81.9243848331735	56.6330171877998	61.2502901863591	52.4368753216774	45.7532884841559	51.0838524490689	56.5999011600136	70.2015874597802	62.3313154559496	62.1311756865494	49.7929393445972	67.3957200729392	42.1967228041161	57.1421988037423	46.6877987186383	60.5913163808978	64.7009445028778	52.850500512709	50.6113404115441	70.2956924657658	58.6346374299855	45.1296532734933	58.2349587145547	59.3051492000901	42.4311561733327	NaN	58.5982613082738	56.2396399816258	49.2812662106116	39.930456937093	54.3798384984436	58.1793956191292	56.6359168072273	64.8689611600541	65.8565075583782	47.3803502293302	67.8017690577693	48.1234607041356	55.803754211784	48.2037336204316	56.9840261527368	69.1906165408731	51.0925006589405	54.7198897522717	67.6737571620075	57.3255708998764	48.1419157148169	60.4288597444789	64.8892691789182	52.547512936761	80.1070162214483	62.812582057952	63.4154709568444	49.1759995907552	45.7272795919464	50.8667160744819	61.9748231445852	62.6285908819024
0.5	63.6465675903211	56.2783533223156	55.5598654039419	64.5805559860842	40.4483900455519	57.8190699484141	42.3264230899325	60.7934995149355	69.0805947701298	62.6730517014396	55.1891123756842	60.8088339707315	59.9158257747984	41.7487262331864	57.8604953019173	53.3744882244064	51.8979154683547	72.0481009018202	61.593655007126	60.3044370752787	54.5964447152897	46.5677055345613	48.4662101844893	66.5370323774809	62.7372524259265	64.302280469161	63.2445241492169	55.2493177580436	70.1760037764966	48.8901622978536	58.2362441544999	49.648766937954	66.5800551208466	65.7197289336251	55.2299740724039	61.5393551559655	64.2568176193441	62.9057737304904	42.0733736398212	61.4906871693444	52.5732057589314	53.3074803475766	82.2175378358455	56.9120396362036	61.4383482823294	52.3794369470019	46.0667017249474	51.2704905831957	56.7324975435047	70.4396895973447	62.3129493648168	62.315678841417	49.9839395761904	67.5220870588609	42.3321563725659	57.3126473565342	46.7286272840808	60.5995430661195	64.7757192299688	52.9136555649993	50.6372827338379	70.5957099471961	58.6925476237516	45.3118012466344	58.210373017686	59.3493306563851	42.6508816726245	NaN	58.6490237751622	56.3797424967405	49.2819946058419	40.1677536877658	54.4644772432319	58.3761322593839	56.9519808058462	65.0905546258669	66.2165457178573	47.5656504825965	68.057738317166	48.3040995198396	56.0052198536413	48.3710319181637	57.257360775173	69.4391180767357	51.2567784140321	54.8527586424481	67.7872004860914	57.5796656728551	48.3339751800686	60.6471871129153	65.1682870013198	52.6548920984616	80.3535938950298	63.0995875418996	63.6679565962209	49.4088107981556	45.9935949650344	51.1033069312116	62.2549432503155	62.876060050998
1	63.6553055992539	56.387657161568	55.6824143923426	65.4052295300664	40.5425489314746	57.9203926126021	42.4259038347752	60.8231620921699	69.2103787976025	62.7164878518926	55.318027703827	61.0242714011457	60.034217055917	41.9756014783004	58.039183609664	53.4375575559256	51.989293409075	72.2484601763823	61.7143271030737	60.4054688755661	54.5732341828773	46.6172659634385	48.6122468581418	66.8620695624389	63.0806382583974	64.5486462781332	63.4184320632812	55.3402299064586	70.4416626730482	49.1141494729305	58.5114762776591	49.8079265992825	66.7222330934457	65.9338688577152	55.5262455890684	61.7230529114198	64.4621962551801	63.1870921804974	42.2458516806894	61.8395873684387	52.8052804108137	53.342563482101	82.4548823200663	57.1099843248094	61.5924557567388	52.5892050542743	46.2377035517609	51.4360996602561	56.8645981005103	70.7426987681459	62.2905800151824	62.4443796242096	50.249287061438	67.6262692209945	42.3505552518396	57.5677142315641	46.7212278615395	60.7374700414458	64.958233165272	52.9832738778232	50.6599037873908	70.7505204205866	58.7325280163854	45.4839070934306	58.2010765479754	59.3928070276423	42.842039373297	NaN	58.8721742807841	56.5225389025664	49.5894073874674	40.2451052600267	54.5894395863768	58.5073164234274	57.2607898755194	65.3500100696097	66.58717467243	47.6938118816224	68.2845973002516	48.4722363021177	56.1688144023729	48.57707243951	57.4755120874113	69.7682722206792	51.4638136916013	54.973188786639	67.9006498768933	57.8151652297188	48.516729966618	60.8428724671522	65.430930013817	52.7259990827279	80.5880453783116	63.2028363559297	63.9831586963576	49.534534341799	46.2574470088488	51.3494099410687	62.4643089416514	63.1168968742667
1.5	63.6931796379426	56.4879554007115	55.7526980629064	66.1897422513429	40.6469489094942	58.0344664486753	42.5162132385284	60.8733129181515	69.3659493170963	62.8160976002845	55.4353968739478	61.1666295605961	60.1746253538183	42.2961335546347	58.2796096521889	53.5231758307899	52.1617319885897	72.4694588929587	61.881611208095	60.526367778956	54.6461964552494	46.7200607692751	48.7419478908131	67.1735718705001	63.3562190940539	64.6978942691946	63.6443612348141	55.5249481798747	70.7137765234995	49.3074459189542	58.7354672968557	49.9510760731264	66.8331816119587	66.1916882189497	55.7835131178625	61.9080597090322	64.6621745524229	63.4872102314204	42.4156205464758	62.1887956018999	53.0474311498781	53.4046023341223	82.5346421814853	57.3722062380945	61.7479324383915	52.4735503485709	46.3603765436197	51.5719617182584	57.0031782795846	71.0379122043296	62.3425637006282	62.3985617573787	50.4315296115911	67.7508985690008	42.5297768163776	57.7855300114022	46.733943335612	60.8421142120979	65.0647459575067	53.096687307282	50.7467628948204	71.0264025584089	58.8565677684295	45.6768764965847	58.2202054861042	59.452101623785	43.0300005624671	NaN	58.9941289582462	56.6859328307816	49.844210278596	40.3114091229497	54.7990401576312	58.6605154181689	57.5775362646755	65.6206425091834	66.8810709827219	47.8053009202353	68.4626877192943	48.60238040714	56.3438873498836	48.756248481361	57.7054281032176	70.0477758264434	51.6105893180036	54.9751311376185	67.9999253783227	58.0518853562541	48.7001629740231	60.9809937077474	65.6292204028648	52.8219961768831	80.6491289709033	63.1637454693318	64.2728243777873	49.4754070187809	46.5012786291448	51.6145854601942	62.6806936212906	63.3831408157939
2	63.6837230023528	56.6098164910657	55.8466626770592	66.7192346027249	40.7290174883539	58.138430097779	42.6313035947101	60.8842232045648	69.4733524877566	62.9590765996544	55.5587005392497	61.283995430969	60.3049243836979	42.5154860095164	58.5349291587429	53.5529845685104	52.2903778720757	72.7201234881934	62.0805284907463	60.7132581452566	54.7849133811423	46.8018940346262	48.8349254666468	67.4336873293387	63.655478246701	64.9365358981382	63.848319566143	55.6228079343409	70.9343557151879	49.5258975355896	58.9872408230608	50.1163867182801	66.9696495633799	66.4015948662791	55.9819342081709	62.0698976335881	64.8975628436713	63.7303550832837	42.6380036705093	62.5166340649267	53.2562431273352	53.4916344654573	82.7801300480917	57.5692535292053	61.9302974451083	52.4592821238168	46.4822664817741	51.7079154573891	57.1011132360493	71.2651309830828	62.3602683047889	62.4243881711107	50.6419473034898	67.8749638612268	42.6530548411732	57.8643863528205	46.8071650794393	60.942111149852	65.1140431507221	53.1916664038169	50.7681012092587	71.2309462902996	58.9720757127509	45.8211393875538	58.2672507118183	59.4924717490449	43.2020787346719	NaN	59.073028940517	56.845478675214	50.0710204922372	40.4230895316389	54.8497233981856	58.8708010679724	57.8603912758589	65.8451454609534	67.2848844833992	47.9447010458973	68.778339815214	48.7379706756747	56.5440616230893	48.9220659780406	57.9437340325454	70.4248661874069	51.7787304665431	55.0632240727732	68.1216321040689	58.3028420675064	48.8471983232823	61.2089946624462	65.8282240898095	52.864334092383	80.8949988656431	63.2753953244426	64.525577043484	49.4536415940259	46.6891579821318	51.8654368504862	62.9242419512481	63.6415106497539
2.5	63.8001137166361	56.7367996535016	56.0030014578689	67.0676440636715	40.8262589761818	58.3014557933735	42.7186840603984	60.9327991338591	69.6224051297311	63.1315907367794	55.6669173250551	61.449700457148	60.4178318965776	42.7946638901542	58.7569417476183	53.5925100945474	52.5095763678051	73.0396373640041	62.2954826715034	60.8667637781735	54.7976681739745	46.870253045368	48.9436265717196	67.695034283127	63.9500379981323	65.1982118895581	64.1071096269211	55.7082274249736	71.18204950873	49.7009038552997	59.2654213012933	50.2731465633401	67.0890857290931	66.6065226337479	56.2439506147158	62.222958776121	65.0385807575124	64.0090970889998	42.8363378399048	62.8483448974876	53.5061293959873	53.5352405351477	82.9294232285134	57.7537809663623	62.1140346007973	52.6814611569093	46.6728895925239	51.854533837357	57.2517617516529	71.5128040361849	62.4398935968543	62.5137088845397	50.7753624962501	67.9895050316628	42.7277014736048	57.9643469806939	46.869247693958	60.9636156327541	65.1835017629969	53.2569380076814	50.881453795915	71.3045530769001	59.03633186282	45.9551897339565	58.3478161564396	59.5957909105111	43.351365596255	NaN	59.2514696892964	56.9842043335015	50.3002214552596	40.5350216508082	54.8246620767484	59.0556766831721	58.1308455038464	66.0912833387435	67.6241886956594	48.1047714591807	69.1080474692923	48.8464381831582	56.7915568573078	49.0863267862442	58.2307642073128	70.7432862441601	51.964305366747	55.1415836783142	68.2371027887803	58.5172647709478	49.0180206796681	61.52574219806	66.018980053022	52.9525798110751	81.0385684909626	63.3846808807102	64.7992460955322	49.6446947737395	46.9091050482099	52.0551104633743	63.1958873190329	63.8216527385274
3	63.9454843476935	56.8959893196554	56.1801980640497	68.4098945120878	40.900722087077	58.451381985784	42.842840487543	61.0322278276629	69.7913602466824	63.3912302536788	55.7830772828295	61.6498532919261	60.5364158366251	42.9148120658891	58.971661624633	53.6597511597039	52.68377845185	73.1573771993923	62.4518236339639	61.0381494739153	54.9922443197735	46.9990907575739	49.0520464647882	67.9953252708884	64.2550646021282	65.467236986213	64.3002492415181	55.8537651028658	71.4293129183872	49.8616847060642	59.5294680657817	50.4315242747167	67.2298700000246	66.796655000288	56.503791046238	62.3644443139455	65.2575223726609	64.2701602370935	42.9784890002459	63.2359952196502	53.7191435144012	53.622807232806	83.1469004877963	57.9664605383415	62.3395967846795	52.8379039286317	46.896157770447	51.9979783054091	57.4030415406213	71.8004760603313	62.5179589291204	62.5356172352444	50.9373733897919	68.0770895689056	42.8764052367968	58.1245533401579	46.892475155771	61.0625127305084	65.2469046485151	53.3284181641878	50.9363564919435	71.3421644688231	59.1290909020471	46.1387389081486	58.2913631962034	59.7329613429569	43.5285340072248	NaN	59.4210707033685	57.1573562457038	50.3333370363602	40.6887677139414	54.86635575658	59.2627484117367	58.3973074936905	66.3507697103376	67.8886695321185	48.3281707992324	69.4119213828464	48.956775334908	57.1174176909361	49.3021549388761	58.4900120697205	71.0457098115556	52.1185528056009	55.2509810889345	68.2753364219468	58.7036210293912	49.2610898858322	61.7681676228607	66.150823863302	53.0288900337852	81.1504011722592	63.4551155300017	65.0524232709887	49.6691400978657	47.1533988434562	52.3326040573598	63.4347934572452	64.0227788776912
3.5	64.098177478335	57.0351803655858	56.3635538075438	69.5540350001284	40.9890006576155	58.6641077399733	42.9868372073074	61.0994363913381	70.0011681234481	63.4485140103853	55.8911106088599	61.7987632728538	60.6675072417793	43.0247794290437	59.2000491813921	53.7149014831507	52.9281285964162	73.0833278833267	62.6316972400743	61.2244379370081	55.0731676226697	47.1201733970913	49.1975857752243	68.2637606559358	64.5007511956361	65.6121736964783	64.5495901937342	56.0218208594176	71.6411465176043	50.0492095012055	59.7929477426014	50.5415551216491	67.3711737539483	67.0379712080363	56.7438468316695	62.5331357971927	65.4602834721169	64.5565423237965	43.1542649067177	63.7026310656221	53.9393562553335	53.7795046505577	83.2117362212429	58.1405879348627	62.5297242484808	53.1409554409928	47.12778195843	52.1263778359709	57.4944088886839	72.0850994735162	62.5468687360675	62.5422078995241	51.1906040729439	68.1769017476993	43.0249579512156	58.2104174441768	46.8888161159763	61.1124179141498	65.3392316477876	53.4016247517793	51.0283557076809	71.6110902629643	59.2129581279794	46.3228495752764	58.2745450721146	59.7620401930149	43.7003793314609	NaN	59.7270628129259	57.2947461087124	50.5325560312378	40.8648380234713	54.8603156720243	59.4297430743474	58.6680951761517	66.6760071627601	68.2432950306967	48.5826714260232	69.7405927001949	49.0995867921858	57.2234259687893	49.4869230002117	58.7427049953375	71.3295019270649	52.3248217093009	55.3821202770899	68.3628786624573	58.9627683433703	49.4835623421988	61.8863402701524	66.3544905924754	53.1129442258536	81.2741662941314	63.599936375672	65.2889099015597	49.8017869392519	47.3952851093818	52.55436674504	63.622985727462	64.2782191248007
4	64.1839375142393	57.2018392669495	56.6135939179923	70.0093511019978	41.0999944850649	58.8108418210874	43.0774499271309	61.1526863319953	70.2016376024526	63.5802952786227	56.0222467292527	61.9138489826665	60.8055530236179	43.5449000781821	59.4305031012064	53.7833066840942	53.1902240092593	73.0861035475082	62.7522235152109	61.3817462197107	55.1245793759943	47.2087183297538	49.3222278742007	68.5021397530674	64.7461178755407	65.892914545437	64.8504240799622	56.1852259666566	71.8835803108977	50.2127554068049	60.061848912187	50.643030914576	67.5140212581388	67.3532374063826	56.9694918307645	62.7520054233263	65.6721740393468	64.8440822348903	43.3648417887014	64.1211888472606	54.1899983797628	53.9298604316257	83.3545257236717	58.3306726944146	62.7159803755007	53.2509454670834	47.3401089316701	52.290745280809	57.5835970733651	72.3989147016273	62.6576587923194	62.6122883662069	51.3716691102442	68.3231483801579	43.2169756644199	58.3492676553937	46.9270771023957	61.3175312750083	65.4837509911246	53.5316708257197	51.1209502914548	71.699236244168	59.3028926489358	46.4994716763913	58.1888025330658	59.8440050733886	43.883679211535	NaN	59.7962423714687	57.4617913231093	50.502830994108	41.0218703943338	54.9539319552339	59.6067670597637	58.8972541868158	66.9772605985983	68.5709077988087	48.8227304449867	69.9479560877452	49.2167106565272	57.3250454930312	49.6688208244111	58.9531669385323	71.6260597735896	52.6137256448661	55.5442225082238	68.4862357722225	59.1893236309164	49.7099579822424	61.9084782665112	66.5581142238504	53.2104930894089	81.3332849107391	63.6875984062947	65.5541031104883	50.1577119502859	47.7138035982557	52.7616308580005	63.8369684040827	64.48841262023
4.5	64.2880575810642	57.3533019569051	56.8562118028641	70.2257453888031	41.2015560621727	58.8834555701635	43.1815209017723	61.234670889739	70.2716941087549	63.6313548060794	56.165646668169	61.938506213963	60.9548483938824	43.993868382696	59.7129995278243	53.861011715083	53.3881455899854	73.1867218843004	62.8876347610453	61.4745757489207	55.3374803235899	47.3478975905255	49.4618841543726	68.7286530496814	65.0071712938641	66.1344413405587	65.1755200650468	56.2890873544761	72.0473796934556	50.374535380735	60.3473442468364	50.7623272559298	67.6438796364876	67.6453643006193	57.1779833130435	62.9662386063513	65.9640090688658	65.1695097793396	43.5317803643369	64.5010979508701	54.4540187301953	54.0220128131845	83.4221295981216	58.5183830566958	62.9642983120489	53.3706173197222	47.5746740051919	52.4636606946573	57.7126414668901	72.6847674455471	62.7302713487664	62.6823585808823	51.5837594008413	68.440449942571	43.4265996449726	58.4547538924712	47.0182067339696	61.3903938501914	65.6220862431201	53.6356953376513	51.210778208139	71.7169368693161	59.3496858912313	46.6959835948249	58.1754574132114	59.9386364037492	44.0880853225254	NaN	59.7120874417761	57.6406166152091	50.4948254799148	41.1681902123048	55.055449116712	59.7636244824048	59.1580360929515	67.2343452702075	68.875826539371	49.0140550034592	70.2865184279818	49.3366730904594	57.4949185326846	49.8332493420759	59.1581283846719	71.9139982743544	52.7543527865324	55.6720311795007	68.5458420884289	59.3847494673656	49.9069559994767	61.9838497647499	66.7934078968914	53.3229725951116	81.476480107934	63.8969985505885	65.8314206104527	50.3183990094129	48.0145514836858	53.0180394921122	64.0489751575304	64.6848014551062
