Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
-1.80411241501588e-16	-0.0613486307773857	0.041323609661384	0.0779602691360421	-0.364139245789659	-0.00405274864033839	0.00431191094002837	-0.0336626211365333	-0.00117395381832001	-0.0325582436803388	-0.0176257289607389	-0.0117788582956394	-0.0172682678915171	-0.0473662333193533	0.0218523694114898	-0.0449502672912294	-0.0137776327476333	0.0449148647479511	0.0269040708838005	0.0117284219053188	0.00460308338165449	-0.0866123879165995	-0.106655297295458	-0.062637607453896	0.0119946269538942	-0.0561291854697952	0.0894233755268928	0.0403118026761286	-0.0197626265014168	-0.030908625599291	0.0821282264528302	0.00657498214219184	0.0405496130825325	0.0676606252202939	0.0377093253653817	0.0103822543340057	-0.0123462847242439	0.0669368032198838	-0.0396217754044724	-0.0334927365627302	0.0148980290384587	0.0151567288075478	-0.0277824203010734	0.0182532352213744	0.0232467753572824	-0.024777949288004	-0.0115949799375124	0.00994146770348747	-0.039760128063375	-0.0338311581966858	0.00129742991643006
0.5	-0.086176755490899	-0.0501974315038036	-0.0202286324000864	-0.666824322303729	0.0232999499721694	0.167827456750664	-0.243996206849792	0.0437731369814237	-0.188219914573942	-0.321432642469931	-0.0418465496159744	-0.0438677858098269	-0.119806900971003	0.0488091229510873	-0.141516253632867	0.0751554796367659	-0.819642309609027	0.0589063406524971	-0.0129225983174615	0.0358352840023304	-0.0954209756242724	-0.190323030450765	-0.0649091295666369	-0.0508705248231746	-0.100960728776871	-0.0795219115309855	-0.0132091558723544	-0.249075422659374	-0.0951004049666868	-0.110003015309446	0.0538604411410643	-0.0806895667179467	-0.0961303291818904	-0.00857628255621129	-0.103875292540126	0.00585517580266604	-0.430418352701421	-0.0842788661318213	-0.206285174889206	-0.0624507118692864	0.0135153252051723	-0.0384126001235857	0.181344195675886	-0.128215994583294	-0.0623174582754166	0.0105231431375335	-0.0230249694823791	-0.173517890461906	-0.106431756042594	-0.0585154038666877
1	-0.0694680277817263	-0.0100310702174491	-0.214621556661302	-0.845129278931833	0.162288447950356	0.303180434405059	-0.599071220853481	-0.119256056619104	-0.241057105563903	-0.564222792996872	-0.0692325948120073	-0.0929131707517421	-0.102867626028906	-0.169284330921535	-0.164234997847273	0.110543061573482	-1.5132615817829	-0.068310945158344	0.0243007435296201	0.0284083390887162	-0.0954216391627721	-0.270300022875222	-0.11220337688498	-0.10146648854755	-0.206185805813488	-0.134456626642179	0.0013304059467617	-0.376411003478729	-0.104982399644974	-0.288890735236021	0.117262205093722	-0.0912682899809331	-0.084381406398513	-0.109671497854682	-0.176620590243648	-0.00114275239961759	-0.955473221170797	-0.179116760517224	-0.366043623269866	-0.0786458060047065	0.0432380827895261	-0.096952318935835	0.325199002631186	-0.358590050143988	-0.0329769937098151	0.113686600154072	-0.185902351735606	-0.344904395479002	-0.162303862255109	-0.0581463160604919
1.5	-0.066937599683266	-0.0274793748471902	-0.298233687751512	-1.04197045464596	0.178507416499579	0.450685714861849	-1.03484487249804	-0.263119716851957	-0.273033723038495	-0.737432052854262	-0.0980968261735506	-0.248763690282968	-0.0336475712743676	-0.364567458256229	-0.31748927419488	0.105756902033558	-1.94694213735583	-0.113952577039932	0.114007098657768	-0.000706300248881075	-0.110017389220441	-0.292802049434579	-0.157555551706542	-0.174074450882291	-0.348599872816344	-0.245429895527153	0.117934204045777	-0.408085279818206	-0.0265860829062814	-0.402501565237349	0.0662376268565361	-0.0844275723272697	-0.257930322096679	-0.134991273559184	-0.223807068168166	-0.0510253456597797	-1.14749755699237	-0.221041110280427	-0.532269814592253	-0.0409601587461095	0.060760793965404	-0.223054116671565	0.246355654558051	-0.595840084671727	0.0869366190079599	0.217413197061619	-0.321548470441777	-0.46388417330628	-0.145972397439371	-0.0511575338801353
2	-0.0124500568693662	-0.178250791361056	-0.504578511835125	-1.29234091280269	0.186460755474791	0.630198518810321	-1.30845623443223	-0.364234673862446	-0.369284327958382	-0.845642465410785	-0.191041449038122	-0.350408550180392	-0.045222669445719	-0.725640916073694	-0.423056440890232	0.232595857123488	-2.4213572321907	-0.111857086989209	0.272155523612053	0.0718844242678147	-0.199883132621966	-0.342128981767929	-0.173171736406625	-0.196858133196972	-0.411974165528231	-0.328913669077193	0.0597942639986839	-0.52846580057943	-0.0254445925904148	-0.451656010095793	-0.0606567763718888	-0.201871327157751	-0.398344876622407	-0.102864796981807	-0.228063096410877	-0.0640312991381029	-1.45281498252972	-0.191925137696722	-0.734757456247786	-0.12819194699986	0.108096466656756	-0.284789052211211	0.377251033820023	-0.840711143588384	0.0750254104919731	0.199362022915562	-0.340960672905614	-0.505214817966734	-0.141834548376037	-0.0568772159738071
2.5	0.0891070450926594	-0.225707074166221	-0.675717008914501	-1.69068958136992	0.258262320308319	0.894847353823755	-1.76978931354941	-0.462819081338796	-0.351663151631917	-1.00278409340284	-0.298461736833682	-0.28964173502844	0.0629408517487149	-0.902248052227923	-0.511610087899627	0.284551907271043	-2.74812727829583	-0.0903173310697833	0.266082253247942	0.298534956297504	-0.370557984584475	-0.501755543541642	-0.245225046289765	-0.265155342146922	-0.440431763377065	-0.454240923344943	0.0846071713135805	-0.596355571510298	-0.128180540925218	-0.409109392848086	-0.101713383809397	-0.273773196487881	-0.687134982104577	-0.0792961190262846	-0.131718428063542	-0.0806238862417192	-1.57288023632424	-0.255900162839201	-0.946336853917227	-0.0723337620665889	0.161827314686057	-0.478278200713798	0.413879788780456	-1.11073098992667	0.0630665412286988	0.0512017046944329	-0.438887345305736	-0.53325920476819	-0.140106296059685	-0.141161249480837
3	0.263155935429592	-0.310061745643009	-0.778839939142458	-2.1178002246679	0.313308222343123	1.13351558643396	-2.07481800591618	-0.547741637852304	-0.38474025622275	-0.938412196773468	-0.32801633754244	-0.244339106950257	0.0865788640920382	-1.06599681206052	-0.585334317824679	0.27756291395966	-2.91898314004675	-0.0600533125881693	0.246950524839064	0.47079754466763	-0.382608958970183	-0.501412175391478	-0.217768234536766	-0.457119501569313	-0.485966823010638	-0.568784129605432	0.14908839507975	-0.731775880904861	-0.181319680086915	-0.400021509428612	-0.281587480232858	-0.397655493223349	-0.630611540003318	-0.0637136350309473	-0.0940146759737552	-0.047919428719664	-1.76864007158885	-0.30889292003391	-0.933618846695239	-0.170835303711381	0.133104711576165	-0.480377553314542	0.637323861504004	-1.37345782776692	0.153783739832278	-0.154545405572957	-0.376716275126984	-0.563424903666116	-0.226320386368073	-0.144380474230527
3.5	0.302391334716683	-0.350665436253482	-0.768408816370295	-2.52219124258436	0.377806325749523	1.25079153612298	-2.16420206209495	-0.607328281638483	-0.391126322000643	-0.825104934190868	-0.557956801384392	-0.297272155306409	0.148479264831041	-1.06435483574339	-0.636790723787864	0.330781148208866	-2.98334039886501	0.109235398194565	0.217289088184808	0.669707883585601	-0.390597953824286	-0.633712103655533	-0.240074739667442	-0.673737039557542	-0.562366387441823	-0.825050187123703	0.250893899661306	-0.744063490284072	-0.183593602624176	-0.313918833109737	-0.372869580656241	-0.471864012585094	-0.372196732866407	-0.0495756594333314	-0.105745059264861	-0.0392068911115788	-1.97277964402423	-0.353679619724188	-0.840233255084094	-0.178462133336298	0.22839450080979	-0.479365244794942	0.662726515201197	-1.55784408534478	0.196751169343916	-0.292820133129524	-0.396781738558639	-0.626262453876992	-0.262064376466655	-0.139435088493559
4	0.350249923512564	-0.410149783564302	-0.8547846239426	-3.28055587652495	0.467364740433287	1.28646746058893	-2.40293162393311	-0.557235494008841	-0.50860392420282	-0.832125185613643	-0.631700498664286	-0.34800816950275	0.285360841370926	-1.09905786481671	-0.665899025428968	0.313010197745	-3.01702036111757	0.318224747022398	0.263196138097016	0.898433857653864	-0.3385809792447	-0.909055190092417	-0.244351860781584	-0.733426012135635	-0.527978342709465	-0.899660839983263	0.265153646702455	-0.991512751410139	-0.0900412480254742	-0.35106071158865	-0.241248051389586	-0.52307242671083	-0.205762738512819	-0.119869607356631	-0.186690880962356	-0.033131192479007	-2.21370932080602	-0.367088145539404	-1.0372877117195	-0.384096025135091	0.393224475444347	-0.521304598225605	0.596564277285114	-1.71364052281222	0.399628093825317	-0.347288036971117	-0.445358184578224	-0.878679341520582	-0.269585648587141	-0.117056082502223
4.5	0.425601425198459	-0.390830125969933	-0.930882804776742	-3.9964340014992	0.591020613055117	1.32043402289111	-2.68220895412464	-0.460833966136834	-0.641408698288807	-0.85494910886333	-0.673474167303998	-0.340409703937973	0.339204408663995	-1.18296651294526	-0.694980913209926	0.371124013661982	-3.19790118038226	0.432347959027541	0.409016808380188	0.998635863571705	-0.340172389190535	-1.16591969605586	-0.265581191647228	-0.767425477243569	-0.43842764884621	-0.918943210616786	0.350903640012676	-1.11803513124625	-0.101308008334678	-0.474102820719716	-0.154868770008874	-0.550790769281065	-0.334342515707806	-0.00160253493286255	-0.377985946010087	-0.00441429583363462	-2.46226338994303	-0.464259841628709	-1.04725485996063	-0.431321728751464	0.495740661969767	-0.625829731914572	0.934958218119256	-1.70046734036933	0.567433532513256	-0.231637549814864	-0.399732130777122	-1.11150465653311	-0.221466490379221	-0.147117431708012
