Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
5.8576	64.014	0.13774
5.9129	64.005	0.13751
5.9682	63.982	0.13741
6.0234	64.069	0.1369
6.0787	64.047	0.1367
6.134	64.062	0.13774
6.1892	64.068	0.13748
6.2445	64.087	0.13727
6.2997	64.156	0.13723
6.355	64.051	0.13763
6.4103	64.048	0.13756
6.4655	64.103	0.13796
6.5208	64.048	0.13812
6.576	64.137	0.13785
6.6313	64.154	0.13798
6.6866	64.129	0.13752
6.7418	64.143	0.13712
6.7971	64.229	0.1368
6.8523	64.233	0.13629
6.9076	64.232	0.1357
6.9629	64.304	0.13507
7.0181	64.369	0.13321
7.0734	64.406	0.13406
7.1286	64.508	0.13315
7.1839	64.52	0.13397
7.2392	64.541	0.13408
7.2944	64.509	0.13356
7.3497	64.52	0.13383
7.405	64.484	0.13477
7.4602	64.499	0.13481
7.5155	64.514	0.13393
7.5707	64.563	0.1341
7.626	64.523	0.13445
7.6813	64.465	0.13516
7.7365	64.447	0.13445
7.7918	64.464	0.13447
7.847	64.484	0.13518
7.9023	64.466	0.13408
7.9576	64.308	0.13463
8.0128	64.448	0.13479
8.0681	64.35	0.13435
8.1233	64.331	0.13516
8.1786	64.346	0.13501
8.2339	64.297	0.13598
8.2891	64.267	0.13709
8.3444	64.238	0.13674
8.3996	64.164	0.13691
8.4549	64.177	0.13632
8.5102	64.22	0.13666
8.5654	64.194	0.13698
8.6207	64.289	0.13712
8.676	64.35	0.1359
8.7312	64.421	0.13624
8.7865	64.471	0.13625
8.8417	64.488	0.13563
8.897	64.576	0.13574
8.9523	64.547	0.13579
9.0075	64.624	0.13628
9.0628	64.579	0.1364
9.118	64.559	0.13592
9.1733	64.577	0.13586
9.2286	64.625	0.13567
9.2838	64.6	0.13537
9.3391	64.635	0.13473
9.3943	64.619	0.13428
9.4496	64.549	0.13402
9.5049	64.596	0.13353
9.5601	64.609	0.13321
9.6154	64.621	0.13334
9.6706	64.653	0.1328
9.7259	64.622	0.13242
9.7812	64.705	0.13227
9.8364	64.734	0.13235
9.8917	64.693	0.13221
9.9469	64.728	0.13186
10.002	64.689	0.13233
10.057	64.624	0.13181
10.113	64.596	0.13169
10.168	64.607	0.13154
10.223	64.566	0.13128
10.279	64.564	0.13219
10.334	64.545	0.13192
10.389	64.505	0.13183
10.444	64.522	0.1319
10.5	64.526	0.13149
10.555	64.561	0.13095
10.61	64.505	0.13178
10.665	64.541	0.13153
10.721	64.533	0.13105
10.776	64.486	0.13115
10.831	64.49	0.13035
10.886	64.505	0.12998
10.942	64.446	0.12987
10.997	64.453	0.12944
11.052	64.486	0.12962
11.107	64.473	0.1295
11.163	64.454	0.12927
11.218	64.411	0.12868
11.273	64.422	0.12882
11.328	64.361	0.12828
11.384	64.283	0.12788
11.439	64.274	0.12741
11.494	64.3	0.12703
11.55	64.269	0.12791
11.605	64.235	0.12784
11.66	64.183	0.12702
11.715	64.106	0.1264
11.771	64.003	0.12727
11.826	64.048	0.12685
11.881	64.018	0.12676
11.936	63.969	0.12645
11.992	63.89	0.12578
12.047	63.972	0.12471
12.102	63.988	0.12422
12.157	63.986	0.12412
12.213	64.006	0.12375
12.268	63.954	0.12522
12.323	63.929	0.12517
12.378	63.841	0.1253
12.434	63.733	0.1259
12.489	63.827	0.12554
12.544	63.772	0.1257
12.599	63.788	0.12556
12.655	63.778	0.12606
12.71	63.744	0.12599
12.765	63.653	0.1266
12.821	63.72	0.12571
12.876	63.733	0.12584
12.931	63.705	0.12628
12.986	63.575	0.12671
13.042	63.6	0.12621
13.097	63.577	0.12606
13.152	63.536	0.12609
13.207	63.499	0.12663
13.263	63.584	0.1266
13.318	63.527	0.12656
13.373	63.581	0.1258
13.428	63.56	0.12641
13.484	63.566	0.12623
13.539	63.563	0.12639
13.594	63.597	0.12666
13.649	63.657	0.12684
13.705	63.651	0.12737
13.76	63.603	0.128
13.815	63.644	0.12769
13.87	63.556	0.12826
13.926	63.505	0.12857
13.981	63.436	0.12834
14.036	63.474	0.12832
14.092	63.48	0.12774
14.147	63.441	0.12803
14.202	63.415	0.1286
14.257	63.408	0.12816
14.313	63.353	0.1289
14.368	63.28	0.12901
14.423	63.284	0.1293
14.478	63.218	0.13005
14.534	63.2	0.13074
14.589	63.142	0.13098
14.644	63.151	0.13139
14.699	63.171	0.13141
14.755	63.079	0.13199
14.81	63.17	0.13208
14.865	63.111	0.13244
14.92	63.111	0.13274
14.976	63.183	0.13301
15.031	63.056	0.1339
15.086	63.105	0.13452
15.141	63.044	0.13474
15.197	62.985	0.13498
15.252	62.937	0.13542
15.307	63.001	0.13577
15.363	62.882	0.1361
15.418	62.932	0.13595
15.473	62.929	0.13666
15.528	62.821	0.13726
15.584	62.843	0.13786
15.639	62.809	0.13836
15.694	62.786	0.13862
15.749	62.745	0.13847
15.805	62.758	0.13883
15.86	62.742	0.13918
15.915	62.684	0.13983
15.97	62.729	0.14061
16.026	62.712	0.14125
16.081	62.701	0.14165
16.136	62.626	0.14203
16.191	62.646	0.14257
16.247	62.656	0.1432
16.302	62.567	0.14345
16.357	62.58	0.14363
16.412	62.567	0.14342
16.468	62.51	0.14334
16.523	62.511	0.14304
16.578	62.432	0.14222
16.634	62.461	0.14232
16.689	62.344	0.14323
16.744	62.331	0.14365
16.799	62.281	0.1443
16.855	62.344	0.14345
16.91	62.302	0.14396
16.965	62.276	0.1437
17.02	62.308	0.14412
17.076	62.269	0.14417
17.131	62.289	0.1443
17.186	62.29	0.14447
17.241	62.243	0.1441
17.297	62.24	0.14437
17.352	62.246	0.14506
17.407	62.267	0.14563
17.462	62.205	0.14649
17.518	62.114	0.14687
17.573	62.014	0.14779
17.628	61.955	0.14779
17.683	61.909	0.1482
17.739	61.803	0.14898
17.794	61.851	0.14965
17.849	61.831	0.15045
17.905	61.753	0.15129
17.96	61.679	0.15118
18.015	61.723	0.15222
18.07	61.734	0.15274
18.126	61.676	0.15301
18.181	61.67	0.1535
18.236	61.576	0.15435
18.291	61.503	0.15513
18.347	61.49	0.15584
18.402	61.456	0.15556
18.457	61.423	0.15558
18.512	61.287	0.15658
18.568	61.15	0.1569
18.623	61.15	0.15768
18.678	61.089	0.15758
18.733	61.032	0.15773
18.789	61.081	0.15782
18.844	61.005	0.15837
18.899	60.981	0.15926
18.954	60.895	0.15969
19.01	60.88	0.15897
19.065	60.879	0.15936
19.12	60.716	0.15872
19.176	60.635	0.15916
19.231	60.625	0.1607
19.286	60.678	0.16168
19.341	60.592	0.16241
19.397	60.581	0.16319
19.452	60.576	0.16285
19.507	60.477	0.16268
19.562	60.452	0.16254
19.618	60.455	0.16364
19.673	60.45	0.16405
19.728	60.45	0.16412
19.783	60.348	0.16376
19.839	60.315	0.16394
19.894	60.324	0.16466
19.949	60.328	0.16575
20.004	60.261	0.16672
20.06	60.223	0.16706
20.115	60.11	0.16853
20.17	60.083	0.16882
20.225	59.999	0.16905
20.281	59.973	0.16936
20.336	59.971	0.1704
20.391	59.904	0.17122
20.447	59.91	0.1709
20.502	59.775	0.17204
20.557	59.781	0.17277
20.612	59.801	0.17354
20.668	59.808	0.17351
20.723	59.733	0.17384
20.778	59.69	0.17406
20.833	59.651	0.1743
20.889	59.659	0.17539
20.944	59.586	0.1769
20.999	59.58	0.17658
21.054	59.563	0.17657
21.11	59.425	0.17721
21.165	59.424	0.17756
21.22	59.436	0.1784
21.275	59.356	0.17891
21.331	59.348	0.17928
21.386	59.278	0.18022
21.441	59.219	0.17977
21.496	59.241	0.17927
21.552	59.304	0.17945
21.607	59.243	0.17908
21.662	59.301	0.1785
21.718	59.334	0.1788
21.773	59.352	0.17884
21.828	59.368	0.17815
21.883	59.328	0.17835
