Time	Fascicle Length R1_F1	Pennation Angle R1_F1
8.2891	71.614	0.10553
8.3444	71.609	0.10622
8.3996	71.615	0.10664
8.4549	71.55	0.10705
8.5102	71.568	0.10785
8.5654	71.714	0.10775
8.6207	71.673	0.10759
8.676	71.739	0.10817
8.7312	71.723	0.1076
8.7865	71.769	0.10782
8.8417	71.749	0.10813
8.897	71.684	0.10811
8.9523	71.736	0.10816
9.0075	71.819	0.10827
9.0628	71.765	0.10912
9.118	71.782	0.10912
9.1733	71.769	0.10972
9.2286	71.782	0.10944
9.2838	71.849	0.10886
9.3391	71.816	0.10848
9.3943	71.88	0.10889
9.4496	71.822	0.10922
9.5049	71.805	0.10902
9.5601	71.797	0.10861
9.6154	71.806	0.10902
9.6706	71.902	0.10824
9.7259	71.907	0.10773
9.7812	71.901	0.10809
9.8364	71.771	0.10819
9.8917	71.845	0.10792
9.9469	71.919	0.1077
10.002	71.83	0.10731
10.057	71.823	0.10776
10.113	71.818	0.10777
10.168	71.859	0.10806
10.223	71.769	0.10796
10.279	71.874	0.10775
10.334	71.789	0.1085
10.389	71.822	0.10785
10.444	71.867	0.10753
10.5	71.926	0.10683
10.555	72	0.10766
10.61	71.971	0.10711
10.665	72.017	0.107
10.721	72.043	0.10849
10.776	72.075	0.10919
10.831	72.16	0.10852
10.886	72.18	0.10891
10.942	72.157	0.10847
10.997	72.153	0.10739
11.052	72.184	0.1065
11.107	72.126	0.1074
11.163	72.197	0.10637
11.218	72.261	0.10609
11.273	72.276	0.10654
11.328	72.209	0.10663
11.384	72.231	0.10689
11.439	72.171	0.10652
11.494	72.188	0.10558
11.55	72.191	0.10497
11.605	72.218	0.10464
11.66	72.353	0.10509
11.715	72.297	0.10576
11.771	72.323	0.10551
11.826	72.394	0.10632
11.881	72.424	0.10723
11.936	72.41	0.10615
11.992	72.49	0.10621
12.047	72.467	0.10638
12.102	72.445	0.10661
12.157	72.405	0.10666
12.213	72.508	0.10622
12.268	72.531	0.10674
12.323	72.564	0.10787
12.378	72.517	0.10734
12.434	72.407	0.10661
12.489	72.513	0.10669
12.544	72.449	0.10678
12.599	72.48	0.10643
12.655	72.45	0.10653
12.71	72.42	0.10715
12.765	72.573	0.10666
12.821	72.605	0.10641
12.876	72.527	0.10602
12.931	72.547	0.10623
12.986	72.464	0.10694
13.042	72.415	0.10757
13.097	72.467	0.10716
13.152	72.462	0.10724
13.207	72.404	0.10715
13.263	72.33	0.10747
13.318	72.4	0.10775
13.373	72.424	0.10844
13.428	72.383	0.10794
13.484	72.343	0.10829
13.539	72.381	0.10836
13.594	72.404	0.10877
13.649	72.521	0.10947
13.705	72.467	0.10967
13.76	72.418	0.10948
13.815	72.455	0.11034
13.87	72.367	0.11024
13.926	72.39	0.10993
13.981	72.434	0.11066
14.036	72.349	0.1119
14.092	72.27	0.11193
14.147	72.321	0.11342
14.202	72.174	0.11261
14.257	72.192	0.11282
14.313	72.271	0.11298
14.368	72.275	0.11326
14.423	72.411	0.11282
14.478	72.398	0.11161
14.534	72.447	0.11286
14.589	72.49	0.1122
14.644	72.451	0.11268
14.699	72.467	0.11207
14.755	72.477	0.11213
14.81	72.462	0.11208
14.865	72.514	0.11218
14.92	72.457	0.11201
14.976	72.524	0.11273
15.031	72.465	0.11295
15.086	72.565	0.11263
15.141	72.629	0.11168
15.197	72.559	0.11246
15.252	72.555	0.11228
15.307	72.518	0.1134
15.363	72.517	0.11396
15.418	72.604	0.11332
15.473	72.549	0.11345
15.528	72.509	0.11371
15.584	72.468	0.11401
15.639	72.47	0.1144
15.694	72.466	0.11445
15.749	72.471	0.11357
15.805	72.439	0.11427
15.86	72.466	0.11537
15.915	72.444	0.11341
15.97	72.424	0.11435
16.026	72.427	0.11371
16.081	72.38	0.11383
16.136	72.235	0.11542
16.191	72.263	0.11519
16.247	72.441	0.11502
16.302	72.321	0.11442
16.357	72.339	0.11479
16.412	72.49	0.11505
16.468	72.43	0.11506
16.523	72.439	0.11417
16.578	72.399	0.11305
16.634	72.416	0.11323
16.689	72.404	0.11426
16.744	72.288	0.11451
16.799	72.384	0.11553
16.855	72.337	0.11542
16.91	72.362	0.11446
16.965	72.365	0.11487
17.02	72.371	0.11358
17.076	72.412	0.11467
17.131	72.423	0.11412
17.186	72.333	0.11462
17.241	72.323	0.11467
17.297	72.404	0.11342
17.352	72.422	0.11412
17.407	72.507	0.11481
17.462	72.447	0.1138
17.518	72.511	0.11452
17.573	72.631	0.11369
17.628	72.612	0.11358
17.683	72.654	0.11422
17.739	72.65	0.11386
17.794	72.677	0.1135
17.849	72.588	0.11335
17.905	72.597	0.11378
17.96	72.649	0.11346
18.015	72.733	0.11379
18.07	72.724	0.11441
18.126	72.68	0.11392
18.181	72.583	0.11458
18.236	72.695	0.1157
18.291	72.718	0.1156
18.347	72.764	0.1159
18.402	72.845	0.11711
18.457	72.857	0.11619
18.512	72.978	0.11559
18.568	72.982	0.11508
18.623	72.951	0.11541
18.678	73.021	0.11551
18.733	72.972	0.11403
18.789	73	0.11494
18.844	72.949	0.11452
18.899	72.975	0.11416
18.954	73.015	0.11457
19.01	72.928	0.11497
19.065	72.967	0.11788
19.12	73.002	0.11734
19.176	73.026	0.11692
19.231	73.042	0.11672
19.286	72.98	0.11673
19.341	73.108	0.11624
19.397	73.146	0.11647
19.452	73.221	0.11438
19.507	73.332	0.11454
19.562	73.248	0.11465
19.618	73.172	0.11441
19.673	73.251	0.11589
19.728	73.221	0.11592
19.783	73.248	0.11703
19.839	73.363	0.11663
19.894	73.335	0.1161
19.949	73.395	0.11548
20.004	73.36	0.1161
20.06	73.305	0.11545
20.115	73.203	0.11685
20.17	73.148	0.11669
20.225	73.16	0.11633
20.281	73.096	0.11482
20.336	73.005	0.11596
20.391	73.076	0.11676
20.447	72.934	0.11726
20.502	72.928	0.11778
20.557	72.762	0.11814
20.612	72.875	0.11796
20.668	72.948	0.11864
20.723	72.809	0.11916
20.778	72.865	0.11888
20.833	72.876	0.11786
20.889	72.833	0.11801
20.944	73.003	0.11761
20.999	73.043	0.11769
21.054	72.916	0.11789
21.11	73.083	0.11835
21.165	73.161	0.11868
21.22	73.143	0.12049
21.275	72.966	0.12113
21.331	73.012	0.12144
21.386	73.044	0.12089
21.441	72.984	0.11993
21.496	72.896	0.12169
21.552	72.857	0.12304
21.607	72.831	0.1219
21.662	72.797	0.12171
21.718	72.749	0.12181
21.773	72.734	0.1217
21.828	72.754	0.12251
21.883	72.741	0.12275
21.939	72.714	0.12274
