Time	Fascicle Length R1_F2	Pennation Angle R1_F2	Fascicle Length R1_F3	Pennation Angle R1_F3
0.055261	61.312	0.26762	59.935	0.24283
0.11052	61.369	0.2682	59.99	0.24341
0.16578	61.419	0.2682	60.041	0.24339
0.22104	61.399	0.26834	60.02	0.2435
0.2763	61.419	0.26847	60.039	0.24361
0.33156	61.437	0.26848	60.054	0.24362
0.38683	61.453	0.26862	60.069	0.24372
0.44209	61.482	0.26959	60.095	0.24466
0.49735	61.516	0.26944	60.126	0.24455
0.55261	61.519	0.26835	60.129	0.24348
0.60787	61.554	0.26623	60.162	0.24141
0.66313	61.583	0.26489	60.185	0.24013
0.71839	61.628	0.26532	60.223	0.24058
0.77365	61.675	0.26476	60.266	0.24007
0.82891	61.741	0.26478	60.326	0.24017
0.88417	61.782	0.26442	60.36	0.23986
0.93943	61.791	0.26314	60.368	0.23858
0.99469	61.816	0.26293	60.388	0.23836
1.05	61.855	0.26187	60.422	0.23731
1.1052	61.886	0.2616	60.449	0.23702
1.1605	61.955	0.26128	60.513	0.23674
1.2157	61.94	0.26025	60.499	0.23571
1.271	61.932	0.25896	60.492	0.23438
1.3263	61.989	0.25884	60.544	0.23428
1.3815	62.009	0.25769	60.564	0.2332
1.4368	62.052	0.25724	60.603	0.23281
1.492	62.05	0.25643	60.6	0.23212
1.5473	62.024	0.2548	60.575	0.23056
1.6026	62.041	0.25358	60.589	0.22944
1.6578	62.035	0.25295	60.582	0.2289
1.7131	62.032	0.25213	60.577	0.22819
1.7683	61.994	0.25046	60.54	0.22664
1.8236	61.981	0.24931	60.528	0.22558
1.8789	61.954	0.24816	60.501	0.22453
1.9341	61.98	0.2477	60.525	0.22423
1.9894	62.033	0.24718	60.573	0.22394
2.0447	62.022	0.24604	60.556	0.22294
2.0999	62.033	0.24545	60.563	0.2224
2.1552	62.057	0.24556	60.582	0.2226
2.2104	62.119	0.24386	60.64	0.22106
2.2657	62.12	0.24222	60.639	0.21949
2.321	62.145	0.24215	60.66	0.21948
2.3762	62.168	0.2414	60.682	0.21876
