Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	54.903	0.36761	53.134	0.38485
0.11052	54.921	0.36748	53.153	0.38472
0.16578	55.008	0.36797	53.239	0.38518
0.22104	55.024	0.36762	53.257	0.38482
0.2763	55.023	0.36757	53.255	0.38475
0.33156	55.072	0.36901	53.306	0.3862
0.38683	55.177	0.37103	53.414	0.38819
0.44209	55.262	0.37208	53.502	0.38921
0.49735	55.439	0.37231	53.676	0.38938
0.55261	55.402	0.3708	53.641	0.38785
0.60787	55.364	0.37186	53.607	0.38891
0.66313	55.439	0.37196	53.682	0.38898
0.71839	55.345	0.37336	53.594	0.39041
0.77365	55.348	0.37341	53.598	0.39047
0.82891	55.33	0.37381	53.583	0.39087
0.88417	55.305	0.37395	53.561	0.391
0.93943	55.292	0.37368	53.548	0.39074
0.99469	55.359	0.37379	53.616	0.39082
1.05	55.438	0.37436	53.694	0.39138
1.1052	55.394	0.37459	53.652	0.39161
1.1605	55.407	0.3747	53.667	0.3917
1.2157	55.556	0.37556	53.816	0.39252
1.271	55.521	0.3751	53.784	0.39206
1.3263	55.452	0.3764	53.72	0.39337
1.3815	55.529	0.37608	53.796	0.39301
1.4368	55.5	0.37625	53.768	0.3932
1.492	55.48	0.37612	53.751	0.39306
1.5473	55.459	0.37636	53.73	0.39331
1.6026	55.463	0.37738	53.737	0.39432
1.6578	55.409	0.37714	53.687	0.39408
1.7131	55.371	0.37771	53.651	0.39466
1.7683	55.355	0.37759	53.636	0.39455
1.8236	55.264	0.37758	53.551	0.39453
1.8789	55.295	0.37834	53.583	0.39529
1.9341	55.3	0.37866	53.589	0.3956
1.9894	55.241	0.37855	53.532	0.3955
2.0447	55.222	0.37943	53.517	0.39637
2.0999	55.267	0.37959	53.562	0.39651
2.1552	55.27	0.38013	53.566	0.39706
2.2104	55.182	0.38046	53.482	0.39742
2.2657	55.113	0.38086	53.417	0.39784
2.321	55.191	0.38129	53.495	0.39824
2.3762	55.19	0.38197	53.499	0.39889
2.4315	55.279	0.38102	53.586	0.39791
2.4867	55.204	0.38117	53.516	0.39805
2.542	54.97	0.38275	53.288	0.39976
2.5973	55.105	0.38049	53.421	0.39742
2.6525	55.145	0.37863	53.458	0.39552
2.7078	55.142	0.37738	53.456	0.39426
2.763	55.092	0.37825	53.406	0.39518
2.8183	55.179	0.37603	53.492	0.39286
2.8736	55.058	0.37574	53.374	0.3926
2.9288	55.147	0.37456	53.464	0.39136
2.9841	55.112	0.37552	53.435	0.39231
3.0393	55.008	0.37645	53.334	0.39331
3.0946	55.031	0.3779	53.359	0.39476
3.1499	55.224	0.37724	53.551	0.39401
3.2051	55.245	0.37722	53.574	0.39396
3.2604	55.325	0.3761	53.649	0.39283
3.3156	55.248	0.37736	53.579	0.3941
3.3709	55.336	0.37618	53.666	0.39288
3.4262	55.336	0.37674	53.668	0.39342
3.4814	55.328	0.3747	53.66	0.39139
3.5367	55.289	0.37269	53.624	0.38942
3.592	55.239	0.37543	53.577	0.39226
3.6472	55.235	0.37728	53.575	0.39417
3.7025	55.257	0.3765	53.597	0.39338
3.7577	55.33	0.37605	53.669	0.3929
3.813	55.3	0.37563	53.642	0.39249
3.8683	55.371	0.37578	53.718	0.39258
3.9235	55.358	0.37636	53.707	0.39315
3.9788	55.388	0.37627	53.738	0.39303
4.034	55.323	0.37556	53.674	0.39234
4.0893	55.319	0.3769	53.672	0.39369
4.1446	55.382	0.37733	53.736	0.39407
4.1998	55.322	0.37663	53.677	0.39336
4.2551	55.289	0.37558	53.645	0.39228
4.3103	55.268	0.37718	53.627	0.39389
4.3656	55.295	0.37808	53.655	0.3948
4.4209	55.347	0.37758	53.707	0.3943
4.4761	55.35	0.37932	53.711	0.39607
4.5314	55.335	0.37911	53.697	0.39586
4.5866	55.372	0.37942	53.735	0.39617
4.6419	55.355	0.3794	53.719	0.39614
4.6972	55.361	0.37846	53.726	0.39516
4.7524	55.373	0.37842	53.74	0.39512
4.8077	55.42	0.37918	53.788	0.39586
4.863	55.41	0.37831	53.778	0.39498
4.9182	55.429	0.37832	53.798	0.39498
4.9735	55.43	0.37787	53.801	0.39452
5.0287	55.399	0.37814	53.771	0.39478
5.084	55.35	0.37768	53.723	0.39434
5.1393	55.366	0.37654	53.741	0.39318
5.1945	55.312	0.37823	53.69	0.39488
5.2498	55.381	0.37831	53.759	0.39495
5.305	55.336	0.37805	53.715	0.39473
5.3603	55.295	0.37862	53.679	0.39529
5.4156	55.362	0.37804	53.745	0.39472
5.4708	55.405	0.37723	53.786	0.39389
5.5261	55.335	0.37617	53.719	0.39283
5.5813	55.287	0.37505	53.671	0.39172
5.6366	55.302	0.3736	53.686	0.39025
5.6919	55.286	0.37512	53.673	0.39178
5.7471	55.273	0.37505	53.661	0.3917
5.8024	55.241	0.37437	53.631	0.391
5.8576	55.285	0.37451	53.675	0.39113
5.9129	55.288	0.37403	53.677	0.39063
5.9682	55.235	0.37347	53.625	0.39007
6.0234	55.23	0.37489	53.625	0.39149
6.0787	55.222	0.37582	53.619	0.39242
6.134	55.189	0.37449	53.589	0.39108
6.1892	55.178	0.37488	53.579	0.39147
6.2445	55.195	0.37559	53.597	0.39218
6.2997	55.165	0.37558	53.569	0.39217
6.355	55.211	0.37711	53.616	0.39373
6.4103	55.24	0.37708	53.644	0.3937
6.4655	55.292	0.37854	53.698	0.39517
6.5208	55.382	0.37907	53.787	0.39571
6.576	55.358	0.37939	53.762	0.39602
6.6313	55.305	0.37929	53.713	0.39593
6.6866	55.34	0.37935	53.747	0.39598
6.7418	55.358	0.3803	53.765	0.39694
6.7971	55.421	0.38061	53.826	0.39723
6.8523	55.35	0.38022	53.756	0.39686
6.9076	55.394	0.37978	53.799	0.39639
6.9629	55.37	0.38041	53.776	0.39702
7.0181	55.35	0.37911	53.754	0.39571
7.0734	55.372	0.37793	53.775	0.39448
7.1286	55.386	0.37765	53.788	0.39419
7.1839	55.403	0.3763	53.803	0.39283
7.2392	55.323	0.37712	53.725	0.39369
7.2944	55.319	0.3773	53.721	0.39386
7.3497	55.315	0.37612	53.715	0.39266
7.405	55.29	0.37758	53.692	0.39413
7.4602	55.225	0.37895	53.629	0.3955
7.5155	55.279	0.38037	53.683	0.3969
7.5707	55.334	0.38148	53.735	0.39797
7.626	55.381	0.37963	53.778	0.39611
7.6813	55.36	0.37573	53.753	0.39215
7.7365	55.34	0.37605	53.732	0.3925
7.7918	55.357	0.37648	53.749	0.39291
7.847	55.331	0.37775	53.723	0.3942
7.9023	55.322	0.3784	53.715	0.39485
7.9576	55.323	0.37985	53.718	0.39632
8.0128	55.357	0.38189	53.75	0.39836
8.0681	55.292	0.38214	53.687	0.39863
8.1233	55.27	0.38083	53.661	0.39733
8.1786	55.306	0.37952	53.693	0.39604
8.2339	55.257	0.37526	53.638	0.3918
8.2891	55.079	0.37612	53.462	0.39274
8.3444	55.093	0.37647	53.476	0.39308
8.3996	55.123	0.37629	53.506	0.39287
8.4549	55.11	0.37695	53.493	0.39354
8.5102	55.194	0.37663	53.574	0.39318
8.5654	55.148	0.37628	53.528	0.39284
8.6207	55.141	0.37731	53.522	0.39388
8.676	55.165	0.37744	53.545	0.39399
8.7312	55.139	0.37822	53.52	0.39478
8.7865	55.206	0.37739	53.585	0.39391
8.8417	55.078	0.3778	53.459	0.39438
8.897	55.066	0.37917	53.447	0.39577
8.9523	54.985	0.37961	53.369	0.39623
9.0075	54.897	0.3794	53.282	0.39604
9.0628	54.934	0.3791	53.316	0.39573
9.118	55.011	0.37822	53.387	0.39482
9.1733	54.934	0.37912	53.312	0.39576
9.2286	54.878	0.37851	53.256	0.39513
9.2838	54.902	0.37817	53.277	0.3948
9.3391	54.857	0.37893	53.232	0.3956
9.3943	54.81	0.37887	53.185	0.39557
9.4496	54.83	0.37908	53.203	0.39579
9.5049	54.803	0.37954	53.175	0.39627
9.5601	54.892	0.37974	53.261	0.39645
9.6154	54.887	0.37909	53.254	0.3958
9.6706	54.895	0.37741	53.261	0.39408
9.7259	54.909	0.37626	53.272	0.39295
9.7812	54.984	0.37689	53.344	0.39356
9.8364	55.02	0.37771	53.378	0.39439
9.8917	55.003	0.37669	53.359	0.39338
9.9469	55.017	0.37558	53.371	0.39224
10.002	54.999	0.37564	53.353	0.39233
10.057	55.024	0.37594	53.376	0.39263
10.113	55.09	0.37517	53.44	0.39182
10.168	55.078	0.37527	53.428	0.39191
10.223	55.026	0.3744	53.374	0.39107
10.279	55.008	0.37442	53.356	0.3911
10.334	54.97	0.37567	53.317	0.39241
10.389	54.919	0.37579	53.266	0.39255
10.444	54.931	0.37568	53.277	0.39242
10.5	55.081	0.37515	53.423	0.39185
10.555	55.012	0.3754	53.353	0.39217
10.61	55.023	0.37527	53.362	0.39204
10.665	55.138	0.37469	53.474	0.39143
10.721	55.133	0.37552	53.471	0.39226
10.776	55.138	0.37436	53.474	0.39111
10.831	55.19	0.37476	53.524	0.3915
10.886	55.138	0.37463	53.47	0.3914
10.942	55.189	0.37529	53.521	0.39206
10.997	55.253	0.37354	53.584	0.39026
11.052	55.285	0.37201	53.613	0.38873
11.107	55.197	0.3727	53.524	0.38948
11.163	55.253	0.37279	53.578	0.38955
11.218	55.154	0.37285	53.478	0.38967
11.273	55.173	0.37193	53.495	0.38873
11.328	55.128	0.3723	53.451	0.38913
11.384	55.11	0.3728	53.431	0.38967
11.439	55.146	0.37331	53.467	0.39016
11.494	55.191	0.37273	53.508	0.38959
11.55	55.181	0.37226	53.495	0.38912
11.605	55.184	0.37372	53.497	0.39062
11.66	55.209	0.37251	53.517	0.38941
11.715	55.232	0.37224	53.538	0.38912
11.771	55.252	0.37223	53.555	0.38913
11.826	55.258	0.37165	53.557	0.38858
11.881	55.199	0.37195	53.5	0.38887
11.936	55.219	0.37226	53.52	0.38918
11.992	55.249	0.3726	53.548	0.38954
12.047	55.306	0.37376	53.605	0.39069
12.102	55.304	0.374	53.6	0.39094
12.157	55.327	0.37465	53.621	0.39161
12.213	55.282	0.3786	53.577	0.39569
12.268	55.187	0.37876	53.48	0.39588
12.323	55.22	0.3771	53.509	0.3942
12.378	55.139	0.37621	53.427	0.39334
12.434	55.351	0.3777	53.633	0.39479
12.489	55.299	0.37597	53.578	0.39307
12.544	55.193	0.37416	53.471	0.39129
12.599	55.213	0.37594	53.49	0.39309
12.655	55.365	0.37692	53.639	0.39405
12.71	55.29	0.37661	53.564	0.39375
12.765	55.222	0.37515	53.495	0.39234
12.821	55.296	0.3751	53.566	0.39225
12.876	55.313	0.37478	53.581	0.39194
12.931	55.231	0.37487	53.498	0.39208
12.986	55.34	0.37402	53.603	0.39118
13.042	55.373	0.37441	53.634	0.39159
13.097	55.327	0.37441	53.59	0.39159
13.152	55.392	0.37501	53.651	0.3922
13.207	55.412	0.37607	53.669	0.39327
13.263	55.44	0.37495	53.697	0.39212
13.318	55.522	0.37278	53.773	0.38992
13.373	55.575	0.37391	53.825	0.39102
13.428	55.604	0.37462	53.851	0.39176
13.484	55.518	0.37428	53.767	0.39144
13.539	55.447	0.37401	53.695	0.3912
13.594	55.668	0.3734	53.911	0.3905
13.649	55.567	0.37451	53.812	0.39165
13.705	55.626	0.37324	53.867	0.39035
13.76	55.738	0.372	53.977	0.38904
13.815	55.655	0.37093	53.893	0.38803
13.87	55.778	0.37115	54.013	0.3882
13.926	55.712	0.37158	53.945	0.38868
13.981	55.708	0.37093	53.941	0.38802
14.036	55.62	0.37151	53.853	0.38864
14.092	55.612	0.37094	53.844	0.38807
14.147	55.591	0.37081	53.822	0.38796
14.202	55.637	0.37089	53.864	0.38803
14.257	55.667	0.37091	53.891	0.38806
14.313	55.584	0.37104	53.808	0.38822
14.368	55.632	0.37186	53.853	0.38906
14.423	55.614	0.37263	53.835	0.38986
14.478	55.572	0.37186	53.792	0.38911
14.534	55.534	0.37195	53.753	0.38922
14.589	55.608	0.37172	53.824	0.38896
14.644	55.563	0.37102	53.778	0.38826
14.699	55.663	0.37107	53.873	0.38831
14.755	55.545	0.37144	53.752	0.38876
14.81	55.629	0.37279	53.835	0.39008
14.865	55.551	0.37294	53.756	0.39027
14.92	55.553	0.37482	53.754	0.39225
14.976	55.139	0.37763	53.355	0.39517
15.031	54.994	0.37852	53.21	0.39617
15.086	55.141	0.37888	53.353	0.39648
15.141	55.253	0.37959	53.46	0.39718
15.197	55.071	0.38141	53.281	0.39909
15.252	55.083	0.38014	53.291	0.39781
15.307	55.108	0.38013	53.313	0.39781
15.363	55.162	0.3798	53.365	0.39748
15.418	55.306	0.37808	53.503	0.3957
15.473	55.236	0.3788	53.434	0.39646
15.528	54.888	0.3807	53.096	0.39849
15.584	54.801	0.37957	53.006	0.39741
15.639	54.805	0.38028	53.009	0.39815
15.694	54.987	0.38148	53.183	0.39933
15.749	54.969	0.38092	53.165	0.39874
15.805	55.012	0.37938	53.204	0.3972
15.86	55.072	0.38011	53.262	0.39791
15.915	55.085	0.37848	53.272	0.39626
15.97	55.105	0.37811	53.288	0.39592
16.026	55.091	0.37848	53.277	0.39627
16.081	55.112	0.37777	53.295	0.39556
16.136	55.159	0.37791	53.339	0.39572
16.191	55.256	0.3777	53.431	0.39546
16.247	55.257	0.37658	53.433	0.39429
16.302	55.155	0.37642	53.33	0.39419
16.357	55.175	0.37752	53.35	0.39528
16.412	55.269	0.37607	53.438	0.39381
16.468	55.251	0.37759	53.42	0.39537
16.523	55.221	0.37767	53.389	0.39546
16.578	55.325	0.37687	53.491	0.39459
16.634	55.336	0.37664	53.503	0.39436
16.689	55.429	0.37704	53.594	0.39475
16.744	55.392	0.3764	53.557	0.39411
16.799	55.395	0.37591	53.559	0.39362
16.855	55.476	0.37701	53.639	0.39471
16.91	55.466	0.37679	53.63	0.39448
16.965	55.47	0.37657	53.631	0.39426
17.02	55.436	0.37733	53.6	0.39504
17.076	55.506	0.37572	53.666	0.39339
17.131	55.448	0.3763	53.61	0.39401
17.186	55.433	0.37692	53.597	0.3946
17.241	55.514	0.3768	53.673	0.39448
17.297	55.468	0.37714	53.629	0.39484
17.352	55.448	0.37635	53.609	0.39404
17.407	55.498	0.37644	53.656	0.39413
17.462	55.478	0.37514	53.637	0.39282
17.518	55.493	0.37542	53.651	0.3931
17.573	55.486	0.37556	53.645	0.39324
17.628	55.506	0.37487	53.664	0.39255
17.683	55.527	0.37391	53.681	0.39158
17.739	55.344	0.37497	53.507	0.39269
17.794	55.46	0.37439	53.619	0.39207
17.849	55.412	0.37587	53.575	0.39359
17.905	55.386	0.37427	53.546	0.39197
17.96	55.462	0.37428	53.62	0.39197
18.015	55.404	0.3753	53.566	0.39302
18.07	55.42	0.37406	53.579	0.39176
18.126	55.479	0.37425	53.637	0.39194
18.181	55.488	0.37444	53.647	0.39212
18.236	55.54	0.37369	53.697	0.39136
18.291	55.576	0.37424	53.733	0.39188
18.347	55.545	0.37409	53.704	0.39175
18.402	55.683	0.37353	53.836	0.39115
18.457	55.646	0.37333	53.799	0.39095
18.512	55.707	0.37251	53.859	0.39012
18.568	55.714	0.37243	53.864	0.39006
18.623	55.669	0.37206	53.821	0.3897
18.678	55.706	0.37192	53.857	0.38954
18.733	55.715	0.37249	53.87	0.39006
18.789	55.738	0.37169	53.893	0.38923
18.844	55.669	0.37153	53.826	0.38907
18.899	55.643	0.37239	53.8	0.38998
18.954	55.676	0.37206	53.832	0.38966
19.01	55.581	0.37152	53.743	0.38908
19.065	55.623	0.37191	53.782	0.38951
19.12	55.482	0.37083	53.642	0.38849
19.176	55.439	0.37118	53.601	0.38893
19.231	55.324	0.36854	53.489	0.38638
19.286	55.209	0.36963	53.379	0.38764
19.341	54.862	0.36369	53.041	0.38208
19.397	54.892	0.37326	53.108	0.39202
19.452	54.721	0.39924	52.982	0.4187
19.507	55.193	0.40594	53.476	0.42548
19.562	54.729	0.41537	53.009	0.43557
19.618	55.377	0.41403	53.653	0.43431
19.673	54.134	0.39147	52.431	0.41203
19.728	26.955	1.0644	26.878	1.0833
19.783	28.376	0.83547	28.142	0.85352
19.839	27.148	0.9304	26.972	0.94989
19.894	26.63	0.95255	26.462	0.97263
19.949	25.222	0.99385	25.068	1.0156
20.004	25.289	0.99377	25.139	1.0153
20.06	25.506	0.92113	25.31	0.94218
20.115	24.951	0.95342	24.783	0.97467
20.17	23.982	0.96223	23.819	0.98408
20.225	24.763	0.90945	24.565	0.93073
20.281	23.433	1.0131	23.289	1.0364
20.336	22.331	1.0709	22.224	1.0951
20.391	22.508	1.0471	22.385	1.0713
20.447	22.421	1.0598	22.296	1.0847
20.502	22.361	1.0661	22.237	1.0911
20.557	21.953	1.0987	21.848	1.1245
20.612	21.835	1.093	21.725	1.1188
20.668	22.008	1.0989	21.901	1.1247
20.723	21.711	1.1154	21.607	1.1417
20.778	21.61	1.1267	21.526	1.1522
20.833	21.048	1.1723	20.991	1.1984
20.889	21.166	1.173	21.102	1.1994
20.944	21.566	1.1214	21.48	1.1463
20.999	21.067	1.1666	20.994	1.1936
21.054	21.133	1.172	21.069	1.1984
21.11	20.957	1.192	20.902	1.2186
21.165	21.196	1.1638	21.135	1.1894
21.22	21.119	1.1701	21.061	1.1959
21.275	21.154	1.1687	21.095	1.1945
21.331	21.095	1.1704	21.037	1.1963
