Time	Fascicle Length R1_F2	Pennation Angle R1_F2	Fascicle Length R1_F3	Pennation Angle R1_F3
0.055261	61.406	0.26005	60.014	0.27539
0.11052	62.314	0.25422	60.027	0.27514
0.16578	62.396	0.25434	60.108	0.27524
0.22104	62.446	0.25391	60.157	0.27478
0.2763	62.508	0.25369	60.218	0.27454
0.33156	62.527	0.25381	60.237	0.27464
0.38683	62.565	0.25345	60.274	0.27427
0.44209	62.607	0.25325	60.316	0.27405
0.49735	62.628	0.25345	60.337	0.27423
0.55261	62.683	0.25299	60.391	0.27374
0.60787	62.747	0.25291	60.454	0.27364
0.66313	62.804	0.25245	60.509	0.27315
0.71839	62.77	0.25261	60.477	0.27332
0.77365	62.862	0.25206	60.567	0.27274
0.82891	62.897	0.25241	60.602	0.27307
0.88417	62.907	0.25195	60.612	0.27259
0.93943	62.948	0.25187	60.652	0.2725
0.99469	62.974	0.25217	60.678	0.27278
1.05	63.019	0.25179	60.722	0.27237
1.1052	63.072	0.2516	60.774	0.27215
1.1605	63.109	0.25132	60.811	0.27185
1.2157	63.129	0.25094	60.83	0.27146
1.271	63.188	0.25058	60.888	0.27107
1.3263	63.227	0.25046	60.927	0.27094
1.3815	63.262	0.25001	60.961	0.27046
1.4368	63.306	0.24936	61.004	0.26979
1.492	63.347	0.24957	61.044	0.26998
1.5473	63.41	0.24914	61.106	0.26952
1.6026	63.454	0.24874	61.15	0.2691
1.6578	63.472	0.2487	61.167	0.26905
1.7131	63.567	0.24857	61.261	0.26888
1.7683	63.619	0.24807	61.312	0.26836
1.8236	63.675	0.24766	61.366	0.26793
1.8789	63.682	0.24797	61.375	0.26823
1.9341	63.77	0.2475	61.46	0.26772
1.9894	63.836	0.24701	61.524	0.2672
2.0447	63.863	0.2468	61.551	0.26698
2.0999	63.939	0.24637	61.625	0.26652
2.1552	64	0.24638	61.685	0.2665
2.2104	64.074	0.24601	61.756	0.26609
2.2657	64.111	0.24576	61.793	0.26583
2.321	64.153	0.24538	61.834	0.26542
2.3762	64.219	0.24488	61.898	0.2649
2.4315	64.251	0.24482	61.93	0.26482
2.4867	64.316	0.24438	61.994	0.26434
2.542	64.356	0.24414	62.033	0.26407
2.5973	64.391	0.24428	62.068	0.26419
2.6525	64.451	0.24434	62.126	0.26423
2.7078	64.509	0.2439	62.183	0.26375
2.763	64.563	0.24336	62.236	0.26319
2.8183	64.575	0.24304	62.247	0.26286
2.8736	64.642	0.24283	62.312	0.26262
2.9288	64.712	0.24246	62.381	0.26223
2.9841	64.721	0.24251	62.39	0.26227
3.0393	64.803	0.24202	62.47	0.26175
3.0946	64.817	0.24243	62.485	0.26214
3.1499	64.893	0.24163	62.559	0.26131
