Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2
0.055261	46.303	0.27107	46.294	0.26163
0.11052	50.211	0.26036	46.28	0.26167
0.16578	50.23	0.26009	46.298	0.2614
0.22104	50.22	0.25965	46.289	0.26095
0.2763	50.208	0.25995	46.278	0.26125
0.33156	50.209	0.25979	46.279	0.26109
0.38683	50.22	0.26017	46.289	0.26147
0.44209	50.208	0.25932	46.278	0.26062
0.49735	50.221	0.25933	46.29	0.26062
0.55261	50.221	0.25925	46.289	0.26055
0.60787	50.214	0.25897	46.284	0.26026
0.66313	50.25	0.25879	46.317	0.26009
0.71839	50.236	0.25911	46.304	0.2604
0.77365	50.244	0.25861	46.311	0.25991
0.82891	50.248	0.25852	46.315	0.25981
0.88417	50.234	0.25884	46.303	0.26013
0.93943	50.25	0.25874	46.318	0.26003
0.99469	50.256	0.25911	46.323	0.2604
1.05	50.266	0.25886	46.332	0.26015
1.1052	50.251	0.25927	46.318	0.26056
1.1605	50.27	0.25971	46.336	0.261
1.2157	50.266	0.25944	46.332	0.26073
1.271	50.258	0.25935	46.325	0.26064
1.3263	50.279	0.25921	46.345	0.2605
1.3815	50.281	0.25914	46.346	0.26042
1.4368	50.282	0.25973	46.347	0.26102
1.492	50.288	0.26	46.353	0.26129
1.5473	50.293	0.2598	46.357	0.26109
1.6026	50.306	0.25965	46.369	0.26093
1.6578	50.309	0.25963	46.372	0.26092
1.7131	50.328	0.25968	46.39	0.26097
1.7683	50.327	0.25988	46.39	0.26117
1.8236	50.342	0.25962	46.403	0.2609
1.8789	50.341	0.25965	46.402	0.26093
1.9341	50.332	0.26015	46.394	0.26144
1.9894	50.325	0.26029	46.388	0.26158
2.0447	50.326	0.26061	46.388	0.26189
2.0999	50.331	0.26065	46.393	0.26194
2.1552	50.335	0.26062	46.397	0.2619
2.2104	50.332	0.26043	46.394	0.26171
2.2657	50.347	0.2607	46.408	0.26198
2.321	50.331	0.26082	46.393	0.2621
2.3762	50.337	0.26084	46.398	0.26212
2.4315	50.35	0.2608	46.411	0.26208
2.4867	50.354	0.26126	46.414	0.26255
2.542	50.399	0.26139	46.456	0.26266
2.5973	50.394	0.26164	46.452	0.26292
2.6525	50.422	0.2611	46.478	0.26238
2.7078	50.435	0.26122	46.49	0.2625
2.763	50.434	0.26161	46.489	0.26289
2.8183	50.451	0.2615	46.505	0.26278
2.8736	50.484	0.26134	46.536	0.26261
2.9288	50.486	0.26134	46.537	0.26261
2.9841	50.489	0.26078	46.54	0.26205
3.0393	50.491	0.26081	46.542	0.26208
3.0946	50.505	0.26029	46.555	0.26156
3.1499	50.486	0.26092	46.537	0.26219
3.2051	50.509	0.26076	46.558	0.26203
3.2604	50.522	0.26067	46.571	0.26194
3.3156	50.518	0.26079	46.567	0.26206
3.3709	50.506	0.26101	46.556	0.26228
3.4262	50.513	0.26108	46.563	0.26235
3.4814	50.528	0.26093	46.577	0.2622
3.5367	50.525	0.26079	46.573	0.26206
3.592	50.499	0.26116	46.55	0.26243
3.6472	50.519	0.26139	46.568	0.26266
3.7025	50.519	0.26154	46.568	0.26281
3.7577	50.529	0.26156	46.577	0.26283
3.813	50.538	0.26165	46.586	0.26292
3.8683	50.536	0.26177	46.584	0.26304
3.9235	50.544	0.26209	46.592	0.26336
3.9788	50.55	0.26197	46.597	0.26325
4.034	50.56	0.26214	46.607	0.26341
4.0893	50.584	0.262	46.628	0.26326
4.1446	50.597	0.26181	46.641	0.26307
4.1998	50.599	0.26216	46.642	0.26343
4.2551	50.634	0.26236	46.674	0.26363
4.3103	50.666	0.26209	46.705	0.26336
4.3656	50.671	0.26233	46.709	0.2636
4.4209	50.683	0.26227	46.72	0.26354
4.4761	50.679	0.2622	46.716	0.26347
4.5314	50.704	0.2623	46.739	0.26356
4.5866	50.729	0.26216	46.763	0.26343
4.6419	50.739	0.26247	46.772	0.26374
4.6972	50.771	0.26266	46.801	0.26393
4.7524	50.743	0.26284	46.776	0.2641
4.8077	50.758	0.26297	46.79	0.26424
4.863	50.775	0.263	46.806	0.26427
4.9182	50.786	0.26308	46.815	0.26435
4.9735	50.811	0.26329	46.839	0.26455
5.0287	50.829	0.26334	46.855	0.2646
5.084	50.842	0.26384	46.868	0.26511
5.1393	50.851	0.26369	46.876	0.26495
5.1945	50.882	0.26395	46.905	0.26522
5.2498	50.887	0.26401	46.909	0.26528
5.305	50.883	0.26417	46.905	0.26544
5.3603	50.904	0.26451	46.925	0.26578
5.4156	50.918	0.26531	46.938	0.26658
5.4708	50.937	0.26486	46.955	0.26613
5.5261	50.942	0.26533	46.96	0.2666
5.5813	50.963	0.26543	46.979	0.2667
5.6366	51.001	0.2656	47.015	0.26687
5.6919	50.995	0.26553	47.009	0.2668
5.7471	50.997	0.2656	47.012	0.26687
5.8024	51.033	0.26567	47.044	0.26693
5.8576	51.032	0.26553	47.044	0.26679
5.9129	51.063	0.26612	47.072	0.26738
5.9682	51.116	0.26587	47.121	0.26713
6.0234	51.118	0.26611	47.124	0.26737
6.0787	51.165	0.26621	47.167	0.26747
6.134	51.196	0.26651	47.196	0.26777
6.1892	51.194	0.26613	47.194	0.26739
6.2445	51.22	0.26596	47.217	0.26722
6.2997	51.24	0.26577	47.236	0.26703
6.355	51.204	0.26612	47.203	0.26738
6.4103	51.251	0.26622	47.246	0.26748
6.4655	51.259	0.26631	47.254	0.26757
6.5208	51.284	0.26646	47.278	0.26772
6.576	51.299	0.26653	47.291	0.26778
6.6313	51.348	0.26691	47.337	0.26817
6.6866	51.345	0.26698	47.333	0.26823
6.7418	51.347	0.2668	47.335	0.26806
6.7971	51.356	0.26732	47.344	0.26858
6.8523	51.363	0.26771	47.35	0.26897
6.9076	51.384	0.26823	47.369	0.26949
6.9629	51.362	0.26902	47.349	0.27027
7.0181	51.385	0.26951	47.37	0.27076
7.0734	51.4	0.26963	47.384	0.27089
7.1286	51.413	0.27022	47.397	0.27148
7.1839	51.423	0.27011	47.406	0.27137
7.2392	51.444	0.26993	47.425	0.27118
7.2944	51.469	0.27017	47.448	0.27142
7.3497	51.474	0.2707	47.453	0.27196
