Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
8.0681	60.238	0.17922
8.1233	60.189	0.1792
8.1786	60.124	0.17982
8.2339	60.177	0.17954
8.2891	60.177	0.17958
8.3444	60.177	0.17985
8.3996	60.157	0.17979
8.4549	60.134	0.17982
8.5102	60.118	0.17984
8.5654	60.105	0.18005
8.6207	60.084	0.18003
8.676	60.143	0.17982
8.7312	60.146	0.18005
8.7865	60.121	0.17998
8.8417	60.138	0.17999
8.897	60.142	0.18023
8.9523	60.154	0.17994
9.0075	60.148	0.18008
9.0628	60.187	0.17998
9.118	60.179	0.18028
9.1733	60.181	0.18022
9.2286	60.22	0.18027
9.2838	60.21	0.18076
9.3391	60.23	0.18038
9.3943	60.149	0.18066
9.4496	60.162	0.18017
9.5049	60.174	0.17997
9.5601	60.165	0.17954
9.6154	60.13	0.17955
9.6706	60.171	0.17931
9.7259	60.117	0.17897
9.7812	60.116	0.17865
9.8364	60.128	0.17874
9.8917	60.141	0.17867
9.9469	60.118	0.17873
10.002	60.168	0.17837
10.057	60.166	0.1784
10.113	60.134	0.17846
10.168	60.206	0.17804
10.223	60.18	0.17833
10.279	60.219	0.17814
10.334	60.221	0.17799
10.389	60.257	0.17805
10.444	60.214	0.17806
10.5	60.285	0.17794
10.555	60.299	0.17812
10.61	60.313	0.17819
10.665	60.396	0.17815
10.721	60.4	0.17836
10.776	60.43	0.17826
10.831	60.354	0.17861
10.886	60.31	0.17868
10.942	60.235	0.17897
10.997	60.257	0.17926
11.052	60.253	0.17972
11.107	60.232	0.17959
11.163	60.243	0.17934
11.218	60.268	0.17931
11.273	60.256	0.17923
11.328	60.317	0.17941
11.384	60.309	0.17958
11.439	60.401	0.17905
11.494	60.392	0.17951
11.55	60.469	0.17963
11.605	60.429	0.17957
11.66	60.47	0.17943
11.715	60.474	0.17963
11.771	60.506	0.17951
11.826	60.551	0.17948
11.881	60.565	0.17978
11.936	60.5	0.17964
11.992	60.512	0.17932
12.047	60.505	0.17918
12.102	60.442	0.17955
12.157	60.422	0.17957
12.213	60.392	0.17995
12.268	60.389	0.18023
12.323	60.347	0.18091
12.378	60.291	0.18117
12.434	60.238	0.18236
12.489	60.293	0.18265
12.544	60.33	0.18315
12.599	60.332	0.18376
12.655	60.359	0.18391
12.71	60.303	0.18406
12.765	60.303	0.18408
12.821	60.308	0.18366
12.876	60.212	0.18385
12.931	60.183	0.18385
12.986	60.161	0.18403
13.042	60.169	0.18438
13.097	60.233	0.18395
13.152	60.227	0.184
13.207	60.213	0.18431
13.263	60.199	0.18436
13.318	60.163	0.18432
13.373	60.188	0.18429
13.428	60.175	0.18419
13.484	60.3	0.18394
13.539	60.33	0.1841
13.594	60.312	0.18452
13.649	60.313	0.18439
13.705	60.34	0.18429
13.76	60.313	0.1846
13.815	60.33	0.18467
13.87	60.328	0.18469
13.926	60.357	0.18463
13.981	60.369	0.18461
14.036	60.376	0.18462
14.092	60.41	0.1848
14.147	60.402	0.18485
14.202	60.438	0.18491
14.257	60.422	0.18482
14.313	60.438	0.1846
14.368	60.48	0.18465
14.423	60.505	0.18474
14.478	60.526	0.18528
14.534	60.538	0.18471
14.589	60.539	0.18492
14.644	60.58	0.18486
14.699	60.561	0.185
14.755	60.576	0.18459
14.81	60.602	0.18465
14.865	60.641	0.18436
14.92	60.64	0.18445
14.976	60.639	0.18458
15.031	60.64	0.18467
15.086	60.693	0.18459
15.141	60.715	0.18448
15.197	60.753	0.18454
15.252	60.785	0.18446
15.307	60.825	0.18455
15.363	60.85	0.18446
15.418	60.919	0.18403
15.473	60.914	0.18447
15.528	60.925	0.18478
15.584	60.94	0.18505
15.639	60.97	0.18498
15.694	60.992	0.18535
15.749	61.01	0.18526
15.805	61.029	0.1854
15.86	61.113	0.18533
15.915	61.14	0.1855
15.97	61.131	0.1858
16.026	61.141	0.18581
16.081	61.198	0.18592
16.136	61.167	0.1864
16.191	61.188	0.1865
16.247	61.196	0.18649
16.302	61.256	0.18629
16.357	61.254	0.18686
16.412	61.25	0.18706
16.468	61.241	0.18736
16.523	61.21	0.18807
16.578	61.246	0.1881
16.634	61.239	0.18794
16.689	61.25	0.18825
16.744	61.235	0.18798
16.799	61.312	0.18832
16.855	61.25	0.18812
16.91	61.305	0.18822
16.965	61.342	0.18862
17.02	61.281	0.18873
17.076	61.248	0.18924
17.131	61.221	0.18877
17.186	61.199	0.18893
17.241	61.166	0.18843
17.297	61.159	0.18876
17.352	61.135	0.18894
17.407	61.13	0.18979
17.462	61.109	0.18981
17.518	61.113	0.19079
17.573	61.125	0.19127
17.628	61.096	0.19132
17.683	61.096	0.19116
17.739	61.123	0.19089
17.794	61.175	0.19076
17.849	61.13	0.19122
17.905	61.148	0.19091
17.96	61.151	0.19081
18.015	61.227	0.1902
18.07	61.215	0.19054
18.126	61.196	0.19103
18.181	61.223	0.19168
18.236	61.195	0.19162
18.291	61.221	0.19187
18.347	61.246	0.19152
18.402	61.284	0.19189
18.457	61.291	0.192
18.512	61.278	0.19244
18.568	61.26	0.19248
18.623	61.18	0.18985
18.678	61.219	0.18685
18.733	61.169	0.18304
18.789	60.912	0.18327
18.844	60.55	0.18291
18.899	60.345	0.18044
18.954	60.23	0.17949
19.01	59.785	0.17811
19.065	59.368	0.17758
19.12	58.987	0.17703
19.176	58.799	0.17622
19.231	58.586	0.17635
19.286	58.519	0.17367
19.341	58.401	0.17237
19.397	57.753	0.17243
19.452	57.691	0.17216
19.507	57.681	0.17304
19.562	57.59	0.17262
19.618	57.575	0.17138
19.673	57.53	0.17094
19.728	57.542	0.17006
19.783	57.431	0.16943
19.839	57.438	0.16975
19.894	57.425	0.16982
19.949	57.458	0.17
20.004	57.367	0.16937
20.06	57.385	0.16962
20.115	57.284	0.16998
20.17	57.255	0.17045
20.225	57.344	0.17116
20.281	57.372	0.17186
20.336	57.462	0.17254
20.391	57.4	0.17232
20.447	57.323	0.17046
20.502	57.318	0.17092
20.557	57.222	0.17148
20.612	57.383	0.1714
20.668	57.496	0.17036
20.723	57.541	0.16989
20.778	57.637	0.16953
20.833	57.497	0.17208
20.889	57.446	0.17488
20.944	57.392	0.175
20.999	57.367	0.17397
21.054	57.387	0.17632
21.11	57.369	0.17863
21.165	57.36	0.17846
21.22	57.43	0.17888
21.275	57.458	0.1792
21.331	57.413	0.17889
21.386	57.421	0.179
21.441	57.473	0.17876
21.496	57.533	0.17864
21.552	57.515	0.17878
21.607	57.514	0.17875
21.662	57.511	0.17869
21.718	57.533	0.17927
21.773	57.449	0.17974
21.828	57.449	0.17975
21.883	57.441	0.17912
21.939	57.481	0.17897
