Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	65.026	0.21034	60.668	0.23845
0.11052	65.051	0.20998	60.696	0.23808
0.16578	65.155	0.21007	60.796	0.23811
0.22104	65.104	0.21012	60.753	0.23816
0.2763	65.128	0.21007	60.779	0.2381
0.33156	65.127	0.2105	60.785	0.23848
0.38683	65.141	0.21041	60.803	0.23837
0.44209	65.137	0.21034	60.804	0.23826
0.49735	65.108	0.21021	60.78	0.23814
0.55261	65.17	0.20996	60.844	0.23784
0.60787	65.188	0.21	60.864	0.23787
0.66313	65.176	0.21	60.86	0.23783
0.71839	65.157	0.20979	60.846	0.23762
0.77365	65.215	0.21	60.908	0.23779
0.82891	65.252	0.20982	60.948	0.23757
0.88417	65.257	0.20961	60.956	0.23736
0.93943	65.345	0.20983	61.042	0.23753
0.99469	65.326	0.21003	61.026	0.23773
1.05	65.295	0.21003	61.002	0.23773
1.1052	65.296	0.21038	61.015	0.23803
1.1605	65.429	0.20936	61.138	0.23695
1.2157	65.41	0.20971	61.125	0.2373
1.271	65.431	0.20941	61.153	0.23695
1.3263	65.46	0.20934	61.183	0.23686
1.3815	65.45	0.20903	61.178	0.23653
1.4368	65.553	0.20945	61.274	0.23689
1.492	65.676	0.21083	61.393	0.2382
1.5473	65.593	0.21239	61.322	0.23978
1.6026	65.657	0.21177	61.385	0.23912
1.6578	65.662	0.21091	61.392	0.23824
1.7131	65.767	0.21079	61.498	0.23805
1.7683	65.723	0.21045	61.463	0.2377
1.8236	65.682	0.21011	61.427	0.23735
1.8789	65.725	0.20964	61.473	0.23681
1.9341	65.691	0.20901	61.444	0.23615
1.9894	65.639	0.20827	61.401	0.23539
2.0447	65.651	0.20776	61.417	0.23483
2.0999	65.804	0.20771	61.565	0.23472
2.1552	65.763	0.20729	61.533	0.23425
2.2104	65.821	0.20668	61.592	0.23359
2.2657	65.847	0.20675	61.62	0.23363
2.321	65.854	0.20624	61.631	0.23309
2.3762	65.808	0.20603	61.593	0.23286
2.4315	65.851	0.20548	61.637	0.23227
2.4867	65.878	0.20525	61.665	0.23202
2.542	65.945	0.20569	61.731	0.23244
2.5973	65.933	0.20557	61.726	0.23232
2.6525	65.946	0.20535	61.745	0.23205
2.7078	66.025	0.20488	61.824	0.23152
2.763	66.113	0.20483	61.91	0.23142
2.8183	66.131	0.20449	61.93	0.23106
2.8736	66.144	0.20394	61.949	0.23046
2.9288	66.255	0.20364	62.058	0.2301
2.9841	66.255	0.20394	62.065	0.2304
3.0393	66.327	0.20371	62.139	0.2301
3.0946	66.346	0.20321	62.161	0.22958
3.1499	66.427	0.20284	62.239	0.22917
3.2051	66.425	0.20253	62.239	0.22885
3.2604	66.444	0.20255	62.259	0.22885
3.3156	66.511	0.20296	62.328	0.2292
3.3709	66.532	0.20248	62.351	0.22868
3.4262	66.489	0.20248	62.317	0.22866
3.4814	66.629	0.20177	62.456	0.22786
3.5367	66.598	0.20195	62.431	0.22802
3.592	66.675	0.20078	62.505	0.22681
3.6472	66.818	0.20018	62.64	0.22616
3.7025	66.758	0.19998	62.585	0.22595
3.7577	66.72	0.20008	62.557	0.22605
3.813	66.779	0.20109	62.623	0.22702
3.8683	66.813	0.20131	62.66	0.22719
3.9235	66.965	0.2006	62.808	0.22638
3.9788	67.032	0.20011	62.874	0.22585
4.034	67.142	0.199	62.979	0.22467
4.0893	67.227	0.19821	63.063	0.22382
4.1446	67.261	0.19791	63.097	0.22351
4.1998	67.299	0.19724	63.133	0.22281
4.2551	67.327	0.19754	63.166	0.22306
4.3103	67.299	0.19721	63.142	0.22271
4.3656	67.232	0.19674	63.084	0.22224
4.4209	67.316	0.19596	63.166	0.22142
4.4761	67.362	0.19539	63.209	0.22082
4.5314	67.53	0.19452	63.368	0.21988
4.5866	67.535	0.19513	63.377	0.2205
4.6419	67.576	0.19524	63.42	0.22059
4.6972	67.615	0.19523	63.458	0.22056
4.7524	67.72	0.19491	63.56	0.22019
4.8077	67.751	0.19446	63.59	0.21972
4.863	67.71	0.19514	63.553	0.22043
4.9182	67.827	0.19539	63.669	0.22064
4.9735	67.79	0.19561	63.638	0.22087
5.0287	67.859	0.19577	63.705	0.22101
5.084	67.892	0.19582	63.739	0.22104
5.1393	68.018	0.19584	63.864	0.22103
5.1945	68.031	0.1962	63.88	0.22139
5.2498	68.064	0.19669	63.918	0.22187
5.305	68.118	0.19716	63.974	0.22231
5.3603	68.141	0.19705	63.998	0.2222
5.4156	68.135	0.19735	63.997	0.22249
5.4708	68.162	0.19749	64.026	0.22261
5.5261	68.25	0.19762	64.115	0.2227
5.5813	68.209	0.19771	64.08	0.22281
5.6366	68.271	0.19767	64.141	0.22274
5.6919	68.371	0.19777	64.238	0.22282
5.7471	68.427	0.19804	64.296	0.22307
5.8024	68.412	0.1987	64.288	0.22374
5.8576	68.47	0.19901	64.349	0.22401
5.9129	68.533	0.19882	64.408	0.2238
5.9682	68.611	0.19868	64.485	0.22363
6.0234	68.698	0.1985	64.57	0.22342
6.0787	68.673	0.19878	64.552	0.22369
6.134	68.834	0.19795	64.705	0.2228
6.1892	68.896	0.19775	64.769	0.22255
6.2445	68.97	0.19726	64.844	0.22201
6.2997	69.134	0.19653	64.999	0.22123
6.355	69.099	0.19704	64.97	0.22175
6.4103	69.237	0.19656	65.105	0.22122
6.4655	69.252	0.19659	65.123	0.22126
6.5208	69.378	0.19629	65.243	0.22092
6.576	69.398	0.19642	65.268	0.22102
6.6313	69.482	0.19664	65.35	0.22122
6.6866	69.424	0.19771	65.298	0.22233
6.7418	69.508	0.19808	65.382	0.22266
6.7971	69.424	0.19864	65.306	0.22326
6.8523	69.463	0.19894	65.344	0.22355
6.9076	69.551	0.19899	65.428	0.22357
6.9629	69.562	0.19934	65.441	0.2239
7.0181	69.607	0.19977	65.489	0.2243
7.0734	69.671	0.20006	65.551	0.22456
7.1286	69.668	0.20033	65.551	0.22484
7.1839	69.867	0.19963	65.74	0.22405
7.2392	69.908	0.19998	65.78	0.22439
7.2944	70.032	0.19993	65.9	0.2243
7.3497	70.044	0.20009	65.917	0.22443
7.405	70.011	0.19993	65.889	0.22427
7.4602	70.114	0.19982	65.991	0.22412
7.5155	70.098	0.19966	65.979	0.22396
7.5707	70.169	0.19968	66.048	0.22397
7.626	70.192	0.19966	66.073	0.22392
7.6813	70.214	0.19952	66.096	0.22378
7.7365	70.23	0.19945	66.115	0.22371
7.7918	70.278	0.19926	66.163	0.22349
7.847	70.323	0.19913	66.207	0.22334
7.9023	70.357	0.19931	66.243	0.2235
7.9576	70.415	0.19949	66.299	0.22368
8.0128	70.415	0.19984	66.298	0.22405
8.0681	70.457	0.20006	66.342	0.22423
8.1233	70.447	0.20072	66.331	0.22493
8.1786	70.468	0.20079	66.358	0.22498
8.2339	70.533	0.20055	66.426	0.22469
8.2891	70.635	0.20031	66.524	0.22441
8.3444	70.677	0.20048	66.569	0.22457
8.3996	70.851	0.20042	66.737	0.22444
8.4549	71.025	0.20053	66.908	0.22449
8.5102	71.096	0.20097	66.977	0.22491
8.5654	71.08	0.20157	66.966	0.22552
8.6207	71.152	0.20179	67.035	0.22574
8.676	71.138	0.20194	67.024	0.2259
8.7312	71.322	0.20152	67.201	0.22543
8.7865	71.367	0.20206	67.247	0.22595
8.8417	71.45	0.20165	67.33	0.22552
8.897	71.543	0.2019	67.419	0.22573
8.9523	71.549	0.20213	67.427	0.22595
9.0075	71.603	0.20215	67.481	0.22594
9.0628	71.624	0.2021	67.505	0.22587
9.118	71.753	0.20181	67.628	0.22554
9.1733	71.808	0.20194	67.684	0.22564
