Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.053591	70.762	0.23654	69.799	0.24573
0.10718	70.772	0.23643	69.808	0.24561
0.16077	70.751	0.23588	69.789	0.24506
0.21436	70.841	0.23615	69.88	0.24532
0.26795	70.834	0.23607	69.875	0.24523
0.32154	70.889	0.23576	69.93	0.24492
0.37513	70.926	0.23553	69.968	0.24468
0.42872	70.9	0.23578	69.943	0.24492
0.48232	70.897	0.23551	69.942	0.24465
0.53591	70.943	0.23525	69.988	0.24439
0.5895	71.032	0.23554	70.078	0.24466
0.64309	71.053	0.23569	70.099	0.2448
0.69668	71.066	0.23561	70.112	0.24472
0.75027	71.091	0.23569	70.138	0.2448
0.80386	71.007	0.23587	70.056	0.24499
0.85745	71.054	0.23594	70.103	0.24506
0.91104	71.095	0.23579	70.146	0.2449
0.96463	71.143	0.23584	70.194	0.24494
1.0182	71.075	0.23599	70.13	0.24509
1.0718	71.083	0.2357	70.137	0.2448
1.1254	71.099	0.23598	70.154	0.24507
1.179	71.074	0.23578	70.13	0.24487
1.2326	71.129	0.23563	70.186	0.24471
1.2862	71.126	0.23628	70.184	0.24537
1.3398	71.112	0.23626	70.173	0.24535
1.3934	71.136	0.23617	70.197	0.24526
1.4469	71.196	0.23655	70.258	0.24563
1.5005	71.146	0.2362	70.207	0.24528
1.5541	71.105	0.2365	70.17	0.24558
1.6077	71.163	0.23661	70.227	0.24569
1.6613	71.162	0.23663	70.227	0.2457
1.7149	71.154	0.23655	70.219	0.24563
1.7685	71.158	0.2368	70.224	0.24588
1.8221	71.256	0.23665	70.322	0.24571
1.8757	71.172	0.23683	70.24	0.2459
1.9293	71.194	0.23704	70.263	0.2461
1.9829	71.201	0.23678	70.271	0.24585
2.0364	71.235	0.23695	70.306	0.24601
2.09	71.206	0.23692	70.279	0.24597
2.1436	71.239	0.23671	70.313	0.24576
2.1972	71.318	0.23649	70.392	0.24552
2.2508	71.31	0.23634	70.384	0.24537
2.3044	71.281	0.2361	70.356	0.24514
2.358	71.304	0.23686	70.38	0.2459
2.4116	71.337	0.23648	70.413	0.2455
2.4652	71.323	0.23598	70.4	0.245
2.5188	71.312	0.23605	70.39	0.24507
2.5723	71.33	0.23579	70.41	0.2448
2.6259	71.297	0.23536	70.377	0.24437
2.6795	71.274	0.23523	70.354	0.24424
2.7331	71.23	0.23478	70.311	0.24379
2.7867	71.278	0.23469	70.359	0.24369
2.8403	71.321	0.23399	70.402	0.24298
2.8939	71.259	0.23417	70.341	0.24316
2.9475	71.258	0.23403	70.34	0.24302
3.0011	71.233	0.23388	70.318	0.24286
3.0547	71.346	0.23324	70.429	0.24221
3.1083	71.318	0.23325	70.402	0.24222
3.1618	71.304	0.23252	70.39	0.24149
3.2154	71.33	0.23306	70.416	0.24204
3.269	71.386	0.23302	70.472	0.24199
3.3226	71.362	0.23299	70.45	0.24195
3.3762	71.334	0.23261	70.42	0.24157
3.4298	71.373	0.2321	70.459	0.24104
3.4834	71.412	0.23199	70.499	0.24092
3.537	71.444	0.23184	70.532	0.24075
3.5906	71.487	0.23169	70.574	0.24059
3.6442	71.458	0.23135	70.545	0.24025
3.6977	71.481	0.23071	70.57	0.2396
3.7513	71.48	0.23084	70.569	0.23972
3.8049	71.485	0.23077	70.575	0.23965
3.8585	71.437	0.23075	70.528	0.23963
3.9121	71.485	0.2309	70.577	0.23977
3.9657	71.492	0.231	70.584	0.23987
4.0193	71.478	0.23095	70.571	0.23982
4.0729	71.513	0.23093	70.606	0.23979
4.1265	71.5	0.2309	70.593	0.23976
4.1801	71.478	0.23081	70.572	0.23966
4.2337	71.495	0.23089	70.589	0.23974
4.2872	71.453	0.23082	70.548	0.23967
4.3408	71.414	0.231	70.51	0.23986
4.3944	71.428	0.23105	70.524	0.23991
4.448	71.419	0.23082	70.516	0.23968
4.5016	71.455	0.23112	70.553	0.23997
4.5552	71.47	0.23135	70.568	0.2402
4.6088	71.454	0.23136	70.552	0.24021
4.6624	71.505	0.231	70.603	0.23983
4.716	71.557	0.23068	70.656	0.23951
4.7696	71.557	0.23077	70.657	0.2396
4.8232	71.569	0.23067	70.669	0.23949
4.8767	71.582	0.23042	70.683	0.23924
4.9303	71.586	0.23069	70.689	0.2395
4.9839	71.608	0.23055	70.712	0.23936
5.0375	71.661	0.23045	70.765	0.23925
5.0911	71.693	0.23024	70.799	0.23903
5.1447	71.77	0.23047	70.877	0.23924
5.1983	71.842	0.23043	70.949	0.2392
5.2519	71.837	0.23097	70.946	0.23973
