Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	71.184	0.28598	74.028	0.27491
0.11052	71.311	0.28508	69.582	0.29099
0.16578	71.48	0.28421	69.748	0.2901
0.22104	71.506	0.28452	69.774	0.29041
0.2763	71.568	0.28423	69.836	0.29011
0.33156	71.666	0.28381	69.932	0.28967
0.38683	71.658	0.28373	69.924	0.28959
0.44209	71.677	0.28359	69.944	0.28944
0.49735	71.674	0.28355	69.941	0.2894
0.55261	71.662	0.28369	69.929	0.28954
0.60787	71.806	0.28379	70.072	0.28962
0.66313	71.734	0.2842	70.002	0.29004
0.71839	71.833	0.28392	70.099	0.28974
0.77365	71.837	0.28384	70.104	0.28966
0.82891	71.784	0.28353	70.054	0.28934
0.88417	71.902	0.28271	70.17	0.28851
0.93943	71.913	0.28353	70.183	0.28933
0.99469	71.895	0.28348	70.165	0.28927
1.05	71.926	0.28332	70.197	0.28912
1.1052	71.969	0.28278	70.24	0.28857
1.1605	72.037	0.28237	70.306	0.28814
1.2157	72.164	0.28285	70.432	0.28861
1.271	72.189	0.2831	70.457	0.28885
1.3263	72.186	0.28365	70.455	0.28941
1.3815	72.306	0.2834	70.573	0.28915
1.4368	72.301	0.28405	70.57	0.28979
1.492	72.356	0.28399	70.624	0.28973
1.5473	72.346	0.28393	70.614	0.28968
1.6026	72.421	0.2843	70.689	0.29003
1.6578	72.468	0.2845	70.737	0.29023
1.7131	72.617	0.28395	70.883	0.28965
1.7683	72.616	0.28346	70.884	0.28916
1.8236	72.656	0.28332	70.924	0.28902
1.8789	72.702	0.28318	70.97	0.28886
1.9341	72.781	0.2826	71.048	0.28827
1.9894	72.779	0.28248	71.047	0.28815
2.0447	72.865	0.28263	71.131	0.28829
2.0999	72.872	0.28293	71.14	0.28859
2.1552	72.957	0.28242	71.223	0.28806
2.2104	72.912	0.28269	71.18	0.28834
2.2657	72.96	0.28214	71.228	0.28777
2.321	73.024	0.28136	71.292	0.28699
2.3762	73.045	0.2817	71.313	0.28732
2.4315	73.097	0.28143	71.365	0.28704
2.4867	73.157	0.28132	71.425	0.28692
2.542	73.188	0.2821	71.455	0.2877
2.5973	73.136	0.2815	71.404	0.2871
2.6525	73.195	0.28102	71.464	0.2866
2.7078	73.242	0.28021	71.509	0.28578
2.763	73.349	0.27917	71.612	0.28472
2.8183	73.411	0.27901	71.675	0.28455
2.8736	73.449	0.27877	71.712	0.2843
2.9288	73.477	0.27811	71.74	0.28363
2.9841	73.368	0.27796	71.634	0.28348
3.0393	73.346	0.27699	71.612	0.28252
3.0946	73.464	0.27672	71.727	0.28225
3.1499	73.52	0.27647	71.783	0.28199
3.2051	73.483	0.27628	71.747	0.28179
3.2604	73.451	0.27551	71.716	0.28102
3.3156	73.46	0.2751	71.725	0.28061
3.3709	73.56	0.2753	71.824	0.2808
3.4262	73.604	0.27563	71.869	0.28112
3.4814	73.588	0.27544	71.853	0.28094
3.5367	73.751	0.27482	72.014	0.2803
3.592	73.807	0.27448	72.068	0.27995
3.6472	73.769	0.27454	72.032	0.28001
3.7025	73.884	0.27502	72.146	0.28048
3.7577	73.988	0.27411	72.247	0.27956
3.813	73.962	0.27392	72.222	0.27937
3.8683	73.989	0.27382	72.249	0.27926
3.9235	73.833	0.27351	72.096	0.27897
3.9788	73.848	0.27157	72.11	0.27701
4.034	73.746	0.2722	72.01	0.27766
4.0893	73.743	0.272	72.007	0.27745
4.1446	73.797	0.27152	72.06	0.27697
4.1998	73.735	0.27143	72	0.27689
4.2551	73.714	0.27164	71.98	0.2771
4.3103	73.733	0.27196	71.998	0.27742
4.3656	73.728	0.27156	71.993	0.277
4.4209	73.666	0.27196	71.934	0.27742
4.4761	73.752	0.27202	72.018	0.27747
4.5314	73.769	0.27242	72.036	0.27786
4.5866	73.802	0.27223	72.068	0.27767
4.6419	73.81	0.27194	72.076	0.27737
4.6972	73.822	0.27152	72.086	0.27694
4.7524	73.905	0.27081	72.168	0.27621
4.8077	73.989	0.27035	72.251	0.27574
4.863	73.929	0.2699	72.193	0.27528
4.9182	73.874	0.27039	72.139	0.27578
4.9735	73.987	0.26943	72.249	0.27481
5.0287	73.967	0.26917	72.23	0.27454
5.084	74.005	0.26783	72.267	0.27318
5.1393	73.953	0.26761	72.216	0.27296
5.1945	74.073	0.26662	72.334	0.27196
5.2498	74.085	0.26703	72.346	0.27236
5.305	74.065	0.26774	72.327	0.27308
5.3603	74.094	0.26739	72.355	0.27272
5.4156	74.132	0.26668	72.393	0.27201
5.4708	74.117	0.26679	72.379	0.27212
5.5261	74.132	0.2673	72.394	0.27263
5.5813	74.255	0.26753	72.515	0.27285
5.6366	74.137	0.26796	72.4	0.27328
5.6919	74.174	0.26766	72.437	0.27298
5.7471	74.381	0.26804	72.64	0.27335
5.8024	74.309	0.26925	72.57	0.27457
5.8576	74.311	0.27011	72.573	0.27542
5.9129	74.372	0.27038	72.633	0.27569
5.9682	74.345	0.27013	72.607	0.27543
6.0234	74.394	0.26977	72.655	0.27506
6.0787	74.455	0.27003	72.714	0.27531
6.134	74.496	0.27097	72.756	0.27625
6.1892	74.491	0.27211	72.751	0.2774
6.2445	74.571	0.27218	72.83	0.27745
6.2997	74.592	0.27225	72.852	0.27752
6.355	74.627	0.27139	72.887	0.27665
6.4103	74.581	0.27171	72.842	0.27698
6.4655	74.566	0.27226	72.828	0.27754
6.5208	74.781	0.27189	73.04	0.27716
6.576	74.946	0.27193	73.204	0.27719
6.6313	75.026	0.27285	73.283	0.27812
6.6866	75.086	0.27281	73.344	0.27807
6.7418	75.109	0.27221	73.366	0.27746
6.7971	75.183	0.27172	73.439	0.27696
6.8523	75.191	0.27143	73.448	0.27668
6.9076	75.279	0.27119	73.535	0.27643
6.9629	75.223	0.27166	73.482	0.27689
7.0181	75.293	0.27088	73.551	0.2761
7.0734	75.407	0.27138	73.666	0.2766
7.1286	75.454	0.27242	73.713	0.27764
7.1839	75.506	0.27261	73.765	0.27783
7.2392	75.542	0.27264	73.801	0.27786
7.2944	75.638	0.27186	73.895	0.27706
7.3497	75.694	0.27283	73.951	0.27803
7.405	75.707	0.27184	73.964	0.27703
7.4602	75.697	0.27308	73.955	0.27828
7.5155	75.709	0.27168	73.966	0.27688
7.5707	75.72	0.27174	73.978	0.27693
7.626	75.629	0.27187	73.888	0.27706
7.6813	75.642	0.27097	73.901	0.27616
7.7365	75.643	0.27138	73.902	0.27658
7.7918	75.682	0.27123	73.941	0.27642
7.847	75.752	0.27098	74.01	0.27616
7.9023	75.896	0.27127	74.154	0.27644
7.9576	75.83	0.27284	74.09	0.27802
8.0128	75.868	0.27092	74.128	0.27609
8.0681	76.144	0.2706	74.399	0.27576
8.1233	76.179	0.2722	74.436	0.27737
8.1786	76.283	0.27286	74.54	0.27801
8.2339	76.405	0.2732	74.66	0.27835
8.2891	76.474	0.27198	74.728	0.27712
8.3444	76.449	0.27172	74.704	0.27686
8.3996	76.556	0.27194	74.81	0.27708
8.4549	76.712	0.27183	74.963	0.27695
8.5102	76.732	0.27172	74.983	0.27684
8.5654	76.861	0.27158	75.111	0.27669
8.6207	76.866	0.27163	75.115	0.27674
8.676	76.869	0.27159	75.118	0.27669
8.7312	76.971	0.27029	75.219	0.27539
8.7865	76.96	0.27104	75.209	0.27615
8.8417	77.03	0.27066	75.277	0.27576
8.897	77.12	0.27054	75.365	0.27564
8.9523	77.112	0.27047	75.357	0.27556
9.0075	77.163	0.27118	75.408	0.27627
9.0628	77.255	0.27113	75.5	0.27622
9.118	77.249	0.27019	75.494	0.27527
9.1733	77.348	0.26858	75.591	0.27365
9.2286	77.543	0.26754	75.782	0.27259
9.2838	77.799	0.26712	76.034	0.27214
9.3391	77.659	0.26899	75.899	0.27403
9.3943	77.765	0.26787	76.003	0.27289
9.4496	77.845	0.26673	76.081	0.27175
9.5049	77.961	0.26616	76.195	0.27117
9.5601	77.905	0.26634	76.141	0.27135
9.6154	77.93	0.26579	76.166	0.2708
9.6706	77.976	0.26615	76.212	0.27115
9.7259	77.991	0.2658	76.228	0.2708
9.7812	78.108	0.26483	76.342	0.26983
9.8364	78.105	0.26575	76.341	0.27075
9.8917	78.12	0.26629	76.356	0.2713
9.9469	78.17	0.26617	76.407	0.27119
10.002	78.365	0.26626	76.6	0.27127
10.057	78.385	0.2667	76.621	0.27171
10.113	78.523	0.26705	76.758	0.27205
10.168	78.495	0.26657	76.729	0.27158
10.223	78.582	0.26657	76.816	0.27158
10.279	78.632	0.26553	76.866	0.27053
10.334	78.788	0.26472	77.019	0.2697
10.389	78.687	0.26417	76.919	0.26916
10.444	78.757	0.26375	76.989	0.26873
10.5	78.89	0.26308	77.12	0.26804
10.555	78.738	0.26388	76.971	0.26885
10.61	78.896	0.26351	77.127	0.26848
10.665	78.888	0.26424	77.119	0.26921
10.721	78.941	0.2635	77.173	0.26846
10.776	79.027	0.26311	77.257	0.26806
10.831	79.131	0.26242	77.361	0.26736
10.886	79.137	0.26237	77.366	0.26731
10.942	79.089	0.2626	77.32	0.26755
10.997	79.075	0.26225	77.306	0.2672
11.052	79.126	0.26185	77.356	0.26679
11.107	79.141	0.26206	77.372	0.26701
11.163	79.166	0.26187	77.397	0.26681
11.218	79.145	0.2622	77.376	0.26715
11.273	79.183	0.26185	77.414	0.2668
11.328	79.191	0.2617	77.421	0.26664
11.384	79.196	0.26193	77.427	0.26688
11.439	79.225	0.26166	77.456	0.2666
11.494	79.184	0.26194	77.415	0.26689
11.55	79.174	0.26134	77.404	0.26628
11.605	79.246	0.26139	77.475	0.26633
11.66	79.139	0.26213	77.371	0.26708
11.715	79.162	0.26177	77.393	0.26672
11.771	79.123	0.26196	77.355	0.26691
11.826	79.075	0.26225	77.307	0.26721
11.881	78.987	0.26219	77.221	0.26715
11.936	79.06	0.26155	77.293	0.2665
11.992	79.142	0.26158	77.373	0.26653
12.047	79.021	0.26192	77.255	0.26688
12.102	79.055	0.26195	77.288	0.2669
12.157	79.147	0.2619	77.379	0.26685
12.213	79.158	0.26193	77.389	0.26688
12.268	79.211	0.26186	77.443	0.2668
12.323	79.334	0.26223	77.564	0.26716
12.378	79.288	0.26226	77.518	0.2672
12.434	79.121	0.26261	77.354	0.26756
12.489	79.124	0.26295	77.357	0.2679
12.544	78.989	0.26269	77.225	0.26765
12.599	78.971	0.26215	77.207	0.26712
12.655	79.072	0.26281	77.306	0.26777
12.71	78.975	0.26388	77.212	0.26885
12.765	79.082	0.26358	77.317	0.26855
12.821	79.208	0.26367	77.441	0.26862
12.876	79.105	0.26408	77.34	0.26904
12.931	79.265	0.26368	77.497	0.26863
12.986	79.33	0.26356	77.561	0.26851
13.042	79.262	0.2641	77.494	0.26905
13.097	79.3	0.26399	77.533	0.26893
13.152	79.319	0.26397	77.551	0.26891
13.207	79.327	0.26426	77.56	0.2692
13.263	79.427	0.26384	77.658	0.26877
13.318	79.454	0.26391	77.684	0.26884
13.373	79.369	0.26436	77.601	0.2693
13.428	79.414	0.26434	77.646	0.26928
13.484	79.386	0.2646	77.619	0.26953
13.539	79.381	0.26449	77.613	0.26943
13.594	79.544	0.26371	77.773	0.26864
13.649	79.539	0.26466	77.769	0.26959
13.705	79.589	0.26454	77.818	0.26946
13.76	79.691	0.26459	77.918	0.26951
13.815	79.57	0.26488	77.8	0.26982
13.87	79.58	0.26458	77.809	0.26951
13.926	79.758	0.26385	77.984	0.26877
13.981	79.578	0.26452	77.808	0.26945
14.036	79.634	0.26341	77.862	0.26833
14.092	79.711	0.26334	77.937	0.26827
14.147	79.574	0.26383	77.803	0.26876
14.202	79.641	0.26356	77.869	0.26848
14.257	79.677	0.26362	77.905	0.26854
14.313	79.663	0.26366	77.892	0.26859
14.368	79.716	0.26331	77.943	0.26823
14.423	79.671	0.26418	77.9	0.2691
14.478	79.568	0.264	77.799	0.26893
14.534	79.724	0.26327	77.951	0.26819
14.589	79.649	0.26393	77.878	0.26886
14.644	79.645	0.26417	77.874	0.2691
14.699	79.699	0.26405	77.927	0.26898
14.755	79.715	0.26416	77.942	0.26908
14.81	79.696	0.2638	77.925	0.26872
14.865	79.625	0.26397	77.854	0.2689
14.92	79.729	0.26341	77.956	0.26833
14.976	79.631	0.26378	77.861	0.26871
15.031	79.596	0.26293	77.826	0.26786
15.086	79.613	0.26243	77.842	0.26735
15.141	79.635	0.26254	77.864	0.26747
15.197	79.594	0.26246	77.824	0.26739
15.252	79.582	0.26207	77.812	0.267
15.307	79.634	0.26144	77.862	0.26636
15.363	79.545	0.2611	77.775	0.26603
15.418	79.47	0.2604	77.701	0.26533
15.473	79.587	0.26042	77.816	0.26534
15.528	79.46	0.26052	77.691	0.26546
15.584	79.464	0.26029	77.694	0.26523
15.639	79.355	0.26017	77.587	0.26511
15.694	79.409	0.25947	77.64	0.2644
15.749	79.359	0.25899	77.59	0.26393
15.805	79.311	0.25893	77.544	0.26387
15.86	79.318	0.25879	77.55	0.26373
15.915	79.298	0.25852	77.53	0.26345
15.97	79.231	0.25849	77.464	0.26343
16.026	79.262	0.25825	77.495	0.26319
16.081	79.236	0.25714	77.468	0.26208
16.136	79.067	0.25664	77.302	0.26158
16.191	78.996	0.25578	77.232	0.26072
16.247	79.081	0.25564	77.315	0.26058
16.302	79.114	0.25583	77.348	0.26076
16.357	79.097	0.25611	77.331	0.26105
16.412	79.015	0.25581	77.25	0.26076
16.468	78.987	0.25541	77.222	0.26035
16.523	78.92	0.25486	77.157	0.25981
16.578	78.9	0.25483	77.136	0.25978
16.634	78.835	0.25422	77.072	0.25917
16.689	78.745	0.25406	76.984	0.25902
16.744	78.575	0.254	76.817	0.25896
16.799	78.569	0.25333	76.811	0.25829
16.855	78.662	0.25272	76.901	0.25768
16.91	78.588	0.25325	76.829	0.25821
16.965	78.613	0.25312	76.853	0.25808
17.02	78.569	0.25351	76.81	0.25848
17.076	78.523	0.25356	76.765	0.25853
17.131	78.568	0.25314	76.809	0.2581
17.186	78.579	0.25308	76.819	0.25805
17.241	78.492	0.25308	76.734	0.25805
17.297	78.485	0.25213	76.727	0.2571
17.352	78.497	0.252	76.738	0.25697
17.407	78.514	0.25271	76.755	0.25768
17.462	78.475	0.25278	76.716	0.25775
17.518	78.58	0.25264	76.82	0.25762
17.573	78.445	0.25292	76.687	0.2579
17.628	78.48	0.25216	76.722	0.25714
17.683	78.467	0.25191	76.708	0.25689
17.739	78.457	0.25227	76.698	0.25725
17.794	78.329	0.25239	76.572	0.25738
17.849	78.318	0.25201	76.561	0.257
17.905	78.389	0.25121	76.63	0.25619
17.96	78.302	0.25137	76.545	0.25636
18.015	78.352	0.25113	76.593	0.25612
18.07	78.262	0.25076	76.505	0.25575
18.126	78.258	0.2503	76.501	0.2553
18.181	78.136	0.25026	76.381	0.25526
18.236	78.215	0.24974	76.458	0.25473
18.291	78.203	0.24965	76.447	0.25464
18.347	77.988	0.24944	76.235	0.25444
18.402	77.965	0.24912	76.212	0.25413
18.457	78.115	0.24892	76.359	0.25392
18.512	77.984	0.24918	76.231	0.25419
18.568	78.027	0.24916	76.273	0.25417
18.623	78.065	0.24916	76.31	0.25417
18.678	78.026	0.24917	76.272	0.25418
18.733	78.033	0.24896	76.279	0.25398
18.789	77.997	0.24897	76.243	0.25399
18.844	77.967	0.24895	76.213	0.25397
18.899	78.065	0.24836	76.309	0.25337
18.954	78.03	0.249	76.275	0.25402
19.01	78.047	0.24893	76.291	0.25396
19.065	77.949	0.24927	76.195	0.2543
19.12	77.902	0.24862	76.148	0.25365
19.176	77.831	0.24873	76.078	0.25376
19.231	77.716	0.24825	75.965	0.25329
19.286	77.794	0.24815	76.041	0.2532
19.341	77.741	0.24842	75.989	0.25347
19.397	77.73	0.2482	75.978	0.25325
19.452	77.688	0.24809	75.937	0.25314
19.507	77.71	0.24793	75.957	0.25298
19.562	77.627	0.2478	75.876	0.25285
19.618	77.625	0.24811	75.873	0.25317
19.673	77.515	0.24767	75.765	0.25274
19.728	77.497	0.24746	75.747	0.25252
19.783	77.415	0.2473	75.666	0.25236
19.839	77.452	0.24626	75.702	0.25133
19.894	77.43	0.24642	75.68	0.25149
19.949	77.308	0.24693	75.56	0.25201
20.004	77.303	0.2464	75.554	0.25148
20.06	77.331	0.24625	75.581	0.25133
20.115	77.377	0.24646	75.625	0.25154
20.17	77.352	0.24684	75.601	0.25193
20.225	77.297	0.24743	75.548	0.25252
20.281	77.23	0.24684	75.481	0.25194
20.336	77.289	0.24591	75.538	0.25099
20.391	77.321	0.24613	75.569	0.25122
20.447	77.184	0.24675	75.435	0.25186
20.502	77.204	0.24612	75.454	0.25122
20.557	77.232	0.24604	75.479	0.25114
20.612	77.146	0.24661	75.395	0.25172
20.668	77.154	0.24582	75.403	0.25093
20.723	77.101	0.24631	75.35	0.25142
20.778	76.99	0.24657	75.242	0.2517
20.833	77.058	0.24578	75.306	0.25089
20.889	76.97	0.24593	75.22	0.25105
20.944	76.873	0.24584	75.125	0.25097
20.999	76.845	0.24568	75.097	0.25081
21.054	76.831	0.24563	75.083	0.25076
21.11	76.723	0.2461	74.977	0.25124
21.165	76.819	0.24563	75.07	0.25076
21.22	76.838	0.24508	75.088	0.25021
21.275	76.896	0.24489	75.144	0.25002
21.331	76.781	0.24541	75.032	0.25055
21.386	76.665	0.24506	74.918	0.25021
21.441	76.692	0.24464	74.944	0.24978
21.496	76.589	0.24459	74.843	0.24974
21.552	76.637	0.24427	74.889	0.24942
21.607	76.658	0.24395	74.909	0.24909
21.662	76.562	0.24438	74.814	0.24955
21.718	76.575	0.24489	74.826	0.25006
21.773	76.44	0.24529	74.694	0.25047
21.828	76.416	0.24453	74.671	0.2497
21.883	76.489	0.24409	74.741	0.24926
21.939	76.487	0.24392	74.738	0.24909
