Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	58.356	0.26726	61.627	0.27657
0.11052	58.385	0.26676	61.657	0.27607
0.16578	58.365	0.26646	61.636	0.27577
0.22104	58.389	0.26596	61.66	0.27526
0.2763	58.47	0.26522	61.748	0.27449
0.33156	58.498	0.2648	61.778	0.27406
0.38683	58.511	0.26478	61.792	0.27403
0.44209	58.603	0.26455	61.891	0.27378
0.49735	58.622	0.26516	61.912	0.27438
0.55261	58.694	0.26483	61.989	0.27404
0.60787	58.7	0.26445	61.996	0.27365
0.66313	58.751	0.26366	62.049	0.27286
0.71839	58.761	0.26426	62.062	0.27345
0.77365	58.851	0.26406	62.158	0.27323
0.82891	58.788	0.26451	62.093	0.27368
0.88417	58.833	0.26398	62.142	0.27313
0.93943	58.883	0.26368	62.195	0.27282
0.99469	58.896	0.26323	62.208	0.27236
1.05	58.906	0.26331	62.22	0.27244
1.1052	58.977	0.26267	62.296	0.27177
1.1605	59.036	0.26252	62.36	0.27161
1.2157	58.977	0.26191	62.297	0.271
1.271	58.974	0.26158	62.295	0.27065
1.3263	58.991	0.26151	62.312	0.27058
1.3815	58.985	0.26159	62.308	0.27064
1.4368	59.091	0.26092	62.42	0.26994
1.492	59.132	0.26085	62.465	0.26988
1.5473	59.149	0.26095	62.484	0.26997
1.6026	59.303	0.26	62.647	0.26899
1.6578	59.221	0.25944	62.56	0.26844
1.7131	59.285	0.25953	62.629	0.26852
1.7683	59.249	0.2594	62.592	0.2684
1.8236	59.292	0.25944	62.638	0.26842
1.8789	59.407	0.2593	62.76	0.26828
1.9341	59.463	0.25832	62.82	0.26729
1.9894	59.538	0.25795	62.902	0.2669
2.0447	59.5	0.25895	62.862	0.26791
2.0999	59.53	0.25975	62.894	0.26871
2.1552	59.574	0.25973	62.943	0.26868
2.2104	59.674	0.26022	63.049	0.26915
2.2657	59.593	0.26069	62.963	0.26962
2.321	59.685	0.26065	63.061	0.26957
2.3762	59.737	0.26107	63.116	0.26998
2.4315	59.69	0.26075	63.066	0.26966
2.4867	59.725	0.2605	63.104	0.26941
2.542	59.757	0.2613	63.139	0.2702
2.5973	59.715	0.26185	63.095	0.27073
2.6525	59.783	0.26161	63.167	0.27048
2.7078	59.788	0.26115	63.173	0.27001
2.763	59.821	0.26059	63.209	0.26946
2.8183	59.858	0.26153	63.25	0.27039
2.8736	59.916	0.26158	63.311	0.27042
2.9288	59.909	0.26156	63.304	0.2704
2.9841	59.933	0.26176	63.332	0.27058
3.0393	60.053	0.26161	63.46	0.27041
3.0946	60.093	0.26192	63.503	0.2707
3.1499	60.071	0.26174	63.479	0.27052
3.2051	60.168	0.26139	63.583	0.27016
3.2604	60.167	0.26178	63.582	0.27055
3.3156	60.229	0.26146	63.65	0.27021
3.3709	60.274	0.2626	63.698	0.27134
3.4262	60.292	0.2631	63.719	0.27184
3.4814	60.347	0.26307	63.777	0.2718
3.5367	60.417	0.26302	63.849	0.27175
3.592	60.454	0.26256	63.89	0.2713
3.6472	60.448	0.26358	63.885	0.27233
3.7025	60.428	0.26472	63.865	0.27347
3.7577	60.468	0.26526	63.909	0.27402
3.813	60.554	0.26586	64.001	0.27459
3.8683	60.62	0.26596	64.072	0.27467
3.9235	60.67	0.26615	64.125	0.27486
3.9788	60.771	0.26677	64.234	0.27546
4.034	60.836	0.26561	64.303	0.27431
4.0893	60.917	0.2665	64.39	0.27518
4.1446	60.932	0.2662	64.407	0.27489
4.1998	61	0.26639	64.479	0.27507
4.2551	60.985	0.26825	64.466	0.27693
4.3103	61.032	0.26697	64.515	0.27565
4.3656	61.094	0.26724	64.582	0.27591
4.4209	61.118	0.26772	64.608	0.2764
4.4761	61.147	0.26881	64.639	0.27748
4.5314	61.178	0.26924	64.672	0.27791
4.5866	61.205	0.26911	64.7	0.27779
4.6419	61.134	0.2695	64.626	0.27819
4.6972	61.225	0.26953	64.722	0.27822
