Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	71.823	0.24591	69.203	0.27698
0.11052	71.877	0.24556	69.258	0.27658
0.16578	71.955	0.24502	69.338	0.27597
0.22104	72.034	0.24465	69.422	0.27554
0.2763	72.097	0.24408	69.482	0.27494
0.33156	72.158	0.24396	69.547	0.27476
0.38683	72.229	0.24372	69.623	0.27445
0.44209	72.246	0.24352	69.642	0.27421
0.49735	72.241	0.24306	69.639	0.27375
0.55261	72.288	0.24362	69.694	0.27427
0.60787	72.363	0.24286	69.77	0.27345
0.66313	72.439	0.24275	69.849	0.27329
0.71839	72.482	0.24253	69.894	0.27304
0.77365	72.572	0.24255	69.991	0.27297
0.82891	72.625	0.24207	70.045	0.27244
0.88417	72.668	0.24187	70.091	0.2722
0.93943	72.715	0.24151	70.142	0.2718
0.99469	72.728	0.24146	70.163	0.2717
1.05	72.826	0.24072	70.264	0.2709
1.1052	72.876	0.24019	70.313	0.27036
1.1605	72.886	0.23999	70.328	0.27015
1.2157	72.945	0.23942	70.39	0.26954
1.271	72.956	0.23943	70.408	0.26951
1.3263	73.005	0.2393	70.456	0.26937
1.3815	73.05	0.23893	70.503	0.26896
1.4368	73.093	0.23888	70.551	0.26889
1.492	73.13	0.23849	70.594	0.26846
1.5473	73.124	0.23828	70.592	0.26823
1.6026	73.145	0.23824	70.62	0.26817
1.6578	73.236	0.23774	70.714	0.26759
1.7131	73.36	0.23727	70.841	0.26705
1.7683	73.447	0.23685	70.926	0.26657
1.8236	73.451	0.23694	70.935	0.26665
1.8789	73.493	0.23639	70.981	0.26605
1.9341	73.519	0.23613	71.009	0.26576
1.9894	73.469	0.2367	70.971	0.26633
2.0447	73.544	0.23649	71.049	0.26604
2.0999	73.65	0.23596	71.156	0.26547
2.1552	73.705	0.23587	71.215	0.26534
2.2104	73.705	0.23573	71.216	0.26519
2.2657	73.757	0.23513	71.272	0.26456
2.321	73.8	0.23538	71.321	0.26477
2.3762	73.837	0.2354	71.361	0.26476
2.4315	73.87	0.23532	71.397	0.26467
2.4867	73.954	0.23487	71.483	0.26417
2.542	73.996	0.2351	71.53	0.26437
2.5973	74.06	0.23497	71.6	0.26419
2.6525	74.11	0.23479	71.653	0.26399
2.7078	74.122	0.23474	71.668	0.26392
2.763	74.156	0.23466	71.704	0.26383
2.8183	74.199	0.23446	71.749	0.26362
2.8736	74.263	0.23479	71.819	0.2639
2.9288	74.273	0.23468	71.832	0.26379
2.9841	74.355	0.23426	71.916	0.26331
3.0393	74.375	0.23377	71.937	0.26281
3.0946	74.388	0.23346	71.952	0.26248
3.1499	74.411	0.23335	71.976	0.26233
3.2051	74.449	0.23356	72.019	0.26253
3.2604	74.499	0.23326	72.07	0.2622
3.3156	74.563	0.23329	72.135	0.26219
3.3709	74.592	0.23365	72.17	0.26253
3.4262	74.608	0.23388	72.192	0.26274
3.4814	74.614	0.23399	72.201	0.26285
3.5367	74.688	0.23366	72.278	0.26249
3.592	74.704	0.23355	72.296	0.26236
3.6472	74.692	0.23346	72.29	0.26225
3.7025	74.685	0.23337	72.286	0.26217
3.7577	74.761	0.2332	72.365	0.26196
3.813	74.801	0.23317	72.406	0.2619
3.8683	74.822	0.23285	72.431	0.26157
3.9235	74.863	0.23254	72.478	0.26122
3.9788	74.916	0.2324	72.534	0.26105
4.034	74.99	0.23231	72.612	0.26092
4.0893	74.991	0.23267	72.617	0.2613
4.1446	75.015	0.23281	72.645	0.26143
4.1998	75.032	0.23279	72.666	0.26138
4.2551	75.035	0.23298	72.674	0.26158
4.3103	75.096	0.23282	72.739	0.26138
4.3656	75.152	0.23308	72.8	0.26162
4.4209	75.153	0.23309	72.801	0.26162
4.4761	75.228	0.23281	72.878	0.2613
4.5314	75.243	0.23349	72.9	0.26198
4.5866	75.232	0.23335	72.892	0.26184
4.6419	75.264	0.23344	72.929	0.26191
4.6972	75.289	0.23343	72.955	0.26189
4.7524	75.314	0.23352	72.986	0.26196
4.8077	75.37	0.23354	73.042	0.26197
4.863	75.413	0.23347	73.089	0.26188
