Joint_angle	INT_1_STR_PRE_L	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_29_STR_PRE_L	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_29_CON_PRE_R	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_29_STR_POST_L	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_29_CON_POST_R	INT_30_CON_POST_R	INT_31_CON_POST_L
-7.5	115.482809337149	50.080620329039	105.097981759741	75.5079194698906	52.6940745006063	48.2529755764857	53.6118245700787	32.1403272739567	64.4687806823754	61.7494526007085	97.4808162208238	92.4701204027555	51.4177926339061	12.7252109200523	NaN	54.1022432083856	38.3757343715482	48.8654298633242	74.0910337408942	109.529134471371	45.7040933346694	71.9114601380797	83.8146112442606	88.5327549069496	99.4601154045457	NaN	95.8661873975237	77.3319387472273	65.6005332902228	NaN	78.1694913185749	76.3422558243835	16.0112233419559	NaN	88.14944987463	74.2388747829579	74.2580600932007	102.682472505583	63.8330828986817	119.419127385766	97.5992103789462	154.983027497774	113.96219459323	119.631358655766	47.5341429809262	42.3350487121371	64.8203585537798	42.6185168609176	NaN	106.119282941255	69.1114484479342	102.215484479544	137.811306098109	100.332447074491	114.366704990094	95.5064391598306	9.51942163861143	43.7227892093054	23.9946217416041	NaN	54.9171403176033	NaN	NaN	36.7780456862873	49.0688855553474	29.7983645652792	49.6880926706822	53.7311041475046	99.4124993992939	109.197505513549	114.990979030634	94.2146319795814	70.7250744681142	82.0684458098736	65.3856742966763	116.240747586901	75.7070782357357	73.0319116588798	88.7461172217671	89.5547304882512	69.2801334685173	66.3263476679085	81.7948888704711	80.4822254332924	95.6483949908215	59.6993778347865	88.4239193938336	102.243800811896	75.2302416927225	25.1650885176964	31.4356396161189	75.0136772563168
-5	140.733724208644	90.4058403812882	138.690657467977	120.487050235591	72.488717958599	69.1420695096484	75.1590571119704	55.5727653430141	96.2144327211793	101.827879660362	123.511145462241	123.796784054405	66.0418164369941	25.5823022776572	9.8074257295903	69.7713735576977	85.9095099547689	105.261950018696	116.485172671627	138.34928433845	80.359153443727	101.965692055415	107.483868453842	109.549820788031	127.631467204601	33.6869225112989	121.754193675953	102.695343068514	103.618788728088	47.4278089364099	107.969112933795	113.375653041912	44.2649290810249	8.05452951672047	122.872558748492	118.53571615147	128.621292268049	142.216690436651	114.738553177916	159.866796254172	147.561785392039	175.761368154733	165.376758368078	168.625797962101	72.8405572129105	67.6472974976639	82.9698308597925	68.9791006411269	47.1434406876891	134.88763073983	122.003784247104	128.548770335464	174.24677512526	141.38200147863	144.232059801755	129.811537221647	58.3156275111386	114.803219028573	84.9193470832973	69.0275568879051	110.325636440866	48.2493957524637	16.6338074306947	99.6727685727927	87.2793939090259	50.6584601918958	76.3406325575869	75.4993396865804	132.877620066658	143.510030486639	149.250298394164	135.4672145597	107.724750586237	128.234087521048	103.570935398661	148.638706191531	101.5886783417	95.7780953812103	107.253698587642	104.665722360953	95.038885271096	93.4793371060504	100.875465221881	97.1772924427401	135.495002851589	101.226083841303	119.323151957322	128.989604409402	102.57285522462	48.020097199107	66.9597372721081	107.005567448453
-2.5	154.164851379121	118.070549085692	155.224623974913	147.289161167827	82.8190546462071	81.6836545870169	86.6485523511834	75.0124284449128	115.495617431965	123.55457795637	132.723011151079	134.930440224385	74.8605621859583	37.5202358946234	27.5665710572682	76.4224496053635	115.264777199028	137.426511869463	137.739950977425	151.227354337161	104.984163171874	116.109399143635	117.280197408877	118.598793065451	138.82593642482	67.7087012041381	132.466496859893	113.846108593484	123.364429933304	87.584573719507	125.245725664526	130.558539112242	85.743123032262	22.8802922745461	133.757494356766	140.214309745318	157.351158572925	162.944923872393	145.951685099688	181.012394237301	163.882038884675	179.687141031778	182.931448784277	188.407374072691	85.4732129075059	81.294398457837	90.7414512731307	84.4032559659149	100.747318764966	144.467246388135	141.282046760452	140.096777776761	182.756225781883	155.958426744893	153.724474404415	148.41920669114	121.021177210522	163.782233392183	131.517379572405	132.387865124588	153.24617661554	103.274322226573	65.339650575989	147.437646846417	106.950123356784	64.3938525477058	91.5747459360818	89.6724014176482	149.623463715552	152.888000151789	162.411220179747	158.449480076059	127.298238230653	148.39512270408	125.649064274084	152.706265113109	109.845537092491	104.515754578815	113.224225186923	110.277311007227	109.653841903203	105.258708653111	111.075391064629	104.922416663686	155.720776862219	127.903509699089	138.847264206821	143.39498431881	115.592127812603	66.8845868187974	90.4837943767597	122.589739073944
0	162.784410101327	134.480457528005	162.569697161877	155.021686610671	87.9166476158462	89.0261388941395	92.9572253430773	85.6048801516916	122.823564593667	129.802041409364	136.325788359367	138.697538018026	78.6622922062377	46.2529026604575	45.8074402435079	79.8476867189458	129.313069610966	152.011008961537	145.773102604901	156.235415931808	116.50901119834	122.134248744268	119.531802103048	120.160465660081	143.732337082186	91.8751025201156	135.885355495693	116.984054515127	131.284242700369	116.5899133436	128.5165922867	134.874303295433	114.434921088851	49.091288942554	136.651200810732	144.972186492466	171.262031356306	170.061384896492	162.538806077968	188.152302461834	161.387209073527	174.63894946558	185.833554735864	184.633563383212	91.726222763833	87.7315770569446	92.0263862522611	90.820965629073	143.329470882517	148.40887785046	142.078575309257	144.022513550187	181.567084346956	161.298500624159	154.759537839277	156.291275291694	156.30662257971	188.342368688115	154.772604467368	175.196907635499	173.389355098272	139.710657760445	126.666925406487	165.563828857307	115.769629939861	75.0573250209164	94.9546412489892	95.2597893144085	159.790753174067	155.543458369834	163.686694134566	165.048252303843	134.030133064833	154.211774135708	134.202112421606	151.236115252983	112.438166938162	109.435509427461	112.584016380402	109.045521204213	115.174448394151	111.216516286644	115.493555771048	108.600652207101	167.973750112161	141.88307743769	150.501289427351	151.161523677705	122.459804638084	79.3714301184002	104.011033369272	126.330899990014
2.5	166.156566223342	141.622952502224	161.854743358903	157.103345452372	88.0918338831295	90.2782814869081	93.5806051814809	91.3760136141907	126.927224493528	133.2464393973	136.102049685777	140.934474840482	81.0276698127159	52.3299668675491	60.2859663269909	79.6257006300164	132.863361674606	157.021041274007	147.729191096956	157.520399920704	120.893024455517	122.100437623998	117.230093707008	118.284259190076	144.077365711872	107.079132962745	133.699434200643	117.723522814988	133.064837672582	126.852324066427	128.021154633764	134.1442625115	123.71360711023	79.7847123402214	132.117907894564	144.577320914377	175.005154682357	170.8753276695	171.000606817253	191.323170476351	150.715953696553	167.114018299051	181.576960941063	177.418108087763	92.5139171583869	89.2701763623042	91.0508837634645	93.1478557967018	155.223031904333	143.892331839202	135.18301703106	142.087010598775	173.357348004606	160.05984712616	153.506042776831	156.649802824801	174.109899881718	197.59554773853	167.061233587271	189.765482165321	179.52359485071	157.332780249454	161.991632853814	172.346035210608	118.700940287734	83.6848501298657	96.6902009687716	97.1013256741449	161.904936346771	157.445021420587	158.866522367282	165.194741960686	133.59558932964	154.345612107916	134.44629384231	149.884844686874	110.249501343801	107.838706276646	108.047734885007	105.791979372244	116.417450709227	112.724123337587	117.036220932685	109.083218863246	170.082999032275	150.072157525933	154.125703148013	155.001341736631	123.672945161695	88.9207313280231	109.211603999475	128.16145592176
5	161.817618717948	141.129586935927	158.718562203965	153.273341987071	86.1946734911129	88.8816781693584	91.3490061638391	90.8378738938673	129.21695320431	130.136388830808	132.220515627206	137.581510760257	82.0597961760681	56.839251271155	66.5232838412349	77.2024876812165	132.560501806857	153.452018392946	144.485325008125	153.396222301773	118.596141295172	118.546065701631	111.841683637084	112.295496153004	143.534027964146	114.341923292944	130.105163043458	114.85409573536	128.809785393006	128.861003333186	123.253983911941	127.688103691988	126.32656646815	95.935418221435	124.422388476152	138.960279752268	173.497212997491	160.388924751307	173.995427256753	187.184328321889	143.234555482342	159.261734413063	174.334336102099	169.911141323643	84.2553431044335	87.7513392647987	87.4904092136034	90.7906105272777	160.687737739286	134.76315486689	122.920688399877	134.628668443164	166.490833784147	148.579595908053	148.549479512884	152.537827612088	186.267112532547	200.212348056807	177.836231936149	196.136499089442	181.806602944658	165.261972004938	175.051605744221	171.327297846417	115.291645498195	86.0352066813077	94.4730014728417	97.3412385826265	154.652284142448	156.313347778871	150.135949584596	158.38948745627	129.817593430035	151.240099173719	129.857241277724	146.840829389833	106.771155434758	104.621299095605	102.105426708108	100.215861772355	113.49786351028	111.026621072696	114.841112210383	105.175559932523	167.089868521501	149.918918060874	152.706017548489	153.637527702655	121.161333528769	91.4537503450398	108.452684735341	124.954642108531
7.5	154.861730557875	136.869430232691	152.041786468705	146.686022304045	80.1899494907734	84.6002494312719	86.0321908900384	88.4435247052883	129.135093911961	126.248273038907	124.202461843519	131.900672346294	80.9776709705473	59.0762187638058	68.6563013311586	73.6735694842319	128.384305905411	147.019003800291	139.33702413796	148.79645983378	114.71716376717	112.560526994721	106.141226689419	105.855027272289	138.71831840854	116.235165859204	123.062740087105	112.425824571305	122.050674070923	125.065396707444	117.249853123885	119.886605844528	121.102110907703	102.791404326482	115.904169838742	131.56162351296	168.817462530683	144.941680812719	171.922439437841	180.563735219272	137.725503213421	150.894899571198	161.423381676427	163.804063871675	77.0179924573095	83.5448906589571	83.7394973090646	88.2419890276857	158.293451469151	127.742814119461	114.720633480073	123.560179453123	156.046575864622	136.281127211805	141.278032797862	146.519138949305	190.173261271322	195.43806033935	179.16957961015	196.236779821737	180.157003047643	169.188035494846	178.174036430144	168.770066533706	109.625353453935	85.2919030984717	90.5278558768766	97.4419750497148	147.160076243361	147.706423710684	143.758868664979	153.530829957647	119.407507431012	143.403785713365	121.326164843367	136.216363154512	101.708404146249	100.688608262558	96.8677858170934	96.6752343103363	108.818313417062	109.115039597678	110.530695617046	99.7800264819067	160.397106240234	147.171332458692	147.687803142295	147.81866863578	114.773121059643	88.9280869214202	106.219001526603	120.950501073889
10	143.870997136255	129.563527579745	145.103441682317	138.038751926271	73.6603191839185	80.1959511501629	79.9811385707625	83.968887144957	125.031378799516	121.458775887097	115.361681147247	122.944301213391	77.56808590366	59.6876970034815	66.9382972548889	69.8956390599908	122.754402023739	139.240797256	132.74070726914	141.996703054796	107.690726518484	105.544207986753	99.5116043737739	97.9490177077226	131.154419806174	112.575951006032	113.389390665567	108.076986338717	113.943062707985	117.796039412065	109.830798799002	110.24553183135	113.499791894482	105.88284894097	107.717894554677	118.899175037161	158.569207787558	128.13345215574	165.692880202952	169.680013802298	130.15447944707	143.79296932069	142.780022144293	155.293882816494	75.1961697637579	76.5362805485159	77.735973516991	83.4550206513301	149.869043112018	114.489203368318	107.648026182466	109.583234572121	145.753943155375	125.59809137268	130.911258664687	135.24517792537	190.487548355267	190.84292631439	178.373269625634	187.2732709284	174.076059928997	166.619369682959	173.898543976979	162.004181871435	103.489223587092	83.8462356904371	91.1223781213873	90.1104172139381	139.12211909721	132.634099474171	136.76339705036	144.940635679899	106.42649571025	133.258530915967	110.198753667507	121.398640125824	96.7411964686406	97.7274580038097	92.469311334383	93.4038555429841	102.712099249736	105.474166910218	103.39347764166	91.8526083646538	153.407554423637	136.856584464113	142.000200774188	137.865027868852	106.887423698981	85.6533216472018	103.066695568315	113.71841905194
12.5	132.272604567714	122.563141039683	136.160495778788	129.431639467959	69.1361734155767	76.0398078383885	74.0545833177597	78.9284746962322	119.055976464192	116.515127777488	108.19382702388	113.917117757917	73.5281351811546	59.3554994313223	65.0558591054471	66.6301606965281	115.622829820094	131.468817941019	127.326649930085	134.085129716247	101.097991429048	96.2258188445986	92.3721733942781	90.0346683700548	120.976435628025	106.523618338254	102.704115756805	102.64598436525	106.198201925167	108.256839249065	102.517552795157	100.897370413104	106.121142846944	101.16263818358	95.0880224896216	107.049052230549	146.607319689938	115.761977612795	157.107072289987	155.185663962718	121.164649534648	135.610420441392	127.634260945532	146.662420316461	73.8490802942708	71.8549112734977	71.5268006437921	77.952876117728	138.154285085401	97.845219811896	97.5813163690304	96.1325312319945	133.665309747813	118.104383429756	120.73603941218	124.156767647546	184.269442064462	182.805522832202	175.176740191988	176.559109277372	165.212092675273	161.991976661745	165.278073462114	152.116283101195	97.4901053769774	80.9991887158515	92.7338811451254	80.3428361326525	129.670256307418	123.072238207386	128.714641175936	134.207624369103	96.7435428082953	121.932424639645	98.5185985028181	111.399519683277	91.7493506647217	94.1877965319978	87.1161528187178	89.8011954418108	96.9436021847953	100.683840685784	95.5027132426723	83.2355704803545	145.9011013631	125.24129123308	135.134008330194	127.877661635608	97.7594874129367	79.2931623201975	96.3599426430082	105.488290864602
15	121.632118868155	113.407962833334	126.175494156602	117.487304720243	64.3504892283865	71.510531819536	68.1884824424717	73.9401566306182	110.872897734756	109.874293342162	99.4610721169842	102.736566456888	68.4789985807186	53.1722428673608	61.6415896834763	63.2091809172215	108.804048903202	122.552520343257	120.091295628545	126.771233539377	91.8892631817165	85.2753963033572	85.2339355043355	80.4870292337585	111.696808910521	96.1097803714482	95.3564232314515	94.7262736376778	98.0010874912233	98.5063924593654	95.0591258712821	91.9695925731183	96.7733845950041	91.865527465728	85.2091957081906	92.9506264967419	135.180230596236	105.204243232829	147.313386321514	134.996091873246	113.408136679668	125.021363437787	119.12614344893	130.916544173772	70.9310145711677	67.6728216693099	65.060595888277	71.9086341185463	128.937882436627	86.840811717418	86.9800827772513	81.4955171507666	120.981308185443	108.796255750487	110.801024351627	114.05964517256	177.000487221054	171.734809533187	170.454475325952	168.552165000042	157.131860952863	153.152930312964	153.128656034538	138.637260242091	90.963510480016	77.3969470023028	88.6639033051255	75.9076839369811	119.262302606377	116.541892584568	119.445834915654	122.558293290583	89.3533926046048	111.498472369545	86.2385212434585	96.9317504261333	86.7655340109702	90.4281728481148	79.6453452060907	84.7139644051254	90.1321543429498	92.855151961673	87.7340272907554	73.3515979142115	138.065386576112	116.533803265386	127.388633302839	117.332263708299	86.7501137144376	66.9593160111419	86.6698383975532	95.7615224970444
