Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	52.863	0.33706	53.08	0.32774
0.11052	52.965	0.33664	53.18	0.32732
0.16578	52.992	0.33599	53.207	0.32669
0.22104	52.978	0.33525	53.192	0.32595
0.2763	53.009	0.33588	53.222	0.32659
0.33156	53.087	0.33561	53.301	0.32633
0.38683	53.085	0.33566	53.298	0.32637
0.44209	53.11	0.33586	53.323	0.32658
0.49735	53.136	0.33598	53.348	0.3267
0.55261	53.133	0.33635	53.343	0.32707
0.60787	53.171	0.33639	53.38	0.32713
0.66313	53.194	0.33627	53.402	0.32701
0.71839	53.216	0.33677	53.423	0.32752
0.77365	53.264	0.33687	53.471	0.32763
0.82891	53.255	0.33709	53.46	0.32785
0.88417	53.3	0.33717	53.505	0.32794
0.93943	53.318	0.33803	53.521	0.32881
0.99469	53.32	0.33821	53.523	0.32899
1.05	53.34	0.33857	53.541	0.32936
1.1052	53.323	0.33861	53.523	0.3294
1.1605	53.347	0.33881	53.547	0.32959
1.2157	53.409	0.33887	53.608	0.32966
1.271	53.406	0.33932	53.604	0.33011
1.3263	53.453	0.33871	53.649	0.32951
1.3815	53.471	0.33903	53.667	0.32983
1.4368	53.471	0.33922	53.667	0.33002
1.492	53.511	0.33954	53.706	0.33034
1.5473	53.501	0.34039	53.694	0.3312
1.6026	53.504	0.33995	53.696	0.33077
1.6578	53.486	0.34036	53.677	0.33117
1.7131	53.524	0.3407	53.713	0.33152
1.7683	53.551	0.34117	53.739	0.33199
1.8236	53.532	0.34158	53.718	0.33241
1.8789	53.568	0.34135	53.753	0.33218
1.9341	53.602	0.34152	53.787	0.33237
1.9894	53.551	0.3423	53.734	0.33314
2.0447	53.598	0.34183	53.779	0.33269
2.0999	53.608	0.34217	53.789	0.33303
2.1552	53.628	0.34214	53.807	0.33302
2.2104	53.67	0.34203	53.848	0.33291
2.2657	53.688	0.34202	53.865	0.33291
2.321	53.708	0.34195	53.885	0.33285
2.3762	53.691	0.34275	53.867	0.33363
2.4315	53.73	0.34315	53.906	0.33404
2.4867	53.707	0.34351	53.882	0.3344
2.542	53.719	0.34344	53.893	0.33434
2.5973	53.756	0.34324	53.927	0.33416
2.6525	53.783	0.34308	53.953	0.33401
2.7078	53.781	0.34391	53.95	0.33483
2.763	53.863	0.3431	54.031	0.33404
2.8183	53.888	0.34355	54.056	0.33449
2.8736	53.881	0.34396	54.046	0.33491
2.9288	53.917	0.34363	54.082	0.33459
2.9841	53.916	0.34444	54.08	0.3354
3.0393	53.958	0.34416	54.12	0.33514
3.0946	53.958	0.34404	54.119	0.33502
3.1499	53.942	0.34457	54.102	0.33556
3.2051	54.006	0.34437	54.165	0.33537
3.2604	53.998	0.34453	54.157	0.33554
3.3156	54.059	0.34438	54.216	0.33539
3.3709	54.078	0.3443	54.234	0.33532
3.4262	54.102	0.34416	54.257	0.33519
3.4814	54.116	0.34399	54.271	0.33502
3.5367	54.137	0.34434	54.291	0.33537
3.592	54.131	0.34407	54.284	0.33511
3.6472	54.193	0.34431	54.345	0.33536
3.7025	54.198	0.34481	54.349	0.33586
3.7577	54.244	0.34487	54.394	0.33593
3.813	54.268	0.34517	54.417	0.33623
3.8683	54.269	0.34542	54.418	0.33649
3.9235	54.331	0.34524	54.479	0.33632
3.9788	54.355	0.34523	54.502	0.33631
4.034	54.371	0.34568	54.516	0.33676
4.0893	54.416	0.34514	54.561	0.33623
4.1446	54.407	0.34556	54.551	0.33665
4.1998	54.429	0.34582	54.572	0.33693
4.2551	54.443	0.34588	54.585	0.33698
4.3103	54.468	0.3457	54.609	0.33682
4.3656	54.524	0.34526	54.664	0.33639
4.4209	54.543	0.34507	54.683	0.33622
4.4761	54.579	0.34536	54.718	0.33652
4.5314	54.557	0.34563	54.694	0.33679
4.5866	54.614	0.3454	54.751	0.33658
4.6419	54.634	0.34499	54.77	0.33618
4.6972	54.606	0.34509	54.741	0.33629
4.7524	54.624	0.34498	54.759	0.33617
4.8077	54.682	0.34483	54.817	0.33603
4.863	54.722	0.34511	54.856	0.33632
4.9182	54.728	0.34489	54.861	0.33611
4.9735	54.751	0.34519	54.883	0.33642
5.0287	54.738	0.34543	54.87	0.33665
5.084	54.805	0.34561	54.935	0.33685
5.1393	54.807	0.345	54.938	0.33625
5.1945	54.775	0.34482	54.905	0.33606
5.2498	54.841	0.34503	54.97	0.33629
5.305	54.863	0.34529	54.991	0.33656
5.3603	54.88	0.34518	55.008	0.33645
5.4156	54.875	0.34496	55.001	0.33624
5.4708	54.94	0.34459	55.064	0.33589
5.5261	54.952	0.34462	55.076	0.33593
5.5813	54.978	0.34447	55.102	0.33579
5.6366	54.986	0.34454	55.108	0.33586
5.6919	55.044	0.34465	55.166	0.33597
5.7471	55.072	0.3446	55.193	0.33593
5.8024	55.058	0.34493	55.178	0.33627
5.8576	55.022	0.34505	55.142	0.33639
5.9129	55.052	0.34528	55.17	0.33663
5.9682	55.116	0.34534	55.233	0.33671
6.0234	55.159	0.34504	55.276	0.33642
6.0787	55.204	0.34484	55.32	0.33623
6.134	55.285	0.34467	55.4	0.33607
6.1892	55.325	0.34561	55.439	0.33701
6.2445	55.311	0.34548	55.423	0.3369
6.2997	55.296	0.34564	55.409	0.33704
6.355	55.312	0.34548	55.424	0.33689
6.4103	55.312	0.34609	55.424	0.3375
6.4655	55.392	0.34606	55.502	0.33749
6.5208	55.53	0.34602	55.639	0.33747
6.576	55.497	0.3464	55.606	0.33785
6.6313	55.559	0.34648	55.667	0.33794
6.6866	55.54	0.34724	55.647	0.3387
6.7418	55.589	0.34658	55.694	0.33806
6.7971	55.659	0.34613	55.764	0.33763
6.8523	55.652	0.34647	55.756	0.33797
6.9076	55.65	0.34675	55.754	0.33825
6.9629	55.683	0.34676	55.785	0.33826
7.0181	55.723	0.34678	55.826	0.3383
7.0734	55.789	0.3466	55.891	0.33814
7.1286	55.803	0.34665	55.905	0.33819
7.1839	55.809	0.34672	55.909	0.33827
7.2392	55.828	0.34725	55.928	0.3388
7.2944	55.903	0.34696	56.002	0.33853
7.3497	55.89	0.34694	55.989	0.33851
7.405	56.005	0.34704	56.102	0.33864
7.4602	56.012	0.34804	56.108	0.33964
7.5155	56.083	0.34771	56.179	0.33933
7.5707	56.102	0.34748	56.196	0.33912
7.626	56.125	0.34718	56.219	0.33881
7.6813	56.184	0.34742	56.276	0.33907
7.7365	56.267	0.34714	56.359	0.3388
7.7918	56.251	0.34714	56.343	0.3388
7.847	56.294	0.3469	56.384	0.33858
7.9023	56.329	0.34739	56.418	0.33907
7.9576	56.378	0.34772	56.467	0.3394
