Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2
0.053591	38.873	0.33037	41.619	0.31853
0.10718	38.847	0.33076	41.591	0.3189
0.16077	38.871	0.33055	41.616	0.3187
0.21436	38.893	0.33005	41.639	0.31823
0.26795	38.892	0.32953	41.637	0.31771
0.32154	38.906	0.32882	41.652	0.31702
0.37513	38.893	0.32804	41.637	0.31624
0.42872	38.931	0.32747	41.676	0.3157
0.48232	38.906	0.32719	41.649	0.31542
0.53591	38.902	0.3265	41.645	0.31474
0.5895	38.881	0.32628	41.623	0.3145
0.64309	38.92	0.32608	41.663	0.31432
0.69668	38.955	0.3251	41.699	0.31336
0.75027	38.979	0.32452	41.724	0.3128
0.80386	39.031	0.32394	41.778	0.31226
0.85745	39.06	0.32304	41.808	0.31138
0.91104	39.092	0.32239	41.841	0.31075
0.96463	39.155	0.32136	41.907	0.30976
1.0182	39.183	0.32075	41.936	0.30917
1.0718	39.214	0.32037	41.968	0.3088
1.1254	39.266	0.31982	42.022	0.30828
1.179	39.332	0.31904	42.09	0.30755
1.2326	39.404	0.3179	42.166	0.30644
1.2862	39.436	0.31725	42.199	0.30582
1.3398	39.485	0.31647	42.251	0.30507
1.3934	39.543	0.31553	42.311	0.30417
1.4469	39.596	0.31462	42.366	0.30329
1.5005	39.643	0.31401	42.415	0.30272
1.5541	39.673	0.31321	42.446	0.30194
1.6077	39.69	0.31288	42.463	0.30163
1.6613	39.763	0.31244	42.538	0.30123
1.7149	39.784	0.31207	42.56	0.30087
1.7685	39.831	0.31143	42.609	0.30026
1.8221	39.877	0.31097	42.657	0.29982
1.8757	39.891	0.31076	42.671	0.29962
1.9293	39.931	0.31013	42.713	0.29901
1.9829	39.98	0.30956	42.764	0.29848
2.0364	39.998	0.30908	42.783	0.29801
2.09	40.012	0.30926	42.796	0.2982
2.1436	40.072	0.30891	42.86	0.29787
2.1972	40.097	0.30917	42.885	0.29814
2.2508	40.119	0.30868	42.906	0.29767
2.3044	40.169	0.30851	42.959	0.29751
2.358	40.206	0.30819	42.997	0.29721
2.4116	40.234	0.30798	43.028	0.29702
2.4652	40.245	0.3077	43.04	0.29676
2.5188	40.273	0.30767	43.068	0.29675
2.5723	40.365	0.30854	43.167	0.29766
2.6259	40.44	0.30873	43.244	0.29788
2.6795	40.493	0.30777	43.3	0.29694
2.7331	40.453	0.3073	43.256	0.29646
2.7867	40.444	0.30722	43.247	0.29637
2.8403	40.442	0.30705	43.244	0.2962
2.8939	40.511	0.30644	43.316	0.29562
2.9475	40.532	0.30624	43.337	0.29543
3.0011	40.59	0.30573	43.398	0.29494
3.0547	40.6	0.3053	43.409	0.29451
3.1083	40.596	0.30494	43.404	0.29415
3.1618	40.617	0.30482	43.424	0.29404
3.2154	40.64	0.30516	43.447	0.29435
3.269	40.717	0.30518	43.526	0.29437
3.3226	40.839	0.30518	43.653	0.29439
3.3762	40.861	0.30603	43.676	0.29523
3.4298	40.887	0.30627	43.702	0.29549
3.4834	40.901	0.30651	43.716	0.29573
3.537	40.949	0.30688	43.766	0.29611
3.5906	40.963	0.3071	43.78	0.29634
3.6442	41.008	0.30691	43.827	0.29617
3.6977	41.059	0.30633	43.88	0.29563
