Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	71.717	0.20832	65.604	0.22449
0.11052	71.698	0.20868	65.589	0.22483
0.16578	71.927	0.20732	65.799	0.22343
0.22104	71.91	0.20732	65.784	0.22342
0.2763	71.971	0.20705	65.842	0.22313
0.33156	71.943	0.2066	65.819	0.22268
0.38683	71.932	0.20642	65.811	0.2225
0.44209	71.943	0.20608	65.825	0.22214
0.49735	71.901	0.20588	65.789	0.22194
0.55261	71.978	0.20523	65.864	0.22126
0.60787	72.031	0.20498	65.916	0.22099
0.66313	72.242	0.20417	66.11	0.22014
0.71839	72.431	0.20363	66.288	0.21955
0.77365	72.61	0.2029	66.455	0.2188
0.82891	72.603	0.20264	66.45	0.21852
0.88417	72.667	0.20202	66.511	0.2179
0.93943	72.649	0.20181	66.497	0.21767
0.99469	72.536	0.20228	66.398	0.21816
1.05	72.55	0.2016	66.412	0.21746
1.1052	72.463	0.20139	66.332	0.21726
1.1605	72.491	0.20112	66.361	0.21696
1.2157	72.497	0.20066	66.367	0.2165
1.271	72.569	0.19968	66.435	0.2155
1.3263	72.493	0.19975	66.368	0.21559
1.3815	72.532	0.19911	66.407	0.21492
1.4368	72.513	0.19964	66.393	0.21544
1.492	72.601	0.19867	66.474	0.21445
1.5473	72.602	0.19878	66.477	0.21455
1.6026	72.574	0.19829	66.453	0.21405
1.6578	72.535	0.19799	66.419	0.21375
1.7131	72.412	0.1982	66.311	0.21398
1.7683	72.446	0.19759	66.344	0.21332
1.8236	72.355	0.1976	66.263	0.21334
1.8789	72.485	0.19704	66.385	0.21273
1.9341	72.482	0.19648	66.385	0.21216
1.9894	72.518	0.19614	66.417	0.21181
2.0447	72.486	0.19615	66.39	0.21183
2.0999	72.47	0.1964	66.377	0.21207
2.1552	72.52	0.19604	66.424	0.21168
2.2104	72.524	0.19575	66.429	0.21138
2.2657	72.45	0.19562	66.363	0.21124
2.321	72.575	0.19505	66.48	0.21064
2.3762	72.461	0.19532	66.379	0.21094
2.4315	72.404	0.19531	66.33	0.21093
2.4867	72.443	0.19486	66.369	0.21047
2.542	72.425	0.19481	66.356	0.21042
2.5973	72.376	0.19515	66.312	0.21076
2.6525	72.356	0.19512	66.296	0.21073
2.7078	72.375	0.19472	66.317	0.21031
2.763	72.338	0.19494	66.286	0.21052
2.8183	72.389	0.19461	66.334	0.21017
2.8736	72.484	0.19428	66.424	0.20983
2.9288	72.422	0.19457	66.368	0.21015
2.9841	72.429	0.19435	66.376	0.20992
3.0393	72.445	0.19376	66.394	0.20931
3.0946	72.331	0.19406	66.292	0.20962
3.1499	72.364	0.19366	66.325	0.20921
3.2051	72.363	0.19356	66.326	0.20911
3.2604	72.205	0.19403	66.182	0.20959
3.3156	72.225	0.19358	66.198	0.20913
3.3709	72.169	0.19346	66.15	0.209
