Time	Fascicle Length R1_F1	Pennation Angle R1_F1
11.715	61.63	0.26475
11.771	61.558	0.26473
11.826	61.535	0.26435
11.881	61.605	0.26483
11.936	61.596	0.26442
11.992	61.543	0.26442
12.047	61.554	0.26392
12.102	61.569	0.26375
12.157	61.515	0.26382
12.213	61.495	0.26421
12.268	61.522	0.26377
12.323	61.521	0.26372
12.378	61.521	0.2638
12.434	61.505	0.26376
12.489	61.527	0.26349
12.544	61.534	0.26297
12.599	61.447	0.26309
12.655	61.418	0.26234
12.71	61.492	0.26203
12.765	61.413	0.26121
12.821	61.42	0.26117
12.876	61.448	0.26101
12.931	61.43	0.26042
12.986	61.422	0.26018
13.042	61.482	0.25993
13.097	61.466	0.25966
13.152	61.472	0.25918
13.207	61.439	0.25946
13.263	61.447	0.25916
13.318	61.414	0.25921
13.373	61.389	0.25961
13.428	61.425	0.2588
13.484	61.36	0.25892
13.539	61.392	0.25881
13.594	61.341	0.25918
13.649	61.368	0.25882
13.705	61.351	0.2592
13.76	61.331	0.25904
13.815	61.293	0.25955
13.87	61.334	0.2594
13.926	61.282	0.25946
13.981	61.22	0.25963
14.036	61.286	0.25939
14.092	61.264	0.25924
14.147	61.281	0.25949
14.202	61.244	0.25954
14.257	61.185	0.25954
14.313	61.133	0.25982
14.368	61.128	0.25953
14.423	61.162	0.25924
14.478	61.156	0.25903
14.534	61.086	0.25872
14.589	61.123	0.2586
14.644	61.12	0.25851
14.699	61.108	0.2588
14.755	61.031	0.25956
14.81	61.115	0.2595
14.865	61.059	0.25967
14.92	60.969	0.2602
14.976	60.918	0.26019
15.031	60.88	0.26023
15.086	60.907	0.25967
15.141	60.891	0.25937
15.197	60.822	0.25908
15.252	60.834	0.2589
15.307	60.85	0.25877
15.363	60.806	0.25875
15.418	60.815	0.25888
15.473	60.775	0.25849
15.528	60.754	0.25885
15.584	60.743	0.25844
15.639	60.739	0.25834
15.694	60.712	0.25816
15.749	60.708	0.25767
15.805	60.659	0.25789
15.86	60.707	0.25706
15.915	60.702	0.2569
15.97	60.697	0.25714
16.026	60.617	0.25716
16.081	60.586	0.25732
16.136	60.665	0.25666
16.191	60.642	0.25675
16.247	60.591	0.25708
16.302	60.581	0.25692
16.357	60.582	0.25702
16.412	60.626	0.25681
16.468	60.58	0.25687
16.523	60.634	0.25671
16.578	60.592	0.25645
16.634	60.579	0.25644
16.689	60.629	0.25646
16.744	60.658	0.25678
16.799	60.604	0.2566
16.855	60.676	0.25696
16.91	60.597	0.25728
16.965	60.605	0.25714
17.02	60.623	0.25698
17.076	60.561	0.25792
17.131	60.581	0.25741
17.186	60.502	0.25764
17.241	60.482	0.25819
17.297	60.491	0.25751
17.352	60.468	0.2578
17.407	60.435	0.25801
17.462	60.513	0.25744
17.518	60.419	0.25816
17.573	60.387	0.25862
17.628	60.375	0.25885
17.683	60.388	0.25887
17.739	60.405	0.25915
17.794	60.366	0.2598
17.849	60.411	0.25948
17.905	60.429	0.25941
17.96	60.485	0.25898
18.015	60.481	0.25994
18.07	60.515	0.25972
18.126	60.497	0.25976
18.181	60.504	0.25943
18.236	60.491	0.25844
18.291	60.485	0.25845
18.347	60.464	0.25847
18.402	60.444	0.25953
18.457	60.412	0.25918
18.512	60.382	0.25969
18.568	60.412	0.25947
18.623	60.41	0.25943
18.678	60.362	0.25966
18.733	60.404	0.25988
18.789	60.332	0.26071
18.844	60.355	0.26136
18.899	60.354	0.26203
18.954	60.365	0.26219
19.01	60.285	0.2628
19.065	60.27	0.26333
19.12	60.275	0.26332
19.176	60.293	0.26264
19.231	60.256	0.26327
19.286	60.218	0.26385
19.341	60.214	0.26403
19.397	60.173	0.26398
19.452	60.174	0.26376
19.507	60.162	0.26403
19.562	60.088	0.26381
19.618	60.063	0.26423
19.673	60.086	0.26399
19.728	60.075	0.26417
19.783	60.031	0.2643
19.839	60.011	0.26419
19.894	60.034	0.26372
19.949	60.029	0.26357
20.004	59.969	0.2633
20.06	59.972	0.26292
20.115	59.963	0.26262
20.17	59.977	0.26273
20.225	59.993	0.26242
20.281	59.986	0.26211
20.336	59.96	0.26218
20.391	59.882	0.2625
20.447	59.86	0.2625
20.502	59.867	0.26277
20.557	59.906	0.26224
20.612	59.926	0.26272
20.668	59.905	0.26216
20.723	59.939	0.26242
20.778	59.95	0.26211
20.833	59.922	0.26234
20.889	59.903	0.26248
20.944	59.891	0.26266
20.999	59.888	0.26229
21.054	59.871	0.26244
21.11	59.898	0.26285
21.165	59.943	0.26309
21.22	59.903	0.26298
21.275	59.89	0.26327
21.331	59.958	0.26315
21.386	59.963	0.26294
21.441	59.939	0.26315
21.496	59.953	0.26301
21.552	60.018	0.26396
21.607	60.114	0.26422
21.662	60.172	0.26447
21.718	60.179	0.26515
21.773	60.133	0.26525
21.828	60.101	0.26623
21.883	60.117	0.2661
