Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.051935	42.6	0.26287	41.639	0.24633
0.10387	42.605	0.26194	41.643	0.24545
0.1558	42.636	0.26171	41.672	0.24524
0.20774	42.63	0.26174	41.664	0.24531
0.25967	42.66	0.26108	41.692	0.24468
0.31161	42.668	0.26095	41.699	0.24458
0.36354	42.641	0.26068	41.671	0.24431
0.41548	42.662	0.26085	41.691	0.24451
0.46741	42.637	0.26047	41.664	0.24414
0.51935	42.77	0.26051	41.788	0.24425
0.57128	42.685	0.26044	41.708	0.24418
0.62321	42.736	0.25981	41.754	0.24358
0.67515	42.82	0.25981	41.83	0.24363
0.72708	42.8	0.25923	41.811	0.24307
0.77902	42.847	0.2588	41.855	0.24269
0.83095	42.903	0.25813	41.907	0.24205
0.88289	42.975	0.25811	41.974	0.24208
0.93482	42.965	0.25783	41.963	0.24181
0.98676	43.012	0.25726	42.008	0.24129
1.0387	42.968	0.25743	41.963	0.24146
1.0906	43.002	0.257	41.994	0.24106
1.1426	43.093	0.25678	42.082	0.24087
1.1945	43.004	0.25675	41.993	0.24083
1.2464	43.066	0.25621	42.053	0.24032
1.2984	43.1	0.25584	42.083	0.23999
1.3503	43.155	0.25534	42.134	0.23953
1.4022	43.187	0.25533	42.164	0.23954
1.4542	43.26	0.25457	42.232	0.23882
1.5061	43.275	0.2545	42.244	0.23878
1.558	43.325	0.25414	42.29	0.23845
1.61	43.337	0.25385	42.3	0.23818
1.6619	43.377	0.25386	42.337	0.23821
1.7138	43.428	0.25322	42.385	0.23761
1.7658	43.449	0.25269	42.403	0.23712
1.8177	43.49	0.2521	42.441	0.23656
1.8696	43.544	0.25217	42.492	0.23664
1.9216	43.549	0.25158	42.492	0.2361
1.9735	43.583	0.25136	42.524	0.2359
2.0254	43.639	0.25076	42.576	0.23534
2.0774	43.723	0.2505	42.655	0.23512
2.1293	43.692	0.25043	42.622	0.23506
2.1813	43.711	0.25042	42.64	0.23506
2.2332	43.727	0.25033	42.654	0.235
2.2851	43.819	0.24945	42.742	0.23418
2.3371	43.878	0.24988	42.797	0.23462
2.389	43.925	0.24901	42.84	0.23381
2.4409	43.944	0.24903	42.858	0.23383
2.4929	44.074	0.24905	42.982	0.23389
2.5448	44.064	0.24874	42.97	0.2336
2.5967	44.139	0.24876	43.041	0.23365
2.6487	44.166	0.24827	43.063	0.2332
2.7006	44.231	0.24789	43.125	0.23285
2.7525	44.281	0.24765	43.17	0.23264
2.8045	44.323	0.2475	43.21	0.23252
2.8564	44.259	0.24735	43.144	0.23237
2.9083	44.354	0.24719	43.235	0.23224
2.9603	44.326	0.2469	43.206	0.23197
3.0122	44.362	0.24639	43.24	0.23149
3.0641	44.394	0.24606	43.269	0.2312
3.1161	44.489	0.24542	43.359	0.23061
3.168	44.52	0.24488	43.385	0.2301
3.2199	44.56	0.24497	43.421	0.23023
3.2719	44.566	0.2444	43.425	0.22969
3.3238	44.708	0.24333	43.561	0.22869
3.3757	44.827	0.24222	43.675	0.22764
3.4277	44.774	0.24237	43.622	0.22779
3.4796	44.739	0.24254	43.586	0.22796
3.5316	44.701	0.24298	43.549	0.22839
3.5835	44.679	0.24293	43.526	0.22836
3.6354	44.712	0.24275	43.556	0.2282
3.6874	44.682	0.24286	43.525	0.22832
3.7393	44.697	0.24302	43.537	0.2285
3.7912	44.721	0.24229	43.559	0.22778
3.8432	44.758	0.24202	43.592	0.22755
3.8951	44.746	0.242	43.579	0.22753
3.947	44.874	0.24127	43.701	0.22686
3.999	44.865	0.24137	43.691	0.22696
4.0509	45.087	0.24131	43.902	0.22698
4.1028	45.158	0.24085	43.969	0.22656
4.1548	45.266	0.24055	44.071	0.2263
4.2067	45.317	0.24044	44.119	0.22621
4.2586	45.381	0.24024	44.178	0.22603
4.3106	45.483	0.23967	44.274	0.2255
4.3625	45.419	0.24006	44.212	0.22589
4.4144	45.53	0.23913	44.317	0.225
4.4664	45.666	0.239	44.446	0.22491
4.5183	45.736	0.23859	44.511	0.22454
4.5702	45.862	0.23787	44.63	0.22387
4.6222	45.874	0.23804	44.639	0.22406
4.6741	45.862	0.23812	44.626	0.22415
4.726	45.879	0.23777	44.642	0.22381
4.778	45.871	0.23815	44.63	0.2242
4.8299	45.984	0.2373	44.739	0.22339
4.8818	45.925	0.23774	44.679	0.22382
4.9338	46.074	0.23685	44.821	0.22298
4.9857	46.013	0.23686	44.76	0.22299
5.0377	46.146	0.23628	44.889	0.22244
5.0896	46.1	0.23647	44.841	0.22265
5.1415	46.18	0.23591	44.916	0.22212
5.1935	46.187	0.23581	44.922	0.22203
5.2454	46.271	0.2355	45.002	0.22174
5.2973	46.277	0.23506	45.008	0.22133
5.3493	46.312	0.23504	45.04	0.22134
5.4012	46.266	0.23478	44.995	0.22108
5.4531	46.352	0.23458	45.078	0.22088
5.5051	46.292	0.2352	45.018	0.22148
