Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	63.283	0.2569	62.094	0.26644
0.11052	63.256	0.25593	62.069	0.26547
0.16578	63.277	0.25594	62.092	0.26547
0.22104	63.349	0.25523	62.165	0.26474
0.2763	63.31	0.25472	62.128	0.26422
0.33156	63.424	0.25444	62.242	0.26391
0.38683	63.431	0.25387	62.251	0.26332
0.44209	63.432	0.25362	62.254	0.26306
0.49735	63.442	0.25353	62.266	0.26295
0.55261	63.431	0.25314	62.256	0.26256
0.60787	63.498	0.25274	62.323	0.26214
0.66313	63.444	0.25249	62.272	0.26189
0.71839	63.498	0.25242	62.326	0.2618
0.77365	63.549	0.25223	62.378	0.2616
0.82891	63.532	0.25255	62.363	0.26192
0.88417	63.571	0.2525	62.404	0.26186
0.93943	63.567	0.25301	62.4	0.26237
0.99469	63.64	0.25248	62.475	0.26181
1.05	63.619	0.25274	62.456	0.26207
1.1052	63.596	0.25307	62.436	0.2624
1.1605	63.637	0.25295	62.476	0.26228
1.2157	63.651	0.25295	62.493	0.26226
1.271	63.616	0.25328	62.46	0.2626
1.3263	63.569	0.25278	62.416	0.26209
1.3815	63.595	0.25245	62.444	0.26175
1.4368	63.648	0.25225	62.496	0.26153
1.492	63.674	0.25217	62.522	0.26146
1.5473	63.711	0.25217	62.559	0.26145
1.6026	63.727	0.25167	62.575	0.26094
1.6578	63.728	0.2518	62.578	0.26106
1.7131	63.695	0.25142	62.547	0.26067
1.7683	63.646	0.25156	62.498	0.26082
1.8236	63.71	0.2519	62.563	0.26115
1.8789	63.73	0.25154	62.583	0.26079
1.9341	63.718	0.25184	62.573	0.26109
1.9894	63.728	0.25163	62.582	0.26088
2.0447	63.743	0.2513	62.597	0.26055
2.0999	63.842	0.25119	62.695	0.26042
2.1552	63.834	0.25101	62.687	0.26025
2.2104	63.912	0.25069	62.765	0.25991
2.2657	63.976	0.25042	62.829	0.25963
2.321	63.888	0.25026	62.742	0.25949
2.3762	63.959	0.24959	62.812	0.25881
2.4315	64.021	0.24898	62.871	0.25819
2.4867	64.044	0.24817	62.895	0.25738
2.542	63.966	0.24635	62.813	0.2556
2.5973	63.884	0.2462	62.734	0.25546
2.6525	63.927	0.24589	62.776	0.25514
2.7078	63.943	0.24585	62.791	0.25509
2.763	63.992	0.24565	62.841	0.25489
2.8183	64.046	0.24523	62.893	0.25446
2.8736	64.083	0.244	62.926	0.25323
2.9288	64.203	0.24272	63.04	0.25194
2.9841	64.201	0.24331	63.038	0.25255
3.0393	64.334	0.24278	63.17	0.252
3.0946	64.307	0.24261	63.146	0.25185
3.1499	64.385	0.24301	63.222	0.25225
3.2051	64.382	0.24361	63.22	0.25285
3.2604	64.418	0.24319	63.256	0.25242
3.3156	64.433	0.24231	63.272	0.25154
3.3709	64.393	0.24239	63.234	0.25162
3.4262	64.376	0.24205	63.219	0.25125
3.4814	64.384	0.24238	63.228	0.25159
3.5367	64.452	0.24217	63.295	0.25137
3.592	64.392	0.24254	63.237	0.25174
3.6472	64.431	0.24286	63.277	0.25205
3.7025	64.423	0.24343	63.271	0.25264
3.7577	64.41	0.24417	63.259	0.25337
3.813	64.446	0.24439	63.295	0.2536
3.8683	64.437	0.24452	63.287	0.25373
3.9235	64.503	0.24459	63.352	0.25378
3.9788	64.511	0.24454	63.361	0.25373
4.034	64.488	0.24409	63.339	0.25328
4.0893	64.458	0.24393	63.31	0.25312
4.1446	64.456	0.24382	63.308	0.25301
4.1998	64.447	0.2446	63.3	0.25379
4.2551	64.421	0.24533	63.276	0.25454
4.3103	64.441	0.24587	63.297	0.25507
4.3656	64.447	0.24628	63.304	0.25547
4.4209	64.385	0.24563	63.244	0.25483
4.4761	64.422	0.24523	63.279	0.25441
4.5314	64.461	0.24527	63.32	0.25444
4.5866	64.339	0.24603	63.2	0.25522
4.6419	64.283	0.24595	63.146	0.25515
4.6972	64.264	0.24522	63.127	0.25442
4.7524	64.359	0.2449	63.22	0.25409
4.8077	64.327	0.24528	63.19	0.25447
4.863	64.352	0.24519	63.215	0.25439
4.9182	64.327	0.24508	63.191	0.25427
4.9735	64.333	0.24516	63.196	0.25434
5.0287	64.281	0.24403	63.146	0.25321
5.084	64.28	0.24515	63.147	0.25434
5.1393	64.258	0.24461	63.126	0.25379
5.1945	64.262	0.24423	63.13	0.25342
5.2498	64.265	0.24467	63.136	0.25386
5.305	64.303	0.24458	63.173	0.25376
5.3603	64.357	0.2446	63.227	0.25377
5.4156	64.322	0.245	63.194	0.25418
5.4708	64.269	0.24505	63.142	0.25423
5.5261	64.397	0.24476	63.269	0.25393
5.5813	64.244	0.24501	63.119	0.2542
5.6366	64.248	0.24489	63.123	0.25408
5.6919	64.224	0.24492	63.1	0.25412
5.7471	64.227	0.24472	63.103	0.25391
5.8024	64.284	0.24462	63.161	0.25379
5.8576	64.325	0.24507	63.201	0.25424
5.9129	64.301	0.24515	63.179	0.25433
5.9682	64.202	0.2454	63.081	0.25459
6.0234	64.146	0.24568	63.027	0.25488
6.0787	64.183	0.24556	63.065	0.25477
6.134	64.196	0.24602	63.077	0.25523
6.1892	64.199	0.24667	63.081	0.25588
6.2445	64.297	0.24597	63.178	0.25517
6.2997	64.176	0.24633	63.06	0.25554
6.355	64.135	0.24653	63.021	0.25576
6.4103	64.126	0.2468	63.013	0.25603
6.4655	64.105	0.24706	62.993	0.2563
6.5208	64.117	0.24701	63.005	0.25623
6.576	64.158	0.24636	63.045	0.25558
6.6313	64.14	0.24634	63.027	0.25556
6.6866	64.155	0.24632	63.043	0.25554
6.7418	64.231	0.24611	63.118	0.25532
