GFsup			GFext		
t	x	y	t	x	y
0.00000000000000	-11.17498851000000	15.76125546000000	0.00000000000000	-4.84464819600000	23.38350196000000
0.05526083112000	-11.17362747000000	15.76099021000000	0.05526083112000	-4.84501292900000	23.38288390000000
0.11052166220000	-11.17947136000000	15.76077870000000	0.11052166220000	-4.84578782500000	23.38304075000000
0.16578249340000	-11.17919133000000	15.76045149000000	0.16578249340000	-4.84561012700000	23.38305439000000
0.22104332450000	-11.18592470000000	15.76037783000000	0.22104332450000	-4.84605214700000	23.38295333000000
0.27630415560000	-11.18532338000000	15.75978222000000	0.27630415560000	-4.84380911900000	23.38262214000000
0.33156498670000	-11.19507459000000	15.75947144000000	0.33156498670000	-4.84445917000000	23.38297790000000
0.38682581790000	-11.21520320000000	15.75778449000000	0.38682581790000	-4.84557666900000	23.38286713000000
0.44208664900000	-11.23511920000000	15.75986726000000	0.44208664900000	-4.84645754500000	23.38297281000000
0.49734748010000	-11.25365996000000	15.76066493000000	0.49734748010000	-4.84719126200000	23.38302609000000
0.55260831120000	-11.22479959000000	15.75935473000000	0.55260831120000	-4.84609665100000	23.38297610000000
0.60786914240000	-11.20368746000000	15.75941152000000	0.60786914240000	-4.84621188900000	23.38280492000000
0.66312997350000	-11.19230505000000	15.75908296000000	0.66312997350000	-4.84602084500000	23.38269589000000
0.71839080460000	-11.17433311000000	15.75921927000000	0.71839080460000	-4.84500653300000	23.38264183000000
0.77365163570000	-11.17925972000000	15.75943318000000	0.77365163570000	-4.84526048300000	23.38278269000000
0.82891246680000	-11.19087828000000	15.75908024000000	0.82891246680000	-4.84676981900000	23.38301835000000
0.88417329800000	-11.18884528000000	15.75943702000000	0.88417329800000	-4.84567315800000	23.38287481000000
0.93943412910000	-11.18200260000000	15.75909592000000	0.93943412910000	-4.84693411900000	23.38285232000000
0.99469496020000	-11.17867449000000	15.75837687000000	0.99469496020000	-4.84692965800000	23.38272479000000
1.04995579100000	-11.19118036000000	15.75744220000000	1.04995579100000	-4.84753506100000	23.38258951000000
1.10521662200000	-11.19671444000000	15.75604092000000	1.10521662200000	-4.84800041500000	23.38251757000000
1.16047745400000	-11.20448580000000	15.75476484000000	1.16047745400000	-4.85044522000000	23.38218933000000
1.21573828500000	-11.19240819000000	15.75527858000000	1.21573828500000	-4.84974980600000	23.38201958000000
1.27099911600000	-11.19556227000000	15.75473267000000	1.27099911600000	-4.84840217100000	23.38191204000000
1.32625994700000	-11.19316188000000	15.75546466000000	1.32625994700000	-4.84633872500000	23.38175435000000
1.38152077800000	-11.20902808000000	15.75647130000000	1.38152077800000	-4.84907604300000	23.38218462000000
1.43678160900000	-11.19056733000000	15.75713794000000	1.43678160900000	-4.84717330600000	23.38232762000000
1.49204244000000	-11.19780465000000	15.75766775000000	1.49204244000000	-4.85004522700000	23.38255720000000
1.54730327100000	-11.18142646000000	15.75888312000000	1.54730327100000	-4.84731272700000	23.38290777000000
1.60256410300000	-11.16710287000000	15.75907215000000	1.60256410300000	-4.84727281300000	23.38283877000000
1.65782493400000	-11.16964681000000	15.75792372000000	1.65782493400000	-4.84660815600000	23.38276359000000
1.71308576500000	-11.17968994000000	15.75913573000000	1.71308576500000	-4.84723750000000	23.38299267000000
1.76834659600000	-11.19991242000000	15.75889701000000	1.76834659600000	-4.84842419100000	23.38269159000000
1.82360742700000	-11.19288678000000	15.75964989000000	1.82360742700000	-4.84746545800000	23.38301158000000
1.87886825800000	-11.19566809000000	15.75981141000000	1.87886825800000	-4.84770217000000	23.38308129000000
1.93412908900000	-11.18254459000000	15.76002162000000	1.93412908900000	-4.84687813100000	23.38287214000000
1.98938992000000	-11.16997325000000	15.75970656000000	1.98938992000000	-4.84575667800000	23.38292000000000
2.04465075200000	-11.17823556000000	15.76013085000000	2.04465075200000	-4.84578744600000	23.38314052000000
2.09991158300000	-11.18602678000000	15.75980718000000	2.09991158300000	-4.84660728800000	23.38300331000000
2.15517241400000	-11.22968027000000	15.75950414000000	2.15517241400000	-4.84747453600000	23.38281329000000
2.21043324500000	-11.25317279000000	15.76094045000000	2.21043324500000	-4.84820301800000	23.38281317000000
2.26569407600000	-11.28743783000000	15.75966226000000	2.26569407600000	-4.84933180600000	23.38245426000000
2.32095490700000	-11.27753679000000	15.75990071000000	2.32095490700000	-4.84898377300000	23.38246408000000
2.37621573800000	-11.27781842000000	15.76035338000000	2.37621573800000	-4.84815177400000	23.38252043000000
2.43147656900000	-11.27941808000000	15.75956232000000	2.43147656900000	-4.84787205400000	23.38239556000000
2.48673740100000	-11.27452506000000	15.75936901000000	2.48673740100000	-4.84768515600000	23.38277852000000
2.54199823200000	-11.27348840000000	15.75952354000000	2.54199823200000	-4.84744056500000	23.38273844000000
2.59725906300000	-11.29368957000000	15.75910033000000	2.59725906300000	-4.84772692200000	23.38258395000000
2.65251989400000	-11.30811610000000	15.75806243000000	2.65251989400000	-4.84705731200000	23.38256198000000
2.70778072500000	-11.30873369000000	15.75778143000000	2.70778072500000	-4.84792934200000	23.38258334000000
2.76304155600000	-11.31159755000000	15.75729172000000	2.76304155600000	-4.84781966700000	23.38272411000000
2.81830238700000	-11.30659790000000	15.75820027000000	2.81830238700000	-4.84742563600000	23.38260186000000
2.87356321800000	-11.29708996000000	15.75820794000000	2.87356321800000	-4.84700902800000	23.38251216000000
2.92882405000000	-11.29474231000000	15.75846525000000	2.92882405000000	-4.84625801600000	23.38250434000000
2.98408488100000	-11.30459631000000	15.75761991000000	2.98408488100000	-4.84634851500000	23.38251111000000
3.03934571200000	-11.31396769000000	15.75741765000000	3.03934571200000	-4.84668182900000	23.38240486000000
3.09460654300000	-11.31589243000000	15.75766690000000	3.09460654300000	-4.84647611600000	23.38224282000000
3.14986737400000	-11.31233440000000	15.75839728000000	3.14986737400000	-4.84907006400000	23.38208972000000
3.20512820500000	-11.29914632000000	15.75849644000000	3.20512820500000	-4.84749422800000	23.38192463000000
3.26038903600000	-11.32007973000000	15.75856142000000	3.26038903600000	-4.84915821500000	23.38230172000000
3.31564986700000	-11.32420570000000	15.75876773000000	3.31564986700000	-4.84672295300000	23.38224481000000
3.37091069800000	-11.30891006000000	15.75891722000000	3.37091069800000	-4.84841099600000	23.38189311000000
3.42617153000000	-11.29883793000000	15.75880412000000	3.42617153000000	-4.84812844600000	23.38193428000000
3.48143236100000	-11.31205318000000	15.75884163000000	3.48143236100000	-4.84764325000000	23.38201670000000
3.53669319200000	-11.33651756000000	15.75809617000000	3.53669319200000	-4.84755375600000	23.38214826000000
3.59195402300000	-11.32699900000000	15.75854245000000	3.59195402300000	-4.84916937400000	23.38209091000000
