GMend			GMext		
t	x	y	t	x	y
0.00000000000000	15.47099529000000	1.35718998800000	0.00000000000000	11.51751218000000	7.27123837600000
0.05961251863000	15.49452308000000	1.35402884600000	0.05961251863000	11.51805262000000	7.27122887600000
0.11922503730000	15.53702927000000	1.34968246300000	0.11922503730000	11.51680416000000	7.27100207300000
0.17883755590000	15.61244494000000	1.34317750600000	0.17883755590000	11.51811281000000	7.27106173300000
0.23845007450000	15.67257995000000	1.33810087700000	0.23845007450000	11.51904368000000	7.27097952500000
0.29806259310000	15.75724664000000	1.32974304700000	0.29806259310000	11.52150971000000	7.27062907100000
0.35767511180000	15.79462651000000	1.32411443000000	0.35767511180000	11.52194729000000	7.27028417100000
0.41728763040000	15.82825084000000	1.32257065300000	0.41728763040000	11.52056011000000	7.27069339300000
0.47690014900000	15.88221723000000	1.31895510700000	0.47690014900000	11.52110122000000	7.27076512000000
0.53651266770000	15.94011664000000	1.31480188000000	0.53651266770000	11.52101169000000	7.27073758900000
0.59612518630000	15.94695150000000	1.31349917700000	0.59612518630000	11.51886339000000	7.27060993400000
0.65573770490000	15.95111671000000	1.31136285700000	0.65573770490000	11.51711086000000	7.27083954300000
0.71535022350000	16.01793759000000	1.30784991700000	0.71535022350000	11.51725803000000	7.27115598700000
0.77496274220000	16.08228210000000	1.30317641200000	0.77496274220000	11.52194196000000	7.27008071700000
0.83457526080000	16.15281355000000	1.29825353100000	0.83457526080000	11.52558464000000	7.26953198600000
0.89418777940000	16.15781282000000	1.29894935400000	0.89418777940000	11.52338526000000	7.26957387700000
0.95380029810000	16.17199125000000	1.29707080000000	0.95380029810000	11.52066523000000	7.26913306000000
1.01341281700000	16.19675490000000	1.29507924200000	1.01341281700000	11.52179605000000	7.26936602400000
1.07302533500000	16.26592523000000	1.28953616100000	1.07302533500000	11.52358018000000	7.26997896300000
1.13263785400000	16.29916790000000	1.28568326800000	1.13263785400000	11.52794772000000	7.26982202400000
1.19225037300000	16.30882503000000	1.28436780400000	1.19225037300000	11.53313935000000	7.26996616000000
1.25186289100000	16.27149343000000	1.28424717400000	1.25186289100000	11.52976662000000	7.27199191300000
1.31147541000000	16.28820616000000	1.28329927000000	1.31147541000000	11.51920531000000	7.27399112800000
1.37108792800000	16.29928888000000	1.28536918100000	1.37108792800000	11.51186878000000	7.27327364400000
1.43070044700000	16.31320026000000	1.28643095300000	1.43070044700000	11.51004504000000	7.27264605500000
1.49031296600000	16.31468514000000	1.28467764300000	1.49031296600000	11.50567273000000	7.27260760100000
1.54992548400000	16.31607814000000	1.28354668200000	1.54992548400000	11.50510589000000	7.27287467200000
1.60953800300000	16.31796994000000	1.27941757600000	1.60953800300000	11.50950115000000	7.27328108800000
1.66915052200000	16.32546056000000	1.28012778300000	1.66915052200000	11.50924495000000	7.27370133100000
1.72876304000000	16.39831905000000	1.27712387000000	1.72876304000000	11.50911467000000	7.27417117700000
1.78837555900000	16.42912460000000	1.28043365500000	1.78837555900000	11.50832159000000	7.27396840300000
1.84798807700000	16.48109290000000	1.27693258500000	1.84798807700000	11.51112027000000	7.27416889600000
1.90760059600000	16.56302291000000	1.27182190600000	1.90760059600000	11.50988530000000	7.27404705100000
1.96721311500000	16.63312906000000	1.26576578400000	1.96721311500000	11.50771614000000	7.27338369600000
2.02682563300000	16.74158165000000	1.25529288400000	2.02682563300000	11.51081049000000	7.27263115000000
2.08643815200000	16.80429902000000	1.25041613300000	2.08643815200000	11.51174169000000	7.27303676800000
2.14605067100000	16.84646256000000	1.24617288300000	2.14605067100000	11.51015818000000	7.27289014700000
2.20566318900000	16.91231350000000	1.23962015500000	2.20566318900000	11.51051345000000	7.27263170900000
2.26527570800000	16.94379421000000	1.23629032600000	2.26527570800000	11.51094006000000	7.27266219500000
2.32488822700000	16.99994741000000	1.23266655300000	2.32488822700000	11.51332050000000	7.27254493200000
2.38450074500000	17.02993878000000	1.23389458500000	2.38450074500000	11.51412491000000	7.27247856400000
2.44411326400000	17.08430667000000	1.23159815900000	2.44411326400000	11.51334494000000	7.27253977300000
2.50372578200000	17.13363915000000	1.22846204300000	2.50372578200000	11.51501345000000	7.27272495100000
2.56333830100000	17.17497501000000	1.22619424800000	2.56333830100000	11.51489830000000	7.27277107800000
2.62295082000000	17.22766287000000	1.22163888900000	2.62295082000000	11.51529298000000	7.27228487900000
2.68256333800000	17.27698789000000	1.21737707200000	2.68256333800000	11.51511346000000	7.27212731100000
2.74217585700000	17.37352963000000	1.20824578600000	2.74217585700000	11.51696370000000	7.27248125200000
2.80178837600000	17.40654448000000	1.20817490800000	2.80178837600000	11.51615434000000	7.27225256600000
2.86140089400000	17.44166905000000	1.20466939300000	2.86140089400000	11.51564651000000	7.27237085000000
2.92101341300000	17.50987179000000	1.20106765900000	2.92101341300000	11.51677436000000	7.27277394900000
2.98062593100000	17.51719760000000	1.20049409500000	2.98062593100000	11.51531637000000	7.27260497500000
3.04023845000000	17.55218087000000	1.19928231600000	3.04023845000000	11.51601201000000	7.27275213300000
3.09985096900000	17.60497190000000	1.19598198100000	3.09985096900000	11.51479012000000	7.27258059200000
3.15946348700000	17.69478303000000	1.18953040100000	3.15946348700000	11.51463865000000	7.27267192600000
3.21907600600000	17.78125181000000	1.18346094600000	3.21907600600000	11.51624231000000	7.27238836300000
3.27868852500000	17.83121594000000	1.18288204900000	3.27868852500000	11.51589518000000	7.27208894100000
3.33830104300000	17.90907596000000	1.17743265300000	3.33830104300000	11.51491490000000	7.27195612100000
3.39791356200000	17.97801507000000	1.17298570100000	3.39791356200000	11.51470911000000	7.27215848800000
3.45752608000000	18.02105145000000	1.17013483200000	3.45752608000000	11.51436432000000	7.27210007400000
3.51713859900000	18.08301663000000	1.16540723600000	3.51713859900000	11.51526584000000	7.27182684200000
3.57675111800000	18.12384861000000	1.16195320200000	3.57675111800000	11.51438391000000	7.27197705500000
3.63636363600000	18.11971784000000	1.16299013600000	3.63636363600000	11.51261060000000	7.27233829000000
