Gfsup			Ext		
4.91821397	33.83090844	0.216781412	4.91821397	25.4903767	22.46509088
4.973474801	33.86906922	0.208074514	4.973474801	25.48975395	22.46507226
5.028735632	33.89165156	0.202505274	5.028735632	25.49006747	22.46507765
5.083996463	34.01842233	0.19029552	5.083996463	25.49021978	22.46493785
5.139257294	34.01772497	0.182473506	5.139257294	25.49003617	22.46461301
5.194518126	34.07302782	0.175743191	5.194518126	25.48988375	22.46480201
5.249778957	34.08990756	0.173089801	5.249778957	25.48968298	22.46484165
5.305039788	34.204637	0.162519857	5.305039788	25.48977732	22.46496992
5.360300619	34.25450377	0.153878302	5.360300619	25.4892929	22.46496326
5.41556145	34.38704328	0.143534148	5.41556145	25.49064274	22.46469993
5.470822281	34.45134951	0.133008342	5.470822281	25.49102607	22.46474616
5.526083112	34.53940344	0.126705714	5.526083112	25.49030034	22.46456992
5.581343943	34.55689305	0.123106447	5.581343943	25.49125049	22.46447838
5.636604775	34.61696845	0.114081566	5.636604775	25.4915552	22.46451358
5.691865606	34.68579416	0.104790162	5.691865606	25.49009385	22.46459533
5.747126437	34.81506463	0.095287566	5.747126437	25.49045874	22.46440305
5.802387268	34.88534936	0.085865594	5.802387268	25.49166631	22.46454197
5.857648099	34.91320867	0.078567508	5.857648099	25.49182029	22.46450177
5.91290893	35.02713584	0.067204726	5.91290893	25.49209883	22.4644442
5.968169761	35.06083817	0.062222753	5.968169761	25.49199945	22.4644377
6.023430592	35.09413009	0.058419698	6.023430592	25.49179948	22.46451033
6.078691424	35.08269531	0.059184517	6.078691424	25.49101935	22.46494989
6.133952255	35.16236054	0.049657481	6.133952255	25.49185906	22.46484295
6.189213086	35.26689638	0.038311921	6.189213086	25.49183076	22.4649245
6.244473917	35.30315715	0.035245832	6.244473917	25.49353671	22.46502869
6.299734748	35.33705047	0.030062723	6.299734748	25.49323714	22.46490104
6.354995579	35.37631664	0.023505306	6.354995579	25.49238749	22.46487743
6.41025641	35.42442356	0.018338077	6.41025641	25.49385831	22.46488444
6.465517241	35.47820414	0.011652934	6.465517241	25.49210138	22.46503691
6.520778073	35.52438894	0.00707962	6.520778073	25.49226144	22.46495148
6.576038904	35.59753072	-5.39E-04	6.576038904	25.49231223	22.46508889
6.631299735	35.71913788	-0.009869004	6.631299735	25.49090139	22.46489306
6.686560566	35.77217903	-0.01566282	6.686560566	25.49116103	22.46486878
6.741821397	35.77990616	-0.019380453	6.741821397	25.4904882	22.4647849
6.797082228	35.78644138	-0.020827887	6.797082228	25.49011582	22.46503226
6.852343059	35.85982156	-0.028977908	6.852343059	25.48947503	22.46509311
6.90760389	35.93012076	-0.035846435	6.90760389	25.48880534	22.46541879
6.962864721	36.00496474	-0.042756997	6.962864721	25.49108902	22.46527592
7.018125553	36.1780947	-0.053713299	7.018125553	25.49002493	22.46538536
7.073386384	36.29799721	-0.062345343	7.073386384	25.4898135	22.4652896
7.128647215	36.38639391	-0.076728849	7.128647215	25.48784054	22.465639
7.183908046	36.41365697	-0.084410229	7.183908046	25.48506172	22.46597526
7.239168877	36.47105726	-0.095600715	7.239168877	25.48616029	22.4657547
7.294429708	36.53483439	-0.101919706	7.294429708	25.48667515	22.46562558
7.349690539	36.58265563	-0.10954555	7.349690539	25.48723477	22.46568325
7.40495137	36.63219153	-0.118081847	7.40495137	25.48772546	22.46538721
7.460212202	36.65471084	-0.120318235	7.460212202	25.48839463	22.46538261
7.515473033	36.70998639	-0.122853372	7.515473033	25.48906935	22.46514368
7.570733864	36.7318899	-0.129926689	7.570733864	25.48930043	22.46506826
7.625994695	36.75327694	-0.133297349	7.625994695	25.48905608	22.46551369
7.681255526	36.70782923	-0.135104165	7.681255526	25.48870826	22.46523761
7.736516357	36.69172344	-0.139740183	7.736516357	25.48979945	22.46497206
7.791777188	36.66890256	-0.142000745	7.791777188	25.48857378	22.46507571
7.847038019	36.68572078	-0.140658625	7.847038019	25.48810113	22.46559337
7.902298851	36.72667047	-0.136907505	7.902298851	25.48693099	22.46562917
7.957559682	36.88478373	-0.146998144	7.957559682	25.48573306	22.46591304
8.012820513	36.93004753	-0.151960972	8.012820513	25.48197216	22.46619212
8.068081344	36.98427162	-0.158694825	8.068081344	25.48047217	22.46636302
8.123342175	37.02342512	-0.164568502	8.123342175	25.48101005	22.46638377
8.178603006	37.08158521	-0.1707666	8.178603006	25.48469868	22.4658332
8.233863837	37.09064399	-0.172435118	8.233863837	25.4835365	22.46596172
8.289124668	37.1179116	-0.17609415	8.289124668	25.48377361	22.46587086
8.3443855	37.21930846	-0.183674723	8.3443855	25.48117265	22.46615926
8.399646331	37.29217299	-0.191709813	8.399646331	25.48380887	22.46565774
8.454907162	37.32517397	-0.198591776	8.454907162	25.48421291	22.46534621
8.510167993	37.39277251	-0.208199962	8.510167993	25.48408616	22.46539868
8.565428824	37.44691393	-0.213267341	8.565428824	25.48816579	22.46472704
8.620689655	37.50354061	-0.221339391	8.620689655	25.4913761	22.46427906
8.675950486	37.54774229	-0.222675324	8.675950486	25.49152862	22.46442775
8.731211317	37.63120843	-0.232947889	8.731211317	25.49038758	22.46454407
8.786472149	37.70474835	-0.24221811	8.786472149	25.49243858	22.4640414
8.84173298	37.7382659	-0.247495767	8.84173298	25.49030967	22.46457629
8.896993811	37.79147273	-0.252454483	8.896993811	25.49142016	22.46442921
8.952254642	37.82404837	-0.257006529	8.952254642	25.49093095	22.46432091
9.007515473	37.88938116	-0.260601611	9.007515473	25.49125708	22.46419524
9.062776304	37.91923856	-0.263912266	9.062776304	25.4922075	22.46432026
9.118037135	37.93765561	-0.26489224	9.118037135	25.49232935	22.46396566
9.173297966	38.03596713	-0.274631151	9.173297966	25.49112438	22.46418075
9.228558798	38.09729238	-0.282687246	9.228558798	25.49195297	22.46401345
9.283819629	38.15413463	-0.29070897	9.283819629	25.49262445	22.46411579
9.33908046	38.19877314	-0.294831401	9.33908046	25.49189312	22.46433932
9.394341291	38.27321045	-0.302891473	9.394341291	25.49267532	22.46426619
9.449602122	38.34018414	-0.311182674	9.449602122	25.49685131	22.46326399
9.504862953	38.39318183	-0.31692048	9.504862953	25.49677038	22.46329414
9.560123784	38.47810381	-0.326634284	9.560123784	25.49523942	22.46363297
9.615384615	38.56817084	-0.335427347	9.615384615	25.49399354	22.46400092
9.670645447	38.62863956	-0.340049634	9.670645447	25.49642005	22.46365015
9.725906278	38.70029592	-0.348268774	9.725906278	25.49365324	22.46417989
9.781167109	38.77506134	-0.356735359	9.781167109	25.49334906	22.46430074
9.83642794	38.83075319	-0.364905032	9.83642794	25.49427705	22.46422705
9.891688771	38.87924349	-0.371242341	9.891688771	25.49443526	22.46441517
9.946949602	38.94529776	-0.38030045	9.946949602	25.49346016	22.46442723
10.00221043	39.00582471	-0.385512318	10.00221043	25.49286566	22.46486446
10.05747126	39.11452584	-0.39690524	10.05747126	25.49287649	22.46465996
10.1127321	39.1542473	-0.400603415	10.1127321	25.49198001	22.46513896
10.16799293	39.176404	-0.406891792	10.16799293	25.49166922	22.46485297
10.22325376	39.17820066	-0.407890535	10.22325376	25.49104136	22.46529641
10.27851459	39.16080811	-0.409696429	10.27851459	25.49074166	22.46514265
10.33377542	39.13879742	-0.411096061	10.33377542	25.4918123	22.46510726
10.38903625	39.13608738	-0.409984069	10.38903625	25.4907392	22.46535495
10.44429708	39.14635942	-0.408829197	10.44429708	25.49166495	22.46492054
10.49955791	39.16050991	-0.410183794	10.49955791	25.49153069	22.46518569
10.55481874	39.1567852	-0.412107495	10.55481874	25.48968903	22.46587901
10.61007958	39.1584378	-0.413010314	10.61007958	25.48975194	22.4655089
10.66534041	39.15458095	-0.419090565	10.66534041	25.48929253	22.46579733
10.72060124	39.14967412	-0.420086796	10.72060124	25.48997242	22.46534082
10.77586207	39.13199048	-0.428294405	10.77586207	25.49122711	22.46516794
10.8311229	39.14687496	-0.427543674	10.8311229	25.49043572	22.46549781
10.88638373	39.15704911	-0.42420813	10.88638373	25.49065696	22.46556257
10.94164456	39.15267825	-0.427472023	10.94164456	25.49038009	22.46538987
10.99690539	39.15198412	-0.426411851	10.99690539	25.48944334	22.46587252
11.05216622	39.14141655	-0.422340623	11.05216622	25.49088382	22.46548396
11.10742706	39.14905671	-0.424340995	11.10742706	25.4913675	22.46510688
11.16268789	39.14600334	-0.422339424	11.16268789	25.4932393	22.46484547
11.21794872	39.15611556	-0.421579109	11.21794872	25.49468828	22.46471045
11.27320955	39.17440481	-0.420817294	11.27320955	25.49556406	22.46434487
11.32847038	39.22595527	-0.424012614	11.32847038	25.49757795	22.46399222
11.38373121	39.25566986	-0.429954386	11.38373121	25.49686893	22.46430564
11.43899204	39.26740168	-0.433702515	11.43899204	25.49720343	22.46431721
11.49425287	39.26818023	-0.434561199	11.49425287	25.49499036	22.46457743
11.5495137	39.26612221	-0.434401843	11.5495137	25.4961861	22.46441014
11.60477454	39.26176823	-0.434689596	11.60477454	25.49556833	22.46454304
11.66003537	39.2911182	-0.437953865	11.66003537	25.49759882	22.46423865
11.7152962	39.29598711	-0.43431366	11.7152962	25.49980723	22.46425959
11.77055703	39.34429765	-0.441995475	11.77055703	25.50065223	22.46423357
11.82581786	39.38428075	-0.44702697	11.82581786	25.49974962	22.4647295
11.88107869	39.39532149	-0.44852531	11.88107869	25.4989397	22.46442643
11.93633952	39.44094583	-0.449283215	11.93633952	25.49900208	22.46446925
11.99160035	39.47330812	-0.451217301	11.99160035	25.49698935	22.46476154
12.04686118	39.53307645	-0.454600362	12.04686118	25.49748341	22.46463181
12.10212202	39.59266422	-0.458501305	12.10212202	25.49955499	22.46414809
12.15738285	39.61137729	-0.462329254	12.15738285	25.49783185	22.46452728
12.21264368	39.60460443	-0.465622363	12.21264368	25.50033208	22.46390643
12.26790451	39.59522852	-0.470903496	12.26790451	25.49847296	22.46432178
12.32316534	39.56503826	-0.46853736	12.32316534	25.49710942	22.46427608
12.37842617	39.58948238	-0.467678172	12.37842617	25.49679114	22.46425741
12.433687	39.55327177	-0.460710019	12.433687	25.49577522	22.46450808
12.48894783	39.5705137	-0.457838115	12.48894783	25.49503556	22.46471295
12.54420866	39.59768568	-0.449041466	12.54420866	25.49396143	22.46478367
12.5994695	39.5629958	-0.447408232	12.5994695	25.49391632	22.46452308
12.65473033	39.52123557	-0.448490665	12.65473033	25.49339427	22.46490357
12.70999116	39.47982574	-0.438961864	12.70999116	25.49356635	22.46524024
12.76525199	39.45154345	-0.447582094	12.76525199	25.49407039	22.46498745
12.82051282	39.41859746	-0.439585304	12.82051282	25.49462485	22.4646537
12.87577365	39.43832044	-0.441281487	12.87577365	25.49428646	22.46472297
12.93103448	39.47370969	-0.439609978	12.93103448	25.49580154	22.46471512
12.98629531	39.49999332	-0.442973005	12.98629531	25.49651334	22.46479056
13.04155615	39.4924696	-0.440694165	13.04155615	25.49402229	22.46476098
13.09681698	39.49184582	-0.440466662	13.09681698	25.49342194	22.46502966
13.15207781	39.48590513	-0.441269744	13.15207781	25.49396205	22.46475415
13.20733864	39.48791092	-0.44099327	13.20733864	25.4920894	22.46512538
13.26259947	39.47435835	-0.442272653	13.26259947	25.4906669	22.46547713
13.3178603	39.48739081	-0.440873071	13.3178603	25.49086979	22.46538577
13.37312113	39.49958974	-0.441652819	13.37312113	25.49276797	22.46495946
13.42838196	39.50069201	-0.442745128	13.42838196	25.49192211	22.46529195
13.48364279	39.48433878	-0.442463535	13.48364279	25.49341785	22.465047
13.53890363	39.48684937	-0.443567411	13.53890363	25.49346768	22.46508538
13.59416446	39.48922985	-0.445071093	13.59416446	25.49283203	22.46499761
13.64942529	39.49404937	-0.443260376	13.64942529	25.49374683	22.46500768
13.70468612	39.48760371	-0.444803324	13.70468612	25.49353485	22.46511905
13.75994695	39.54887741	-0.455683846	13.75994695	25.4938818	22.46509907
13.81520778	39.60395236	-0.459838164	13.81520778	25.49648587	22.4647088
13.87046861	39.65550306	-0.467117761	13.87046861	25.49535781	22.46475476
13.92572944	39.6712074	-0.466850594	13.92572944	25.49783944	22.46433719
13.98099027	39.68269911	-0.47209773	13.98099027	25.49836099	22.46417888
14.03625111	39.6955781	-0.463799323	14.03625111	25.49679496	22.46429407
14.09151194	39.70756131	-0.464672295	14.09151194	25.4961824	22.46431023
14.14677277	39.7216883	-0.46656611	14.14677277	25.49653591	22.46401645
14.2020336	39.79673692	-0.476883296	14.2020336	25.49784436	22.46381239
14.25729443	39.82486953	-0.479214159	14.25729443	25.49785466	22.4637973
14.31255526	39.89468688	-0.489678901	14.31255526	25.49938588	22.46404582
14.36781609	39.91345683	-0.489179301	14.36781609	25.49956037	22.46387133
14.42307692	39.98596508	-0.50355058	14.42307692	25.5018426	22.46383822
14.47833775	40.00191906	-0.503516913	14.47833775	25.50147234	22.46368708
14.53359859	40.04134741	-0.507239029	14.53359859	25.49913221	22.46447348
14.58885942	40.07459146	-0.507044278	14.58885942	25.50121598	22.46419381
14.64412025	40.14787979	-0.515468636	14.64412025	25.50290583	22.46394152
14.69938108	40.15285526	-0.51341306	14.69938108	25.50323082	22.46412881
14.75464191	40.1728137	-0.516601248	14.75464191	25.50194691	22.46430712
14.80990274	40.16090844	-0.520364842	14.80990274	25.49974641	22.46424193
14.86516357	40.15538218	-0.525498217	14.86516357	25.49760361	22.46424396
14.9204244	40.14673948	-0.524684518	14.9204244	25.49577287	22.46448886
14.97568523	40.16941201	-0.519935183	14.97568523	25.49575632	22.46441826
15.03094607	40.24540258	-0.529496881	15.03094607	25.4970451	22.46418272
15.0862069	40.26622795	-0.533963531	15.0862069	25.49845489	22.4640675
15.14146773	40.22916488	-0.535237361	15.14146773	25.4976828	22.46393286
15.19672856	40.23706288	-0.537191561	15.19672856	25.49853812	22.46424423
15.25198939	40.22949175	-0.535521791	15.25198939	25.49668996	22.46444903
15.30725022	40.21921016	-0.534679584	15.30725022	25.49624563	22.46435554
15.36251105	40.23369572	-0.538519462	15.36251105	25.49712608	22.46438473
15.41777188	40.23379243	-0.538445354	15.41777188	25.49681828	22.46455067
15.47303271	40.24148925	-0.543898999	15.47303271	25.49746291	22.46446738
15.52829355	40.23658084	-0.544777286	15.52829355	25.49613543	22.46456862
15.58355438	40.24461658	-0.542762142	15.58355438	25.49781966	22.46421119
15.63881521	40.24550401	-0.539345757	15.63881521	25.49677524	22.4646179
15.69407604	40.2359778	-0.540814178	15.69407604	25.49738194	22.46448051
15.74933687	40.22256742	-0.541403864	15.74933687	25.49656549	22.46449043
15.8045977	40.23148873	-0.536794661	15.8045977	25.49644335	22.4646756
15.85985853	40.23309253	-0.536443691	15.85985853	25.49965117	22.46424278
15.91511936	40.215874	-0.540955516	15.91511936	25.50060908	22.46382428
15.97038019	40.21059309	-0.542956709	15.97038019	25.49929155	22.46403535
16.02564103	40.2077151	-0.544457483	16.02564103	25.4988823	22.46432876
16.08090186	40.21735304	-0.54054829	16.08090186	25.49880897	22.46415441
16.13616269	40.22628884	-0.542504272	16.13616269	25.50015806	22.46410796
16.19142352	40.23006291	-0.535571055	16.19142352	25.49985056	22.4642927
16.24668435	40.23414488	-0.544230787	16.24668435	25.50601029	22.46358026
16.30194518	40.23342347	-0.538190945	16.30194518	25.51604214	22.46276916
16.35720601	40.23559861	-0.545128272	16.35720601	25.52654667	22.4618841
16.41246684	40.23071001	-0.541638757	16.41246684	25.52714187	22.46170963
16.46772767	40.20820061	-0.573634017	16.46772767	25.5213765	22.46242348
16.52298851	40.18193376	-0.556392036	16.52298851	25.51648578	22.46283761
16.57824934	40.21242567	-0.605048002	16.57824934	25.50826292	22.46361383
16.63351017	40.22470608	-0.61752545	16.63351017	25.50942214	22.46363544
16.688771	40.26939263	-0.62397239	16.688771	25.51087777	22.46299795
16.74403183	40.26715338	-0.626546684	16.74403183	25.51321809	22.46286991
16.79929266	40.28572352	-0.629852832	16.79929266	25.52314919	22.46162138
16.85455349	40.27631005	-0.634251842	16.85455349	25.51894107	22.46196187
16.90981432	40.23962887	-0.636271246	16.90981432	25.51590124	22.46228314
16.96507515	40.20631499	-0.641658398	16.96507515	25.5170287	22.46232375
17.02033599	40.20907001	-0.639352088	17.02033599	25.52142346	22.46178247
17.07559682	40.22783334	-0.637126668	17.07559682	25.52445838	22.46188437
17.13085765	40.25215763	-0.638882828	17.13085765	25.52822625	22.46218997
17.18611848	40.25991824	-0.639731903	17.18611848	25.51906355	22.46316559
17.24137931	40.24933103	-0.64277565	17.24137931	25.51615864	22.46322456
17.29664014	40.22265062	-0.652830618	17.29664014	25.51292831	22.46346897
17.35190097	40.2359668	-0.649471211	17.35190097	25.5083264	22.46408821
17.4071618	40.23203352	-0.647148017	17.4071618	25.50586942	22.46433503
17.46242263	40.26242552	-0.645688615	17.46242263	25.5025112	22.4648005
17.51768347	40.25443995	-0.646187191	17.51768347	25.50404447	22.46421692
17.5729443	40.23125374	-0.647667425	17.5729443	25.50287421	22.46402575
17.62820513	40.22805526	-0.651449892	17.62820513	25.50542938	22.46376334
17.68346596	40.18831059	-0.657817965	17.68346596	25.50459746	22.46337539
17.73872679	40.1783686	-0.668860259	17.73872679	25.50375355	22.46351747
17.79398762	40.15428283	-0.650932857	17.79398762	25.50494193	22.46315477
17.84924845	40.1653131	-0.64760446	17.84924845	25.50488154	22.46353647
17.90450928	40.10328155	-0.650916783	17.90450928	25.50684518	22.46302005
17.95977011	40.00978473	-0.698042268	17.95977011	25.50214582	22.46344329
18.01503095	40.01729669	-0.71431034	18.01503095	25.50043767	22.4635324
18.07029178	39.99815836	-0.718952063	18.07029178	25.49724097	22.46382049
18.12555261	40.00883147	-0.723505069	18.12555261	25.49342678	22.46404719
18.18081344	39.99460626	-0.723756955	18.18081344	25.49062302	22.4644609
18.23607427	40.00680234	-0.729583803	18.23607427	25.48913816	22.46395582
18.2913351	39.96189062	-0.727534992	18.2913351	25.49153	22.46401382
18.34659593	39.96113431	-0.725689517	18.34659593	25.49328149	22.46373648
18.40185676	39.95089289	-0.720308348	18.40185676	25.49323197	22.46420462
18.4571176	39.95612105	-0.722134113	18.4571176	25.4956957	22.46396878
18.51237843	39.9543872	-0.723116365	18.51237843	25.49581999	22.46385581
18.56763926	39.90524777	-0.73536256	18.56763926	25.49336905	22.46410743
18.62290009	39.92439852	-0.721864797	18.62290009	25.49306413	22.46451643
18.67816092	39.95513676	-0.724465506	18.67816092	25.49318826	22.4641359
18.73342175	39.98804499	-0.727491789	18.73342175	25.49334865	22.46414194
18.78868258	40.00215183	-0.727434772	18.78868258	25.49343679	22.46425942
18.84394341	39.9834834	-0.730512387	18.84394341	25.49300922	22.46441913
18.89920424	39.99089947	-0.726401703	18.89920424	25.48983303	22.46495981
18.95446508	39.97495309	-0.730762736	18.95446508	25.48962523	22.4648187
19.00972591	39.98899123	-0.727233849	19.00972591	25.48934973	22.465136
19.06498674	40.01103631	-0.732172179	19.06498674	25.49148505	22.46473721
19.12024757	40.03959284	-0.730970721	19.12024757	25.49206716	22.46453628
19.1755084	40.17518679	-0.758762796	19.1755084	25.49185383	22.46469117
19.23076923	40.18493597	-0.767657271	19.23076923	25.49359082	22.46427017
19.28603006	40.2130584	-0.76561087	19.28603006	25.49496989	22.46444944
19.34129089	40.22722803	-0.768884902	19.34129089	25.49535826	22.46401197
19.39655172	40.22251524	-0.773581234	19.39655172	25.49643276	22.46384136
19.45181256	40.21422871	-0.786091341	19.45181256	25.49502761	22.46429654
19.50707339	40.23890525	-0.78248865	19.50707339	25.49657243	22.46409273
19.56233422	40.25781021	-0.775935297	19.56233422	25.49589604	22.46386621
19.61759505	40.22412971	-0.777624862	19.61759505	25.5002681	22.46369136
19.67285588	40.21846973	-0.778190601	19.67285588	25.50259823	22.46283826
19.72811671	40.21316574	-0.774412294	19.72811671	25.49925982	22.46307097
19.78337754	40.12438477	-0.76772044	19.78337754	25.49776007	22.46324904
19.83863837	40.09238194	-0.755360203	19.83863837	25.49657693	22.46348419
19.8938992	40.14791836	-0.746117473	19.8938992	25.49102181	22.46389185
19.94916004	40.09146506	-0.750323819	19.94916004	25.49277319	22.46399619
20.00442087	40.03686459	-0.744417531	20.00442087	25.49589332	22.46325202
20.0596817	39.86317457	-0.736003356	20.0596817	25.49828691	22.46273939
20.11494253	39.78296554	-0.72968695	20.11494253	25.50046046	22.46247882
20.17020336	39.84428329	-0.7849882	20.17020336	25.49650119	22.46296517
20.22546419	39.86990148	-0.801017716	20.22546419	25.49587517	22.46326827
20.28072502	39.8835704	-0.806798067	20.28072502	25.4932833	22.46361369
20.33598585	39.87433158	-0.817434783	20.33598585	25.49618384	22.46334845
20.39124668	39.85660544	-0.823334148	20.39124668	25.49264831	22.46419136
20.44650752	39.85313727	-0.827326284	20.44650752	25.49648655	22.46374434
20.50176835	39.85402655	-0.829237578	20.50176835	25.49652871	22.46390797
20.55702918	39.84942753	-0.833884084	20.55702918	25.49594063	22.46364648
20.61229001	39.83996373	-0.833998986	20.61229001	25.4942832	22.46393967
20.66755084	39.86083703	-0.830270903	20.66755084	25.4938216	22.4638725
20.72281167	39.87110906	-0.830821122	20.72281167	25.49168735	22.46437814
20.7780725	39.86654546	-0.831067828	20.7780725	25.49141382	22.46474874
20.83333333	39.86926268	-0.827200196	20.83333333	25.4916227	22.46443428
20.88859416	39.86434855	-0.828913721	20.88859416	25.49096196	22.46475751
20.943855	39.84648743	-0.83591894	20.943855	25.49314347	22.46438741
20.99911583	39.84033689	-0.842377286	20.99911583	25.4906575	22.46476354
