Gfsup			Ext		
1.657824934	24.80403171	17.58840944	1.657824934	21.8842668	23.98113931
1.713085765	24.80721354	17.58797629	1.713085765	21.88488216	23.98129398
1.768346596	24.81347232	17.58744073	1.768346596	21.88378223	23.98141756
1.823607427	24.82149623	17.58699071	1.823607427	21.88452609	23.98129474
1.878868258	24.81759338	17.58714776	1.878868258	21.88469575	23.98126787
1.934129089	24.82109861	17.58705492	1.934129089	21.88464272	23.98140503
1.98938992	24.81724171	17.58728381	1.98938992	21.88448625	23.98132134
2.044650752	24.81768808	17.58720677	2.044650752	21.88470906	23.98125022
2.099911583	24.81826823	17.58696791	2.099911583	21.88455432	23.98127512
2.155172414	24.81688176	17.58691112	2.155172414	21.88382838	23.98121329
2.210433245	24.82369145	17.58684967	2.210433245	21.88403119	23.98139597
2.265694076	24.81844514	17.58698704	2.265694076	21.88505074	23.98109962
2.320954907	24.80426586	17.5883187	2.320954907	21.88410036	23.98130725
2.376215738	24.79333555	17.58867397	2.376215738	21.88292395	23.98144509
2.431476569	24.80234566	17.58789799	2.431476569	21.88307962	23.98124746
2.486737401	24.80479608	17.5877009	2.486737401	21.88321721	23.98132238
2.541998232	24.80040139	17.58774425	2.541998232	21.882791	23.98142711
2.597259063	24.80229125	17.58736646	2.597259063	21.88345122	23.98141207
2.652519894	24.81088519	17.586784	2.652519894	21.8844923	23.98120686
2.707780725	24.81114491	17.58678024	2.707780725	21.88299308	23.98153781
2.763041556	24.81170951	17.58752793	2.763041556	21.88508749	23.98127021
2.818302387	24.81663062	17.58692597	2.818302387	21.88408051	23.98115702
2.873563218	24.81695787	17.58695806	2.873563218	21.88329783	23.98142041
2.92882405	24.81456804	17.58759721	2.92882405	21.88545567	23.98129923
2.984084881	24.81241077	17.58649668	2.984084881	21.88329337	23.98157759
3.039345712	24.81468003	17.5867909	3.039345712	21.88359096	23.98141062
3.094606543	24.82844359	17.5871297	3.094606543	21.88395799	23.98154026
3.149867374	24.82466843	17.58690337	3.149867374	21.88533722	23.98128231
3.205128205	24.80955216	17.58771271	3.205128205	21.88447092	23.98135325
3.260389036	24.80195653	17.58754199	3.260389036	21.88367655	23.98141624
3.315649867	24.79301037	17.58883433	3.315649867	21.88236678	23.98152461
3.370910698	24.79299783	17.58876023	3.370910698	21.88238998	23.98185416
3.42617153	24.79727188	17.58887548	3.42617153	21.88332647	23.98165247
3.481432361	24.81573378	17.58813608	3.481432361	21.88439684	23.98143042
3.536693192	24.82406337	17.58751466	3.536693192	21.88396056	23.98159118
3.591954023	24.83904705	17.58563933	3.591954023	21.88441795	23.98157886
3.647214854	24.83962114	17.58476416	3.647214854	21.88506904	23.98139011
3.702475685	24.85052843	17.58267996	3.702475685	21.88527947	23.98145456
3.757736516	24.85620031	17.5836993	3.757736516	21.8869927	23.981528
3.812997347	24.86488863	17.58559902	3.812997347	21.88531536	23.98181404
3.868258179	24.93959786	17.58468083	3.868258179	21.88532099	23.98178365
3.92351901	24.94456042	17.57983075	3.92351901	21.88428451	23.98222557
3.978779841	24.92785225	17.5791136	3.978779841	21.88245966	23.9830334
4.034040672	24.92996647	17.57878372	4.034040672	21.88445163	23.98241072
4.089301503	24.92382978	17.57925237	4.089301503	21.88418891	23.98206319
4.144562334	24.91985407	17.57871195	4.144562334	21.88367692	23.98221162
4.199823165	24.92432948	17.57797397	4.199823165	21.88424857	23.98173818
4.255083996	24.9179029	17.57645661	4.255083996	21.88436263	23.98154524
4.310344828	24.91743454	17.57785504	4.310344828	21.88412591	23.98164622
4.365605659	24.92235068	17.57585943	4.365605659	21.88483093	23.98146703
4.42086649	24.93052082	17.57593986	4.42086649	21.88442111	23.98159801
4.476127321	24.94227749	17.57564888	4.476127321	21.88523329	23.98139443
4.531388152	24.93249124	17.57550969	4.531388152	21.88435925	23.981671
4.586648983	24.92481248	17.57581539	4.586648983	21.88468477	23.981496
4.641909814	24.93330152	17.57850215	4.641909814	21.88512567	23.98152968
4.697170645	24.9248599	17.57845714	4.697170645	21.88478868	23.98155205
4.752431477	24.91430425	17.57798865	4.752431477	21.88553414	23.9814104
4.807692308	24.90041224	17.57757366	4.807692308	21.88344468	23.98169368
4.862953139	24.89001724	17.57834184	4.862953139	21.88390612	23.98151262
4.91821397	24.89666455	17.57689075	4.91821397	21.88470935	23.98147793
4.973474801	24.88720395	17.57869494	4.973474801	21.88453739	23.98138826
5.028735632	24.87281612	17.57623068	5.028735632	21.88479665	23.98138196
5.083996463	24.89476221	17.5745658	5.083996463	21.88398995	23.98141407
5.139257294	24.89075472	17.57386796	5.139257294	21.88445061	23.98154336
5.194518126	24.89316308	17.57167577	5.194518126	21.88405508	23.98122246
5.249778957	24.89967219	17.57271474	5.249778957	21.88275842	23.98161097
5.305039788	24.91992322	17.5736281	5.305039788	21.88336802	23.9816508
5.360300619	24.91480057	17.57491807	5.360300619	21.88342776	23.98143435
5.41556145	24.93104693	17.57517433	5.41556145	21.88334992	23.98155061
5.470822281	24.92726009	17.57631461	5.470822281	21.88373347	23.98139748
5.526083112	24.93454838	17.57486627	5.526083112	21.88428979	23.98145375
5.581343943	24.9186947	17.57579508	5.581343943	21.88397708	23.98155097
5.636604775	24.92023376	17.57581651	5.636604775	21.88398661	23.98135256
5.691865606	24.92398697	17.57581334	5.691865606	21.88371944	23.98140742
5.747126437	24.93460389	17.57573882	5.747126437	21.88439836	23.98134283
5.802387268	24.92951786	17.57534378	5.802387268	21.88417861	23.98149009
5.857648099	24.92305769	17.57552261	5.857648099	21.88414069	23.98140647
5.91290893	24.92464059	17.57564843	5.91290893	21.88430238	23.98149036
5.968169761	24.92063057	17.57557378	5.968169761	21.88408223	23.98136565
6.023430592	24.91409396	17.57511146	6.023430592	21.88393627	23.98156964
6.078691424	24.89863386	17.57661696	6.078691424	21.8836735	23.98139961
6.133952255	24.91233144	17.57539978	6.133952255	21.88409311	23.98135344
6.189213086	24.91470965	17.57536109	6.189213086	21.88419335	23.98141717
6.244473917	24.91663299	17.57606145	6.244473917	21.88430619	23.98144375
6.299734748	24.91379489	17.57574151	6.299734748	21.88370438	23.98127453
6.354995579	24.91117655	17.57630143	6.354995579	21.88343852	23.98163259
6.41025641	24.91210666	17.57603	6.41025641	21.88356666	23.98142723
6.465517241	24.91456667	17.5760283	6.465517241	21.88332164	23.98154344
6.520778073	24.91423037	17.57683582	6.520778073	21.88333297	23.98157409
6.576038904	24.92293483	17.57635496	6.576038904	21.8834957	23.98150138
6.631299735	24.93608736	17.57779561	6.631299735	21.88401175	23.98161549
6.686560566	24.92981053	17.57697176	6.686560566	21.88465465	23.98127686
6.741821397	24.92139593	17.57597576	6.741821397	21.88425247	23.98152808
6.797082228	24.91547714	17.5761733	6.797082228	21.88331722	23.98176492
6.852343059	24.91796347	17.57538385	6.852343059	21.88387738	23.98165599
6.90760389	24.91549603	17.57528115	6.90760389	21.88287534	23.98163522
6.962864721	24.92113966	17.57553745	6.962864721	21.88416647	23.98162936
7.018125553	24.94506589	17.57586216	7.018125553	21.88415884	23.98135711
7.073386384	24.97153831	17.5749671	7.073386384	21.88548183	23.9813856
7.128647215	24.9624047	17.57580508	7.128647215	21.88615444	23.98147087
7.183908046	24.94357737	17.57442612	7.183908046	21.88541311	23.9812972
7.239168877	24.93528817	17.5742288	7.239168877	21.8851964	23.98149037
7.294429708	24.93046813	17.57789022	7.294429708	21.88546362	23.98145738
7.349690539	24.92938859	17.57898267	7.349690539	21.88479536	23.98165872
7.40495137	24.91086235	17.58558821	7.40495137	21.88452447	23.98157748
7.460212202	24.9127523	17.58249056	7.460212202	21.88479586	23.98172195
7.515473033	24.908584	17.58210966	7.515473033	21.88357175	23.98217473
7.570733864	24.90377663	17.58036001	7.570733864	21.88551314	23.98155591
7.625994695	24.89887149	17.57953483	7.625994695	21.88319127	23.98208858
7.681255526	24.8583626	17.57985768	7.681255526	21.88271522	23.98201053
7.736516357	24.80235724	17.57919451	7.736516357	21.87986426	23.98243135
7.791777188	24.79359831	17.57982948	7.791777188	21.87960095	23.98240178
7.847038019	24.79423568	17.58242215	7.847038019	21.88171674	23.98238564
7.902298851	24.80522919	17.58440537	7.902298851	21.88231903	23.98217219
7.957559682	24.81699453	17.58553639	7.957559682	21.88250778	23.98208662
8.012820513	24.81348751	17.58429097	8.012820513	21.88345591	23.98205889
8.068081344	24.81590027	17.5851155	8.068081344	21.88454118	23.98178677
8.123342175	24.80998829	17.58532242	8.123342175	21.88316223	23.98182941
8.178603006	24.80875848	17.58639555	8.178603006	21.8833774	23.98176064
8.233863837	24.80029881	17.58587049	8.233863837	21.88336508	23.98187527
8.289124668	24.80241379	17.58616721	8.289124668	21.8831951	23.98193899
8.3443855	24.80129149	17.58433195	8.3443855	21.88377386	23.98162408
8.399646331	24.80983909	17.58235089	8.399646331	21.88457479	23.981489
8.454907162	24.79914381	17.58167115	8.454907162	21.88297361	23.98174051
8.510167993	24.80390373	17.58244995	8.510167993	21.88293777	23.98174732
8.565428824	24.80433125	17.58142804	8.565428824	21.88439756	23.98127575
8.620689655	24.80388376	17.5829692	8.620689655	21.88290512	23.98151305
8.675950486	24.80694896	17.58407934	8.675950486	21.88320286	23.98135644
8.731211317	24.81139626	17.58443328	8.731211317	21.88397492	23.98130565
8.786472149	24.81477348	17.58561139	8.786472149	21.88342557	23.98135552
8.84173298	24.81483812	17.58601262	8.84173298	21.88279312	23.98114504
8.896993811	24.81412975	17.58567741	8.896993811	21.88345426	23.98114623
8.952254642	24.80842555	17.58666004	8.952254642	21.88412692	23.98095821
9.007515473	24.81314569	17.58639183	9.007515473	21.88314426	23.98138359
9.062776304	24.80565791	17.58963052	9.062776304	21.88418601	23.98123308
9.118037135	24.80439056	17.59063851	9.118037135	21.88536015	23.98088616
9.173297966	24.81220333	17.58959284	9.173297966	21.88331285	23.98120408
9.228558798	24.81459762	17.58888891	9.228558798	21.88433656	23.98077566
9.283819629	24.81228347	17.58820087	9.283819629	21.88628611	23.98065616
9.33908046	24.81246211	17.58798943	9.33908046	21.8846053	23.98088298
9.394341291	24.81552736	17.5867647	9.394341291	21.88400939	23.98101611
9.449602122	24.81669472	17.58787098	9.449602122	21.88445425	23.98105044
9.504862953	24.81825611	17.58702154	9.504862953	21.883574	23.98140246
9.560123784	24.81933176	17.58752898	9.560123784	21.8844042	23.98115256
9.615384615	24.82173724	17.58715541	9.615384615	21.88458453	23.98105135
9.670645447	24.82553068	17.58689586	9.670645447	21.88505306	23.98094038
9.725906278	24.83001097	17.58648797	9.725906278	21.88504323	23.98132
9.781167109	24.82096768	17.58741323	9.781167109	21.88481783	23.98134748
9.83642794	24.81687896	17.58845652	9.83642794	21.88268163	23.98161748
9.891688771	24.8216462	17.58664349	9.891688771	21.88353759	23.98146927
9.946949602	24.82171848	17.5858365	9.946949602	21.88340186	23.98141895
10.00221043	24.82505841	17.58530242	10.00221043	21.88558588	23.98112576
10.05747126	24.8378387	17.58141588	10.05747126	21.88505284	23.98131293
10.1127321	24.8200177	17.58297116	10.1127321	21.88212456	23.98194752
10.16799293	24.82204296	17.58540832	10.16799293	21.8842006	23.98155166
10.22325376	24.79956135	17.5853916	10.22325376	21.88259532	23.98185897
10.27851459	24.79162334	17.589946	10.27851459	21.88182711	23.98195683
10.33377542	24.77627171	17.59181552	10.33377542	21.8805463	23.98218993
10.38903625	24.7756018	17.59155256	10.38903625	21.8804824	23.98222359
10.44429708	24.78731209	17.59141191	10.44429708	21.8799186	23.98196123
10.49955791	24.78580063	17.59197645	10.49955791	21.88099548	23.98188999
10.55481874	24.78681781	17.59049761	10.55481874	21.88149739	23.98194199
10.61007958	24.78459949	17.59142385	10.61007958	21.88032421	23.98210144
10.66534041	24.77531714	17.59473465	10.66534041	21.88148177	23.98186469
10.72060124	24.74680662	17.5958656	10.72060124	21.88086835	23.98207874
10.77586207	24.67821852	17.60154045	10.77586207	21.88225706	23.98185109
10.8311229	24.6695685	17.60305393	10.8311229	21.8809815	23.98198931
10.88638373	24.67069662	17.60433062	10.88638373	21.88257049	23.98157823
10.94164456	24.6641256	17.60178229	10.94164456	21.88225573	23.98172787
10.99690539	24.65873031	17.60133428	10.99690539	21.88290388	23.98150177
11.05216622	24.65522288	17.60186178	11.05216622	21.88206096	23.98174635
11.10742706	24.667304	17.60083715	11.10742706	21.88168033	23.98175707
11.16268789	24.65665432	17.60235512	11.16268789	21.88328804	23.98134908
11.21794872	24.67128695	17.60148833	11.21794872	21.88196767	23.98151681
11.27320955	24.6774122	17.60137292	11.27320955	21.88171091	23.98170511
11.32847038	24.68406153	17.60240159	11.32847038	21.88180334	23.98167954
11.38373121	24.67704732	17.60171948	11.38373121	21.88256201	23.98173334
11.43899204	24.67273524	17.6003004	11.43899204	21.88223561	23.98159811
11.49425287	24.64992318	17.60128364	11.49425287	21.88168947	23.98172544
11.5495137	24.65819532	17.60295912	11.5495137	21.8820145	23.98170249
11.60477454	24.66057626	17.60103508	11.60477454	21.88153415	23.98184626
11.66003537	24.67196287	17.60152796	11.66003537	21.88086719	23.98193064
11.7152962	24.67185633	17.60215992	11.7152962	21.88159072	23.98173002
11.77055703	24.6791091	17.60094017	11.77055703	21.88216258	23.98179376
11.82581786	24.67033549	17.60300628	11.82581786	21.88179989	23.98169253
11.88107869	24.6722521	17.60330186	11.88107869	21.88225872	23.98163541
11.93633952	24.68031859	17.60231627	11.93633952	21.88259778	23.9815874
11.99160035	24.68788224	17.60094987	11.99160035	21.88224447	23.98180736
12.04686118	24.69516193	17.60070215	12.04686118	21.88305297	23.98165771
12.10212202	24.7032845	17.59998974	12.10212202	21.88275924	23.9818108
12.15738285	24.70195507	17.60050587	12.15738285	21.88290597	23.98179023
12.21264368	24.68794567	17.60207887	12.21264368	21.88241421	23.98193833
12.26790451	24.68125534	17.60065318	12.26790451	21.8835454	23.98166624
12.32316534	24.6697319	17.6030521	12.32316534	21.88314699	23.98161315
12.37842617	24.68101272	17.60226319	12.37842617	21.88233263	23.98168449
12.433687	24.61128886	17.60868664	12.433687	21.87971682	23.98210049
12.48894783	24.61215481	17.60953156	12.48894783	21.88155539	23.98197249
12.54420866	24.58834113	17.61183289	12.54420866	21.87813939	23.98264318
12.5994695	24.57722239	17.61376825	12.5994695	21.87451702	23.98328914
12.65473033	24.5708103	17.61843832	12.65473033	21.87171823	23.98350869
12.70999116	24.62274972	17.61031577	12.70999116	21.86305664	23.98476268
12.76525199	24.58699186	17.61415477	12.76525199	21.85919812	23.9849039
12.82051282	24.56461432	17.61971705	12.82051282	21.85325116	23.98595537
12.87577365	24.56304393	17.61949937	12.87577365	21.85570936	23.98490847
12.93103448	24.55770514	17.62368809	12.93103448	21.85996252	23.98423002
12.98629531	24.56963772	17.6209193	12.98629531	21.86026558	23.98424628
13.04155615	24.5618792	17.62312218	13.04155615	21.86423706	23.98396324
13.09681698	24.561512	17.62131799	13.09681698	21.86764288	23.98349196
13.15207781	24.55985605	17.62141615	13.15207781	21.87075448	23.98305187
13.20733864	24.55148267	17.62227864	13.20733864	21.87156321	23.98296912
13.26259947	24.55527357	17.62288574	13.26259947	21.87093179	23.98321152
13.3178603	24.5668782	17.62351236	13.3178603	21.87078665	23.9831947
13.37312113	24.58600751	17.61968346	13.37312113	21.87259203	23.98289414
13.42838196	24.59174608	17.62057383	13.42838196	21.87451152	23.98303888
13.48364279	24.58378016	17.62006009	13.48364279	21.87491485	23.98290892
13.53890363	24.58231581	17.61781816	13.53890363	21.87307663	23.98302692
13.59416446	24.58285303	17.61704272	13.59416446	21.87258798	23.98289823
13.64942529	24.57618048	17.61621569	13.64942529	21.87460764	23.98271618
13.70468612	24.56276231	17.61592767	13.70468612	21.87803624	23.98244751
13.75994695	24.57899003	17.61269952	13.75994695	21.87963318	23.9820754
13.81520778	24.58666352	17.61054527	13.81520778	21.88102116	23.98193629
13.87046861	24.58776501	17.61051393	13.87046861	21.88148081	23.98186835
13.92572944	24.57552025	17.61040374	13.92572944	21.88186655	23.98173441
13.98099027	24.57729834	17.61068007	13.98099027	21.88048698	23.98217736
14.03625111	24.5698486	17.61314553	14.03625111	21.88127801	23.98206548
14.09151194	24.57543658	17.6125978	14.09151194	21.88100554	23.98212058
14.14677277	24.58375432	17.61113838	14.14677277	21.88125644	23.98169651
14.2020336	24.59448537	17.60927169	14.2020336	21.88317616	23.98171936
14.25729443	24.59722754	17.60907024	14.25729443	21.88389154	23.98150941
14.31255526	24.61789445	17.60552383	14.31255526	21.88328802	23.98165689
14.36781609	24.60099357	17.60939851	14.36781609	21.88323648	23.98180248
14.42307692	24.61547238	17.60507472	14.42307692	21.88349159	23.98168967
14.47833775	24.59692183	17.60782634	14.47833775	21.88308361	23.98172762
14.53359859	24.59930314	17.60711352	14.53359859	21.88363181	23.98164227
14.58885942	24.59943343	17.61025192	14.58885942	21.88421428	23.981519
14.64412025	24.61328914	17.60556768	14.64412025	21.88386477	23.98164058
14.69938108	24.59731449	17.60898567	14.69938108	21.88436467	23.9817349
14.75464191	24.59730384	17.60803907	14.75464191	21.88308155	23.98182915
14.80990274	24.58851342	17.60814515	14.80990274	21.88440133	23.98160891
14.86516357	24.59362441	17.60726248	14.86516357	21.88296108	23.98164696
14.9204244	24.58489401	17.60870006	14.9204244	21.88301957	23.98176469
14.97568523	24.58941161	17.61089424	14.97568523	21.88426805	23.98146069
15.03094607	24.59791611	17.60967459	15.03094607	21.88398252	23.98172497
15.0862069	24.59054301	17.61045041	15.0862069	21.88421556	23.9815233
15.14146773	24.58158273	17.6112423	15.14146773	21.88297564	23.98171757
15.19672856	24.57607565	17.61191085	15.19672856	21.88263457	23.98161362
15.25198939	24.57271601	17.61253299	15.25198939	21.88313504	23.98163606
15.30725022	24.55430894	17.61493481	15.30725022	21.88260812	23.98171857
15.36251105	24.56924802	17.61384455	15.36251105	21.88318792	23.98167248
15.41777188	24.56567832	17.61363063	15.41777188	21.88244666	23.98169998
15.47303271	24.56682469	17.61273722	15.47303271	21.88286762	23.98170447
15.52829355	24.57079473	17.61272094	15.52829355	21.8822027	23.98173982
15.58355438	24.57192809	17.61211409	15.58355438	21.88349407	23.98173197
15.63881521	24.57116569	17.61240462	15.63881521	21.88258186	23.98148916
15.69407604	24.55369937	17.61339001	15.69407604	21.88236456	23.98172395
15.74933687	24.55611107	17.61334553	15.74933687	21.88122344	23.98179687
15.8045977	24.55983677	17.61403725	15.8045977	21.88000613	23.98194818
15.85985853	24.56604906	17.61432893	15.85985853	21.88273913	23.98160497
15.91511936	24.54399005	17.6153935	15.91511936	21.88172668	23.98207049
15.97038019	24.55275131	17.61463473	15.97038019	21.88115107	23.98194156
16.02564103	24.55140036	17.61606349	16.02564103	21.88053419	23.98209785
16.08090186	24.55664123	17.61587053	16.08090186	21.88142012	23.98222929
16.13616269	24.56794217	17.61458554	16.13616269	21.88275775	23.98175513
16.19142352	24.55831551	17.61623704	16.19142352	21.8821005	23.98201767
16.24668435	24.567885	17.61743118	16.24668435	21.88167856	23.98225934
16.30194518	24.56763259	17.61565403	16.30194518	21.88221184	23.98228585
16.35720601	24.57406144	17.616179	16.35720601	21.88344017	23.98210601
16.41246684	24.55766185	17.61719014	16.41246684	21.88180529	23.98229676
16.46772767	24.55586921	17.62042193	16.46772767	21.88265626	23.98208158
16.52298851	24.54845644	17.61996693	16.52298851	21.88222152	23.98208927
16.57824934	24.5412987	17.62954717	16.57824934	21.88183529	23.98217378
16.63351017	24.55637214	17.62827258	16.63351017	21.88198203	23.98234915
16.688771	24.57314405	17.62545083	16.688771	21.88373533	23.98207991
16.74403183	24.56152794	17.62506959	16.74403183	21.88327637	23.98212683
16.79929266	24.5682271	17.62507985	16.79929266	21.88346022	23.98211274
16.85455349	24.56702146	17.61937581	16.85455349	21.88355312	23.98196703
16.90981432	24.55606676	17.61715128	16.90981432	21.88239313	23.98226954
16.96507515	24.53844661	17.61456977	16.96507515	21.88300984	23.98203774
17.02033599	24.55320448	17.61599839	17.02033599	21.88243977	23.98198645
17.07559682	24.56623772	17.61360539	17.07559682	21.88372068	23.98203074
17.13085765	24.58333255	17.61170605	17.13085765	21.8831498	23.98195373
17.18611848	24.58215877	17.61084873	17.18611848	21.88359765	23.98196974
17.24137931	24.56588732	17.6061357	17.24137931	21.88311332	23.98200344
17.29664014	24.56093472	17.60107715	17.29664014	21.88241344	23.98228911
17.35190097	24.56240021	17.6054916	17.35190097	21.88281138	23.98220119
17.4071618	24.56527693	17.60835119	17.4071618	21.88276167	23.9820964
17.46242263	24.58821682	17.60981303	17.46242263	21.88389598	23.9820237
17.51768347	24.57715966	17.61048253	17.51768347	21.88352181	23.98200557
17.5729443	24.5541075	17.61085057	17.5729443	21.88247705	23.98239111
17.62820513	24.55999585	17.61076316	17.62820513	21.88270885	23.98217155
17.68346596	24.50376139	17.61501355	17.68346596	21.88039373	23.98258531
17.73872679	24.46999407	17.62029522	17.73872679	21.88114698	23.98262267
17.79398762	24.45299928	17.62307506	17.79398762	21.88024141	23.98273739
17.84924845	24.46452192	17.62355981	17.84924845	21.88046545	23.98269884
17.90450928	24.39854892	17.62704815	17.90450928	21.88026464	23.98281846
17.95977011	24.24499938	17.64377926	17.95977011	21.87790124	23.98308437
18.01503095	24.27708751	17.644811	18.01503095	21.87981744	23.98271446
18.07029178	24.24136458	17.65009694	18.07029178	21.87806683	23.98277639
18.12555261	24.24630989	17.64950041	18.12555261	21.87887577	23.98259875
18.18081344	24.23485091	17.64985502	18.18081344	21.87949729	23.98264639
18.23607427	24.24219878	17.64685415	18.23607427	21.87811469	23.98270498
18.2913351	24.20513781	17.6504399	18.2913351	21.8782247	23.98257426
18.34659593	24.16699386	17.65396224	18.34659593	21.8746457	23.98341934
18.40185676	24.14058746	17.65876797	18.40185676	21.87388558	23.98345454
18.4571176	24.11431813	17.66206193	18.4571176	21.87501319	23.98328895
18.51237843	24.10563817	17.66318041	18.51237843	21.8765792	23.98294693
18.56763926	24.10903041	17.66685188	18.56763926	21.87685487	23.98323642
18.62290009	24.11880503	17.66510121	18.62290009	21.87827183	23.98290908
18.67816092	24.15768564	17.66710724	18.67816092	21.88039014	23.98242059
18.73342175	24.14858	17.66832352	18.73342175	21.88080662	23.98244791
18.78868258	24.15702339	17.67074789	18.78868258	21.88103884	23.98224928
18.84394341	24.15478995	17.66981168	18.84394341	21.88236225	23.98209657
18.89920424	24.14554265	17.66741079	18.89920424	21.88120987	23.98238352
18.95446508	24.1328572	17.66498263	18.95446508	21.88161322	23.98220061
19.00972591	24.12099916	17.66850903	19.00972591	21.88227055	23.9822569
19.06498674	24.13170436	17.66828694	19.06498674	21.88261056	23.98206583
19.12024757	24.16342401	17.67351964	19.12024757	21.88396733	23.98171722
19.1755084	24.09718616	17.70192727	19.1755084	21.88381855	23.98163323
19.23076923	24.13228668	17.69958254	19.23076923	21.88425674	23.98153461
19.28603006	24.1661653	17.69123997	19.28603006	21.88560722	23.98154157
19.34129089	24.18940248	17.68019018	19.34129089	21.88436859	23.98185232
19.39655172	24.16990682	17.67077025	19.39655172	21.88544398	23.9816916
19.45181256	24.14568049	17.66306971	19.45181256	21.88660628	23.98143298
19.50707339	24.13666202	17.66607674	19.50707339	21.88614873	23.98163819
19.56233422	24.12164813	17.67816878	19.56233422	21.88593983	23.98165178
19.61759505	23.98085254	17.69125628	19.61759505	21.88651259	23.98174052
19.67285588	23.91436314	17.69830162	19.67285588	21.88567173	23.98166763
19.72811671	23.90182435	17.69857416	19.72811671	21.88639527	23.98164677
19.78337754	23.89119126	17.68851085	19.78337754	21.88510387	23.98193124
19.83863837	23.92220901	17.68193252	19.83863837	21.88481114	23.98190395
19.8938992	23.92956537	17.68408093	19.8938992	21.88320605	23.98226054
19.94916004	23.90077012	17.67438442	19.94916004	21.88491787	23.98197979
20.00442087	23.80257454	17.68070338	20.00442087	21.88313736	23.9824013
20.0596817	23.81903842	17.67988827	20.0596817	21.8812994	23.98292476
20.11494253	23.75908689	17.69219207	20.11494253	21.88210495	23.9825229
20.17020336	23.61266434	17.69670017	20.17020336	21.88198454	23.98277688
20.22546419	23.58521645	17.70646481	20.22546419	21.88223567	23.98237977
20.28072502	23.5978117	17.71393137	20.28072502	21.88159011	23.9825129
20.33598585	23.57932867	17.71838016	20.33598585	21.88357845	23.98218645
20.39124668	23.55422275	17.71812236	20.39124668	21.88272134	23.98231439
20.44650752	23.55138357	17.7212791	20.44650752	21.88310913	23.98201765
20.50176835	23.56732879	17.7225317	20.50176835	21.88297213	23.98214701
20.55702918	23.5477636	17.72321303	20.55702918	21.88366307	23.98180071
20.61229001	23.5549184	17.72270607	20.61229001	21.88326459	23.9819443
20.66755084	23.57338848	17.72427872	20.66755084	21.88305499	23.98183872
20.72281167	23.57372081	17.7248971	20.72281167	21.88319551	23.98186209
20.7780725	23.57722765	17.72522293	20.7780725	21.88386097	23.98172778
20.83333333	23.56000698	17.7262899	20.83333333	21.88329505	23.98193661
20.88859416	23.55438576	17.72781117	20.88859416	21.88396841	23.98192859
20.943855	23.55079958	17.72897671	20.943855	21.88303115	23.98214928
20.99911583	23.56567963	17.72767472	20.99911583	21.88263682	23.98222492
21.05437666	23.58686202	17.72826455	21.05437666	21.88219375	23.9822059
21.10963749	23.58812909	17.72916539	21.10963749	21.88416529	23.98176347
21.16489832	23.58877462	17.72939523	21.16489832	21.8840843	23.98183737
21.22015915	23.5990361	17.72934199	21.22015915	21.88397707	23.98184369
21.27541998	23.58586174	17.7284477	21.27541998	21.88340202	23.98176171
21.33068081	23.58615241	17.72814082	21.33068081	21.88293817	23.98211709
21.38594164	23.59035013	17.72699189	21.38594164	21.88330234	23.98174878
