Gfsup			Ext		
20.55702918	-7.444344652	23.38631065	20.55702918	2.1506203	17.70988542
20.61229001	-7.444410865	23.38569989	20.61229001	2.143976089	17.70850792
20.66755084	-7.441806857	23.38560808	20.66755084	2.175937424	17.7048879
20.72281167	-7.435254916	23.38523942	20.72281167	2.213876197	17.70470121
20.7780725	-7.432015058	23.38554714	20.7780725	2.246613428	17.70684198
20.83333333	-7.432261033	23.38571889	20.83333333	2.253901582	17.70685283
20.88859416	-7.415350545	23.38596271	20.88859416	2.267579972	17.7057297
20.943855	-7.424565064	23.3856167	20.943855	2.282198977	17.70231376
20.99911583	-7.435658664	23.38490242	20.99911583	2.242339052	17.70250873
21.05437666	-7.441230653	23.38490818	21.05437666	2.248020423	17.70271557
21.10963749	-7.450510181	23.38482374	21.10963749	2.22839096	17.69918472
21.16489832	-7.453853219	23.38422219	21.16489832	2.188969845	17.69168891
21.22015915	-7.455249129	23.38431889	21.22015915	2.190765533	17.69075248
21.27541998	-7.458981439	23.38424125	21.27541998	2.114212133	17.69091348
21.33068081	-7.458807783	23.38396336	21.33068081	2.105964102	17.69225057
21.38594164	-7.460536768	23.3839512	21.38594164	2.018714866	17.68391651
21.44120248	-7.459794849	23.38351333	21.44120248	1.963266487	17.67828012
21.49646331	-7.459349388	23.38306092	21.49646331	1.973366056	17.68483568
21.55172414	-7.458881735	23.38240532	21.55172414	1.885653432	17.69239196
21.60698497	-7.455584937	23.38257529	21.60698497	1.856719424	17.69305035
21.6622458	-7.455612839	23.38188188	21.6622458	1.837385404	17.69051319
21.71750663	-7.460345237	23.3814348	21.71750663	1.771788935	17.70055488
