GM fasc			Ext		
4.199823165	20.35395024	0.505271582	4.199823165	26.01837458	22.51722549
4.255083996	20.38606059	0.501751379	4.255083996	26.01915036	22.51752985
4.310344828	20.5278404	0.486043459	4.310344828	26.02184523	22.51704159
4.365605659	20.5819208	0.481780633	4.365605659	26.02456383	22.51807578
4.42086649	20.69950192	0.4696927	4.42086649	26.02471699	22.5189104
4.476127321	20.79032596	0.461727451	4.476127321	26.02241653	22.51970383
4.531388152	20.82440223	0.451805545	4.531388152	26.0210251	22.52082202
4.586648983	20.87743445	0.452915935	4.586648983	26.02487927	22.51972446
4.641909814	20.98577031	0.445828457	4.641909814	26.02634423	22.51896788
4.697170645	21.0317954	0.43907654	4.697170645	26.02582909	22.51831788
4.752431477	21.08588288	0.433909527	4.752431477	26.01730872	22.51792825
4.807692308	21.12064957	0.428308365	4.807692308	26.00953017	22.51934839
4.862953139	21.13118394	0.430680529	4.862953139	26.00490609	22.5192434
4.91821397	21.17014141	0.424174295	4.91821397	26.00935863	22.51864656
4.973474801	21.16634108	0.417741561	4.973474801	26.01307233	22.51902192
5.028735632	21.20090244	0.412526709	5.028735632	26.01795885	22.51807219
5.083996463	21.28979426	0.401795622	5.083996463	26.01626828	22.51779265
5.139257294	21.34106411	0.389421089	5.139257294	26.01453152	22.5171813
5.194518126	21.36329533	0.386523085	5.194518126	26.01564244	22.51747524
5.249778957	21.388277	0.384098782	5.249778957	26.01570741	22.51746361
5.305039788	21.51407535	0.373062624	5.305039788	26.0178674	22.51742522
5.360300619	21.55589143	0.367068496	5.360300619	26.01712285	22.51734751
5.41556145	21.68917895	0.352327453	5.41556145	26.01997013	22.5169834
5.470822281	21.74855674	0.34606617	5.470822281	26.02364749	22.51651538
5.526083112	21.8215953	0.334956586	5.526083112	26.02093078	22.51617678
5.581343943	21.83346774	0.334361804	5.581343943	26.02475567	22.5157361
5.636604775	21.93369313	0.320234837	5.636604775	26.02346741	22.51580109
5.691865606	21.99068743	0.316881123	5.691865606	26.01806968	22.5165063
5.747126437	22.0799903	0.307719537	5.747126437	26.01867552	22.51614419
5.802387268	22.14304812	0.295947477	5.802387268	26.02363885	22.51566864
5.857648099	22.18798206	0.292310661	5.857648099	26.02548301	22.51591797
5.91290893	22.27243468	0.280926639	5.91290893	26.02689067	22.51562054
5.968169761	22.32306892	0.274848902	5.968169761	26.02462638	22.51618248
6.023430592	22.36282716	0.269573958	6.023430592	26.02597901	22.51618121
6.078691424	22.3484008	0.271004868	6.078691424	26.02648684	22.51679916
6.133952255	22.45138213	0.259039167	6.133952255	26.0272032	22.5168416
6.189213086	22.52028781	0.252272682	6.189213086	26.02739591	22.51667701
6.244473917	22.56164828	0.247408486	6.244473917	26.02847352	22.51671423
6.299734748	22.6052378	0.241088832	6.299734748	26.02550477	22.51727973
6.354995579	22.65510862	0.234398605	6.354995579	26.02264234	22.51698843
6.41025641	22.72155106	0.226321047	6.41025641	26.02424631	22.51729101
6.465517241	22.77157438	0.221901253	6.465517241	26.01953797	22.51796067
6.520778073	22.80938431	0.217587421	6.520778073	26.01714194	22.51752788
6.576038904	22.889979	0.20987127	6.576038904	26.01631522	22.5178497
6.631299735	22.95235414	0.210809635	6.631299735	26.01267761	22.51766979
6.686560566	23.0004052	0.200847654	6.686560566	26.01170807	22.51753585
6.741821397	23.00596566	0.195763347	6.741821397	26.01176571	22.51745342
6.797082228	23.01954001	0.195449353	6.797082228	26.00999177	22.51814601
6.852343059	23.10484554	0.18543443	6.852343059	26.0089786	22.51854362
6.90760389	23.15894114	0.180673851	6.90760389	26.00631034	22.51906331
6.962864721	23.22026797	0.170695131	6.962864721	26.01562114	22.51795657
7.018125553	23.36791008	0.169724259	7.018125553	26.01513411	22.51794587
7.073386384	23.44989431	0.158417316	7.073386384	26.01426008	22.51788863
7.128647215	23.5486701	0.143024483	7.128647215	26.01374821	22.51764445
7.183908046	23.59015772	0.131376735	7.183908046	26.00865544	22.51813142
7.239168877	23.64185866	0.12360696	7.239168877	26.01110499	22.51803491
7.294429708	23.68079366	0.118414668	7.294429708	26.01458855	22.51736781
7.349690539	23.73432538	0.111947079	7.349690539	26.01674946	22.51727666
7.40495137	23.74245277	0.102263297	7.40495137	26.017843	22.51682643
7.460212202	23.77410857	0.099825433	7.460212202	26.01986627	22.51667304
7.515473033	23.75818606	0.100982625	7.515473033	26.02113379	22.5165018
7.570733864	23.75342923	0.099646278	7.570733864	26.02159981	22.51611545
7.625994695	23.76452274	0.097700481	7.625994695	26.02126258	22.51665569
7.681255526	23.72606409	0.100752525	7.681255526	26.01928334	22.51646035
7.736516357	23.69644264	0.096815633	7.736516357	26.02230111	22.51632089
7.791777188	23.683468	0.098090701	7.791777188	26.02045131	22.51658444
7.847038019	23.67191982	0.104649395	7.847038019	26.01961713	22.51689281
7.902298851	23.71378022	0.106950754	7.902298851	26.01883319	22.51665948
7.957559682	23.85606507	0.094747161	7.957559682	26.01644062	22.51705344
8.012820513	23.8710045	0.094351911	8.012820513	26.01146723	22.51798213
8.068081344	23.96778019	0.082099562	8.068081344	26.01134444	22.51768912
8.123342175	23.97232944	0.080632369	8.123342175	26.01235787	22.51766548
8.178603006	24.03505272	0.072740223	8.178603006	26.01739474	22.51708195
8.233863837	24.03531172	0.072970677	8.233863837	26.01706575	22.51707337
8.289124668	24.08170826	0.067502076	8.289124668	26.01581256	22.51716783
8.3443855	24.13844804	0.068772099	8.3443855	26.01381081	22.51726044
8.399646331	24.22058008	0.058515619	8.399646331	26.01491647	22.51683131
8.454907162	24.22805114	0.055848299	8.454907162	26.01624106	22.51650748
8.510167993	24.2958727	0.042402335	8.510167993	26.01616254	22.51619193
8.565428824	24.31043857	0.045211425	8.565428824	26.02093149	22.51558772
8.620689655	24.36017551	0.033947268	8.620689655	26.02632364	22.51511218
8.675950486	24.41352636	0.031498443	8.675950486	26.025573	22.51541258
8.731211317	24.48501285	0.022375109	8.731211317	26.02316061	22.51556615
8.786472149	24.5609895	0.013428113	8.786472149	26.02496179	22.51488933
8.84173298	24.60023702	0.006467141	8.84173298	26.02279428	22.51544459
8.896993811	24.65460538	-0.001825489	8.896993811	26.0236529	22.51539795
8.952254642	24.66814511	-0.004646761	8.952254642	26.02443666	22.51534867
9.007515473	24.73008464	-0.00989922	9.007515473	26.02484123	22.51537561
9.062776304	24.7486344	-0.008770618	9.062776304	26.02522435	22.51534452
9.118037135	24.76471024	-0.008473946	9.118037135	26.02576316	22.51498555
9.173297966	24.84966864	-0.016795588	9.173297966	26.02317541	22.51527902
9.228558798	24.91761222	-0.025159487	9.228558798	26.02495102	22.5149768
9.283819629	24.97323549	-0.035156544	9.283819629	26.02528316	22.51498751
9.33908046	25.0258371	-0.040643134	9.33908046	26.02412355	22.51487183
9.394341291	25.123794	-0.05363566	9.394341291	26.02412903	22.51519877
9.449602122	25.17476742	-0.05831481	9.449602122	26.02618786	22.51515444
9.504862953	25.24588685	-0.06717045	9.504862953	26.02691815	22.51457745
9.560123784	25.32959199	-0.076124907	9.560123784	26.02542748	22.51494951
9.615384615	25.41145432	-0.084800965	9.615384615	26.02372105	22.51522497
9.670645447	25.48577735	-0.091661695	9.670645447	26.02595019	22.51492972
9.725906278	25.56252299	-0.103001017	9.725906278	26.02426484	22.51516179
9.781167109	25.60753348	-0.10814553	9.781167109	26.02473068	22.51520779
9.83642794	25.63874539	-0.11204447	9.83642794	26.02605876	22.51506376
9.891688771	25.68381169	-0.118100807	9.891688771	26.02797012	22.51483869
9.946949602	25.72710248	-0.124564587	9.946949602	26.02581167	22.51525932
10.00221043	25.77257434	-0.128690345	10.00221043	26.02572253	22.51530192
10.05747126	25.8702822	-0.138836097	10.05747126	26.02413661	22.51550304
10.1127321	25.86467036	-0.139174194	10.1127321	26.02418502	22.51568442
10.16799293	25.92019486	-0.145912867	10.16799293	26.02336425	22.51583931
10.22325376	25.90145235	-0.143771148	10.22325376	26.02292849	22.51585444
10.27851459	25.9193146	-0.150015819	10.27851459	26.02252947	22.51573661
10.33377542	25.90364321	-0.150954761	10.33377542	26.02331865	22.51617816
10.38903625	25.90795951	-0.148521506	10.38903625	26.02215344	22.51643951
10.44429708	25.93266777	-0.148831611	10.44429708	26.02350089	22.51604198
10.49955791	25.9376976	-0.148607323	10.49955791	26.02225333	22.51641115
10.55481874	25.94370253	-0.151668975	10.55481874	26.02016484	22.51710836
10.61007958	25.93519527	-0.150529269	10.61007958	26.02029736	22.51682558
10.66534041	25.95137546	-0.156884395	10.66534041	26.01927002	22.51731478
10.72060124	25.93997092	-0.15677685	10.72060124	26.02175512	22.51663154
10.77586207	25.9282498	-0.163383425	10.77586207	26.02355611	22.51674545
10.8311229	25.94978422	-0.164703689	10.8311229	26.02154429	22.51687259
10.88638373	25.95877252	-0.161657317	10.88638373	26.02166041	22.5169802
10.94164456	25.95722879	-0.164688667	10.94164456	26.02286466	22.51699751
10.99690539	25.96526885	-0.165654527	10.99690539	26.02413687	22.51758276
11.05216622	25.94824224	-0.162751675	11.05216622	26.02439618	22.51707
11.10742706	25.95049266	-0.165182937	11.10742706	26.02555745	22.5171874
11.16268789	25.94662709	-0.164524311	11.16268789	26.0290934	22.51672365
11.21794872	25.96505989	-0.162469926	11.21794872	26.033117	22.51629817
11.27320955	26.02455854	-0.166849123	11.27320955	26.03218713	22.51570559
11.32847038	26.10793804	-0.174163119	11.32847038	26.03603094	22.51515367
11.38373121	26.13366792	-0.179990917	11.38373121	26.03443753	22.51522905
11.43899204	26.15407794	-0.18137901	11.43899204	26.0325292	22.51520078
11.49425287	26.16791476	-0.186043618	11.49425287	26.0279702	22.51574683
11.5495137	26.16737456	-0.187489969	11.5495137	26.02958343	22.51550609
11.60477454	26.16617612	-0.189810287	11.60477454	26.02996293	22.5156882
11.66003537	26.18958367	-0.194123054	11.66003537	26.03232402	22.51530092
11.7152962	26.19816232	-0.189210331	11.7152962	26.03851288	22.51516649
11.77055703	26.26988774	-0.199245697	11.77055703	26.04238382	22.51486826
11.82581786	26.31962868	-0.197580804	11.82581786	26.03887637	22.51560176
11.88107869	26.36262289	-0.208100951	11.88107869	26.03698323	22.5155095
11.93633952	26.38655496	-0.206186267	11.93633952	26.03850501	22.51681243
11.99160035	26.41844495	-0.207360423	11.99160035	26.03703931	22.51703796
12.04686118	26.48261785	-0.212167277	12.04686118	26.03670021	22.51737189
12.10212202	26.56225882	-0.217341571	12.10212202	26.03298737	22.51739859
12.15738285	26.5952244	-0.223906701	12.15738285	26.03132399	22.51679756
12.21264368	26.59697689	-0.226655454	12.21264368	26.03389253	22.51583554
12.26790451	26.62849796	-0.233678004	12.26790451	26.03164044	22.51595999
12.32316534	26.59551405	-0.231852502	12.32316534	26.02871075	22.51626046
12.37842617	26.62474922	-0.234839443	12.37842617	26.02690476	22.51659802
12.433687	26.56055353	-0.222590697	12.433687	26.02476985	22.51692152
12.48894783	26.5902908	-0.224976144	12.48894783	26.02666758	22.51651417
12.54420866	26.57582818	-0.204165415	12.54420866	26.02485571	22.51654887
12.5994695	26.43418798	-0.185739918	12.5994695	26.02413672	22.51662663
12.65473033	26.35839894	-0.188185636	12.65473033	26.02500842	22.51713102
12.70999116	26.23925026	-0.168376289	12.70999116	26.02346547	22.51718299
12.76525199	26.23466118	-0.176228015	12.76525199	26.0226703	22.51805335
12.82051282	26.20224145	-0.1685486	12.82051282	26.02499609	22.51805331
12.87577365	26.20940884	-0.170884188	12.87577365	26.02461897	22.51766824
12.93103448	26.24674184	-0.171783323	12.93103448	26.02824502	22.51780291
12.98629531	26.26547901	-0.175424946	12.98629531	26.0270565	22.51751416
13.04155615	26.26445012	-0.175556326	13.04155615	26.02554439	22.51612892
13.09681698	26.26283973	-0.178957353	13.09681698	26.02447658	22.51646955
13.15207781	26.26351393	-0.180218745	13.15207781	26.02609563	22.51549019
13.20733864	26.26115176	-0.181835792	13.20733864	26.02086611	22.51700177
13.26259947	26.2637045	-0.18523924	13.26259947	26.01739877	22.51768517
13.3178603	26.27254369	-0.180799739	13.3178603	26.02121414	22.51709742
13.37312113	26.29407824	-0.184532732	13.37312113	26.02334099	22.51632828
13.42838196	26.29301386	-0.185033758	13.42838196	26.0233221	22.51688287
13.48364279	26.28036825	-0.186678115	13.48364279	26.02492076	22.51634899
13.53890363	26.27756593	-0.186613222	13.53890363	26.026734	22.51663454
13.59416446	26.28606031	-0.189062963	13.59416446	26.0267664	22.515903
13.64942529	26.28495539	-0.188303122	13.64942529	26.02736435	22.51620552
13.70468612	26.29603974	-0.195041592	13.70468612	26.02645061	22.51618949
13.75994695	26.34633253	-0.197294333	13.75994695	26.0263169	22.51593601
13.81520778	26.41235526	-0.20613454	13.81520778	26.02924253	22.51583639
13.87046861	26.44201882	-0.206949847	13.87046861	26.02927719	22.51530451
13.92572944	26.45764972	-0.20980128	13.92572944	26.03015761	22.51500873
13.98099027	26.46862298	-0.211325211	13.98099027	26.03036972	22.51504855
14.03625111	26.4712014	-0.207114932	14.03625111	26.02820559	22.51518331
14.09151194	26.48391822	-0.208910876	14.09151194	26.02743384	22.51542012
14.14677277	26.50458338	-0.21368647	14.14677277	26.02914609	22.51486806
14.2020336	26.5655387	-0.219750776	14.2020336	26.03088478	22.51489689
14.25729443	26.60894585	-0.225532958	14.25729443	26.02969275	22.51530405
14.31255526	26.68092624	-0.234508053	14.31255526	26.0326826	22.51509664
14.36781609	26.70060768	-0.236081711	14.36781609	26.03385715	22.51504933
14.42307692	26.74459279	-0.243827136	14.42307692	26.03769977	22.51454597
14.47833775	26.72374357	-0.239937557	14.47833775	26.03507977	22.5147372
14.53359859	26.75161173	-0.242970705	14.53359859	26.03237792	22.51565203
14.58885942	26.80627901	-0.245497773	14.58885942	26.03438654	22.51522207
14.64412025	26.88534818	-0.254145459	14.64412025	26.03785614	22.51515549
14.69938108	26.88524689	-0.251814647	14.69938108	26.0398645	22.51583995
14.75464191	26.91960523	-0.259473582	14.75464191	26.03450803	22.51637685
14.80990274	26.91299733	-0.261628827	14.80990274	26.03077467	22.51616281
14.86516357	26.92986775	-0.266427889	14.86516357	26.02963303	22.51597136
14.9204244	26.91761138	-0.265127837	14.9204244	26.02667043	22.51624176
14.97568523	26.95544359	-0.266800083	14.97568523	26.02815683	22.51613252
15.03094607	27.01603395	-0.272192843	15.03094607	26.03041352	22.51598979
15.0862069	27.02302556	-0.274968416	15.0862069	26.03118123	22.51562188
15.14146773	27.00737038	-0.275313825	15.14146773	26.02987261	22.51560868
15.19672856	27.01617964	-0.276591072	15.19672856	26.03103912	22.5158331
15.25198939	27.02024927	-0.278375357	15.25198939	26.02875205	22.5158296
15.30725022	27.00381943	-0.277287078	15.30725022	26.02933895	22.51570804
15.36251105	27.02293019	-0.279755428	15.36251105	26.02884674	22.51595997
15.41777188	27.0249165	-0.2833819	15.41777188	26.02911322	22.51621686
15.47303271	27.0268005	-0.285581286	15.47303271	26.03040987	22.51578168
15.52829355	27.02537772	-0.283263479	15.52829355	26.02943609	22.51644157
15.58355438	27.03143936	-0.284969531	15.58355438	26.03140987	22.51558124
15.63881521	27.03243158	-0.282836461	15.63881521	26.02895439	22.51662017
15.69407604	27.01971242	-0.28480514	15.69407604	26.03010524	22.51637775
15.74933687	27.0177133	-0.282880417	15.74933687	26.0293168	22.51593126
15.8045977	27.0190294	-0.278936706	15.8045977	26.03015905	22.51604424
15.85985853	27.02885813	-0.279660809	15.85985853	26.03250387	22.51584635
15.91511936	27.00476398	-0.281624089	15.91511936	26.03324983	22.51543651
15.97038019	27.00894046	-0.283042095	15.97038019	26.03180345	22.51573246
16.02564103	27.00771028	-0.282008097	16.02564103	26.03238819	22.5154479
16.08090186	27.01730787	-0.28235881	16.08090186	26.03089373	22.51558937
16.13616269	27.02318094	-0.283344284	16.13616269	26.03268726	22.51524968
16.19142352	27.02088365	-0.281217171	16.19142352	26.03399079	22.51528138
16.24668435	27.03148399	-0.283493579	16.24668435	26.0427522	22.5144539
16.30194518	27.02726179	-0.282348202	16.30194518	26.05515794	22.51327004
16.35720601	27.04	-0.283957501	16.35720601	26.05880266	22.51316712
16.41246684	27.0219005	-0.285159323	16.41246684	26.0604061	22.51285416
16.46772767	27.02182649	-0.291333942	16.46772767	26.05307446	22.5132848
16.52298851	27.00370944	-0.287046343	16.52298851	26.04555422	22.51421144
16.57824934	27.00293036	-0.290857103	16.57824934	26.03898527	22.51475036
16.63351017	27.01430874	-0.282328033	16.63351017	26.03934866	22.51556309
16.688771	27.05650412	-0.286014917	16.688771	26.04004988	22.51587333
16.74403183	27.05207565	-0.282505256	16.74403183	26.04006109	22.51607392
16.79929266	27.06143019	-0.284691422	16.79929266	26.05110058	22.51585709
16.85455349	27.05056556	-0.280296134	16.85455349	26.04573045	22.51451834
16.90981432	27.02845815	-0.277888742	16.90981432	26.04523476	22.51456844
16.96507515	27.01093706	-0.279767173	16.96507515	26.04830629	22.51547637
17.02033599	27.01354295	-0.276388483	17.02033599	26.05118513	22.51597324
17.07559682	27.02551265	-0.274927539	17.07559682	26.06097239	22.51645666
17.13085765	27.05002818	-0.277734518	17.13085765	26.06353882	22.51701295
17.18611848	27.06455579	-0.280255824	17.18611848	26.05443567	22.5179948
17.24137931	27.04930495	-0.28458857	17.24137931	26.05144888	22.51539183
17.29664014	27.04493152	-0.29016055	17.29664014	26.04781947	22.51681562
17.35190097	27.04951655	-0.291282267	17.35190097	26.04356089	22.51647336
17.4071618	27.04525698	-0.284178239	17.4071618	26.03877956	22.51782728
17.46242263	27.07172137	-0.28161839	17.46242263	26.03382075	22.51714845
17.51768347	27.04661562	-0.278207347	17.51768347	26.03556518	22.51703483
17.5729443	27.03106581	-0.280967905	17.5729443	26.03787747	22.51575954
17.62820513	27.03383016	-0.284739598	17.62820513	26.03588237	22.51626428
17.68346596	27.004438	-0.283594355	17.68346596	26.03865814	22.51478776
17.73872679	27.00603393	-0.284386119	17.73872679	26.0367581	22.5156891
17.79398762	26.9856093	-0.272234381	17.79398762	26.03941047	22.51585149
17.84924845	27.01063806	-0.279921137	17.84924845	26.04073433	22.5161829
17.90450928	26.98166054	-0.282008319	17.90450928	26.04247148	22.51510534
17.95977011	26.8119436	-0.289272172	17.95977011	26.03323234	22.51565664
18.01503095	26.83834885	-0.275849369	18.01503095	26.03221342	22.5155263
18.07029178	26.80746889	-0.268482816	18.07029178	26.03658282	22.51248407
18.12555261	26.82496296	-0.262493906	18.12555261	26.04502553	22.50681366
18.18081344	26.80900999	-0.260848333	18.18081344	26.03277356	22.50855837
18.23607427	26.82703139	-0.261720953	18.23607427	26.05547459	22.50069338
18.2913351	26.79276062	-0.255495462	18.2913351	26.04993275	22.50461552
18.34659593	26.7797896	-0.251090748	18.34659593	26.05338532	22.50825033
18.40185676	26.7875657	-0.25047315	18.40185676	26.05059275	22.50929173
18.4571176	26.78914635	-0.253644381	18.4571176	26.04553966	22.51055873
18.51237843	26.78920824	-0.258160766	18.51237843	26.04470147	22.51084414
18.56763926	26.78578751	-0.26208845	18.56763926	26.03828546	22.51222354
18.62290009	26.79488861	-0.253172235	18.62290009	26.03566556	22.51258221
18.67816092	26.82629461	-0.264096737	18.67816092	26.03333363	22.51270378
18.73342175	26.81454783	-0.256646695	18.73342175	26.03665113	22.51250631
18.78868258	26.83971349	-0.26622669	18.78868258	26.03301098	22.5135943
18.84394341	26.8213766	-0.277606557	18.84394341	26.03167178	22.51392352
18.89920424	26.80931697	-0.268016378	18.89920424	26.03024849	22.51568603
18.95446508	26.80619571	-0.268410142	18.95446508	26.0273259	22.51598391
19.00972591	26.80631027	-0.267905523	19.00972591	26.02803526	22.51602173
19.06498674	26.81799883	-0.266750333	19.06498674	26.02918309	22.51590757
19.12024757	26.89132984	-0.268352711	19.12024757	26.03132444	22.51468805
19.1755084	26.99088804	-0.291800254	19.1755084	26.03174387	22.51468951
19.23076923	26.99527248	-0.302656615	19.23076923	26.03348243	22.51397312
19.28603006	27.0243839	-0.301870277	19.28603006	26.03326938	22.5146031
19.34129089	27.04471309	-0.302590322	19.34129089	26.03193584	22.51407654
19.39655172	27.03576148	-0.313053592	19.39655172	26.03463082	22.51375988
19.45181256	27.02484679	-0.320120768	19.45181256	26.03062108	22.5143911
19.50707339	27.20220821	-0.386764323	19.50707339	26.03155788	22.51445298
19.56233422	27.20272263	-0.414468993	19.56233422	26.02882561	22.51515636
19.61759505	27.17068052	-0.429702707	19.61759505	26.03686248	22.51385351
19.67285588	27.15239441	-0.431539839	19.67285588	26.04039956	22.51301087
19.72811671	27.14409507	-0.421397252	19.72811671	26.03799628	22.51331014
19.78337754	27.12070572	-0.4250549	19.78337754	26.03480061	22.51458317
19.83863837	27.14547615	-0.411876841	19.83863837	26.03341814	22.51576965
19.8938992	27.15858658	-0.404249268	19.8938992	26.02551675	22.51696268
19.94916004	27.12922459	-0.406001422	19.94916004	26.02307283	22.51791478
20.00442087	27.10271651	-0.406774437	20.00442087	26.02609073	22.51799778
20.0596817	27.09485652	-0.402785201	20.0596817	26.03418428	22.51602846
20.11494253	27.06463466	-0.410860568	20.11494253	26.03203726	22.51646553
20.17020336	26.98013735	-0.397782673	20.17020336	26.03134062	22.51545481
20.22546419	27.01219553	-0.392588295	20.22546419	26.02579317	22.5165313
20.28072502	27.02121755	-0.390261484	20.28072502	26.01868684	22.51956426
20.33598585	27.0006634	-0.392913546	20.33598585	26.02418905	22.51773447
20.39124668	26.9706796	-0.39491588	20.39124668	26.02141233	22.51826301
20.44650752	26.97199414	-0.393467721	20.44650752	26.02651147	22.51695227
20.50176835	26.98766674	-0.391743401	20.50176835	26.02548477	22.51706366
20.55702918	26.96688128	-0.395950051	20.55702918	26.02093462	22.51636345
20.61229001	26.96843128	-0.386010237	20.61229001	26.02049645	22.51707257
20.66755084	26.99298	-0.39154092	20.66755084	26.02118942	22.51693858
20.72281167	26.99655431	-0.392407731	20.72281167	26.01856255	22.51753071
20.7780725	26.99794827	-0.391310849	20.7780725	26.01943873	22.51684443
20.83333333	26.99124713	-0.391534665	20.83333333	26.0226292	22.51602572
20.88859416	26.98933176	-0.392937043	20.88859416	26.02313894	22.51556921
20.943855	26.95644383	-0.393093767	20.943855	26.0248521	22.51563096
20.99911583	26.96852762	-0.399273495	20.99911583	26.01968508	22.51612667
21.05437666	26.99306614	-0.397843414	21.05437666	26.01917455	22.51631895
21.10963749	26.99660774	-0.395790576	21.10963749	26.01081772	22.51774518
21.16489832	26.99582486	-0.394678934	21.16489832	26.01573152	22.51690781
