Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2
0.055261	60.779	0.21791	65.258	0.18784
0.11052	60.771	0.2179	65.248	0.18783
0.16578	60.799	0.21766	65.277	0.1876
0.22104	60.826	0.21791	65.304	0.18788
0.2763	60.812	0.21805	65.288	0.18805
0.33156	60.873	0.21808	65.351	0.18811
0.38683	60.921	0.21787	65.403	0.18797
0.44209	60.925	0.21748	65.405	0.18758
0.49735	60.883	0.21723	65.359	0.18732
0.55261	60.964	0.21731	65.441	0.18743
0.60787	61.035	0.21749	65.516	0.18764
0.66313	61.069	0.21732	65.551	0.18751
0.71839	61.098	0.21678	65.581	0.187
0.77365	61.175	0.21559	65.663	0.18589
0.82891	61.239	0.21446	65.731	0.18483
0.88417	61.29	0.21463	65.782	0.18502
0.93943	61.304	0.21455	65.795	0.18494
0.99469	61.377	0.21476	65.87	0.18514
1.05	61.455	0.21509	65.951	0.18553
1.1052	61.432	0.21536	65.924	0.18579
1.1605	61.411	0.21477	65.904	0.18521
1.2157	61.499	0.21432	65.996	0.18481
1.271	61.572	0.2141	66.072	0.18458
1.3263	61.613	0.21435	66.113	0.18482
1.3815	61.631	0.21456	66.132	0.18505
1.4368	61.688	0.21445	66.19	0.18499
1.492	61.717	0.21378	66.221	0.18436
1.5473	61.76	0.21336	66.265	0.18397
1.6026	61.811	0.21393	66.314	0.18453
1.6578	61.857	0.21394	66.361	0.18457
1.7131	61.877	0.21361	66.381	0.18427
1.7683	61.938	0.21317	66.444	0.18386
1.8236	61.964	0.21277	66.473	0.18351
1.8789	61.959	0.21234	66.468	0.1831
1.9341	62.024	0.21231	66.533	0.18306
1.9894	62.063	0.21279	66.572	0.18355
2.0447	62.068	0.21297	66.577	0.18372
2.0999	62.125	0.21262	66.636	0.1834
2.1552	62.2	0.21255	66.714	0.18336
2.2104	62.209	0.21281	66.722	0.18359
2.2657	62.25	0.21266	66.766	0.18345
2.321	62.327	0.21268	66.845	0.18352
2.3762	62.341	0.21304	66.858	0.18392
2.4315	62.339	0.21243	66.858	0.18331
2.4867	62.374	0.21243	66.895	0.18332
2.542	62.418	0.21255	66.939	0.18343
2.5973	62.51	0.21241	67.035	0.18334
2.6525	62.519	0.21273	67.043	0.18365
2.7078	62.525	0.21324	67.047	0.18414
2.763	62.572	0.21295	67.095	0.18386
2.8183	62.635	0.213	67.16	0.18397
2.8736	62.58	0.21338	67.102	0.18433
2.9288	62.595	0.21327	67.116	0.18423
2.9841	62.694	0.21309	67.219	0.18408
3.0393	62.754	0.21283	67.281	0.18384
3.0946	62.768	0.21311	67.295	0.18412
3.1499	62.74	0.2134	67.265	0.18437
3.2051	62.787	0.21352	67.314	0.18453
3.2604	62.888	0.21267	67.42	0.18374
3.3156	62.866	0.21271	67.394	0.18374
3.3709	62.899	0.21378	67.426	0.18477
3.4262	62.891	0.21415	67.416	0.18513
3.4814	62.981	0.21414	67.51	0.18517
3.5367	63.024	0.21445	67.553	0.18552
3.592	63.077	0.21422	67.607	0.18533
3.6472	63.052	0.21486	67.579	0.18593
3.7025	63.208	0.21484	67.742	0.18597
3.7577	63.202	0.21506	67.734	0.1862
3.813	63.18	0.2153	67.708	0.18641
3.8683	63.278	0.21507	67.813	0.18622
3.9235	63.321	0.21524	67.856	0.18642
3.9788	63.36	0.21505	67.897	0.18626
4.034	63.361	0.21545	67.894	0.18665
4.0893	63.403	0.21557	67.937	0.18679
4.1446	63.446	0.21575	67.981	0.18697
4.1998	63.561	0.21611	68.1	0.18737
4.2551	63.548	0.21598	68.086	0.18726
4.3103	63.578	0.21637	68.116	0.18766
4.3656	63.634	0.21605	68.177	0.1874
4.4209	63.676	0.21594	68.219	0.1873
4.4761	63.768	0.2157	68.315	0.18713
4.5314	63.764	0.21555	68.308	0.18698
4.5866	63.855	0.21561	68.403	0.18707
4.6419	63.888	0.21533	68.436	0.18681
4.6972	63.957	0.21516	68.507	0.18666
4.7524	64.036	0.21523	68.585	0.18674
4.8077	64.086	0.21516	68.633	0.18669
4.863	64.132	0.21488	68.68	0.18644
4.9182	64.234	0.21488	68.787	0.18649
4.9735	64.279	0.21453	68.836	0.18617
5.0287	64.281	0.21406	68.835	0.18568
5.084	64.359	0.21436	68.916	0.18601
5.1393	64.423	0.21435	68.98	0.18604
5.1945	64.448	0.21442	69.004	0.18611
5.2498	64.499	0.2147	69.056	0.18641
5.305	64.548	0.21455	69.108	0.18627
5.3603	64.604	0.21452	69.164	0.18626
5.4156	64.595	0.2145	69.153	0.18624
5.4708	64.607	0.2145	69.164	0.18625
5.5261	64.728	0.21384	69.291	0.18566
5.5813	64.82	0.21358	69.388	0.18541
5.6366	64.81	0.21415	69.374	0.18595
5.6919	64.824	0.21421	69.388	0.18603
5.7471	64.834	0.21452	69.397	0.18633
5.8024	64.831	0.21464	69.39	0.18646
5.8576	64.925	0.21454	69.487	0.1864
5.9129	64.976	0.21459	69.538	0.18645
5.9682	65.038	0.21487	69.603	0.18681
6.0234	65.053	0.2142	69.616	0.18615
6.0787	65.168	0.21422	69.737	0.18623
6.134	65.184	0.21351	69.754	0.18556
6.1892	65.265	0.21345	69.838	0.18552
6.2445	65.322	0.21304	69.896	0.18514
6.2997	65.299	0.21308	69.871	0.18516
6.355	65.32	0.21303	69.889	0.18513
6.4103	65.386	0.21283	69.958	0.18495
6.4655	65.486	0.21232	70.06	0.18448
6.5208	65.496	0.2123	70.069	0.18446
6.576	65.507	0.2124	70.081	0.18457
6.6313	65.558	0.21207	70.134	0.18427
6.6866	65.61	0.21207	70.188	0.18432
6.7418	65.582	0.21128	70.16	0.18353
6.7971	65.59	0.21171	70.166	0.18397
6.8523	65.675	0.21143	70.255	0.18372
6.9076	65.754	0.21089	70.339	0.18321
6.9629	65.824	0.21071	70.412	0.18305
7.0181	65.796	0.21094	70.381	0.18326
7.0734	65.848	0.21083	70.434	0.18317
7.1286	65.909	0.21053	70.497	0.18288
7.1839	65.864	0.21117	70.447	0.18348
7.2392	65.962	0.21142	70.546	0.18376
7.2944	66.039	0.21067	70.629	0.18306
7.3497	66.103	0.21087	70.695	0.18325
7.405	66.061	0.21102	70.647	0.18336
7.4602	66.162	0.21134	70.751	0.18369
7.5155	66.224	0.21109	70.814	0.18347
7.5707	66.16	0.21208	70.743	0.18442
7.626	66.218	0.21172	70.802	0.18409
7.6813	66.283	0.21109	70.871	0.18349
7.7365	66.357	0.21168	70.944	0.18409
7.7918	66.426	0.21142	71.014	0.18385
7.847	66.471	0.21184	71.061	0.1843
7.9023	66.555	0.21048	71.149	0.18302
7.9576	66.658	0.21001	71.26	0.18259
8.0128	66.688	0.20975	71.29	0.18238
8.0681	66.779	0.20912	71.387	0.1818
8.1233	66.816	0.20888	71.424	0.18158
8.1786	66.794	0.20953	71.398	0.18221
8.2339	66.893	0.20877	71.503	0.18151
8.2891	66.948	0.20859	71.559	0.18134
8.3444	66.973	0.20901	71.581	0.18175
8.3996	67.029	0.20895	71.637	0.1817
8.4549	67.023	0.20943	71.629	0.18218
8.5102	67.09	0.20899	71.696	0.18178
8.5654	67.16	0.20868	71.766	0.18146
8.6207	67.173	0.20875	71.779	0.18153
8.676	67.242	0.20842	71.849	0.18121
8.7312	67.3	0.20867	71.91	0.18148
8.7865	67.323	0.20812	71.933	0.18098
8.8417	67.363	0.20714	71.975	0.18006
8.897	67.452	0.20722	72.07	0.18018
8.9523	67.531	0.20651	72.157	0.17954
9.0075	67.497	0.20665	72.116	0.1797
9.0628	67.587	0.20671	72.209	0.17983
9.118	67.598	0.20664	72.219	0.17978
9.1733	67.622	0.20655	72.242	0.17969
9.2286	67.63	0.20699	72.249	0.18009
9.2838	67.626	0.20736	72.24	0.18046
9.3391	67.704	0.20748	72.32	0.1806
9.3943	67.712	0.20785	72.326	0.18098
9.4496	67.742	0.20776	72.355	0.1809
9.5049	67.819	0.20749	72.436	0.18068
9.5601	67.856	0.20732	72.475	0.18051
9.6154	67.916	0.2072	72.536	0.18043
9.6706	68.011	0.20682	72.634	0.18008
9.7259	67.999	0.20701	72.622	0.18028
9.7812	68.046	0.20681	72.672	0.1801
9.8364	68.024	0.20643	72.651	0.17974
9.8917	68.111	0.20618	72.741	0.17954
9.9469	68.207	0.20601	72.84	0.1794
10.002	68.281	0.20631	72.912	0.17971
10.057	68.33	0.20629	72.958	0.17968
10.113	68.373	0.20715	72.998	0.18052
10.168	68.374	0.20737	72.999	0.18072
10.223	68.42	0.20762	73.044	0.18099
10.279	68.486	0.20726	73.115	0.18068
10.334	68.558	0.20695	73.189	0.1804
10.389	68.54	0.207	73.171	0.18044
10.444	68.575	0.20695	73.206	0.18041
10.5	68.582	0.20681	73.217	0.18028
10.555	68.571	0.20704	73.204	0.18049
10.61	68.542	0.20666	73.175	0.18012
10.665	68.526	0.20688	73.159	0.18033
10.721	68.502	0.20683	73.132	0.18029
10.776	68.581	0.20653	73.213	0.18
10.831	68.548	0.20688	73.182	0.18033
10.886	68.546	0.20613	73.18	0.17958
10.942	68.528	0.20612	73.16	0.17958
10.997	68.615	0.20571	73.251	0.1792
11.052	68.557	0.20627	73.189	0.17972
11.107	68.519	0.20616	73.151	0.17959
11.163	68.561	0.20577	73.195	0.17924
11.218	68.535	0.20532	73.171	0.17879
11.273	68.524	0.20516	73.16	0.17864
11.328	68.52	0.20499	73.156	0.17844
11.384	68.471	0.20546	73.105	0.17889
11.439	68.407	0.20555	73.038	0.17894
11.494	68.394	0.20534	73.027	0.17872
11.55	68.367	0.20552	73	0.17891
11.605	68.311	0.20543	72.943	0.1788
11.66	68.298	0.20522	72.93	0.17861
11.715	68.255	0.20487	72.888	0.17824
11.771	68.21	0.20501	72.843	0.17835
11.826	68.162	0.20542	72.795	0.17873
11.881	68.064	0.20585	72.692	0.17913
11.936	67.965	0.20588	72.591	0.17917
11.992	67.915	0.20568	72.546	0.17898
12.047	67.867	0.20528	72.498	0.17856
12.102	67.876	0.20533	72.506	0.17861
12.157	67.834	0.20566	72.464	0.17893
12.213	67.822	0.20585	72.453	0.17912
12.268	67.733	0.20589	72.362	0.17913
12.323	67.65	0.2062	72.273	0.17942
12.378	67.613	0.20678	72.237	0.17999
12.434	67.571	0.20628	72.198	0.17954
