Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.051935	44.9	0.27411	45.022	0.28333
0.10387	44.924	0.27492	45.049	0.28415
0.1558	44.978	0.2768	45.104	0.28603
0.20774	45.031	0.27586	45.157	0.28506
0.25967	44.939	0.27461	45.065	0.28379
0.31161	45.008	0.27346	45.134	0.28262
0.36354	45.056	0.27357	45.184	0.28271
0.41548	45.071	0.2739	45.199	0.28303
0.46741	45.075	0.27299	45.202	0.28208
0.51935	45.095	0.27197	45.224	0.28103
0.57128	45.138	0.27081	45.266	0.27984
0.62321	45.14	0.26983	45.268	0.27884
0.67515	45.152	0.26936	45.282	0.27834
0.72708	45.224	0.26926	45.355	0.27822
0.77902	45.278	0.26899	45.409	0.27794
0.83095	45.263	0.26879	45.395	0.27774
0.88289	45.364	0.26741	45.495	0.27631
0.93482	45.317	0.26552	45.45	0.27439
0.98676	45.453	0.26541	45.586	0.27426
1.0387	45.432	0.26635	45.567	0.27521
1.0906	45.448	0.26676	45.585	0.27562
1.1426	45.581	0.26672	45.719	0.27555
1.1945	45.579	0.26697	45.717	0.27581
1.2464	45.591	0.26814	45.731	0.277
1.2984	45.661	0.26857	45.803	0.27741
1.3503	45.66	0.26837	45.802	0.27719
1.4022	45.677	0.26662	45.82	0.27543
1.4542	45.742	0.26648	45.886	0.27525
1.5061	45.785	0.26635	45.932	0.2751
1.558	45.789	0.26385	45.936	0.27256
1.61	45.806	0.26267	45.954	0.27133
1.6619	45.837	0.26096	45.986	0.26959
1.7138	45.865	0.26098	46.014	0.26961
1.7658	45.893	0.26159	46.043	0.2702
1.8177	45.916	0.25994	46.067	0.26852
1.8696	46.019	0.25822	46.17	0.26677
1.9216	46.052	0.25926	46.205	0.2678
1.9735	46.156	0.25812	46.309	0.26663
2.0254	46.184	0.25652	46.338	0.265
2.0774	46.193	0.25679	46.349	0.26526
2.1293	46.279	0.25667	46.434	0.26512
2.1813	46.246	0.25536	46.402	0.26378
2.2332	46.379	0.25418	46.537	0.26254
2.2851	46.465	0.25299	46.623	0.26131
2.3371	46.47	0.25151	46.628	0.25982
2.389	46.467	0.25249	46.628	0.2608
2.4409	46.594	0.25188	46.754	0.26015
2.4929	46.504	0.25	46.665	0.25826
2.5448	46.491	0.24896	46.652	0.25722
2.5967	46.576	0.25001	46.739	0.25826
2.6487	46.681	0.24964	46.845	0.25785
2.7006	46.667	0.2488	46.832	0.25701
2.7525	46.707	0.24818	46.873	0.25636
2.8045	46.731	0.24657	46.897	0.25472
2.8564	46.771	0.24575	46.938	0.25387
2.9083	46.91	0.24587	47.079	0.25397
2.9603	46.902	0.24553	47.073	0.25361
3.0122	46.892	0.24416	47.063	0.25223
3.0641	46.932	0.24513	47.104	0.25319
3.1161	46.959	0.24485	47.132	0.25288
3.168	47.018	0.24324	47.192	0.25125
3.2199	47.086	0.24279	47.262	0.25078
3.2719	47.172	0.24344	47.349	0.25142
3.3238	47.134	0.24297	47.312	0.25095
3.3757	47.172	0.2426	47.349	0.25056
3.4277	47.229	0.24242	47.408	0.25037
3.4796	47.248	0.24282	47.428	0.25078
3.5316	47.244	0.24335	47.425	0.2513
3.5835	47.241	0.24263	47.422	0.25056
3.6354	47.327	0.24237	47.511	0.2503
3.6874	47.379	0.243	47.564	0.25092
3.7393	47.39	0.24191	47.576	0.24981
3.7912	47.417	0.24208	47.605	0.24998
3.8432	47.537	0.2423	47.726	0.25018
3.8951	47.505	0.24153	47.694	0.2494
3.947	47.563	0.24138	47.754	0.24923
3.999	47.647	0.2421	47.84	0.24995
4.0509	47.636	0.24185	47.83	0.24969
4.1028	47.683	0.24124	47.877	0.24905
4.1548	47.713	0.24048	47.909	0.24828
4.2067	47.765	0.24069	47.962	0.24849
4.2586	47.734	0.24061	47.931	0.24839
4.3106	47.794	0.23925	47.993	0.247
4.3625	47.867	0.24006	48.067	0.24781
4.4144	47.978	0.23908	48.181	0.24678
4.4664	47.996	0.23795	48.2	0.24564
4.5183	48.057	0.23837	48.262	0.24605
4.5702	48.114	0.2381	48.32	0.24576
4.6222	48.133	0.23689	48.34	0.24453
4.6741	48.227	0.23723	48.435	0.24486
4.726	48.238	0.23656	48.446	0.24417
4.778	48.289	0.23611	48.499	0.24371
4.8299	48.305	0.23628	48.516	0.24387
4.8818	48.369	0.23574	48.581	0.24331
4.9338	48.39	0.23515	48.604	0.2427
4.9857	48.465	0.23408	48.679	0.2416
5.0377	48.485	0.23415	48.701	0.24167
5.0896	48.545	0.23439	48.763	0.2419
5.1415	48.612	0.23399	48.83	0.24149
5.1935	48.578	0.23461	48.798	0.24211
5.2454	48.612	0.2343	48.831	0.24179
5.2973	48.678	0.23402	48.9	0.24148
5.3493	48.7	0.23393	48.923	0.24139
5.4012	48.719	0.23381	48.942	0.24127
5.4531	48.716	0.23365	48.941	0.2411
5.5051	48.757	0.23388	48.983	0.24131
5.557	48.795	0.23325	49.021	0.24067
5.6089	48.859	0.23303	49.085	0.24044
5.6609	48.817	0.23317	49.043	0.24057
5.7128	48.91	0.23212	49.14	0.2395
5.7647	48.991	0.23252	49.221	0.23989
5.8167	49.023	0.23292	49.255	0.24027
5.8686	49.058	0.23183	49.29	0.23916
5.9205	49.006	0.23273	49.239	0.24008
5.9725	49.066	0.23222	49.3	0.23954
6.0244	49.12	0.23179	49.355	0.2391
6.0763	49.173	0.23132	49.408	0.23862
6.1283	49.204	0.23054	49.44	0.23781
6.1802	49.209	0.23045	49.446	0.23772
6.2321	49.314	0.23018	49.552	0.23743
6.2841	49.303	0.23002	49.543	0.23726
6.336	49.346	0.22974	49.587	0.23696
6.388	49.435	0.2295	49.677	0.2367
6.4399	49.399	0.22981	49.642	0.23703
6.4918	49.506	0.22997	49.751	0.23716
6.5438	49.561	0.22922	49.808	0.23639
6.5957	49.58	0.22902	49.828	0.23618
6.6476	49.64	0.22855	49.889	0.23569
6.6996	49.667	0.22838	49.918	0.23552
6.7515	49.729	0.22874	49.979	0.23587
6.8034	49.789	0.22829	50.042	0.23539
6.8554	49.788	0.22721	50.042	0.2343
6.9073	49.86	0.22712	50.116	0.23419
6.9592	49.944	0.22671	50.2	0.23377
7.0112	49.985	0.22672	50.243	0.23377
7.0631	49.957	0.22664	50.216	0.23368
7.115	50.048	0.22686	50.309	0.2339
7.167	50.065	0.22734	50.327	0.23438
7.2189	50.173	0.22654	50.437	0.23354
7.2708	50.22	0.22599	50.486	0.23297
7.3228	50.281	0.22569	50.549	0.23266
7.3747	50.307	0.22561	50.575	0.23257
7.4266	50.377	0.22481	50.647	0.23175
7.4786	50.345	0.22466	50.615	0.23161
7.5305	50.425	0.22538	50.697	0.23232
7.5824	50.494	0.22533	50.768	0.23225
7.6344	50.471	0.22497	50.745	0.23189
7.6863	50.421	0.2242	50.694	0.23116
7.7382	50.547	0.22424	50.821	0.2312
7.7902	50.582	0.22453	50.858	0.23149
7.8421	50.657	0.2245	50.935	0.23143
7.8941	50.646	0.22411	50.925	0.23104
7.946	50.713	0.22375	50.993	0.23066
7.9979	50.753	0.22451	51.036	0.23139
8.0499	50.77	0.22407	51.054	0.23094
8.1018	50.903	0.22372	51.189	0.23056
8.1537	50.969	0.22288	51.256	0.2297
8.2057	50.978	0.22286	51.266	0.22968
8.2576	51.019	0.22225	51.307	0.22906
8.3095	51.045	0.22182	51.334	0.22862
8.3615	51.063	0.22208	51.353	0.22887
8.4134	51.139	0.22108	51.43	0.22784
8.4653	51.129	0.22084	51.421	0.22759
8.5173	51.203	0.22023	51.496	0.22698
8.5692	51.264	0.22007	51.559	0.2268
8.6211	51.367	0.2204	51.664	0.2271
8.6731	51.416	0.21998	51.715	0.22666
8.725	51.541	0.21968	51.843	0.22633
8.7769	51.591	0.21918	51.893	0.2258
8.8289	51.563	0.21881	51.867	0.22544
8.8808	51.644	0.21869	51.949	0.22528
8.9327	51.706	0.21737	52.012	0.22395
8.9847	51.737	0.21789	52.044	0.22447
9.0366	51.775	0.21765	52.083	0.22421
9.0885	51.849	0.217	52.158	0.22355
9.1405	51.857	0.21712	52.166	0.22367
9.1924	51.91	0.21664	52.22	0.22317
9.2444	51.955	0.21567	52.266	0.22218
9.2963	52	0.21523	52.311	0.22174
9.3482	52.04	0.21497	52.353	0.22146
9.4002	52.073	0.21405	52.386	0.22054
9.4521	52.06	0.21493	52.374	0.22143
9.504	52.177	0.21535	52.493	0.22184
9.556	52.172	0.215	52.489	0.22149
9.6079	52.167	0.2157	52.485	0.22218
9.6598	52.222	0.21538	52.54	0.22185
9.7118	52.231	0.21531	52.55	0.22179
9.7637	52.261	0.216	52.582	0.22247
9.8156	52.378	0.21586	52.701	0.22232
9.8676	52.429	0.21597	52.754	0.22241
9.9195	52.372	0.21546	52.696	0.2219
9.9714	52.453	0.21527	52.779	0.2217
10.023	52.474	0.21544	52.801	0.22186
10.075	52.603	0.21515	52.933	0.22155
10.127	52.627	0.21424	52.958	0.22063
10.179	52.67	0.21389	53.002	0.22027
10.231	52.773	0.21409	53.107	0.22045
10.283	52.808	0.21367	53.144	0.22003
10.335	52.786	0.21324	53.121	0.21959
10.387	52.85	0.21324	53.187	0.21957
10.439	52.874	0.2127	53.211	0.21902
