Time	Fascicle Length R1_F2	Pennation Angle R1_F2
14.594	49.26	0.25666
14.646	49.285	0.25635
14.697	49.217	0.25585
14.749	49.212	0.25592
14.801	49.223	0.25695
14.853	49.245	0.25667
14.905	49.213	0.25671
14.957	49.207	0.25631
15.009	49.173	0.25639
15.061	49.144	0.25684
15.113	49.133	0.25685
15.165	49.055	0.25667
15.217	49.106	0.25713
15.269	49.057	0.25792
15.321	49.035	0.25768
15.373	48.984	0.25757
15.425	48.999	0.25803
15.476	48.984	0.25821
15.528	48.949	0.25837
15.58	48.944	0.25812
15.632	48.946	0.25814
15.684	48.909	0.25795
15.736	48.916	0.25817
15.788	48.874	0.2583
15.84	48.898	0.25829
15.892	48.93	0.25849
15.944	48.897	0.25834
15.996	48.887	0.25838
16.048	48.907	0.25874
16.1	48.892	0.25908
16.152	48.867	0.25874
16.204	48.86	0.25877
16.256	48.847	0.25933
16.307	48.852	0.25885
16.359	48.835	0.25834
16.411	48.842	0.25786
16.463	48.795	0.25759
16.515	48.736	0.25829
16.567	48.798	0.25846
16.619	48.751	0.25856
16.671	48.762	0.25858
16.723	48.715	0.25863
16.775	48.712	0.2584
16.827	48.675	0.25818
16.879	48.67	0.25814
16.931	48.631	0.2593
16.983	48.646	0.25948
17.035	48.57	0.25924
17.086	48.578	0.25844
17.138	48.523	0.25782
17.19	48.503	0.2575
17.242	48.456	0.25814
17.294	48.429	0.25824
17.346	48.432	0.25827
17.398	48.404	0.25791
17.45	48.342	0.25945
17.502	48.262	0.26052
17.554	48.246	0.26106
17.606	48.253	0.26077
17.658	48.239	0.25976
17.71	48.226	0.25868
17.762	48.248	0.25864
17.814	48.209	0.25938
17.865	48.223	0.25947
17.917	48.14	0.259
17.969	48.08	0.25861
18.021	48.05	0.2587
18.073	48.059	0.25911
18.125	48.094	0.25992
18.177	48.024	0.25934
18.229	47.994	0.25939
18.281	47.96	0.25917
18.333	47.894	0.25954
18.385	47.937	0.26006
18.437	47.862	0.26026
18.489	47.826	0.2601
18.541	47.842	0.2598
18.593	47.795	0.25945
18.645	47.809	0.25938
18.696	47.661	0.261
18.748	47.651	0.26135
18.8	47.579	0.2612
18.852	47.507	0.26087
18.904	47.504	0.26115
18.956	47.494	0.26095
19.008	47.439	0.26104
19.06	47.44	0.26146
19.112	47.381	0.26128
19.164	47.431	0.26132
19.216	47.316	0.26206
19.268	47.293	0.26287
19.32	47.281	0.26341
19.372	47.251	0.26374
19.424	47.2	0.26427
19.475	47.133	0.26388
19.527	47.089	0.26424
19.579	47.065	0.26398
19.631	47.054	0.26355
19.683	47.012	0.26456
19.735	47.023	0.26427
19.787	46.954	0.26431
19.839	46.915	0.26571
19.891	46.893	0.26673
19.943	46.776	0.26759
19.995	46.758	0.26679
20.047	46.709	0.26651
20.099	46.708	0.26681
20.151	46.741	0.26688
20.203	46.7	0.26704
20.254	46.678	0.26766
20.306	46.68	0.26796
20.358	46.672	0.26733
20.41	46.626	0.26721
