Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	47.917	0.35858	50.351	0.36384
0.11052	47.946	0.35795	50.383	0.36322
0.16578	48.054	0.35755	50.496	0.36279
0.22104	48.111	0.35678	50.556	0.36201
0.2763	48.126	0.35525	50.573	0.36049
0.33156	48.077	0.35627	50.522	0.3615
0.38683	48.13	0.35539	50.579	0.36062
0.44209	48.225	0.35562	50.679	0.36084
0.49735	48.222	0.35542	50.676	0.36065
0.55261	48.21	0.35573	50.663	0.36096
0.60787	48.15	0.3561	50.601	0.36134
0.66313	48.177	0.35584	50.629	0.36109
0.71839	48.2	0.3566	50.654	0.36184
0.77365	48.237	0.35552	50.693	0.36075
0.82891	48.19	0.35509	50.643	0.36033
0.88417	48.326	0.35395	50.786	0.35918
0.93943	48.41	0.35263	50.874	0.35783
0.99469	48.382	0.35264	50.845	0.35785
1.05	48.382	0.35185	50.845	0.35706
1.1052	48.489	0.35038	50.958	0.35557
1.1605	48.515	0.3507	50.986	0.35588
1.2157	48.551	0.35016	51.025	0.35533
1.271	48.698	0.34976	51.179	0.35491
1.3263	48.67	0.34963	51.15	0.35477
1.3815	48.566	0.34938	51.042	0.35454
1.4368	48.646	0.34927	51.126	0.35442
1.492	48.714	0.34781	51.198	0.35294
1.5473	48.827	0.34939	51.318	0.3545
1.6026	48.69	0.34569	51.173	0.35083
1.6578	48.637	0.34749	51.118	0.35265
1.7131	48.553	0.34624	51.029	0.35141
1.7683	48.469	0.34654	50.942	0.35173
1.8236	48.534	0.34609	51.009	0.35127
1.8789	48.554	0.34571	51.031	0.35088
1.9341	48.552	0.34543	51.028	0.35061
1.9894	48.518	0.34473	50.992	0.34991
2.0447	48.612	0.34665	51.091	0.35182
2.0999	48.589	0.34562	51.067	0.35079
2.1552	48.595	0.34607	51.075	0.35122
2.2104	48.711	0.34314	51.196	0.34827
2.2657	48.646	0.34569	51.126	0.35084
2.321	48.777	0.34192	51.262	0.34705
2.3762	48.878	0.33931	51.368	0.34441
2.4315	49.144	0.3372	51.647	0.34226
2.4867	49.145	0.33658	51.649	0.34163
2.542	49.262	0.33617	51.771	0.3412
2.5973	49.308	0.33627	51.82	0.34131
2.6525	49.329	0.33653	51.844	0.34157
2.7078	49.391	0.33694	51.908	0.34196
2.763	49.444	0.33635	51.966	0.34136
2.8183	49.409	0.33667	51.929	0.34169
2.8736	49.519	0.33635	52.045	0.34135
2.9288	49.521	0.33656	52.047	0.34156
2.9841	49.461	0.33726	51.985	0.34226
3.0393	49.685	0.3356	52.221	0.34057
3.0946	49.961	0.33644	52.513	0.34135
3.1499	50.017	0.33567	52.571	0.34056
3.2051	50.071	0.3346	52.628	0.33947
3.2604	50.063	0.33444	52.619	0.33931
3.3156	50.118	0.33426	52.677	0.33912
3.3709	50.121	0.3346	52.68	0.33946
3.4262	50.129	0.33434	52.689	0.3392
3.4814	50.228	0.33389	52.793	0.33873
3.5367	50.164	0.33388	52.726	0.33872
3.592	50.179	0.33366	52.742	0.3385
3.6472	50.253	0.33352	52.821	0.33835
3.7025	50.188	0.33329	52.753	0.33812
3.7577	50.197	0.33257	52.762	0.3374
3.813	50.233	0.33188	52.801	0.3367
3.8683	50.259	0.33275	52.829	0.33755
3.9235	50.256	0.33244	52.826	0.33724
3.9788	50.226	0.33226	52.795	0.33706
4.034	50.312	0.33252	52.885	0.33731
4.0893	50.345	0.3306	52.92	0.33538
4.1446	50.35	0.3299	52.924	0.33468
4.1998	50.338	0.33031	52.912	0.33509
4.2551	50.363	0.33037	52.938	0.33515
4.3103	50.389	0.33014	52.967	0.3349
4.3656	50.465	0.32983	53.048	0.33458
4.4209	50.507	0.3291	53.091	0.33384
4.4761	50.552	0.32893	53.14	0.33367
4.5314	50.477	0.32938	53.062	0.33412
4.5866	50.387	0.32873	52.968	0.33348
4.6419	50.471	0.32747	53.056	0.33222
4.6972	50.501	0.32794	53.087	0.33269
4.7524	50.513	0.32797	53.099	0.33271
4.8077	50.509	0.32782	53.096	0.33257
4.863	50.492	0.32808	53.079	0.33283
4.9182	50.54	0.32715	53.129	0.33189
4.9735	50.538	0.32704	53.127	0.33177
5.0287	50.472	0.32766	53.058	0.3324
5.084	50.437	0.32768	53.022	0.33243
5.1393	50.486	0.32728	53.073	0.33202
5.1945	50.421	0.32712	53.005	0.33186
5.2498	50.45	0.32638	53.035	0.33112
5.305	50.48	0.32576	53.067	0.33051
5.3603	50.435	0.32513	53.02	0.32989
5.4156	50.442	0.32531	53.027	0.33007
5.4708	50.509	0.32592	53.099	0.33066
5.5261	50.519	0.32502	53.108	0.32976
5.5813	50.448	0.32499	53.033	0.32974
5.6366	50.457	0.32423	53.044	0.32898
5.6919	50.484	0.32413	53.071	0.32887
5.7471	50.457	0.32395	53.044	0.32868
5.8024	50.465	0.32375	53.053	0.32848
5.8576	50.516	0.32357	53.106	0.3283
5.9129	50.552	0.3226	53.144	0.32731
5.9682	50.57	0.32326	53.164	0.32796
6.0234	50.699	0.32325	53.299	0.32791
6.0787	50.66	0.32288	53.259	0.32753
6.134	50.709	0.32218	53.311	0.32683
6.1892	50.813	0.32209	53.421	0.32672
6.2445	50.734	0.32211	53.338	0.32672
6.2997	50.782	0.32167	53.388	0.32628
6.355	50.897	0.32154	53.509	0.32614
6.4103	50.92	0.3219	53.534	0.32648
6.4655	50.987	0.32252	53.604	0.32709
6.5208	51.055	0.32282	53.677	0.32737
6.576	51.182	0.3225	53.81	0.32704
6.6313	51.184	0.3229	53.814	0.32742
6.6866	51.13	0.32271	53.757	0.32723
6.7418	51.19	0.3228	53.819	0.32733
6.7971	51.215	0.32346	53.847	0.32797
6.8523	51.18	0.32303	53.81	0.32755
6.9076	51.251	0.32259	53.885	0.32711
6.9629	51.287	0.32303	53.922	0.32755
7.0181	51.267	0.32326	53.901	0.32779
7.0734	51.366	0.32298	54.006	0.32749
7.1286	51.378	0.32254	54.019	0.32705
7.1839	51.42	0.32221	54.064	0.3267
7.2392	51.387	0.32267	54.03	0.32716
7.2944	51.322	0.32338	53.962	0.32789
7.3497	51.328	0.32401	53.969	0.32851
7.405	51.155	0.32548	53.788	0.33
7.4602	51.225	0.32544	53.861	0.32995
7.5155	51.31	0.32453	53.951	0.32903
7.5707	51.276	0.32519	53.916	0.32969
7.626	51.331	0.32532	53.973	0.32981
7.6813	51.437	0.32518	54.083	0.32966
7.7365	51.394	0.32551	54.039	0.32999
7.7918	51.365	0.32568	54.008	0.33016
7.847	51.514	0.32545	54.164	0.32991
7.9023	51.482	0.32496	54.13	0.32943
7.9576	51.498	0.32478	54.148	0.32926
8.0128	51.494	0.32474	54.145	0.32922
8.0681	51.555	0.32418	54.21	0.32865
8.1233	51.49	0.32439	54.141	0.32886
8.1786	51.491	0.3245	54.14	0.32897
8.2339	51.529	0.32337	54.179	0.32784
8.2891	51.5	0.32249	54.148	0.32695
8.3444	51.437	0.32231	54.082	0.32677
8.3996	51.475	0.32193	54.123	0.32637
8.4549	51.516	0.32066	54.165	0.32511
8.5102	51.539	0.32058	54.189	0.32501
8.5654	51.549	0.31956	54.201	0.32398
8.6207	51.672	0.31861	54.331	0.32302
8.676	51.724	0.31808	54.386	0.32247
8.7312	51.703	0.31827	54.365	0.32264
8.7865	51.652	0.31835	54.312	0.32273
8.8417	51.721	0.31876	54.383	0.32313
8.897	51.776	0.31779	54.442	0.32216
8.9523	51.856	0.31826	54.526	0.32262
9.0075	51.758	0.31821	54.424	0.32257
9.0628	51.828	0.31739	54.497	0.32175
9.118	51.83	0.31707	54.501	0.32142
9.1733	51.802	0.31696	54.472	0.32132
9.2286	51.859	0.31704	54.532	0.32139
9.2838	51.869	0.3164	54.542	0.32075
9.3391	51.842	0.31648	54.514	0.32083
9.3943	51.896	0.31657	54.572	0.32093
9.4496	51.866	0.31812	54.539	0.3225
9.5049	51.774	0.32013	54.443	0.32453
9.5601	51.86	0.319	54.533	0.32339
9.6154	51.858	0.31899	54.533	0.32337
9.6706	51.901	0.32069	54.577	0.32507
9.7259	51.991	0.31904	54.671	0.3234
9.7812	51.941	0.31959	54.619	0.32396
9.8364	51.985	0.31947	54.666	0.32386
9.8917	51.897	0.31978	54.575	0.32419
9.9469	51.928	0.32066	54.608	0.32506
10.002	51.901	0.32168	54.579	0.32609
10.057	52.024	0.32082	54.709	0.32522
10.113	51.948	0.3195	54.629	0.3239
10.168	51.854	0.31891	54.532	0.32333
10.223	51.849	0.319	54.527	0.32344
10.279	51.917	0.31804	54.597	0.32248
10.334	52.023	0.31944	54.711	0.32386
10.389	52.148	0.31941	54.842	0.32382
10.444	52.266	0.32036	54.969	0.32474
10.5	52.266	0.3213	54.969	0.32567
10.555	52.393	0.3205	55.104	0.32485
10.61	52.581	0.31987	55.303	0.32419
10.665	52.687	0.31962	55.414	0.32392
10.721	52.656	0.32075	55.381	0.32506
10.776	52.663	0.32057	55.389	0.32486
10.831	52.63	0.32	55.354	0.3243
10.886	52.732	0.31899	55.462	0.32327
10.942	52.644	0.31887	55.369	0.32315
10.997	52.542	0.3195	55.261	0.3238
11.052	52.421	0.32016	55.134	0.32448
11.107	52.188	0.32386	54.889	0.32821
11.163	52.289	0.32206	54.995	0.3264
11.218	52.162	0.32318	54.862	0.32753
11.273	52.069	0.3228	54.764	0.32716
11.328	52.123	0.32304	54.821	0.3274
11.384	52.212	0.32233	54.914	0.32668
11.439	52.09	0.32325	54.786	0.32761
11.494	52.071	0.32291	54.766	0.32727
11.55	52.149	0.32174	54.848	0.32609
11.605	52.113	0.32184	54.81	0.3262
11.66	52.141	0.32142	54.839	0.32579
11.715	52.038	0.32174	54.729	0.32613
11.771	51.964	0.32208	54.652	0.32647
11.826	52.053	0.321	54.746	0.32537
11.881	52.01	0.32149	54.7	0.32587
11.936	51.869	0.32132	54.552	0.32572
11.992	51.895	0.32176	54.579	0.32616
12.047	51.871	0.32148	54.554	0.32588
12.102	51.858	0.32166	54.54	0.32608
12.157	51.89	0.32095	54.573	0.32537
12.213	51.852	0.32166	54.533	0.32608
12.268	51.753	0.32122	54.428	0.32566
12.323	51.672	0.32247	54.343	0.32693
12.378	51.638	0.32216	54.307	0.32663
12.434	51.635	0.32219	54.304	0.32665
12.489	51.621	0.32225	54.288	0.32671
12.544	51.681	0.32147	54.351	0.32595
12.599	51.613	0.32196	54.279	0.32644
12.655	51.53	0.3226	54.192	0.32709
12.71	51.466	0.32318	54.124	0.32769
12.765	51.464	0.32266	54.121	0.32718
12.821	51.402	0.32332	54.056	0.32783
12.876	51.325	0.3242	53.975	0.32874
12.931	51.314	0.3247	53.963	0.32925
12.986	51.368	0.32405	54.018	0.3286
13.042	51.347	0.32359	53.996	0.32815
13.097	51.297	0.32382	53.944	0.32837
13.152	51.294	0.32337	53.94	0.32793
13.207	51.281	0.3234	53.926	0.32797
13.263	51.326	0.32413	53.972	0.3287
13.318	51.321	0.3247	53.967	0.32928
13.373	51.295	0.32454	53.94	0.32911
13.428	51.284	0.32411	53.927	0.32868
13.484	51.332	0.32468	53.977	0.32926
13.539	51.335	0.3246	53.98	0.32918
13.594	51.165	0.32446	53.8	0.32906
13.649	51.146	0.32468	53.779	0.3293
13.705	51.131	0.32485	53.763	0.32947
13.76	51.103	0.3253	53.733	0.32994
13.815	51.098	0.32547	53.727	0.33012
13.87	51.074	0.32651	53.701	0.33117
13.926	51.071	0.32702	53.697	0.33168
13.981	51.023	0.32714	53.646	0.33181
14.036	51.033	0.32798	53.656	0.33264
14.092	50.918	0.32819	53.536	0.33285
14.147	50.805	0.32738	53.416	0.33204
14.202	50.772	0.32762	53.381	0.3323
14.257	50.831	0.3283	53.443	0.33299
14.313	50.845	0.32863	53.457	0.33332
14.368	50.996	0.32724	53.615	0.33193
14.423	50.945	0.3278	53.562	0.33248
14.478	50.966	0.32732	53.584	0.33201
14.534	50.954	0.32699	53.571	0.33168
14.589	50.96	0.32715	53.577	0.33185
14.644	50.837	0.32774	53.448	0.33244
14.699	50.915	0.32688	53.528	0.33159
14.755	50.892	0.3271	53.503	0.33182
14.81	50.903	0.32714	53.514	0.33186
14.865	50.928	0.32723	53.541	0.33194
14.92	50.928	0.32728	53.541	0.332
14.976	50.952	0.32688	53.565	0.3316
15.031	50.908	0.32694	53.519	0.33166
15.086	50.956	0.32694	53.569	0.33167
15.141	51.032	0.32696	53.649	0.33168
15.197	51.075	0.32685	53.693	0.33158
15.252	51.068	0.32681	53.685	0.33153
15.307	51.041	0.32653	53.656	0.33127
15.363	51.012	0.3269	53.626	0.33164
15.418	51.06	0.32676	53.676	0.3315
15.473	51.046	0.32642	53.661	0.33117
15.528	51.029	0.32687	53.643	0.33162
15.584	50.987	0.3277	53.598	0.33245
15.639	51.021	0.32741	53.632	0.33216
15.694	51.018	0.32722	53.63	0.33198
15.749	50.984	0.32746	53.594	0.33222
15.805	50.981	0.32663	53.59	0.33139
15.86	50.988	0.32579	53.596	0.33056
15.915	50.973	0.3262	53.579	0.33097
15.97	50.935	0.32716	53.539	0.33194
16.026	50.963	0.32694	53.568	0.33172
16.081	50.989	0.32655	53.597	0.33133
16.136	50.988	0.32723	53.595	0.33203
16.191	50.949	0.3271	53.553	0.3319
16.247	50.96	0.32705	53.564	0.33187
16.302	50.893	0.32805	53.492	0.33286
16.357	50.823	0.32811	53.418	0.33294
16.412	50.931	0.32764	53.531	0.33246
16.468	50.857	0.32888	53.451	0.33371
16.523	50.795	0.32929	53.385	0.33414
16.578	50.781	0.32847	53.371	0.33332
16.634	50.742	0.3294	53.33	0.33426
16.689	50.733	0.33021	53.32	0.33508
16.744	50.748	0.33062	53.335	0.33549
16.799	50.699	0.33095	53.282	0.33583
16.855	50.695	0.33115	53.277	0.33604
16.91	50.59	0.33198	53.166	0.33688
16.965	50.61	0.33162	53.186	0.33653
17.02	50.605	0.33135	53.179	0.33627
17.076	50.478	0.3324	53.045	0.33734
17.131	50.443	0.33349	53.008	0.33844
17.186	50.425	0.33326	52.989	0.33822
17.241	50.39	0.3329	52.951	0.33788
17.297	50.347	0.33424	52.906	0.33923
17.352	50.319	0.33459	52.875	0.33959
17.407	50.27	0.33512	52.824	0.34012
17.462	50.182	0.33538	52.732	0.3404
17.518	50.197	0.33616	52.746	0.34118
17.573	50.261	0.33603	52.813	0.34104
17.628	50.143	0.33623	52.689	0.34126
17.683	50.054	0.3364	52.594	0.34144
17.739	50.003	0.33717	52.54	0.34222
17.794	50.035	0.33708	52.574	0.34213
17.849	49.962	0.33743	52.496	0.34249
17.905	49.947	0.33747	52.479	0.34254
17.96	49.995	0.33762	52.529	0.3427
18.015	49.893	0.33844	52.422	0.34353
18.07	49.883	0.3392	52.411	0.34429
18.126	49.869	0.33909	52.395	0.34419
18.181	49.853	0.33857	52.377	0.34368
18.236	49.771	0.34092	52.292	0.34604
18.291	49.696	0.34122	52.213	0.34636
18.347	49.717	0.34071	52.233	0.34585
18.402	49.598	0.34137	52.108	0.34653
