Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	51.744	0.36306	50.395	0.38881
0.11052	51.774	0.3635	50.431	0.38918
0.16578	51.841	0.36292	50.493	0.38856
0.22104	51.818	0.36293	50.476	0.38852
0.2763	51.813	0.36255	50.475	0.38811
0.33156	51.936	0.36136	50.596	0.38685
0.38683	51.962	0.36215	50.622	0.38761
0.44209	52.036	0.36111	50.688	0.38665
0.49735	52.25	0.35805	50.906	0.38336
0.55261	52.312	0.35543	50.965	0.3807
0.60787	52.175	0.35399	50.83	0.37936
0.66313	52.202	0.35404	50.86	0.37935
0.71839	52.291	0.35311	50.949	0.37837
0.77365	52.378	0.35168	51.034	0.37686
0.82891	52.269	0.35183	50.924	0.37707
0.88417	52.296	0.35169	50.953	0.37691
0.93943	52.407	0.3505	51.061	0.37568
0.99469	52.734	0.34732	51.379	0.37234
1.05	52.877	0.34691	51.527	0.37179
1.1052	52.966	0.34555	51.617	0.37034
1.1605	53.075	0.34659	51.724	0.37128
1.2157	52.987	0.34655	51.641	0.37125
1.271	52.902	0.34831	51.566	0.37304
1.3263	52.998	0.3477	51.661	0.37238
1.3815	53.128	0.34691	51.791	0.37151
1.4368	53.08	0.34747	51.748	0.37207
1.492	52.886	0.34811	51.562	0.37271
1.5473	52.776	0.34677	51.454	0.37142
1.6026	53.055	0.34549	51.73	0.37005
1.6578	53.176	0.34548	51.853	0.36995
1.7131	53.187	0.34532	51.874	0.36978
1.7683	53.133	0.34678	51.825	0.37126
1.8236	53.216	0.345	51.905	0.36936
1.8789	53.231	0.34358	51.917	0.36796
1.9341	53.289	0.34499	51.983	0.36937
1.9894	53.339	0.34465	52.036	0.36913
2.0447	53.487	0.34501	52.182	0.3694
2.0999	53.458	0.34501	52.153	0.36941
2.1552	53.511	0.3457	52.205	0.37004
2.2104	53.387	0.34589	52.087	0.37022
2.2657	53.546	0.34452	52.246	0.36872
2.321	53.498	0.34521	52.201	0.36944
2.3762	53.559	0.34403	52.258	0.36817
2.4315	53.559	0.34244	52.256	0.3666
2.4867	53.543	0.343	52.246	0.36717
2.542	53.494	0.34384	52.199	0.36801
2.5973	53.504	0.3426	52.206	0.36677
2.6525	53.413	0.34377	52.119	0.36801
2.7078	53.263	0.34395	51.971	0.36828
2.763	53.367	0.34362	52.077	0.36791
2.8183	53.417	0.34413	52.127	0.36838
2.8736	53.356	0.34421	52.071	0.36833
2.9288	53.49	0.34333	52.203	0.36735
2.9841	53.339	0.3451	52.053	0.36918
3.0393	53.464	0.34452	52.176	0.36853
3.0946	53.582	0.3444	52.292	0.36833
3.1499	53.458	0.3445	52.177	0.36843
3.2051	53.616	0.34338	52.334	0.36724
3.2604	53.731	0.34235	52.442	0.36619
3.3156	53.58	0.34325	52.293	0.3672
3.3709	53.628	0.34275	52.342	0.36671
3.4262	53.562	0.34413	52.285	0.36812
3.4814	53.647	0.34326	52.366	0.36721
3.5367	53.685	0.34235	52.404	0.36626
3.592	53.588	0.34328	52.308	0.3672
3.6472	53.6	0.34357	52.318	0.36747
3.7025	53.65	0.34322	52.367	0.36706
3.7577	53.583	0.3433	52.306	0.36717
3.813	53.683	0.34319	52.409	0.367
3.8683	53.791	0.34263	52.515	0.36638
3.9235	53.907	0.34184	52.63	0.36545
3.9788	53.891	0.34124	52.618	0.36481
4.034	53.917	0.34086	52.646	0.36442
4.0893	54.041	0.34031	52.769	0.36381
4.1446	54.111	0.33951	52.838	0.363
4.1998	54.15	0.34002	52.879	0.36349
4.2551	54.139	0.33993	52.87	0.3634
4.3103	54.114	0.341	52.849	0.36442
4.3656	54.228	0.33936	52.954	0.36274
4.4209	54.224	0.33984	52.953	0.36321
4.4761	54.243	0.33994	52.973	0.36334
4.5314	54.274	0.33945	53.005	0.3628
4.5866	54.292	0.33961	53.027	0.36291
4.6419	54.319	0.33942	53.055	0.36268
4.6972	54.43	0.33928	53.164	0.36249
4.7524	54.379	0.3399	53.113	0.36311
4.8077	54.378	0.34079	53.119	0.364
4.863	54.37	0.34057	53.117	0.36378
4.9182	54.333	0.34062	53.087	0.36383
4.9735	54.495	0.33966	53.246	0.36278
5.0287	54.508	0.33964	53.259	0.36273
5.084	54.379	0.34033	53.135	0.36346
5.1393	54.49	0.33989	53.248	0.36294
5.1945	54.553	0.33976	53.311	0.36277
5.2498	54.429	0.33955	53.193	0.36257
5.305	54.44	0.33907	53.201	0.36213
5.3603	54.405	0.33876	53.162	0.36186
5.4156	54.376	0.33965	53.143	0.36267
5.4708	54.512	0.33983	53.276	0.36274
5.5261	54.571	0.33981	53.338	0.36263
5.5813	54.568	0.34017	53.335	0.36296
5.6366	54.614	0.33979	53.382	0.36256
5.6919	54.497	0.34061	53.267	0.36346
5.7471	54.471	0.33996	53.243	0.36276
5.8024	54.436	0.33904	53.203	0.36192
5.8576	54.466	0.33946	53.234	0.36234
5.9129	54.428	0.33927	53.196	0.36217
5.9682	54.355	0.34036	53.125	0.36329
6.0234	54.475	0.33884	53.238	0.36173
6.0787	54.277	0.33967	53.048	0.36259
6.134	54.332	0.33987	53.104	0.36277
6.1892	54.327	0.34048	53.1	0.36334
6.2445	54.334	0.33954	53.108	0.36238
6.2997	54.288	0.339	53.062	0.3619
6.355	54.335	0.34097	53.111	0.36384
6.4103	54.287	0.3402	53.066	0.36305
6.4655	54.337	0.34034	53.117	0.36313
6.5208	54.301	0.33979	53.08	0.36261
6.576	54.352	0.33993	53.131	0.36272
6.6313	54.366	0.33929	53.144	0.36209
6.6866	54.404	0.33921	53.183	0.36197
6.7418	54.42	0.33889	53.2	0.36162
6.7971	54.416	0.33775	53.196	0.36049
6.8523	54.505	0.33723	53.284	0.3599
6.9076	54.529	0.33724	53.31	0.35987
6.9629	54.524	0.33681	53.305	0.35946
7.0181	54.519	0.33794	53.306	0.36054
7.0734	54.627	0.3354	53.408	0.35797
7.1286	54.684	0.33669	53.472	0.35919
7.1839	54.726	0.33579	53.513	0.35828
7.2392	54.755	0.33573	53.54	0.35822
7.2944	54.697	0.33782	53.494	0.36029
7.3497	54.764	0.33665	53.555	0.3591
7.405	54.701	0.33882	53.497	0.36128
7.4602	54.732	0.33755	53.526	0.35998
7.5155	54.729	0.3375	53.524	0.35992
7.5707	54.667	0.33798	53.468	0.36042
7.626	54.728	0.33779	53.53	0.36019
7.6813	54.926	0.33722	53.723	0.35954
7.7365	54.927	0.33752	53.726	0.35983
7.7918	54.954	0.33843	53.753	0.3607
7.847	54.938	0.33805	53.74	0.36032
7.9023	55.015	0.33818	53.817	0.3604
7.9576	54.906	0.3383	53.716	0.36055
8.0128	55.059	0.33612	53.865	0.35832
8.0681	55.037	0.33653	53.85	0.35874
8.1233	55.052	0.33763	53.868	0.35977
8.1786	55.117	0.33639	53.93	0.3585
8.2339	55.006	0.33896	53.824	0.36109
8.2891	54.993	0.33899	53.814	0.36104
8.3444	55.044	0.33929	53.864	0.3613
8.3996	55.042	0.34037	53.861	0.36235
8.4549	55.084	0.33914	53.903	0.36111
8.5102	55.036	0.33969	53.856	0.3617
8.5654	55.087	0.34047	53.912	0.36235
8.6207	55.083	0.3422	53.909	0.36401
8.676	54.989	0.34224	53.817	0.36407
8.7312	55.035	0.34248	53.865	0.36423
8.7865	55.058	0.34308	53.887	0.36481
8.8417	55.068	0.34356	53.897	0.36527
8.897	55.001	0.34324	53.828	0.36499
8.9523	55.03	0.34282	53.858	0.36454
9.0075	54.971	0.34367	53.802	0.36535
9.0628	54.97	0.34274	53.802	0.36444
9.118	55.04	0.341	53.877	0.36263
9.1733	55.089	0.34115	53.926	0.3627
9.2286	55.167	0.33985	54.002	0.36134
9.2838	55.023	0.34051	53.863	0.36208
9.3391	55.119	0.34055	53.955	0.36208
9.3943	55.081	0.34122	53.919	0.36279
9.4496	55.086	0.34135	53.927	0.36289
9.5049	55.157	0.3406	53.994	0.3621
9.5601	55.174	0.34037	54.014	0.36187
9.6154	55.235	0.33966	54.076	0.36114
9.6706	55.281	0.33987	54.124	0.36131
9.7259	55.277	0.33977	54.122	0.36118
9.7812	55.32	0.33972	54.167	0.3611
9.8364	55.346	0.33941	54.193	0.36078
9.8917	55.402	0.33931	54.25	0.36065
9.9469	55.512	0.33793	54.356	0.35925
10.002	55.52	0.33793	54.368	0.35923
10.057	55.615	0.33738	54.461	0.35862
10.113	55.687	0.33695	54.534	0.35816
10.168	55.587	0.33735	54.438	0.3586
10.223	55.691	0.3375	54.539	0.35869
10.279	55.661	0.3373	54.513	0.3585
10.334	55.636	0.33674	54.488	0.35794
10.389	55.759	0.33688	54.609	0.35801
10.444	55.717	0.33623	54.57	0.35736
10.5	55.641	0.33695	54.501	0.35809
10.555	55.601	0.33637	54.465	0.3575
10.61	55.623	0.3358	54.487	0.3569
10.665	55.719	0.33525	54.581	0.35632
10.721	55.733	0.33532	54.593	0.35637
10.776	55.718	0.33575	54.583	0.35674
10.831	55.745	0.33522	54.609	0.35624
10.886	55.86	0.33432	54.72	0.35533
10.942	55.896	0.33386	54.756	0.35488
10.997	55.874	0.3333	54.737	0.35439
11.052	55.979	0.33349	54.839	0.35453
11.107	55.864	0.33443	54.729	0.3555
11.163	55.925	0.33355	54.79	0.35459
11.218	56.027	0.33236	54.89	0.35339
11.273	56.101	0.33241	54.964	0.35343
11.328	55.956	0.33518	54.827	0.35618
11.384	55.924	0.33588	54.792	0.35683
11.439	55.87	0.33574	54.737	0.35666
11.494	55.781	0.33602	54.653	0.35695
11.55	55.75	0.33543	54.623	0.35639
11.605	55.756	0.33463	54.63	0.35559
11.66	55.808	0.33497	54.686	0.35592
11.715	55.825	0.33426	54.7	0.35527
11.771	55.868	0.33384	54.742	0.35482
11.826	55.847	0.33335	54.718	0.35436
11.881	55.875	0.33338	54.747	0.35438
11.936	55.857	0.33363	54.733	0.35463
11.992	55.861	0.3345	54.736	0.35552
12.047	55.821	0.33514	54.7	0.35617
12.102	55.876	0.33542	54.755	0.35642
12.157	55.852	0.3352	54.732	0.35618
12.213	55.814	0.33494	54.691	0.35599
12.268	55.972	0.33389	54.843	0.35489
12.323	55.996	0.33372	54.868	0.35471
12.378	55.947	0.33481	54.826	0.35578
12.434	55.842	0.33599	54.725	0.357
12.489	55.887	0.33606	54.769	0.35706
12.544	55.873	0.33522	54.756	0.35621
12.599	55.807	0.33469	54.688	0.35565
12.655	55.759	0.33481	54.639	0.35576
12.71	55.726	0.33478	54.605	0.35578
12.765	55.77	0.33524	54.644	0.35624
12.821	55.891	0.33484	54.763	0.35577
12.876	55.845	0.33559	54.716	0.35653
12.931	55.827	0.33592	54.704	0.35686
12.986	55.846	0.33566	54.723	0.35663
13.042	55.867	0.33676	54.745	0.35768
13.097	55.886	0.33811	54.767	0.35896
13.152	55.865	0.33832	54.747	0.35917
13.207	55.85	0.33701	54.73	0.35792
13.263	55.756	0.33754	54.639	0.35853
13.318	55.755	0.33738	54.636	0.35842
13.373	55.791	0.33778	54.671	0.3588
13.428	55.701	0.33822	54.582	0.35926
13.484	55.715	0.33858	54.598	0.3596
13.539	55.848	0.33742	54.726	0.35835
13.594	55.747	0.33727	54.627	0.35826
13.649	55.735	0.33761	54.613	0.35861
13.705	55.828	0.33832	54.704	0.35926
13.76	55.76	0.33792	54.636	0.35893
13.815	55.773	0.33758	54.648	0.35857
13.87	55.844	0.33786	54.717	0.35878
13.926	55.769	0.33903	54.644	0.36
13.981	55.775	0.33781	54.651	0.35876
14.036	55.885	0.33733	54.763	0.35817
14.092	55.903	0.33722	54.783	0.35803
14.147	55.822	0.33829	54.703	0.35915
14.202	55.696	0.33854	54.578	0.35949
14.257	55.705	0.33954	54.583	0.36054
14.313	55.749	0.33916	54.625	0.36017
14.368	55.696	0.33899	54.568	0.36011
14.423	55.666	0.33908	54.541	0.36024
14.478	55.711	0.33866	54.585	0.35984
14.534	55.636	0.3401	54.511	0.3613
