GMfas1			EXT		
2.431476569	31.313580450	1.330945098	2.431476569	13.520770610	24.655640680
2.486737401	31.397202740	1.322799016	2.486737401	13.523318460	24.655826350
2.541998232	31.449165420	1.317869849	2.541998232	13.521644870	24.655711860
2.597259063	31.546369840	1.316363430	2.597259063	13.526283990	24.655368530
2.652519894	31.752246790	1.345206388	2.652519894	13.530149640	24.655028350
2.707780725	31.773387310	1.368517674	2.707780725	13.528535380	24.655064300
2.763041556	31.898594470	1.380800738	2.763041556	13.531204440	24.654523720
2.818302387	31.946246170	1.387426181	2.818302387	13.526061580	24.654934190
2.873563218	32.082984710	1.390426548	2.873563218	13.526012900	24.654679770
2.928824050	32.120046820	1.386816369	2.928824050	13.523620090	24.654597630
2.984084881	32.220719750	1.383724517	2.984084881	13.524649360	24.654559420
3.039345712	32.287868530	1.392353134	3.039345712	13.523423100	24.655040780
3.094606543	32.329847560	1.391764422	3.094606543	13.524346950	24.654950190
3.149867374	32.363106620	1.400524099	3.149867374	13.520739320	24.655083000
3.205128205	32.426735800	1.393438401	3.205128205	13.520193400	24.655313510
3.260389036	32.513533420	1.402218594	3.260389036	13.521824340	24.655127630
3.315649867	32.562868140	1.400101406	3.315649867	13.522293070	24.654991080
3.370910698	32.605207080	1.405280831	3.370910698	13.522221730	24.655010420
3.426171530	32.678260590	1.398932590	3.426171530	13.522567770	24.655278710
3.481432361	32.775121360	1.387773644	3.481432361	13.524531170	24.655353720
3.536693192	32.844623450	1.396839853	3.536693192	13.529625190	24.655017180
3.591954023	32.945997150	1.396866935	3.591954023	13.531969720	24.655212710
3.647214854	32.997569030	1.397424642	3.647214854	13.531816170	24.654726120
3.702475685	33.186560410	1.424451393	3.702475685	13.535031310	24.654518090
3.757736516	33.222667300	1.450288083	3.757736516	13.532891230	24.654723930
3.812997347	33.346003370	1.466263110	3.812997347	13.536470730	24.654884810
3.868258179	33.399143510	1.463675269	3.868258179	13.531632980	24.654933260
3.923519010	33.435661190	1.466155253	3.923519010	13.527572130	24.655013940
3.978779841	33.533759560	1.467689814	3.978779841	13.528241870	24.654687770
4.034040672	33.612715060	1.472041616	4.034040672	13.529333220	24.654824630
4.089301503	33.671902760	1.465570910	4.089301503	13.527854080	24.654926800
4.144562334	33.728254560	1.463545717	4.144562334	13.523387790	24.655048340
4.199823165	33.812263340	1.459017178	4.199823165	13.522797620	24.655009180
4.255083996	33.843855990	1.459835702	4.255083996	13.521306370	24.655034390
4.310344828	33.878019970	1.465917220	4.310344828	13.521969580	24.654808510
4.365605659	33.897394470	1.488858934	4.365605659	13.521411580	24.655074480
4.420866490	33.958790760	1.480423073	4.420866490	13.519094800	24.655245400
4.476127321	34.032878640	1.492031039	4.476127321	13.520314040	24.655162210
4.531388152	34.136926580	1.495172738	4.531388152	13.518458210	24.655215060
4.586648983	34.290621540	1.510980309	4.586648983	13.519673090	24.655214580
4.641909814	34.334538300	1.537535287	4.641909814	13.522038020	24.655139450
4.697170645	34.422042260	1.549517836	4.697170645	13.520463980	24.655112040
4.752431477	34.542460220	1.550592532	4.752431477	13.525016920	24.655207860
4.807692308	34.591186930	1.553420670	4.807692308	13.522387450	24.655159910
4.862953139	34.634629250	1.548552615	4.862953139	13.521196800	24.655152590
4.918213970	34.670276150	1.554436912	4.918213970	13.519291030	24.655151490
4.973474801	34.651924280	1.571572790	4.973474801	13.519161510	24.655459420
5.028735632	34.758472440	1.606710385	5.028735632	13.519219240	24.655255900
5.083996463	34.814395200	1.631254868	5.083996463	13.517488800	24.655286910
5.139257294	34.927110840	1.644998140	5.139257294	13.518629290	24.655383670
5.194518126	34.921044600	1.657843350	5.194518126	13.515120220	24.655323750
5.249778957	34.953935410	1.665145658	5.249778957	13.514457140	24.655447460
5.305039788	34.960041530	1.671004556	5.305039788	13.514372970	24.655490180
5.360300619	34.965350570	1.671997201	5.360300619	13.514758170	24.655457550
5.415561450	35.001590650	1.683158243	5.415561450	13.515362270	24.655641620
5.470822281	35.037544240	1.686199830	5.470822281	13.515203050	24.655684820
5.526083112	35.105743170	1.676159919	5.526083112	13.514920130	24.655686950
5.581343943	35.121332400	1.678795896	5.581343943	13.515450960	24.655495070
5.636604775	35.140699580	1.678475547	5.636604775	13.513172700	24.655732400
5.691865606	35.196852310	1.693886052	5.691865606	13.513955560	24.655622150
5.747126437	35.213852980	1.679515259	5.747126437	13.514386940	24.655568950
5.802387268	35.248457120	1.670738304	5.802387268	13.515837380	24.655405210
5.857648099	35.333707620	1.657987787	5.857648099	13.516023220	24.655693040
5.912908930	35.374746490	1.657575274	5.912908930	13.513490650	24.655933870
5.968169761	35.393814760	1.662324173	5.968169761	13.515183980	24.655616660
6.023430592	35.434361890	1.659024210	6.023430592	13.511796920	24.655741060
6.078691424	35.443969870	1.655256393	6.078691424	13.512690390	24.655889000
6.133952255	35.499196570	1.656176054	6.133952255	13.512274230	24.655707540
6.189213086	35.530663200	1.670923179	6.189213086	13.512081060	24.655866190
6.244473917	35.517450870	1.666805950	6.244473917	13.511094780	24.655821950
6.299734748	35.523626550	1.664107840	6.299734748	13.508838490	24.655696120
6.354995579	35.502013470	1.660036432	6.354995579	13.508943570	24.655844480
6.410256410	35.559565870	1.656855911	6.410256410	13.509907330	24.655884460
6.465517241	35.555846450	1.650927888	6.465517241	13.512505170	24.655850810
6.520778073	35.606221550	1.650004008	6.520778073	13.513044000	24.655771100
6.576038904	35.651753050	1.652185647	6.576038904	13.512383800	24.655878790
6.631299735	35.639754920	1.652658216	6.631299735	13.511649030	24.656048890
6.686560566	35.655651750	1.648723357	6.686560566	13.513041730	24.655978520
6.741821397	35.712484500	1.643917326	6.741821397	13.513021020	24.655823330
6.797082228	35.772524300	1.640587265	6.797082228	13.512452110	24.655824700
6.852343059	35.831388590	1.639629849	6.852343059	13.512419280	24.655744140
6.907603890	35.897247120	1.643517177	6.907603890	13.514020590	24.655659760
6.962864721	35.953474770	1.639558706	6.962864721	13.514522800	24.655758110
7.018125553	35.978675210	1.634257543	7.018125553	13.515218060	24.655774780
7.073386384	35.992726680	1.630816926	7.073386384	13.513508220	24.655769710
7.128647215	35.986238540	1.629135017	7.128647215	13.512873350	24.655711220
7.183908046	36.023972600	1.629152550	7.183908046	13.513103400	24.655771840
7.239168877	36.128720490	1.625038366	7.239168877	13.514676070	24.655652760
7.294429708	36.220283610	1.620176101	7.294429708	13.515312320	24.655737160
7.349690539	36.241131340	1.626772868	7.349690539	13.514239110	24.655494410
7.404951370	36.279019360	1.626472887	7.404951370	13.514031690	24.655891880
7.460212202	36.307670710	1.622610469	7.460212202	13.513533520	24.655601570
7.515473033	36.391427710	1.620698297	7.515473033	13.516315470	24.655604760
7.570733864	36.438222070	1.621618900	7.570733864	13.514697630	24.655722840
7.625994695	36.477665370	1.622923965	7.625994695	13.515404890	24.655813290
7.681255526	36.505513170	1.622211430	7.681255526	13.514976050	24.655787600
7.736516357	36.539633050	1.619328885	7.736516357	13.514326040	24.655612900
7.791777188	36.542190740	1.614968491	7.791777188	13.513219990	24.655859780
7.847038019	36.531288530	1.618447363	7.847038019	13.513562010	24.655697410
7.902298851	36.525892860	1.618154858	7.902298851	13.511298020	24.656110450
7.957559682	36.547774990	1.617955054	7.957559682	13.514161550	24.655924280
8.012820513	36.599130440	1.616566030	8.012820513	13.512572190	24.656049400
8.068081344	36.644294560	1.615697682	8.068081344	13.512996240	24.655802130
8.123342175	36.647437950	1.617149676	8.123342175	13.513302750	24.656013970
8.178603006	36.706707940	1.615751011	8.178603006	13.512481130	24.655921310
8.233863837	36.744348030	1.613801988	8.233863837	13.513034760	24.655933930
8.289124668	36.778134570	1.614421353	8.289124668	13.513861260	24.656000920
8.344385500	36.833301110	1.612957628	8.344385500	13.513246670	24.656004330
8.399646331	36.873884250	1.611162272	8.399646331	13.514762520	24.655777730
8.454907162	36.911522600	1.612472247	8.454907162	13.514188700	24.655826660
8.510167993	36.970443590	1.607444491	8.510167993	13.514954070	24.655961900
8.565428824	37.057958440	1.602959763	8.565428824	13.515941280	24.655802910
8.620689655	37.114139570	1.603313521	8.620689655	13.516219290	24.655643910
8.675950486	37.179373650	1.600035142	8.675950486	13.516119510	24.655535280
8.731211317	37.257753290	1.585481277	8.731211317	13.515461720	24.655520550
8.786472149	37.390194800	1.561764186	8.786472149	13.517500080	24.655240760
8.841732980	37.306517390	1.535949445	8.841732980	13.515506050	24.655198150
8.896993811	37.340021030	1.523490212	8.896993811	13.516264670	24.655549310
8.952254642	37.404742270	1.496042384	8.952254642	13.516496770	24.655434400
9.007515473	37.488807770	1.489689184	9.007515473	13.516972560	24.655283130
9.062776304	37.547830620	1.481795032	9.062776304	13.516762130	24.655085660
9.118037135	37.620125070	1.477987491	9.118037135	13.517062590	24.655369790
9.173297966	37.696270250	1.480416735	9.173297966	13.515239100	24.655479590
9.228558798	37.754841930	1.478586060	9.228558798	13.516870350	24.655606970
9.283819629	37.761264530	1.480263534	9.283819629	13.514547110	24.655412230
9.339080460	37.806448520	1.477846901	9.339080460	13.515059700	24.655491140
9.394341291	37.861932370	1.472531883	9.394341291	13.515541800	24.655313360
9.449602122	37.942328920	1.471872360	9.449602122	13.515926760	24.655211840
9.504862953	38.003123450	1.467137158	9.504862953	13.515694610	24.655162820
9.560123784	38.041115310	1.455322162	9.560123784	13.517113440	24.655028810
9.615384615	38.121525350	1.447829986	9.615384615	13.514252920	24.655004610
9.670645447	38.155335390	1.437772012	9.670645447	13.515472450	24.655281530
9.725906278	38.195187840	1.453858790	9.725906278	13.514924860	24.654982630
9.781167109	38.224813240	1.457248666	9.781167109	13.515051910	24.655289190
9.836427940	38.311915030	1.459913157	9.836427940	13.516506030	24.655165100
9.891688771	38.360110620	1.468774417	9.891688771	13.516213050	24.655425170
9.946949602	38.391323760	1.469174403	9.946949602	13.515507350	24.655478070
10.002210430	38.429601560	1.469825795	10.002210430	13.516175220	24.655654830
10.057471260	38.491346750	1.475020216	10.057471260	13.516784990	24.655846110
10.112732100	38.519585720	1.475561562	10.112732100	13.517446040	24.655723380
10.167992930	38.542639970	1.467626649	10.167992930	13.517119900	24.655887960
10.223253760	38.552487030	1.466835263	10.223253760	13.514528350	24.655880420
10.278514590	38.556173250	1.464912048	10.278514590	13.514224550	24.655942500
10.333775420	38.585553320	1.461865103	10.333775420	13.514984710	24.655819950
10.389036250	38.633733680	1.455402960	10.389036250	13.515267280	24.655912860
10.444297080	38.710178510	1.455324844	10.444297080	13.514694190	24.655856070
10.499557910	38.737770870	1.458575347	10.499557910	13.516287700	24.655878610
10.554818740	38.790279270	1.457812122	10.554818740	13.513911350	24.655852520
10.610079580	38.819229530	1.455869875	10.610079580	13.514186320	24.655941330
10.665340410	38.880595620	1.450460315	10.665340410	13.513978750	24.655937980
10.720601240	38.877991370	1.453176124	10.720601240	13.514958900	24.655671280
10.775862070	38.914575000	1.455324000	10.775862070	13.514099170	24.655744340
10.831122900	38.949790050	1.453243743	10.831122900	13.514050250	24.655550490
10.886383730	38.966093520	1.451708411	10.886383730	13.515331580	24.655844070
10.941644560	38.966514780	1.452734633	10.941644560	13.513828820	24.655683040
10.996905390	38.985747000	1.448304099	10.996905390	13.515253240	24.655692050
11.052166220	39.062774120	1.448407884	11.052166220	13.514439610	24.655722420
11.107427060	39.092484160	1.448886244	11.107427060	13.514207370	24.655785570
11.162687890	39.142932830	1.445752878	11.162687890	13.512771590	24.656197420
11.217948720	39.166157270	1.440757002	11.217948720	13.514866790	24.655858710
11.273209550	39.193108570	1.430345775	11.273209550	13.513002440	24.655718150
11.328470380	39.250816870	1.439896033	11.328470380	13.515518680	24.655794260
11.383731210	39.272604270	1.434801025	11.383731210	13.513830220	24.655579600
11.438992040	39.277926670	1.435481881	11.438992040	13.512522780	24.655673890
11.494252870	39.327915830	1.439759248	11.494252870	13.514021650	24.655483490
11.549513700	39.342855040	1.435574833	11.549513700	13.514502570	24.655589840
11.604774540	39.404895050	1.436503002	11.604774540	13.513453440	24.655404040
11.660035370	39.453498310	1.438032265	11.660035370	13.513334230	24.655914590
11.715296200	39.485320400	1.439485249	11.715296200	13.514302140	24.655759080
11.770557030	39.510772830	1.440188110	11.770557030	13.514172440	24.655986580
11.825817860	39.513491450	1.437675080	11.825817860	13.514471960	24.655618110
11.881078690	39.539038710	1.434798003	11.881078690	13.516676220	24.656039760
11.936339520	39.578644060	1.431623431	11.936339520	13.513550020	24.656135800
11.991600350	39.603080340	1.418674667	11.991600350	13.514540500	24.656044840
12.046861180	39.623785170	1.412302329	12.046861180	13.515159180	24.655983640
12.102122020	39.650215910	1.417723434	12.102122020	13.515905720	24.655874360
12.157382850	39.675120110	1.424154922	12.157382850	13.518458900	24.656045030
12.212643680	39.704734690	1.431831270	12.212643680	13.518295340	24.656028910
12.267904510	39.714965920	1.429703416	12.267904510	13.517858780	24.655699930
12.323165340	39.731385110	1.427326688	12.323165340	13.518276580	24.656315410
12.378426170	39.741396380	1.426464371	12.378426170	13.516891350	24.657105990
12.433687000	39.752738640	1.423596201	12.433687000	13.519705520	24.656934780
12.488947830	39.801233590	1.420536979	12.488947830	13.520562580	24.657791540
12.544208660	39.827496330	1.427754280	12.544208660	13.521854050	24.657785150
12.599469500	39.845785560	1.429202499	12.599469500	13.519303640	24.658112100
12.654730330	39.847038830	1.420734570	12.654730330	13.520457000	24.658848330
12.709991160	39.824385390	1.430429763	12.709991160	13.520905710	24.659866640
12.765251990	39.832390470	1.430952805	12.765251990	13.523821910	24.660068640
12.820512820	39.836624280	1.432262763	12.820512820	13.528857070	24.660340490
12.875773650	39.887816280	1.431191282	12.875773650	13.528713380	24.659031760
12.931034480	39.967606370	1.432617548	12.931034480	13.530485010	24.658506110
12.986295310	39.976671400	1.436805070	12.986295310	13.523919810	24.658119370
13.041556150	40.017989990	1.437033252	13.041556150	13.522263290	24.657283440
13.096816980	40.061871270	1.432983094	13.096816980	13.522849030	24.657198890
13.152077810	40.076045650	1.430406451	13.152077810	13.517960640	24.656719290
13.207338640	40.117318720	1.428953795	13.207338640	13.516530230	24.656236830
13.262599470	40.203799380	1.422915951	13.262599470	13.518182630	24.656219230
13.317860300	40.260362250	1.419263981	13.317860300	13.519116560	24.656177970
13.373121130	40.286502850	1.422286308	13.373121130	13.515958940	24.656272190
13.428381960	40.331637430	1.417764054	13.428381960	13.515885860	24.656377020
13.483642790	40.419173830	1.413724322	13.483642790	13.516019550	24.656574980
13.538903630	40.457970690	1.420978658	13.538903630	13.517302740	24.656444140
13.594164460	40.535380590	1.420644651	13.594164460	13.520739930	24.656825010
13.649425290	40.543659180	1.420354369	13.649425290	13.518179680	24.657230120
13.704686120	40.628845700	1.418693271	13.704686120	13.522449610	24.657157310
13.759946950	40.660265170	1.417622630	13.759946950	13.519952840	24.657161730
13.815207780	40.682346520	1.416920167	13.815207780	13.518548610	24.657004470
13.870468610	40.704230600	1.413067013	13.870468610	13.518305500	24.656679220
13.925729440	40.707235450	1.398604266	13.925729440	13.517988240	24.656130200
13.980990270	40.730717900	1.377270629	13.980990270	13.516433620	24.656302570
14.036251110	40.731266920	1.373787574	14.036251110	13.515450610	24.656042170
14.091511940	40.732572070	1.394528345	14.091511940	13.517420810	24.655867910
14.146772770	40.737213420	1.407236159	14.146772770	13.515963680	24.655768920
14.202033600	40.725476550	1.405878426	14.202033600	13.514049150	24.655581960
14.257294430	40.743047090	1.399851507	14.257294430	13.515885530	24.655708640
14.312555260	40.765202200	1.409206229	14.312555260	13.516606400	24.655519950
14.367816090	40.790045850	1.409043986	14.367816090	13.517376710	24.655543330
14.423076920	40.822318590	1.404682634	14.423076920	13.516794510	24.655772860
14.478337750	40.838990400	1.405460091	14.478337750	13.515105000	24.655580250
14.533598590	40.851096850	1.388067848	14.533598590	13.512881040	24.655580590
14.588859420	40.849608720	1.391218096	14.588859420	13.511627550	24.656129020
14.644120250	40.850312840	1.399556066	14.644120250	13.512826640	24.655949100
14.699381080	40.842624120	1.400985950	14.699381080	13.512502220	24.655697420
14.754641910	40.851687540	1.394500279	14.754641910	13.511225020	24.656096650
14.809902740	40.857743710	1.401765176	14.809902740	13.513394510	24.656105310
14.865163570	40.869247060	1.400021668	14.865163570	13.513896450	24.656252170
14.920424400	40.874833550	1.398088343	14.920424400	13.516039970	24.656170990
14.975685230	40.868686170	1.409736707	14.975685230	13.517280720	24.656540640
15.030946070	40.865057750	1.407300126	15.030946070	13.515909890	24.656384860
15.086206900	40.869265650	1.403152245	15.086206900	13.514404360	24.656947220
15.141467730	40.845284420	1.413401689	15.141467730	13.513168070	24.657522860
15.196728560	40.843602850	1.412557953	15.196728560	13.513368760	24.657209350
15.251989390	40.837799900	1.407616741	15.251989390	13.513648370	24.657812000
15.307250220	40.860336020	1.405023097	15.307250220	13.516003980	24.657669570
15.362511050	40.865244680	1.401856610	15.362511050	13.512861440	24.658091660
15.417771880	40.849513560	1.405612205	15.417771880	13.511934260	24.657859430
15.473032710	40.853039360	1.404865721	15.473032710	13.513897760	24.657737730
15.528293550	40.842959430	1.406275197	15.528293550	13.513939120	24.657657240
15.583554380	40.849585530	1.406360598	15.583554380	13.512839810	24.658264790
15.638815210	40.840320960	1.407012963	15.638815210	13.513972220	24.658063290
15.694076040	40.854160740	1.406662341	15.694076040	13.512892290	24.657903120
15.749336870	40.850706510	1.408475891	15.749336870	13.511221040	24.657805940
15.804597700	40.856192640	1.408655920	15.804597700	13.510250880	24.657828760
15.859858530	40.849832340	1.401626662	15.859858530	13.510307750	24.658060410
15.915119360	40.855169830	1.404813203	15.915119360	13.505803960	24.658099640
15.970380190	40.848516630	1.405455904	15.970380190	13.509746860	24.657781770
16.025641030	40.836421970	1.402334444	16.025641030	13.510267010	24.657355410
16.080901860	40.844443930	1.401387377	16.080901860	13.512777470	24.657007430
16.136162690	40.857837830	1.400008005	16.136162690	13.513723980	24.657241410
16.191423520	40.861247770	1.405653966	16.191423520	13.511626320	24.657160660
16.246684350	40.854266030	1.405875253	16.246684350	13.513999150	24.657007100
16.301945180	40.862245120	1.409451621	16.301945180	13.513102960	24.656951670
16.357206010	40.863010500	1.411111694	16.357206010	13.513459330	24.656925080
16.412466840	40.877956930	1.411035692	16.412466840	13.514685060	24.656914620
16.467727670	40.945010550	1.411319286	16.467727670	13.516058840	24.656862930
16.522988510	40.952793900	1.412698753	16.522988510	13.513971480	24.656989310
16.578249340	40.946882670	1.413330974	16.578249340	13.516240510	24.656912250
16.633510170	40.951108070	1.409013650	16.633510170	13.515204270	24.656655190
16.688771000	40.970954280	1.410972772	16.688771000	13.514770420	24.656734640
16.744031830	40.991722840	1.409725563	16.744031830	13.516231610	24.656653400
16.799292660	40.972952400	1.409343849	16.799292660	13.513991360	24.656792260
16.854553490	40.963121570	1.410123633	16.854553490	13.515107270	24.656611910
16.909814320	40.969797210	1.403824480	16.909814320	13.515056670	24.656845500
16.965075150	40.969283050	1.408607053	16.965075150	13.514170420	24.657612280
17.020335990	40.945981160	1.405004703	17.020335990	13.514508870	24.657369900
17.075596820	40.952811120	1.405515816	17.075596820	13.514828670	24.657261980
17.130857650	40.959816170	1.399807357	17.130857650	13.512493390	24.657779670
17.186118480	40.974608390	1.407335924	17.186118480	13.512974210	24.657761030
17.241379310	40.960878150	1.404522461	17.241379310	13.513971100	24.657762510
17.296640140	41.008753670	1.402726299	17.296640140	13.513839080	24.658160110
17.351900970	41.000617800	1.405542251	17.351900970	13.512342290	24.658596600
17.407161800	41.013652140	1.402288561	17.407161800	13.508168870	24.659014380
17.462422630	41.031207480	1.397052473	17.462422630	13.513190580	24.658835860
17.517683470	41.036623780	1.400937654	17.517683470	13.513660770	24.659260200
17.572944300	41.054555360	1.401696594	17.572944300	13.510002380	24.659535990
17.628205130	41.072472880	1.396740213	17.628205130	13.513518890	24.659011540
17.683465960	41.094720950	1.388973261	17.683465960	13.517833620	24.658484000
17.738726790	41.135621660	1.397480492	17.738726790	13.516509900	24.657958360
17.793987620	41.142151710	1.397899220	17.793987620	13.516578630	24.657702260
17.849248450	41.131458250	1.397860926	17.849248450	13.516657120	24.657696680
17.904509280	41.140170320	1.394421882	17.904509280	13.515938790	24.657756330
17.959770110	41.147465880	1.395976658	17.959770110	13.516572970	24.658249900
18.015030950	41.146630450	1.392465318	18.015030950	13.520175900	24.657962370
18.070291780	41.166277240	1.394999665	18.070291780	13.520626800	24.657665740
18.125552610	41.189056110	1.398632977	18.125552610	13.514762710	24.657702730
18.180813440	41.168472800	1.398761383	18.180813440	13.516422300	24.657297910
18.236074270	41.169290320	1.389136156	18.236074270	13.516588870	24.656813920
18.291335100	41.164292400	1.397080335	18.291335100	13.519264070	24.656913660
18.346595930	41.164698490	1.401601812	18.346595930	13.518744490	24.657031670
18.401856760	41.174479510	1.399187131	18.401856760	13.520695130	24.656808320
18.457117600	41.189399380	1.400472028	18.457117600	13.519590610	24.656881820
18.512378430	41.232660670	1.391275799	18.512378430	13.520613920	24.656483670
18.567639260	41.249141440	1.396845040	18.567639260	13.517136780	24.656620110
18.622900090	41.260547490	1.398983750	18.622900090	13.520386800	24.656463850
18.678160920	41.267549280	1.398460923	18.678160920	13.518108250	24.656402970
18.733421750	41.283621730	1.398023841	18.733421750	13.519724530	24.656139000
18.788682580	41.302907840	1.402052252	18.788682580	13.519892200	24.656417950
18.843943410	41.324007510	1.402900628	18.843943410	13.521924570	24.656142510
18.899204240	41.330879080	1.401630924	18.899204240	13.522639340	24.655910670
18.954465080	41.354505970	1.404038004	18.954465080	13.521454700	24.656252220
19.009725910	41.363202860	1.404131035	19.009725910	13.515930470	24.656116960
19.064986740	41.333379840	1.396894794	19.064986740	13.518080110	24.656039500
19.120247570	41.378819170	1.401801205	19.120247570	13.515758750	24.656164960
19.175508400	41.378039070	1.399562176	19.175508400	13.515120490	24.655800890
19.230769230	41.372414320	1.397857793	19.230769230	13.516276550	24.656100480
19.286030060	41.393072870	1.398183084	19.286030060	13.518477200	24.656348610
19.341290890	41.415550250	1.394496431	19.341290890	13.520903350	24.656027920
19.396551720	41.436439650	1.400984785	19.396551720	13.520388470	24.655963430
19.451812560	41.414308350	1.403790091	19.451812560	13.518041390	24.656288500
19.507073390	41.420477490	1.405391417	19.507073390	13.519879010	24.656183550
19.562334220	41.426267150	1.405889893	19.562334220	13.519340350	24.656089200
19.617595050	41.417685660	1.407758512	19.617595050	13.517713180	24.656041190
19.672855880	41.422211450	1.409061112	19.672855880	13.518199270	24.655951270
19.728116710	41.461597060	1.406582806	19.728116710	13.518248430	24.656360820
19.783377540	41.488423150	1.408926569	19.783377540	13.519935980	24.656345030
19.838638370	41.487979090	1.406428663	19.838638370	13.518501970	24.656409810
19.893899200	41.491837560	1.403984542	19.893899200	13.519936360	24.656753590
19.949160040	41.495737730	1.405429911	19.949160040	13.526928840	24.656918070
20.004420870	41.497138180	1.403759882	20.004420870	13.526448290	24.656855440
20.059681700	41.511947500	1.402614260	20.059681700	13.531348720	24.657185470
20.114942530	41.533070440	1.402284932	20.114942530	13.538249520	24.657444710
20.170203360	41.538569960	1.403507202	20.170203360	13.540822810	24.657906420
20.225464190	41.512222210	1.405336849	20.225464190	13.546795780	24.658487840
20.280725020	41.497075890	1.403692570	20.280725020	13.554482350	24.658639740
20.335985850	41.493105430	1.407699784	20.335985850	13.549741980	24.658213860
20.391246680	41.477543360	1.404978644	20.391246680	13.539144310	24.657998780
20.446507520	41.493146950	1.403301268	20.446507520	13.541735380	24.657760590
20.501768350	41.502680710	1.405523550	20.501768350	13.536326660	24.658200250
20.557029180	41.509609550	1.405610627	20.557029180	13.535231610	24.657591960
20.612290010	41.507329050	1.406338149	20.612290010	13.521743670	24.657123750
20.667550840	41.506231450	1.402343648	20.667550840	13.517040280	24.656789310
20.722811670	41.506167180	1.401200341	20.722811670	13.519337410	24.656938280
20.778072500	41.507597210	1.401391508	20.778072500	13.517483460	24.656469660
20.833333330	41.496670970	1.398440850	20.833333330	13.516496970	24.656867330
20.888594160	41.489827560	1.392710568	20.888594160	13.517764630	24.657133790
20.943855000	41.501466680	1.392218614	20.943855000	13.519205300	24.656556190
20.999115830	41.497550150	1.392184837	20.999115830	13.518102970	24.656790010
21.054376660	41.492536450	1.396835128	21.054376660	13.518769150	24.656873400
21.109637490	41.485885760	1.396221317	21.109637490	13.514511470	24.657012710
21.164898320	41.491327370	1.396863571	21.164898320	13.515313370	24.656765900
21.220159150	41.490172190	1.398636274	21.220159150	13.512705920	24.657039520
21.275419980	41.484089540	1.399163930	21.275419980	13.510184190	24.656919500
21.330680810	41.480300910	1.398143013	21.330680810	13.510517100	24.656788120
