GMfas1			EXT		
11.77055703	27.7076531	1.355292409	11.77055703	12.6495331	23.90582652
11.82581786	27.74595193	1.35361422	11.82581786	12.64984409	23.9056719
11.88107869	27.79866115	1.348943869	11.88107869	12.64964454	23.90576012
11.93633952	27.81677277	1.344306676	11.93633952	12.64983628	23.90588027
11.99160035	27.82374784	1.345496321	11.99160035	12.64914168	23.90595344
12.04686118	27.83124118	1.343667124	12.04686118	12.64768865	23.90648332
12.10212202	27.84820721	1.349196955	12.10212202	12.64916265	23.9061252
12.15738285	27.85534818	1.349152878	12.15738285	12.64884459	23.90601567
12.21264368	27.86997522	1.3455626	12.21264368	12.64978759	23.90602554
12.26790451	27.92264567	1.342902755	12.26790451	12.64899254	23.90598967
12.32316534	27.9242896	1.339222293	12.32316534	12.64913213	23.90587867
12.37842617	27.96715095	1.331782441	12.37842617	12.65069251	23.9057944
12.433687	28.02133166	1.325469887	12.433687	12.65032937	23.90586254
12.48894783	28.11388743	1.312642049	12.48894783	12.6506198	23.90570255
12.54420866	28.14045997	1.32326769	12.54420866	12.65061978	23.90582909
12.5994695	28.19133328	1.324296755	12.5994695	12.6497809	23.90594126
12.65473033	28.16628463	1.324451409	12.65473033	12.64964557	23.90591011
12.70999116	28.15868966	1.329065915	12.70999116	12.64910108	23.90584643
12.76525199	28.12758209	1.325695988	12.76525199	12.64822705	23.90601288
12.82051282	28.15718236	1.32860057	12.82051282	12.64948928	23.90594105
12.87577365	28.21467501	1.319700501	12.87577365	12.64992484	23.90576931
12.93103448	28.20103845	1.320379536	12.93103448	12.64902664	23.90580019
12.98629531	28.2054763	1.324721562	12.98629531	12.64807629	23.90596114
13.04155615	28.22876272	1.326534515	13.04155615	12.64825856	23.90603437
13.09681698	28.26935131	1.329336624	13.09681698	12.64909714	23.90596948
13.15207781	28.32651184	1.318057968	13.15207781	12.64912362	23.90585735
13.20733864	28.35015327	1.312704071	13.20733864	12.64921259	23.90598825
13.26259947	28.35792844	1.310564027	13.26259947	12.64913994	23.90583846
13.3178603	28.33989993	1.301240707	13.3178603	12.64841858	23.9059625
13.37312113	28.3651675	1.306115012	13.37312113	12.64860805	23.90595222
13.42838196	28.36538372	1.3057232	13.42838196	12.6483839	23.90598911
13.48364279	28.37334205	1.312971928	13.48364279	12.64793694	23.90601063
13.53890363	28.38694162	1.321024109	13.53890363	12.64831336	23.90588708
13.59416446	28.42331846	1.315732784	13.59416446	12.64820064	23.90602144
13.64942529	28.45471503	1.31912544	13.64942529	12.64740872	23.90611372
13.70468612	28.45817785	1.315937974	13.70468612	12.64725738	23.90629779
13.75994695	28.47646496	1.319695718	13.75994695	12.64683759	23.9059901
13.81520778	28.56473447	1.314409694	13.81520778	12.64943921	23.90580085
13.87046861	28.63847921	1.315559419	13.87046861	12.64849984	23.90579391
13.92572944	28.6000073	1.314096851	13.92572944	12.64669863	23.90599701
13.98099027	28.57100178	1.308486882	13.98099027	12.64444695	23.90619783
14.03625111	28.53030659	1.292632446	14.03625111	12.64303205	23.90647811
14.09151194	28.55564873	1.296959208	14.09151194	12.64360097	23.90627277
14.14677277	28.58003466	1.308120155	14.14677277	12.64441984	23.90668213
14.2020336	28.59623294	1.306914819	14.2020336	12.64599667	23.90635202
14.25729443	28.60197566	1.300039131	14.25729443	12.64696121	23.90620326
14.31255526	28.58890955	1.296860098	14.31255526	12.64565466	23.90662393
14.36781609	28.57562516	1.294171528	14.36781609	12.64433138	23.90624438
14.42307692	28.57031927	1.297600518	14.42307692	12.64326382	23.90619667
14.47833775	28.58345064	1.308147106	14.47833775	12.64199683	23.90621741
14.53359859	28.59333327	1.311685581	14.53359859	12.64310787	23.90643989
14.58885942	28.60299482	1.311026072	14.58885942	12.64506951	23.90627222
14.64412025	28.57772499	1.308369517	14.64412025	12.64578337	23.90620823
14.69938108	28.58365091	1.305816463	14.69938108	12.64596802	23.90594501
14.75464191	28.5849853	1.301308772	14.75464191	12.64473294	23.90583775
14.80990274	28.58484251	1.290574047	14.80990274	12.64586036	23.90592399
14.86516357	28.58049572	1.275117307	14.86516357	12.64673511	23.90587107
14.9204244	28.60122063	1.293602611	14.9204244	12.64650631	23.90652205
14.97568523	28.60097452	1.297335439	14.97568523	12.64845245	23.90599699
15.03094607	28.74192681	1.242625295	15.03094607	12.64759532	23.90609806
15.0862069	28.78889473	1.217109931	15.0862069	12.64824101	23.90564939
15.14146773	28.81370907	1.210170796	15.14146773	12.64952713	23.90579517
15.19672856	28.7982692	1.199539713	15.19672856	12.64894169	23.90565524
15.25198939	28.78501109	1.194945973	15.25198939	12.64897971	23.90578579
15.30725022	28.80744882	1.19792516	15.30725022	12.64779722	23.9058978
15.36251105	28.79534997	1.19317246	15.36251105	12.64807077	23.9057859
15.41777188	28.81499158	1.194486976	15.41777188	12.64817626	23.90606597
15.47303271	28.84849623	1.201239945	15.47303271	12.64916652	23.90557857
15.52829355	28.82397007	1.19907106	15.52829355	12.65043933	23.90554726
15.58355438	28.84494039	1.20102791	15.58355438	12.65010681	23.90578138
15.63881521	28.81971619	1.197270338	15.63881521	12.64842041	23.90579042
15.69407604	28.83039922	1.19902214	15.69407604	12.64892207	23.90557433
15.74933687	28.81082242	1.193732651	15.74933687	12.64514593	23.90566353
15.8045977	28.78494698	1.189256354	15.8045977	12.64420435	23.90594936
15.85985853	28.79271883	1.189108568	15.85985853	12.64176825	23.90624723
15.91511936	28.77181305	1.186228142	15.91511936	12.64110992	23.90629131
15.97038019	28.77613559	1.181910254	15.97038019	12.64202794	23.90597605
16.02564103	28.79164695	1.186215214	16.02564103	12.64395895	23.90623339
16.08090186	28.80564523	1.196263846	16.08090186	12.64615099	23.90589997
16.13616269	28.79465629	1.190379166	16.13616269	12.64530531	23.90592323
16.19142352	28.79334308	1.187752278	16.19142352	12.64533903	23.90606426
16.24668435	28.80432314	1.184709858	16.24668435	12.64611549	23.90587019
16.30194518	28.80488758	1.181794376	16.30194518	12.64631477	23.90563186
16.35720601	28.81712463	1.19380355	16.35720601	12.64708248	23.90557755
16.41246684	28.81324266	1.197352893	16.41246684	12.6469488	23.90558729
16.46772767	28.82917219	1.198734068	16.46772767	12.64808126	23.90565678
16.52298851	28.8236614	1.198335597	16.52298851	12.64747348	23.90566484
16.57824934	28.79691206	1.194890475	16.57824934	12.6446942	23.90558685
16.63351017	28.79166315	1.193953341	16.63351017	12.64374783	23.90561337
16.688771	28.79826324	1.195580948	16.688771	12.64530011	23.90567376
16.74403183	28.802103	1.194235858	16.74403183	12.6445104	23.90564425
16.79929266	28.801723	1.194730835	16.79929266	12.64506751	23.90550057
16.85455349	28.79434348	1.193117585	16.85455349	12.64579556	23.90548297
16.90981432	28.81011047	1.195973899	16.90981432	12.64589276	23.90550113
16.96507515	28.86128386	1.187170939	16.96507515	12.64978921	23.90535112
17.02033599	28.91817752	1.185147444	17.02033599	12.6500314	23.90536672
17.07559682	28.9539404	1.18707859	17.07559682	12.65061192	23.90538396
17.13085765	28.92395179	1.184143684	17.13085765	12.64976679	23.90562507
17.18611848	28.93398313	1.184990974	17.18611848	12.6497177	23.90572925
17.24137931	28.94988039	1.18694444	17.24137931	12.64982005	23.90568023
17.29664014	28.94799225	1.192660242	17.29664014	12.65022654	23.90576102
17.35190097	28.94942345	1.1932314	17.35190097	12.64977443	23.9055675
17.4071618	28.94422944	1.194652346	17.4071618	12.65071122	23.90569277
17.46242263	28.93602263	1.195351634	17.46242263	12.64996917	23.90576478
17.51768347	28.91936481	1.190279771	17.51768347	12.65005063	23.90568294
17.5729443	28.92473489	1.189863846	17.5729443	12.64878401	23.90601023
17.62820513	28.94306835	1.193102824	17.62820513	12.64971053	23.90612579
17.68346596	28.93048711	1.193515935	17.68346596	12.64927171	23.90594221
17.73872679	28.92043661	1.190187008	17.73872679	12.6482682	23.90606554
17.79398762	28.92209903	1.189714666	17.79398762	12.64822278	23.90609823
17.84924845	28.91201298	1.19221748	17.84924845	12.64766282	23.90613625
17.90450928	28.90867995	1.190208843	17.90450928	12.64733707	23.90592914
17.95977011	28.91595974	1.191203004	17.95977011	12.64772382	23.90624575
18.01503095	28.93588669	1.191889699	18.01503095	12.64838745	23.90608536
18.07029178	28.94093526	1.191675729	18.07029178	12.64708173	23.90623603
18.12555261	28.9381702	1.190581567	18.12555261	12.64754305	23.90619752
18.18081344	28.94198879	1.189777289	18.18081344	12.64905444	23.90619619
18.23607427	28.98256317	1.184820824	18.23607427	12.64978532	23.90603936
18.2913351	28.99832251	1.185878247	18.2913351	12.65019972	23.90593513
18.34659593	29.02094829	1.187015042	18.34659593	12.64926151	23.90587561
18.40185676	29.01143186	1.186926226	18.40185676	12.64820803	23.90589851
18.4571176	29.01134926	1.188484314	18.4571176	12.64925508	23.9058563
18.51237843	29.01914215	1.189606439	18.51237843	12.64759993	23.90601449
18.56763926	29.01022105	1.189332313	18.56763926	12.64671421	23.90605286
18.62290009	29.02454439	1.189230086	18.62290009	12.64752776	23.90595732
18.67816092	29.02260017	1.189193508	18.67816092	12.64608033	23.90598998
18.73342175	29.01946608	1.188290168	18.73342175	12.64620524	23.90613252
18.78868258	29.0181834	1.188479944	18.78868258	12.64407902	23.90636646
18.84394341	29.01473296	1.191155599	18.84394341	12.64165705	23.90640743
18.89920424	28.99888964	1.186631543	18.89920424	12.64236323	23.90630959
18.95446508	29.01447933	1.187330185	18.95446508	12.64437424	23.90610956
19.00972591	29.03226743	1.191052446	19.00972591	12.64717937	23.90584891
19.06498674	29.08823563	1.183906745	19.06498674	12.64831711	23.9058531
19.12024757	29.10745934	1.178553178	19.12024757	12.64832792	23.90576698
19.1755084	29.10887834	1.169468097	19.1755084	12.64750825	23.90593076
19.23076923	29.12591561	1.166873384	19.23076923	12.64793985	23.90601447
19.28603006	29.12227755	1.171657368	19.28603006	12.64652104	23.90613985
19.34129089	29.12747743	1.177280604	19.34129089	12.64816391	23.90601418
19.39655172	29.13832048	1.179895766	19.39655172	12.64722921	23.90609631
19.45181256	29.13391201	1.179377447	19.45181256	12.64591967	23.90610805
19.50707339	29.12211101	1.166365612	19.50707339	12.64670548	23.90608048
19.56233422	29.11934045	1.171784519	19.56233422	12.64509785	23.90634304
19.61759505	29.12341144	1.181597745	19.61759505	12.64527665	23.90636476
19.67285588	29.1496747	1.184132978	19.67285588	12.64646891	23.90621671
19.72811671	29.13681394	1.184947528	19.72811671	12.64638227	23.90614211
19.78337754	29.12930675	1.18070867	19.78337754	12.64594693	23.90622341
19.83863837	29.13187591	1.18031948	19.83863837	12.64498697	23.90621397
19.8938992	29.14081117	1.180304288	19.8938992	12.64591639	23.90614193
19.94916004	29.14809961	1.179819533	19.94916004	12.64679881	23.90614743
20.00442087	29.17945701	1.182199617	20.00442087	12.64863265	23.90605812
20.0596817	29.16598197	1.179468279	20.0596817	12.64882761	23.90570037
20.11494253	29.21726894	1.164298187	20.11494253	12.64873334	23.90580702
20.17020336	29.25879154	1.17124384	20.17020336	12.65128041	23.905632
20.22546419	29.30051765	1.164087117	20.22546419	12.65316513	23.9055884
20.28072502	29.37445605	1.176821053	20.28072502	12.65358954	23.90543118
20.33598585	29.35734952	1.177757478	20.33598585	12.65023122	23.9058675
20.39124668	29.35766123	1.178859331	20.39124668	12.6499876	23.90554416
20.44650752	29.35562774	1.176847306	20.44650752	12.64962298	23.90576457
20.50176835	29.35251909	1.176384886	20.50176835	12.64951583	23.90600285
20.55702918	29.35067575	1.17528309	20.55702918	12.64827958	23.90603224
20.61229001	29.35371023	1.176555084	20.61229001	12.64847517	23.90602653
20.66755084	29.34590898	1.175590333	20.66755084	12.64739961	23.90615111
20.72281167	29.34497877	1.175348996	20.72281167	12.64529729	23.9061302
20.7780725	29.33748038	1.174453128	20.7780725	12.64389759	23.90628308
20.83333333	29.34149036	1.176680002	20.83333333	12.64486995	23.90604521
20.88859416	29.35243694	1.177813238	20.88859416	12.64403621	23.90609828
20.943855	29.35336205	1.176716482	20.943855	12.64681366	23.90593203
20.99911583	29.3535333	1.177221132	20.99911583	12.64560942	23.90604921
21.05437666	29.35556239	1.17566037	21.05437666	12.64483619	23.90590872
21.10963749	29.3439722	1.170435067	21.10963749	12.64426966	23.90597791
21.16489832	29.34206668	1.169389708	21.16489832	12.64405027	23.90608205
21.22015915	29.34928261	1.173374249	21.22015915	12.64499671	23.9060401
21.27541998	29.35852334	1.1694363	21.27541998	12.64581187	23.90598492
21.33068081	29.36468149	1.17204549	21.33068081	12.6452055	23.90592656
21.38594164	29.37482963	1.176077061	21.38594164	12.64764697	23.90598051
