Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_R	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_L	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_R	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_L	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
0	16.8414529011976	15.8056053079308	9.45394312625587	7.58526894074998	12.1468310739626	11.0697095398604	22.473486448148	20.0914818429349	12.7845610671154	-5.62041186005314	12.6815497823405	27.6416045905424	15.8358914482498	20.9317691355116	13.1748701365733	12.6620709008459	22.2216060964619	9.43176149141425	11.7880096096592	13.3396664985077	9.67857971178597	16.2547377083746	23.7802343651229	2.07916439384292	8.09716530012849	9.5539950536085	9.42359207877649	11.4786223785077	8.45589006490417	6.92660326551174	17.1603393753766	12.1983801706622	17.1459285493322	15.5520074073198	10.1225553604265	14.830137179078	15.0051189027237	11.8363544582	25.9930328759912	13.0449549798063	17.7545255750629	NaN	7.93480448521717	15.2845311630487	7.12367475593555	11.8789549361013	13.0719636878522	18.0992260025508	16.8395924498621	2.20641932262146	14.9649096598561	17.4035887147376	13.4859731532907	4.17378723066429	13.3042709364693	21.7128213839148	6.40756001286729	10.3819398172986	16.0957616572947	18.2735769524102	26.7213215108725	21.5196239543573	15.7892909726826	NaN	10.2205798801736	32.8590001030114	25.2552408281392	NaN	10.659528527539	21.8650605663437	13.0703394008	21.1865234497434	19.8345299029336	3.22364740127091	15.0195541897581	10.5707624171823	16.1927822528221	20.1196969629671	3.92516169638708	14.6691978659672	14.0386332732694	7.88703061608913	10.3189459809988	18.4289222841498	11.022138375859	14.6931948874898	27.3463639932182	10.4898834157459	NaN	6.77165046724775	8.34087541385668	9.05720236613729	8.06171964553664	7.07703157998799	15.4775816134572	11.9654060492214	11.6203414072296	16.8178964585044	9.29684205756934	4.14448266725111
0.5	17.2710494476656	16.1490619169293	9.72197361388021	7.40754915503328	12.4286764793446	11.2831282691332	22.8158776962799	20.53868035339	13.1850700829345	-5.2656851681669	13.0452034799398	27.955833684733	16.1930233873438	21.1045894395902	13.4833845214168	13.0872697502793	22.5683555792507	9.74098876348739	12.1139173027005	13.5483102075419	9.87637310072529	16.6007013217982	24.1030779998146	2.20299240975038	8.20402893801082	9.80182734927894	9.70265215032885	11.7294789641059	8.67612997308544	7.1032793862887	17.339948539328	12.505865442768	17.5168565632018	15.7297350769163	10.2680564910759	15.0825576028577	15.2742760022427	12.1068474790484	26.2209625201793	13.1292494686172	17.9467170525085	NaN	8.13700044951122	15.5027729040836	7.34407225798782	12.4367513899052	13.2370598170209	18.3269991071779	17.1103487962205	2.38715336613029	15.4481401542665	17.6566734967349	13.680956276467	4.48807309560692	13.5846566753975	21.9822697039816	6.8127916767582	10.8576516041094	16.4791638413157	18.6577671930066	27.1612884813583	21.720071898725	16.2271337693926	NaN	10.6895724602411	33.3125246391877	25.5224052880077	NaN	11.1537691727592	22.1318445731408	13.3967608593193	21.3986537477051	20.1557853133608	3.42929063130748	15.1166305562452	10.8125028090752	16.2744162107562	20.3252090694753	4.10754725497475	14.9030585032961	14.2746547086175	8.16222807139877	10.5389669400129	18.6202441304627	11.3032318378797	15.0275458855119	27.7190560182816	10.7209954799581	NaN	6.98821812631235	8.56011378951689	9.43541712587148	8.30700472659754	7.29789629307862	15.6253934242316	12.2172481674538	11.8180029864421	16.9876290704964	9.42386618783769	4.3149203836856
1	17.7271305012328	16.4831239526769	9.98081462547941	7.02147411105102	12.7468955309218	11.6108693549451	23.1549954514371	21.0000574011556	13.5010356179617	-4.86337175611993	13.3858745892971	28.2147500668189	16.5656717312253	21.2853247569763	13.7504457761702	13.5247747937601	22.9608662010303	10.0340528014253	12.4890522067526	13.8525052822545	10.3882395706378	17.008808892921	24.364651888662	2.28079841229237	8.28017210553986	10.0202806028067	9.9721101112645	12.0199568156908	8.84906957653391	7.29167014871177	17.4937801661688	12.7853042814394	17.8657182156027	15.9613447153261	10.4175345369114	15.3684462849034	15.5432511789067	12.3165686540414	26.4560950418111	13.226098832023	18.2152167756262	NaN	8.39307927779038	15.8006352154777	7.59519165857841	12.7156392201329	13.5237259902074	18.5690005926174	17.3810914267149	2.5036731953291	15.9353285664009	17.9665712139423	13.8041498537195	4.82010574597325	13.9786357336237	22.1634176414516	7.26355697429949	11.2107642537831	16.7376320935125	19.0338984426828	27.6058701778053	22.0443826128346	16.6710419392587	NaN	11.1374674299517	33.7696226429305	25.8175198373353	NaN	11.4288093546374	22.3942750423149	13.5803877026938	21.7837375504442	20.4384335327159	3.70094965476392	15.222583111572	11.0178664278324	16.3423857561835	20.5855887329494	4.31690308438908	15.147299658518	14.5472749723858	8.39955342505243	10.8118552527746	18.7320721740191	11.5419461228105	15.3743184913209	28.0847278149798	10.9693844855943	NaN	7.2311312720754	8.79804515201965	9.85058239160514	8.56597655581578	7.69283816654854	15.7154181990949	12.5825642488104	12.0165863176277	17.1491366231394	9.61734368400175	4.48884518541689
1.5	18.152588650044	16.8247733385333	10.2907009549156	6.67415688977451	13.0535543654022	11.9244867688719	23.5018815476839	21.439375450174	13.789788785968	-4.5186578170119	13.7365897316762	28.5452283448683	16.9147323083239	21.3710993681419	13.9543434211453	13.9381296438957	23.2707683090156	10.3048990223488	12.8159891017313	14.1355370038646	10.8023701107656	17.3622180870843	24.6412575434908	2.37085066673103	8.42277826988334	10.3343647992452	10.1881285647316	12.2154085422747	9.0141512260825	7.50943251518805	17.6974803969721	13.0793503075955	18.2442385720896	16.1478490415917	10.6045906956172	15.6515237997909	15.8161093191638	12.5059194781184	26.6926328635247	13.3212142860617	18.4720391615618	NaN	8.80516435387142	16.0326343021926	7.84364560192569	13.3183867383362	13.8572569983485	18.8394452221151	17.6440658101405	2.62664675914533	16.346677068455	18.4495845807731	14.0092054910663	5.130295835467	14.2104729815857	22.3804212991136	7.69278912522691	11.5955889581309	17.0706908637777	19.3648087007239	27.9847193203757	22.2460890375122	17.0293428747146	NaN	11.5555339918228	34.2093011717877	26.1142753981651	NaN	11.8034517396752	22.6348117390995	13.8150536865651	22.1783898125211	20.6351396489615	3.94930522252241	15.3192715974158	11.2105661757586	16.4856849458915	20.8613978818364	4.57363210284632	15.4282143659956	14.8070214623751	8.66232500820138	11.0714081119683	18.8921401307549	11.8394941839082	15.8380843903415	28.4630408760502	11.215005046559	NaN	7.53020553148014	9.09872788797179	10.2393020474499	8.99673790072404	8.22852611564628	15.829683142665	13.1311604468284	12.2337108223317	17.2902677915139	9.8025135668625	4.63603611888965
2	18.6238905981338	17.1434416231792	10.5756863407628	6.58045703839252	13.3812254740424	12.2468418697681	23.8225836915021	21.9163632887606	14.1252834278076	-4.21873900388175	14.0798682538742	28.8991815369955	17.2723314034444	21.5567497257602	14.1419217270912	14.4056927811752	23.6229152380296	10.5445009896142	13.10970681908	14.3512810125639	11.1491828723727	17.7351248217332	24.953282780157	2.51100114539258	8.54036411723627	10.5575684828016	10.4246996084026	12.4964987878085	9.22936453439405	7.70072058605268	17.872025620767	13.3498321624417	18.5956687456684	16.3808402067622	10.8490674178088	15.956268062735	16.0520400904155	12.7506727512551	26.8752525519912	13.4362736355349	18.7605990591047	NaN	9.04994304976498	16.3282220110818	8.06391497020883	13.8181846505902	14.1901070601941	19.1084942954843	17.9463967911758	2.81627298039211	16.7908177767943	18.859550667041	14.1848431116676	5.43965460574094	14.49693464429	22.7349890201953	8.06009675639956	11.9834901453769	17.4595546080623	19.712727416689	28.4275947559374	22.5176012431215	17.3946277428931	NaN	11.9442812661088	34.6663029215278	26.4253584759603	NaN	12.2195551949043	22.8779002696672	14.076141597924	22.5261862788319	20.989459220907	4.13928551021888	15.4485247112324	11.4479085364886	16.5176639452142	21.1080530686744	4.6914040694266	15.7023637849609	15.0402712516693	8.93703688652181	11.3210003076405	18.9532107072914	12.1142508478687	16.2142052051867	28.817390087804	11.4448411478066	NaN	7.73799707678131	9.39709607602708	10.6801253819499	9.24113456848426	8.61187969803552	15.9795648519683	13.6408239965834	12.5053083443447	17.4444192137219	9.95923117440509	4.78977440992975
2.5	18.9678583213505	17.4555695857433	10.7970775599532	6.66643707744589	13.6924045487146	12.5087624241737	24.1695927258139	22.3541147344663	14.4177027233331	-3.94978120350675	14.4367315305689	29.2032781983165	17.6457512655646	21.6812707826224	14.3613810757159	14.8619378801382	23.8829616798002	10.7136753013035	13.385801638323	14.5991135046471	11.6203946420406	18.1200418109914	25.2482806125842	2.64863150410417	8.66130736580499	10.7562509288817	10.6050206726245	12.7888092971758	9.416060240852	7.93413482884256	18.0187913925345	13.6274618173818	18.9625599549552	16.6173843767935	11.028522948764	16.2682869827023	16.3808238640744	12.958258120539	27.0806173200957	13.546034740474	19.0064834154525	NaN	9.38933805684326	16.6347435739248	8.28151593951992	14.0799721799978	14.4527599494443	19.3655748530165	18.1947255880722	2.98410292729005	17.1715509222289	19.2046194536121	14.4362403564073	5.75714212280496	14.8307085743584	23.0670570798219	8.43712526688091	12.4483130374747	17.8268463082875	20.0889277503244	28.7769614192812	22.918517769021	17.8096165303241	NaN	12.2981053214874	35.0587543850616	26.7576773643772	NaN	12.5345242586249	23.1405127363797	14.3332680099015	22.8722517846626	21.4182194798443	4.35338720751918	15.5888518582449	11.6621290961984	16.6127492329541	21.3327950928909	4.79372510284833	16.0023168399774	15.2248047049509	9.21188720331821	11.520297507873	19.0715409630383	12.3701478851648	16.5985648496458	29.1764427155926	11.7096633818653	NaN	7.85563904116765	9.70211073781462	11.073485413258	9.58625313066472	8.99600395426791	16.1072339249202	13.9360981918699	12.7433589032667	17.6584445383338	10.0865631191202	5.02041369615625
3	19.2813592527931	17.7340727945895	10.9963909537723	5.75717312902964	14.0250428753194	12.7824099817632	24.4784227986693	22.7394426656626	14.6887936688819	-3.76937465790616	14.7841495102945	29.4714096760384	18.0119239505172	21.9635176693875	14.5867072612011	15.2888661899817	24.1864566582553	11.0830452784152	13.7189236758624	14.8277696839052	11.9082219337415	18.4430160987854	25.5422557820156	2.7460292038428	8.77044176180908	10.9460973947268	10.8495739330276	13.0197816192837	9.60178333119478	8.18045541557808	18.1783183780461	13.9020706060052	19.3065323090237	16.8672980727534	11.2087285797418	16.5903793823777	16.6301665614259	13.1819515974453	27.3408612222546	13.5984304808115	19.2876386720388	NaN	9.65897061006029	16.9115270019457	8.45599563063763	14.4059328457754	14.6813037715211	19.6245254474644	18.4411344866038	3.11059190314359	17.5523571524628	19.6156976029073	14.6577990253655	6.10019089806212	15.0891062486664	23.3374840328578	8.85159068006794	12.8341725647204	18.1987831102693	20.4574936563182	29.1832834732527	23.353897064598	18.194554553597	NaN	12.7875447817236	35.4157533276158	27.0605592034074	NaN	12.8567394320528	23.3674026991774	14.784909053801	23.1750240965294	21.7789208625127	4.54400416645461	15.7318444934008	11.8615142871044	16.781254896495	21.4929653153392	4.92048450179419	16.2990811257276	15.3295771838226	9.43375192568629	11.7458062704654	19.2044570831428	12.6559465088109	16.9503921890254	29.6111997699261	12.0010041859218	NaN	8.04620011636689	10.0644363025347	11.4772254405478	9.96153026186812	9.41738549247646	16.2540986244637	14.3964094927436	12.9555834830203	17.7833460068483	10.2453456684079	5.2287421819924
3.5	19.5860508096517	18.031156373659	11.1883252102782	5.04461614098909	14.3425466172809	12.9918854775739	24.766009578905	23.1554199769874	14.9176059796161	-3.38803822711265	15.1381919967641	29.7892666326107	18.364018420363	22.2546414937329	14.7969398919421	15.726283991535	24.4182557011891	11.6426260319809	14.026927069752	15.0402268458125	12.3081389433455	18.7722814592682	25.7978076590796	2.87399388129541	8.93757416830113	11.2585453719616	11.0365076058115	13.2270158627318	9.82153323197775	8.3987129329368	18.3370399512264	14.2236232590728	19.6484144301	17.0646020525051	11.4072929818103	16.8837637116304	16.8941723994698	13.3787553857423	27.5661765032828	13.5704148223395	19.5599940561065	NaN	10.0796663141138	17.2252766054245	8.66461379183636	14.5837216459143	14.9000275835382	19.8972171044026	18.7461672010413	3.23878748995872	17.9808320330158	20.0406904386277	14.7868950297135	6.42961665676847	15.3463358467477	23.680857866339	9.29152434486258	13.267453256079	18.5403851734968	20.8229072562266	29.5510145075153	23.5564293329568	18.5868365151647	NaN	13.2359464058125	35.8792426025579	27.3672086291713	NaN	13.0409698849954	23.6287584611689	15.0688759339234	23.4539929119995	22.1860521345684	4.7734095663439	15.8691846859397	11.9936615221819	16.8582128979168	21.6207913760485	5.02105112194579	16.5620519809499	15.6528068434694	9.68525848935064	11.9762992198484	19.3545940301335	12.888297792611	17.2789832508701	29.9951155919156	12.2180060594428	NaN	8.35961096907522	10.3533376983613	11.8716659984793	10.323296577496	9.76278720930617	16.4163576188927	14.7469485263574	13.1687363420947	17.9626745066681	10.4535534606912	5.38142980988295
4	19.9561885862473	18.2993538472953	11.3123550998297	5.01948053911963	14.6360159773315	13.2659801464598	25.1055773590814	23.5837851613301	15.1543308131117	-3.08262518284999	15.4676295638714	30.139430485298	18.7075877635243	22.1343081570945	15.0036802846278	16.1488456655915	24.630761600846	12.1238034302993	14.3926917946155	15.2803679381098	12.7360043775207	19.1326205266056	26.0729528726031	3.03072622166388	9.10368448839654	11.4337023355029	11.1705300945835	13.4376807554929	10.0092799386843	8.63963021483738	18.4889675316408	14.5523279661459	19.9871820509094	17.1865301666588	11.6188422952152	17.1254677729968	17.1475313947399	13.5728305996485	27.7553869337991	13.5890513532011	19.800318806677	NaN	10.4208298741849	17.5214828458725	8.87580703981644	14.9530088073237	15.1365846102981	20.1326369720645	19.05209045386	3.33644926184769	18.3259397892639	20.4007904719449	14.9869138049132	6.71121258680984	15.5587813210433	23.9698502176221	9.68811973344316	13.5439550202205	18.8283842676598	21.1300554947862	29.9166556737413	23.9382087892531	18.9715033067083	NaN	13.7518694448613	36.2882445971841	27.6608479990972	NaN	13.4604192639527	23.8591626217718	15.5802160960532	23.750520416137	22.4922231638588	4.99149701842765	16.0468268002756	12.1483058988437	16.9607806298047	21.7618161695849	5.24153029689541	16.8493913041084	15.9790298817276	9.9382170401513	12.2474524016536	19.4905546211088	13.0365881695457	17.5751167697361	30.3416839196504	12.4660520843967	NaN	8.76765347271635	10.6406809419862	12.2510563849241	10.7481310233883	10.1637541161835	16.5486137849641	14.8726386403234	13.3037777282208	18.1551977062075	10.6346822215705	5.57803743945368
4.5	20.3064794569225	18.5813292823398	11.442587214958	5.23186375231433	14.9375984627237	13.6128226473837	25.43028388444	23.9818449785864	15.5200427443094	-2.69791627280665	15.783301187455	30.5785054415015	19.0383367682599	22.0838232900807	15.1569522955099	16.5605062596027	24.9058934576199	12.5055597810072	14.741985548781	15.5836915338999	13.0008174924251	19.440861265834	26.3317800299312	3.19803573754979	9.25276607007322	11.6465864778812	11.2788722344989	13.7066693676733	10.2742580561264	8.88099430340731	18.6229284469915	14.8618091247921	20.3373680475607	17.330171709922	11.8461192504363	17.3703061524719	17.3194285527209	13.7274474301992	27.9869317956636	13.6449106870915	20.0256640812445	NaN	10.8356006872351	17.8184774835913	9.02364222826833	15.3110510171849	15.3494395367763	20.3582049957162	19.3168688728351	3.46073151792785	18.7077381703169	20.7594977572695	15.1546644518162	7.02035821189679	15.7523014029907	24.2908111680446	10.0304282268693	13.9511368200374	19.1211568281644	21.4617994203547	30.2835690070572	24.388900976605	19.3977635019128	NaN	14.1939920647156	36.6829788918235	27.9318256381069	NaN	14.0316095061453	24.0764904546721	16.0682659852464	24.056281223166	22.7891894398807	5.22846240828648	16.1915192691399	12.3456321647345	17.0846393892424	21.9503325486124	5.32941514415882	17.1325729326763	16.2356040295742	10.2072266474866	12.522535330514	19.633723932844	13.3317294653794	17.9040493484593	30.7504704159441	12.7436796854475	NaN	9.1210594744777	10.8947528939452	12.6139606292214	11.0873105136934	10.4413892843897	16.6674494099997	15.1919959561965	13.4551104677907	18.2972725095959	10.8164982806229	5.78712297957742
