Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	-7.28745784758911	-6.38201322915432	2.02467925225181	-4.13445396346168	-5.22022780845083	6.09062983551621	-10.2751062774858	-2.94555329360264	2.76744634020446	17.8843095343672	2.14858739673753	-12.6364856878187	-3.99953699004982	1.50149098335578	-0.12991515676697	5.09245467421704	-12.5543732302982	-1.49695700619708	3.49652155338941	-6.2159917425721	1.19858376335799	-3.18277402052246	-5.68100836257202	14.7604280560192	-5.89074597750704	-4.3941472426738	2.30634964154444	6.63372380967644	-0.24862553427721	1.36492692949793	-9.78681142351451	1.47947060322184	-0.0629938362998246	2.33316062685515	-7.25143857655115	-12.0281266233827	0.63635574874246	-3.44042154493155	4.69819041058651	-4.01112683177325	-22.2504276887346	-1.47870234937869	-3.43175541539563	-1.38098191415116	-6.38747895288645	-8.72992885611302	-9.56618204251384	-3.01663344442915	6.07319465629843	-10.875071522507
0.5	-7.46922209838669	-6.44640976660048	2.0075053502257	-4.04216652394388	-5.32539709305587	6.05682027019481	-10.3100122535119	-3.02182379018819	2.54466499398177	17.6750839731304	2.03735412291792	-12.6815576824903	-4.08617590829539	1.47352944664038	-0.35413505279962	4.85944730222923	-12.6226612160447	-1.60398831397617	3.38885560138311	-6.20423794955406	1.32138423869156	-3.36364150477732	-5.77607889263669	14.9073563864701	-5.81687557188053	-4.63563734519124	1.95280464653723	6.64425279300826	-0.380525840632174	1.31840182789864	-9.93928849962833	1.34943639464058	-0.318684664096452	2.141080289147	-7.35453535512693	-12.1337425958465	0.548501150448033	-3.68864335872433	4.72188665233597	-4.38398565722741	-22.5302029296767	-1.47399071868256	-3.72410532802979	-1.31595761769762	-6.50645114890926	-8.87087238569319	-9.58065076126292	-3.16815624286437	5.99457555653021	-10.8017101725596
1	-7.70684989842607	-6.51101384141236	2.03914219021141	-3.69749083127039	-5.45522538221007	5.88291081122372	-10.3696911699977	-3.13433918555296	2.46030909736436	17.4222486069189	1.98257169560634	-12.6714988879122	-4.24910307718386	1.38364350291937	-0.524346944147226	4.69044198186612	-12.6927036797813	-1.6409735236349	3.31158300872511	-6.25731362367605	1.2971777502882	-3.4850829027136	-5.79565129604458	15.1002930144225	-5.77649891021076	-4.91746213856851	1.60967255150359	6.78143887922982	-0.503202661584169	1.1686639248943	-10.0129955451953	1.13599645075294	-0.398909001008462	1.99444008050659	-7.49195231987227	-12.2315516864844	0.407519382486441	-3.91287852577432	4.71123771258277	-4.62995059773266	-22.7355541164501	-1.44611267472345	-4.06025778302643	-1.11385723487189	-6.67885684322005	-8.85842148027041	-9.76715123281645	-3.28929690957648	5.91639402923784	-10.7337379261551
1.5	-7.81822385079874	-6.63664477380172	1.92470758735908	-3.25389362801081	-5.5441218502142	5.77299362810021	-10.4225312400884	-3.19513687808444	2.35806025562368	17.2645908265167	1.91493406811475	-12.7291190257045	-4.40881283020559	1.36972078837556	-0.633129135083607	4.53390951766607	-12.6487457546347	-1.4997346684774	3.2166452004613	-6.29189140193887	1.40735094192763	-3.50496108873585	-5.80181232137568	15.2732151434095	-5.79613151073801	-5.13611089269637	1.28701844237526	6.85219239077014	-0.556663732620677	1.21774138440992	-10.0679590481209	0.969535882974469	-0.524180846162608	1.8214492669772	-7.52531451681568	-12.1466349300343	0.382936774526172	-4.11315991117516	4.7207741083318	-4.79623508737143	-22.8872504828066	-1.37808096518921	-4.24797666240522	-0.819461656264707	-6.80512859643449	-8.74291343351734	-9.9446789901894	-3.34487185744757	5.85320834434009	-10.6832354785262
2	-8.06632211533213	-6.71874201477652	1.92081244704565	-2.86366583402622	-5.68050488798974	5.62518375099887	-10.4727515290604	-3.3206945430922	2.2555567789546	17.2091487355781	1.87639980886075	-12.84714144658	-4.52165865218927	1.30886443632647	-0.70564809155627	4.35490627792944	-12.6419419813515	-1.49455793984919	3.2185151920018	-6.28736604235507	1.48584538084475	-3.54501776153904	-5.84478848467268	15.4353956457832	-5.72409113684415	-5.34290924030569	0.825078461947498	6.9232099570068	-0.748250536314345	1.20542914067084	-10.2143647106664	0.87694013012225	-0.662489837736359	1.4936560992291	-7.59847656882033	-12.2133895507508	0.301664913807144	-4.34172684615754	4.71800165004163	-5.0137925864841	-23.0665582405397	-1.29446397287285	-4.48610733796124	-0.735299593257537	-6.89833541769883	-8.57564453711439	-10.0208779344872	-3.54504000718515	5.81994566418621	-10.6587503013027
2.5	-8.21160739246886	-6.85054891311876	1.99173173722266	-2.81254202712285	-5.75826971987209	5.51002896836081	-10.5421309084321	-3.39155477951113	2.1996816534604	17.1196464661583	1.83155545213339	-12.8224543342421	-4.6874931450256	1.26114196538356	-0.815346335241884	4.14454553531431	-12.7197024976303	-1.3243372444602	3.24894193560186	-6.31759756512719	1.41569692398008	-3.66728186154711	-5.88270575956773	15.5460940839681	-5.67720443851493	-5.50942182603046	0.462714413625065	6.89655473648355	-0.963417019956637	1.171608265619	-10.4348717527904	0.774761936437301	-0.928015529601737	1.24469465475073	-7.71877986515966	-12.1783965696355	0.157366946883144	-4.56354936266882	4.68122964005852	-5.32252778687939	-23.1619780837115	-1.19611540905015	-4.94638896264888	-0.573237663093551	-7.03327881145952	-8.60579345058102	-10.128892881396	-3.75977494151044	5.73317591160099	-10.5684381620886
3	-8.3352618580663	-6.88449886156189	2.02339066551133	-2.52395893691283	-5.84458745974132	5.39590839628295	-10.5763521926641	-3.43291035663884	2.1785044038715	17.1194455515355	1.80622987208324	-12.8412431146125	-4.82997235307192	1.1890464557585	-0.98827678038964	3.99877248205706	-12.7420226433695	-1.42407466835493	3.19260332608326	-6.37177405326759	1.43428425144259	-3.76171232726432	-5.91773033455115	15.695105282761	-5.6598498586655	-5.69084286535843	0.209839807008166	6.8351662899737	-1.17970639626793	1.2099748770612	-10.7158912333331	0.582161245618352	-1.08836629425502	1.00567397287341	-7.80154714750728	-12.2328912842273	0.149676357405212	-4.72291692727623	4.62170960808658	-5.61350939328651	-23.1077913413513	-1.15916219784509	-5.08348202664695	-0.318246178230368	-7.11330407471371	-8.68246029117233	-10.2194406135091	-3.99557485566447	5.70134150195332	-10.5031023114084
3.5	-8.32750543769009	-6.99464876784754	2.03869065245362	-2.00592395268819	-5.9438336843441	5.34515447365243	-10.5423863198322	-3.5070055468874	2.14699607288901	16.9366735228105	1.74557171486634	-12.8950942331409	-4.98526303462069	1.0809276182643	-1.22652506960259	3.83371006457145	-12.9912438707528	-1.5629597178671	3.19834953567243	-6.37561305397611	1.37709707947477	-3.87225387573	-5.90059055467702	15.8721733197459	-5.6987866783424	-5.98717051083383	-0.147859286747916	6.83389634633494	-1.40856553482269	1.21571613420218	-10.7948799608118	0.393734144488064	-1.29115403623058	0.81420885663664	-7.93460946361569	-12.2720312566453	0.0962927833023173	-4.95013180468243	4.58334781884781	-5.75282323026005	-23.3156839164996	-1.1783724997444	-5.68071131612595	-0.166887405282864	-7.21240084227622	-8.64542991404466	-10.2852565699047	-4.22337762790033	5.68014389434728	-10.4877548760567
4	-8.52248625074441	-7.12882375271181	2.12532565566318	-1.88658011831882	-5.99638576249413	5.222987385181	-10.5532493929355	-3.59660311042069	2.03219935354707	16.8428097919528	1.65783820912549	-12.9918990905581	-5.13475716387586	1.10519778844633	-1.41462893142671	3.65147314108555	-13.1668926066516	-1.70297355611444	3.128791051257	-6.40456089829337	1.40432069858394	-3.99603591630751	-5.94031590053862	16.0213642321962	-5.76723522654885	-6.17763389042017	-0.492578088447317	6.77490236467173	-1.46968228991443	1.29060998306505	-10.8130852729146	0.250097306708142	-1.29650261856693	0.662170353448971	-8.09346732524057	-12.3415389040052	-0.0470685352332225	-5.15773022860043	4.53357427991915	-5.81469443762956	-23.4369592624318	-1.10817966417505	-6.13936667858297	-0.188061034103896	-7.3105488368077	-8.88668000416425	-10.4467426879162	-4.33702545765129	5.64318520314282	-10.4687893608219
4.5	-8.65989297904139	-7.30245704784085	2.26408215271533	-1.80518825508716	-6.05660415931641	5.0101057996078	-10.5684747596479	-3.64447693102574	1.81012896561265	16.6853778371305	1.58700496501689	-13.2590768887806	-5.31088933806069	1.18156094753999	-1.51204160841837	3.46515782164187	-13.1675508332868	-1.66995909377215	3.07649193481029	-6.56004930563159	1.32764444886465	-4.09142172905763	-5.973575034215	16.1188331352853	-5.79203455214537	-6.36210600558235	-0.781520747613456	6.79566809679625	-1.69094306773798	1.38027152968567	-10.9258365954793	0.176798420617217	-1.42860148952349	0.51256710467959	-8.13006995497528	-12.3795196585979	-0.130233534270133	-5.34888601306477	4.53308818111833	-5.92803483998148	-23.5781604061448	-1.0109199376497	-6.82870334677949	-0.469793686070261	-7.40904104467245	-8.97070205675715	-10.6011707553753	-4.49191693028484	5.58803587233638	-10.4043962895624
