Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	-0.473948628042308	-6.90177428945515	0.327721547924398	-10.9984825719263	-8.33660296769671	-0.383364640764398	-7.28743787199539	-5.71028510932547	3.58364718272736	7.65230319027251	-6.23900950646168	-3.40291165394092	-2.90330903744638	-3.93952950386807	-3.40597197139442	1.03428983746278	-6.4713954939989	-10.0624056262462	4.78928132292862	-1.14566500006873	0.855213242465936	0.681871293868767	-2.70920986864172	9.65760650352524	-7.77630757704469	-2.5361151585326	-0.212259948917222	2.40776011026219	-0.403750951950087	-5.92541804567446	-0.771768925257447	-1.51237042550162	3.59787311874311	-4.47131850905873	1.75997392954298	-4.10985993614639	-2.55411890970936	3.17859869539944	-3.04587017518367	-2.7465865930738	-3.31697318399853	-1.1525464650972	-2.51708235333047	-1.97567280120796	-7.16924190345765	-7.67723235656121	-5.81137255851957	3.51269311045547	-3.80019189116342	-5.99744059509925
0.5	-0.655712878839893	-6.9661708269013	0.310547645898282	-10.9061951324085	-8.44177225230175	-0.417174206085804	-7.32234384802149	-5.78655560591102	3.36086583650467	7.44307762903571	-6.35024278028129	-3.44798364861259	-2.98994795569195	-3.96749104058347	-3.63019186742707	0.801282465474969	-6.53968347974541	-10.1694369340253	4.68161537092232	-1.13391120705069	0.978013717799513	0.501003809613906	-2.8042803987064	9.80453483397616	-7.70243717141818	-2.77760526105004	-0.565804943924434	2.41828909359401	-0.535651258305052	-5.97194314727375	-0.924246001371273	-1.64240463408288	3.34218229094648	-4.66339884676688	1.6568771509672	-4.21547590861019	-2.64197350800379	2.93037688160666	-3.0221739334342	-3.11944541852796	-3.59674842494059	-1.14783483440107	-2.80943226596463	-1.91064850475442	-7.28821409948046	-7.81817588614138	-5.82584127726864	3.36117031202025	-3.87881099093164	-5.92407924515186
1	-0.893340678879269	-7.03077490171319	0.34218448588399	-10.561519439735	-8.57160054145595	-0.591083665056885	-7.38202276450733	-5.89907100127579	3.27650993988726	7.19024226282426	-6.40502520759287	-3.43792485403441	-3.15287512458042	-4.05737698430448	-3.80040375877468	0.632277145111857	-6.60972594348203	-10.206422143684	4.60434277826431	-1.18698688117269	0.953807229396148	0.379562411677625	-2.82385280211429	9.99747146192857	-7.66206050974841	-3.05943005442731	-0.908937038958072	2.55547517981557	-0.658328079257046	-6.12168105027808	-0.997953046938221	-1.85584457797052	3.26195795403447	-4.81003905540729	1.51946018622186	-4.31328499924814	-2.78295527596538	2.70614171455668	-3.0328228731874	-3.36541035903321	-3.80209961171397	-1.11995679044196	-3.14558472096127	-1.70854812192869	-7.46061979379124	-7.80572498071859	-6.01234174882217	3.24002964530814	-3.95699251822401	-5.85610699874735
1.5	-1.00471463125194	-7.15640583410254	0.227749883031663	-10.1179222364754	-8.66049700946007	-0.701000848180399	-7.43486283459799	-5.95986869380727	3.17426109814659	7.03258448242201	-6.47266283508446	-3.49554499182676	-3.31258487760215	-4.07129969884829	-3.90918594971106	0.475744680911816	-6.56576801833546	-10.0651832885265	4.5094049700005	-1.2215646594355	1.06398042103558	0.359684225655371	-2.83001382744538	10.1703935909155	-7.68169311027566	-3.27807880855516	-1.23159114808641	2.62622869135589	-0.711789150293555	-6.07260359076247	-1.05291654986388	-2.02230514574899	3.13668610888033	-4.98302986893668	1.48609798927845	-4.22836824279801	-2.80753788392565	2.50586032915584	-3.02328647743838	-3.53169484867198	-3.9537959780705	-1.05192508090772	-3.33330360034006	-1.41415254332151	-7.58689154700568	-7.69021693396553	-6.18986950619512	3.18445469743705	-4.02017820312176	-5.80560455111845
2	-1.25281289578533	-7.23850307507735	0.223854742718231	-9.72769444249082	-8.79688004723562	-0.848810725281737	-7.48508312357001	-6.08542635881503	3.0717576214775	6.97714239148348	-6.51119709433846	-3.61356741270225	-3.42543069958583	-4.13215605089738	-3.98170490618372	0.296741441175186	-6.55896424505221	-10.0600065598983	4.51127496154101	-1.21703929985171	1.1424748599527	0.319627552852182	-2.87298999074238	10.3325740932893	-7.6096527363818	-3.48487715616449	-1.69353112851417	2.69724625759255	-0.903375953987222	-6.08491583450154	-1.1993222124093	-2.11490089860121	2.99837711730657	-5.31082303668478	1.4129359372738	-4.29512286351451	-2.88880974464468	2.27729339417346	-3.02605893572854	-3.74925234778465	-4.13310373580356	-0.968308088591357	-3.57143427589608	-1.32999048031434	-7.68009836827002	-7.52294803756257	-6.26606845049292	2.98428654769947	-4.05344088327564	-5.78111937389497
2.5	-1.39809817292206	-7.37030997341958	0.294774032895248	-9.67657063558744	-8.87464487911797	-0.963965507919795	-7.5544625029417	-6.15628659523395	3.01588249598331	6.8876401220636	-6.55604145106582	-3.58888030036439	-3.59126519242216	-4.17987852184029	-4.09140314986934	0.086380698560049	-6.63672476133104	-9.88978586450929	4.54170170514107	-1.24727082262382	1.07232640308803	0.197363452844115	-2.91090726563743	10.4432725314741	-7.56276603805259	-3.65138974188926	-2.0558951768366	2.6705910370693	-1.11854243762951	-6.11873670955339	-1.41982925453334	-2.21707909228616	2.7328514254412	-5.55978448116315	1.29263264093447	-4.26012988239921	-3.03310771156868	2.05547087766217	-3.06283094571165	-4.05798754817994	-4.22852357897534	-0.86995952476866	-4.03171590058372	-1.16792855015035	-7.81504176203072	-7.5530969510292	-6.37408339740171	2.76955161337418	-4.14021063586085	-5.6908072346809
3	-1.5217526385195	-7.40425992186272	0.326432961183912	-9.38798754537743	-8.9609626189872	-1.07808607999766	-7.58868378717369	-6.19764217236167	2.9947052463944	6.88743920744082	-6.58136703111597	-3.60766908073475	-3.73374440046848	-4.25197403146535	-4.26433359501709	-0.0593923546971951	-6.65904490707021	-9.98952328840403	4.48536309562246	-1.30144731076422	1.09091373055054	0.102932987126906	-2.94593184062086	10.5922837302671	-7.54541145820315	-3.83281078121723	-2.3087697834535	2.60920259055945	-1.33483181394081	-6.08037009811119	-1.70084873507602	-2.4096797831051	2.57250066078791	-5.79880516304047	1.20986535858685	-4.314624596991	-3.04079830104661	1.89610331305477	-3.1223509776836	-4.34896915458705	-4.17433683661517	-0.833006313563601	-4.16880896458179	-0.912937065287167	-7.8950670252849	-7.62976379162052	-6.46463112951477	2.53375169922015	-4.17204504550853	-5.62547138400066
3.5	-1.51399621814329	-7.51440982814836	0.341732948126207	-8.86995256115279	-9.06020884358998	-1.12884000262818	-7.55471791434178	-6.27173736261022	2.96319691541191	6.70466717871585	-6.64202518833287	-3.66152019926312	-3.88903508201724	-4.36009286895955	-4.50258188423004	-0.22445477218281	-6.90826613445353	-10.1284083379162	4.49110930521164	-1.30528631147274	1.03372655858271	-0.00760856133877041	-2.92879206074673	10.7693517672519	-7.58434827788005	-4.12913842669263	-2.66646887720958	2.60793264692069	-1.56369095249556	-6.07462884097021	-1.77983746255472	-2.59810688423539	2.36971291881235	-5.99027027927724	1.07680304247845	-4.35376456940901	-3.0941818751495	1.66888843564857	-3.16071276692236	-4.4882829915606	-4.38222941176349	-0.852216615462908	-4.76603825406079	-0.761578292339664	-7.99416379284742	-7.59273341449284	-6.53044708591045	2.30594892698429	-4.19324265311457	-5.610123948649
4	-1.70897703119761	-7.64858481301263	0.428367951335758	-8.75060872678341	-9.11276092174001	-1.25100709109961	-7.56558098744506	-6.36133492614351	2.84840019606997	6.61080344785813	-6.72975869407372	-3.75832505668035	-4.03852921127242	-4.33582269877752	-4.69068574605416	-0.406691695668712	-7.08391487035232	-10.2684221761635	4.4215508207962	-1.33423415579	1.06095017769189	-0.13139060191628	-2.96851740660833	10.9185426797022	-7.6527968260865	-4.31960180627897	-3.01118767890898	2.54893866525748	-1.62480770758731	-5.99973499210734	-1.79804277465752	-2.74174372201531	2.364364336476	-6.14230878246491	0.917945180853565	-4.42327221676896	-3.23754319368504	1.46129001173057	-3.21048630585102	-4.5501541989301	-4.50350475769568	-0.782023779893564	-5.22469361651781	-0.782751921160695	-8.09231178737889	-7.83398350461243	-6.69193320392196	2.19230109723333	-4.23020134431903	-5.59115843341419
4.5	-1.84638375949459	-7.82221810814167	0.567124448387915	-8.66921686355175	-9.17297931856228	-1.46388867667281	-7.58080635415752	-6.40920874674856	2.62632980813555	6.45337149303583	-6.80059193818232	-4.02550285490287	-4.21466138545725	-4.25945953968386	-4.78809842304582	-0.593007015112391	-7.08457309698758	-10.2354077138212	4.36925170434949	-1.48972256312823	0.984273927972595	-0.226776414666404	-3.00177654028471	11.0160115827914	-7.67759615168302	-4.50407392144115	-3.30013033807512	2.569704397382	-1.84606848541085	-5.91007344548672	-1.91079409722227	-2.81504260810624	2.23226546551945	-6.29191203123429	0.881342551118848	-4.46125297136166	-3.32070819272195	1.27013422726623	-3.21097240465184	-4.66349460128203	-4.64470590140866	-0.684764053368212	-5.91403028471433	-1.06448457312706	-8.19080399524364	-7.91800555720533	-6.84636127138106	2.03740962459977	-4.28535067512547	-5.52676536215472
