Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
0	319.999729109399	269.614324964017	270.655145107504	399.189048000933	257.592536677938	542.84518751529	419.630035500304	458.777976262602	324.149673525262	461.609268709349	381.34883105835	606.815401580888	471.890099337306	332.526614222398	451.772405010812	373.488233479947	353.482467985316	492.262458132564	540.985688415903	383.29284080022	490.162990197604	291.768678039191	293.706859464489	423.479695252275	283.515666074187	346.018255224593	244.609781171648	288.306592133808	308.262759377303	232.81963380242	358.597009660707	214.84576012408	404.531688770918	300.712464598669	481.36067384975	288.562536925319	420.784237966529	536.660739858502	294.564268721791	450.834191797946	353.936422834503	302.714378742082	451.908728737533	428.824221809135	263.636053306013	523.779884778658	277.677110056309	257.491211509073	444.174604448323	293.806982163904	285.005130245014	284.890351176662	279.773595976939	350.683045408992	275.982207524807	467.099709734345	447.897362016123	432.092198170904	375.823583200391	326.436392729128	276.072407322424	461.406229600611	354.009250777383	305.434524659141	400.67485530404	317.601524797325	558.176310091033	560.249572472953	580.295091011586	312.14489441834	512.127603191413	314.165911279959	263.221464083095	455.371770163879	231.400860727235	346.365791251445	235.135543467317	252.747679350479	223.078932040635	209.113483997072	460.529381463748	277.511226431751	417.0933685364	415.788946771108	446.436153806922	248.132342567468	544.215260793279	488.375413681763	319.587981945037	447.782634613912	332.340216294117	485.999700201252	429.428766807999	444.830566656775	265.010650846218	483.893513155593	257.786354742041	215.230900335222	354.078101104806	244.515522491132
0.5	328.270740741767	275.327432468719	279.083349359095	417.22031883975	261.409739249494	561.062152495668	434.149755906969	468.843234627947	331.807351602784	482.05220450354	393.019339185051	614.155478009425	480.725365280725	339.637278420086	466.807320323161	380.08675639031	357.708872182967	507.808044789743	552.349665363427	393.408319918425	507.786957336247	296.719468493931	300.415756193913	430.616126648907	290.068358778649	350.950786837164	248.408865338744	294.516106302124	315.908302648383	236.592830320744	365.888070045211	222.338996181115	410.790682123956	306.014068242147	504.313740409327	293.215998004975	426.916988283786	546.310879743587	297.755177905833	463.520923999291	360.130337341105	306.270209000091	466.750682169379	435.791023345509	267.008056495753	541.533967868131	281.182488985484	262.685238108154	452.887518308281	304.381163564414	290.543295778348	291.591917140764	290.831663546459	362.369999443995	287.424933907613	473.771248550688	458.953130980498	439.853137778264	390.174237829886	340.180506915768	280.026017922185	479.706776062352	360.56508990402	310.143853652723	411.688799557417	324.397459696024	584.344288920209	590.114171315314	592.403630472248	317.700385651382	530.030187084198	321.156449186705	268.083583105566	466.263394684127	235.536775351767	354.305634500298	238.478168245997	259.269725275252	225.656711257886	215.458132319346	468.667408259072	283.155912593543	420.521559784251	426.922321452175	465.702221622367	251.020566244322	552.887107482087	496.50343690858	323.306935810534	458.170375170395	336.538006678552	494.493142609332	439.999384787775	457.408732009358	268.914260155202	502.110637728915	262.227999419934	218.922550139006	360.133581460293	249.194303895667
1	336.615334506148	280.960368407567	289.789489123218	434.231467611482	265.220740182995	575.46524160651	449.02482166991	478.889118082551	339.624163697519	501.708063507	404.257803232102	621.824413534237	489.298948504834	346.950191756471	482.759544425109	386.704083920997	362.171737485861	524.138061471449	563.769735265729	404.53044826858	526.577733752579	301.936271979404	307.618273997496	438.107099076223	296.606891719511	355.900902272199	252.160253582383	300.560543989135	323.596222140421	240.189721071541	372.976959049329	230.062440230228	417.796868261755	311.253444711972	526.674665900185	297.857357642433	433.563414899855	556.018283770435	301.151277427589	476.176742441427	365.901704844935	310.034636753971	481.573738913817	442.80494137573	270.517190466545	558.881749629918	284.913420438784	267.328651697119	461.957254297129	314.863276352211	296.188238465044	298.467568822055	302.451502071106	373.702797787637	299.520666770169	480.808213811025	470.1226061961	447.89769738518	403.908363045777	354.258680272929	284.103626785993	498.41950873735	367.268861949479	314.554269487516	423.375353941892	331.337949892495	606.435768562199	621.700620863996	604.213319295871	323.921637775276	548.942286400097	328.188756606587	273.216681962301	477.199874066095	239.787408883075	362.76412672057	241.856585607959	265.714926960476	228.348729260401	222.20795504028	476.865689192233	288.385548741666	424.284992797797	438.079104036416	485.358139518365	254.089289968256	561.370759464422	505.125871367411	326.921111136079	468.644845286322	340.821358407024	502.66379048301	451.336832028222	470.0602309896	272.865253076745	520.667341959833	266.769891102516	222.798034704345	366.229195039572	253.839676356997
1.5	344.641553071682	286.390366890068	300.240375054108	461.670178800143	268.982724466031	588.634647146077	463.989121028082	488.601929017921	347.60557901943	520.638587738309	414.947987933921	629.672073803162	497.888997374713	354.39806406192	499.563225061537	393.283249725453	366.964256929661	541.386250213633	575.07070684655	416.532491238713	546.749587160271	307.063883524855	315.43008266963	445.987791415045	303.031415043343	360.833510302551	255.815753190624	306.423212126021	331.382608217092	243.609511049866	379.864696218968	238.043330599182	424.556364666511	316.437011360951	548.489277072425	302.465145466014	440.731885206575	565.732969516801	304.81377943897	488.820167439283	371.385361822255	314.015042589138	496.305749324914	449.902783216117	274.085853006427	575.746190433424	288.622228598876	271.889785013761	471.327844590213	325.312546968454	301.817524864583	305.554477317136	314.464994360487	384.566159381148	312.221905005882	488.242981928147	481.458833197104	455.800001078632	417.55028678239	368.732615017261	288.308599536219	517.009889716812	374.171055110956	318.584786998343	435.728499377295	338.433894495589	626.470025967584	655.631681370731	615.571160582591	330.770891849829	567.785341459761	335.320848715616	278.52297116828	488.094675954443	244.195894519872	370.485723033274	245.291291706971	272.04552876064	231.161373306028	228.974653888371	485.148043717353	293.530368191909	428.362726495179	449.143688620156	505.357289315381	257.34550457539	569.606105456499	514.174746243659	330.407578568597	479.149456538066	345.262274123756	510.468655836333	463.513345105491	483.469719158473	276.84608056103	539.45534249514	271.40579153135	226.851409682701	372.346543557953	258.561014271278
2	352.43285681368	291.719990848173	309.352428543844	503.545937737674	272.661511998264	600.783745162736	478.979401289662	498.186740564256	355.803846217171	538.727854505841	425.322821827617	637.741020230092	506.657525109802	361.848493451445	517.177390200335	399.821443961366	372.098571649842	559.498572467023	586.202229962222	429.20317375861	568.478375432977	312.544738599894	323.813604974395	454.231441335061	309.296602159881	365.680077605368	259.369580447348	312.101495116437	339.39816527001	246.876470212047	386.623127277122	246.28048790115	431.037147621823	321.605059009558	569.849040681148	307.033677128914	448.39514397268	575.453980954553	308.793384174433	501.500763747429	376.696970346567	318.193731487132	510.877000048304	457.0798819743	277.676962557216	592.188090125856	292.314588024152	276.383749745435	480.902056759602	335.681934757747	307.596524513276	312.940516884375	326.669153486549	394.933506899076	325.51228201187	496.092110557279	492.864769632631	464.139796898481	430.88657115392	383.613243937916	292.616948216748	535.527440413866	381.440910514573	322.241627267203	448.683927325561	345.66549590213	644.819814706708	692.276620798032	626.375573547801	338.265236256652	586.556970883203	342.646132158799	283.852869782991	498.965727217031	248.760974693312	378.206959281966	248.789963712451	278.264639032316	234.07702452741	235.934959903911	493.495938279294	298.597858786556	432.801207955295	459.9448422122	525.600554892516	260.787924996078	577.581520784264	523.513498886819	333.736735665461	489.547065108882	349.908931360844	517.881027458424	476.634077940867	496.906404677712	280.826227659799	558.396130922199	276.102155911947	231.040878405432	378.42447737848	263.396354153978
2.5	360.117484918202	297.019706905423	318.5150995946	543.586334201207	276.245689051129	612.152598099906	494.240483918562	507.787593868905	364.344827511758	555.9657614763	435.447029838226	646.156614559713	515.523184589869	369.399614006606	535.876381558008	406.414849359827	377.459052412513	578.374409479649	597.205328862433	442.569068342101	592.234841162456	318.347558123111	332.810015059845	462.865380394834	315.410759746588	370.427882208833	262.896196830749	317.57157266057	347.777451840101	250.059742571602	393.386784097147	254.787166996374	437.311590209511	326.822882382877	590.880066010535	311.564963560613	456.453628824563	585.214172414853	313.041592711033	514.325512916963	381.914335548963	322.615515756076	525.319681383357	464.346447804694	281.316185342367	608.317046898949	296.015580433855	280.862113484818	490.614214619739	346.368941907866	313.43351181832	320.691077263737	338.918664434025	404.894735708186	339.35394746462	504.356391376136	504.194865638357	472.984224012498	443.719636904437	398.880288730873	296.995909748803	554.545647024378	388.990536701058	325.801777980038	462.330539074557	353.009120906417	661.586678785597	731.421491808591	636.792003170238	346.542381929832	605.115424649895	350.204081649233	289.172110685415	509.961478053833	253.426835630875	385.943984834712	252.355390025649	284.411290997084	237.062211148328	243.110076986571	501.841026856409	303.632212431171	437.533787278034	470.386410864923	546.016692370777	264.381878213781	585.325354719511	533.059746239075	336.979361714421	499.698720380045	354.728753603539	524.918710553329	490.786360624551	510.228753171055	284.770362458158	577.475344228691	280.841547903569	235.322289755117	384.439477319965	268.365058275436
3	367.782470860901	302.355882305048	328.37176164906	579.833507994759	279.780015994551	623.10909464387	510.112632278812	517.439640373785	373.486596311277	572.264427421057	445.509962158122	655.051741157027	524.536027595733	377.213151176558	556.086839368691	413.239146905419	382.919553061569	598.043822025641	608.215502871038	456.778928895987	618.29265391909	324.658979494193	342.348611757687	471.931323658416	321.424187276927	375.096070757862	266.498529495406	323.008843603921	356.697272349674	253.202566088635	400.350459871007	263.637129170321	443.281789627371	332.194946455303	611.711612822151	316.096838465749	464.850290210369	595.02952111407	317.521043120621	527.454277139752	387.144790722155	327.278858270928	539.725634340243	471.651831532978	285.073750761894	624.231934334264	299.75109706994	285.439881889356	500.438513808694	357.595218093217	319.294002568717	328.841147571154	351.295195119024	414.662440134394	353.749644776199	513.021333792451	515.31064564333	482.213813449418	456.20686223363	414.480656798761	301.456624641784	574.030981741029	396.615155221986	329.361347606491	476.943902050991	360.399051718844	677.464016100773	772.157000961305	646.680866088241	355.769298975054	623.332190486212	357.955043165706	294.587149532311	521.09145637922	258.119502701172	393.697022442831	255.971176567262	290.560241968972	240.102761985192	250.525647892681	510.287079468259	308.698568032819	442.460078888628	480.479091398578	566.613339589172	268.085364839901	592.859112722592	542.804123816876	340.209382012021	509.59320406748	359.670697620441	531.692552908808	506.112182627267	523.490832181232	288.696769363017	596.584840038637	285.636907090326	239.687115672012	390.394607065685	273.437474882552
3.5	375.577261820308	307.84007636347	339.015927950087	614.951166390997	283.300605293963	633.942630918647	526.735650502094	527.119756723305	383.371838222312	587.952576908982	455.635836711902	664.624881618063	533.84586319886	385.37111009649	578.389144250396	420.444700155849	388.447040756255	618.633458896617	619.441101420209	471.839006430633	646.644857598822	331.709143624961	352.435222951364	481.546256951652	327.404197972118	379.751273555644	270.293116063643	328.529060102355	366.275251196849	256.396059001104	407.679242301546	272.94961314541	449.081665801836	337.827031167462	632.437964043607	320.673594369682	473.61222967231	605.122378448272	322.219030584913	541.049230306734	392.488893537385	332.273637857479	554.233006950236	478.944616776898	289.064128383508	639.999627496083	303.573318117535	290.201855654245	510.40869471774	369.434616593011	325.23223379199	337.406168099008	363.935816861544	424.450487434421	368.901007062336	522.10467247966	526.176580372916	491.787874585236	468.638965993689	430.385582232764	306.008547382111	593.415173575938	404.356592903818	333.079869788131	492.850197757235	367.806705447991	693.163562119786	813.523845861403	656.382843921112	366.149201665058	641.303232106664	365.853280603474	300.261358185305	532.276146676278	262.780811589518	401.525155141238	259.597310005613	296.840120391051	243.249152160568	258.242522569341	519.063311765136	313.911899729686	447.639034525795	490.33661091308	587.414351244469	271.881654711734	600.337501614539	552.818346094555	343.493021633133	519.331659571691	364.732169380917	538.349264335587	522.794673558791	536.711038123968	292.670121780561	615.761973907052	290.532502805634	244.160013148313	396.316427746656	278.62305232937
4	383.612726375782	313.580187423927	350.376535548466	651.825626096884	286.861000448522	644.834679437275	543.898868918584	536.470456332786	393.934791788639	603.425522668822	466.02238375383	674.915550315579	543.735655332791	394.040698200869	602.601086621902	428.057328150889	394.120926385589	640.204105284299	630.943640783961	487.626256736911	676.920908007933	339.635639247004	363.283141334122	491.862631215022	333.379264730865	384.444321837533	274.373056755395	334.176493196413	376.574205578772	259.718933104652	415.495124551938	282.820297762197	454.905037609281	343.772643263437	653.152340823658	325.351397572908	482.809717964763	615.652209441424	327.130362371797	555.229194217641	398.034416170755	337.615487127968	568.964396861324	486.24546672296	293.385539471779	655.740177891554	307.545832572599	295.217959430889	520.572082691284	381.93214837642	331.350072026884	346.397192793009	376.824414812389	434.336188159574	384.954003417823	531.609478819496	536.895711427073	501.709398469184	481.196600950446	446.578943131905	310.709480810605	612.287549716299	412.392007677737	336.898176433936	510.318052300716	375.19506722485	708.876017396418	855.023797847999	665.362109136392	377.820100973912	659.12959881877	373.873017020353	306.298668277009	543.490778716978	267.384044723008	409.529729700491	263.227297402155	303.391841441901	246.575966434914	266.319361377524	528.348163598321	319.322133157842	453.094236796365	500.130320998003	608.562745495399	275.780078908037	607.925743517364	563.23515840887	346.879075763557	529.055995419052	369.959870000232	544.994435890378	541.009162328746	549.907380884331	296.775665606812	635.157642692341	295.594250464925	248.819180349867	402.268297943454	283.952016555542
4.5	391.974833010818	319.611571961721	362.432303331372	696.498847970274	290.486198004266	655.931185203543	561.228371848871	545.340869449587	405.06723637545	618.776825052568	476.546965910736	685.87721041128	554.135999762314	403.087928044716	627.960390676124	436.187932569538	400.02076009768	663.040830689	642.773297848496	503.791588451216	707.914211647737	348.347770249069	375.105635063911	502.968222077538	339.329263940024	389.279565315536	278.769641985955	339.965576298023	387.507131871979	263.179358787444	423.788358348329	293.331959122223	460.73814219936	350.068344215376	673.670521363657	330.175470814232	492.580687617834	626.669322067921	332.25156480808	569.953352824772	403.787690718774	343.342635655897	583.935550685359	493.557795044591	298.062286670393	671.435550857494	311.693447573774	300.51273850746	530.952053083732	395.162905838743	337.728623126961	355.728949611306	389.742041122583	444.28829282998	401.975926346155	541.381891009915	547.642454924729	512.085692458655	493.898913172319	463.112046804737	315.629589874522	631.063849273929	420.729804797599	340.763542578634	529.5133919736	382.617725986292	724.480064394927	896.368850045952	673.32262541357	390.81595167394	677.145802633655	381.998020037355	312.767350357027	554.562416432084	271.95463654695	417.829676316844	266.858251880617	310.311289484821	250.193127891025	274.843693922795	538.399417006933	324.947689374931	458.925347100236	509.989257279693	630.18336466156	279.831816536209	615.716403621776	574.140408641575	350.371226124375	538.970688612131	375.45743731246	551.741747676544	560.902480822872	563.160899165059	301.103061506885	654.932452303999	300.850268415067	253.72478375072	408.326679779349	289.461271526665
