Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	9.84499163099732	9.83285689784435	7.04213272809914	9.96980296615406	11.5961558706852	-5.00132360077056	14.0937583969584	-2.98296102471973	35.4385806348933	-19.7109850142595	-6.87663340723676	7.94545584711191	-2.42701475810612	4.11389572995182	6.22490710181009	-8.542283242258	18.8790951646708	17.4334464880299	-7.50454747153836	1.33075881278274	-5.48962081719317	2.83371846749121	5.09368070522043	-16.3032212476546	18.1419238013593	12.5138655860829	-3.66394910432045	-16.8236543185037	-4.61515747162336	-2.90064475685082	11.2161396798595	6.51564088024443	-1.27465838523124	-1.58979366691723	7.84756827262613	10.6248509436196	1.76589068628761	-5.58360924838233	7.9358619941891	7.6854122155471	21.3367109674816	0.549621588543582	-3.28866885710734	-6.20121077700636	10.4139659168572	14.9373049359082	13.1937749253286	3.02961244916085	-6.2962401851108	16.8495197830378
0.5	10.1667840942672	9.92511344803042	7.04247343999415	9.73425912340562	11.8203749887379	-4.98398450101954	14.1696695223822	-2.89655895686716	35.7414024522405	-19.0209356539898	-6.72051277652138	8.38013771580614	-2.29737406214785	4.15638626038622	6.63208090666748	-8.15555410702327	19.0270663403536	17.6085893001904	-7.26606089393605	1.36311025742279	-5.79125440573486	3.19884423738247	5.27435415608233	-16.5198552545167	18.0670616711696	12.9352226109843	-3.10212450730112	-16.9564466911076	-4.4061847495566	-2.85665831473827	11.5030333424019	6.78442354882876	-0.841205219809396	-1.30703550496542	8.13658557209513	11.0355827577631	1.88208385364115	-5.11101369995256	7.91959336375637	8.30355500693367	21.8378938997503	0.554749465369207	-2.63331297515337	-6.19197783439833	10.5710753883214	15.8978798582722	13.256897437004	3.31078717127553	-6.15107499379046	16.7417703644446
1	10.5898919157699	10.0082804905582	6.97655798021759	9.0129746416439	12.089860119354	-4.68162325753197	14.2872875086522	-2.7545366446047	35.9711380369791	-18.3744981121792	-6.67277345942477	8.68910603502082	-2.04929728211799	4.25068803983471	6.96511133348825	-7.87249566507535	19.1863133216836	17.7027549894253	-7.09268828724603	1.46109404094099	-5.71736858006426	3.4449691783743	5.31969606772321	-16.8361693768733	18.0343560007965	13.4241107987591	-2.58698963862872	-17.3483767332581	-4.21080143634496	-2.4918096626096	11.6351854471443	7.22869847739458	-0.404544813762008	-1.12004888662349	8.43414881817139	11.3433928227079	2.06754818276062	-4.70014085103482	7.95320843526283	8.74165454257129	22.1937823374483	0.502972371756442	-2.11920546465032	-6.52940603945483	10.8255801836321	14.2494378767696	13.5980960686664	3.51803158333997	-6.048484641785	16.6206675191647
1.5	10.7703926064551	10.2085062587013	7.22876160119498	8.10459431665024	12.2624907730049	-4.49525010606679	14.409976723972	-2.69643588068702	36.2171231234329	-17.8244474350611	-6.61174777618762	9.0074758954866	-1.80775387073916	4.22728873472568	7.14516354436796	-7.60891858763366	19.079097135986	17.476603530971	-6.90718866022186	1.51437302532398	-5.90593279999861	3.45447938008405	5.34403809069269	-17.096956713207	18.1088504483759	13.7900403339308	-2.0463681455788	-17.585029048375	-4.14359470932134	-2.57502691642735	11.750961008582	7.57557324713086	0.227177982246307	-0.888401684026093	8.5042496084112	11.1905107867754	2.07679028530558	-4.31133587885106	7.9148028962619	9.00570821470188	22.4480402932448	0.382795868412479	-1.61034783415862	-7.1353771595583	11.0140918131659	13.9315306608478	13.9135567421976	3.69716035989363	-5.94158428975728	16.5303446081373
2	11.2092248037553	10.3331077424997	7.18544974092039	7.3197313422682	12.5469342125595	-4.22774595212101	14.5265377420912	-2.53675479455413	36.4782327523699	-17.5117159937812	-6.59726050871167	9.32242248369976	-1.64864924712775	4.31005773733134	7.27179616010288	-7.32192561805866	19.0372888519274	17.4775984852595	-6.90456080258353	1.53517864552192	-6.08575381474992	3.50994055472458	5.43759920757242	-17.3459978414468	18.0416384718561	14.1557221633676	-1.29808264437228	-17.8136209865439	-3.84481474140016	-2.53863075300848	12.0570677622429	7.75191675232464	0.890431475374218	-0.373404143897885	8.69212915501865	11.4259511646584	2.18151667803606	-3.86547863311297	7.89661316788705	9.37651179633909	22.6886955304939	0.220164295973026	-1.20676735046456	-7.26917046827185	11.1437017203211	13.4721061015766	14.0112565679234	4.10416321632874	-5.89664778748811	16.4867663369574
2.5	11.4729271751706	10.5433858958585	6.94861300340211	7.20257209203241	12.6694012546651	-4.04075367759787	14.6770820874259	-2.48426151397405	36.7560337601964	-17.2258261506681	-6.55868448991458	9.48986249924794	-1.3962445978959	4.38286309993883	7.45569384699369	-6.98035284140488	19.2138905512845	17.1705067485806	-6.95938896240005	1.62669212059854	-5.99251753970904	3.73473863559243	5.52581765466984	-17.5480999973795	18.0195876894235	14.4501340973328	-0.71209352355282	-17.7929168686723	-3.50619622472237	-2.48202789284598	12.4567211244209	7.97371990178518	1.61418447807878	-0.00935993990463579	8.923340475611	11.6347449584537	2.37455866969901	-3.43292089762825	7.9699818532513	9.94157872815554	22.8286731221798	0.0400383399921154	-0.854869329276038	-7.52035989029207	11.3556125800385	13.4632717787883	14.2165994593798	4.48485656150666	-5.77394692012344	16.329030583312
3	11.6873336256279	10.5957028822017	6.81995001938519	6.62230491914882	12.823372715468	-3.86102518131406	14.7326472145168	-2.46563236273394	37.0899003588063	-17.0754013180234	-6.54197371830911	9.77136088446518	-1.17117914974219	4.48587981677095	7.75551962646387	-6.7425924993923	19.2407581504765	17.3558044298381	-6.82977437576673	1.74031861742696	-6.04497130630468	3.93027983483279	5.60696562598202	-17.7746079042033	18.0509286514588	14.7586423818273	-0.286738409093243	-17.7467172891733	-3.14689211644339	-2.60216724827348	13.0111931372182	8.39288401917619	2.32965314933437	0.347894678689023	9.09610627697841	11.8358146721664	2.3799573028658	-3.13705983978894	8.09918299275394	10.4915482552066	22.7483534780344	-0.0373990274661633	-0.293558961480301	-7.84596083518392	11.4844010323002	13.566276993094	14.4445014916708	4.91554720991369	-5.77239541595252	16.1930704428464
3.5	11.6546347531905	10.7692241048896	6.74211403939595	5.56188723958917	13.0058058608164	-3.80661520162629	14.6527173348743	-2.39297470871818	37.2298473449631	-16.6900437333609	-6.48001992388895	9.96325133103865	-0.938929981027828	4.65545230165096	8.16085035934393	-6.46523686360888	19.7113494759233	17.5716109436776	-6.79818384621758	1.77746921787077	-5.89621726035788	4.13769824833509	5.58164630406983	-18.0203555680024	18.170459646774	15.2641698687528	0.281370516623838	-17.8180666449171	-2.75348166508242	-2.65777539967452	13.1835987361155	8.79231783054882	2.93017827364632	0.607452522238868	9.29550264268135	12.1038303771392	2.47036328604318	-2.6923482820062	8.18920816396694	10.772700147309	23.108646016021	-0.0264080006722871	0.41786460432904	-7.86099242970395	11.6339344320376	13.3911222972394	14.6067988057744	5.34977153964793	-5.75067443601593	16.1696409939824
4	12.0208689733185	10.9988513103732	6.47326110785424	5.32036654449539	13.0946008410878	-3.60329958569484	14.6855226954058	-2.29576448492759	37.5534707165935	-16.336738153853	-6.36290960424761	10.3183256688598	-0.719182220786912	4.53300143871943	8.4880653961846	-6.15348634478673	20.134257925359	17.8435847979067	-6.65106843979728	1.90226677574437	-6.04132703724811	4.38489686497402	5.64694287881426	-18.2593607524185	18.3525714344317	15.6021452272023	0.803917459549671	-17.7253695788442	-2.67949184289708	-2.88116800719822	13.2378098571455	9.08012829212369	3.40768655571432	0.81742274387479	9.54387789864539	12.4192237346624	2.69037922993271	-2.2684366925512	8.30642402130771	10.903788976152	23.3444562256559	-0.167466401579084	0.920489442051519	-7.71028541474807	11.7875120745792	13.8521063352582	14.918524308346	5.56475800286528	-5.72269687971647	16.1192380810633
4.5	12.2781601353084	11.2970867362056	6.11614725228036	5.16255088750295	13.1907793352706	-3.23910943331446	14.7213983392857	-2.25225330548172	37.805441636597	-16.0496508860873	-6.22619262235932	10.8101631589359	-0.457282171107011	4.34553612287556	8.60896312257665	-5.8310390299845	20.2255659848216	17.8213735226168	-6.51940531795276	2.18995507591966	-5.90267376853184	4.58183271867931	5.72112922800554	-18.4073506750572	18.4637339299386	15.9218067535973	1.22248526773258	-17.8218834118641	-2.31854647139891	-3.15374827884948	13.4826442962524	9.20958915291451	3.85274542008956	1.04985348307653	9.639624404077	12.6044236537852	2.8020381252719	-1.90136554835989	8.31246509448889	11.1060686830615	23.6011874139658	-0.368806694915985	1.53171140939396	-6.97565351103687	11.9369453442254	13.9571767952673	15.2178334548882	5.82520420757849	-5.66903773511688	15.9871586180006
