Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	-1.82893021110948	-1.62065162409699	0.62162552250946	-1.02517030978278	-1.35852372757111	1.67490994541882	-2.62244425690792	-0.653129283709064	-5.15091032745218	4.86639477806573	0.576194570870409	-1.69493283408367	-0.916951556673446	0.520356087591852	-0.00536149342899606	1.14385107335813	-2.8772493545742	-0.306738019554467	0.772706921437176	-1.7969308965539	0.269399085898363	-0.791457365822445	-1.64097480270912	4.23712585170821	-1.59124972883292	-1.08281088265044	0.634539967081774	1.99976690068787	-0.0640129672262018	0.438774342259772	-2.67088959781563	0.373183369970828	-0.48347276287119	0.698901153410678	-1.89122063884063	-2.60994706519213	0.207093075683254	-0.830885997024954	1.32488428753056	-1.03000149297202	-5.24319956708698	-0.344647898813363	0.644373031751066	-0.302663964629315	-1.83122461068908	-2.03215949895769	-2.28075719087415	-0.940239875641947	1.7542146212922	-3.00808756481048
0.5	-1.87458607507283	-1.63694252642175	0.616881612246608	-1.00039306428828	-1.38581244079473	1.66685725252462	-2.6318579101447	-0.670148857495741	-5.19809273731665	4.80348288643766	0.551203401169812	-1.7603133268179	-0.936822759523281	0.513825600523526	-0.0617187141457816	1.09346554581718	-2.89329786932605	-0.330346131647592	0.748468667079708	-1.79447886915852	0.296862141905779	-0.835163075634143	-1.66826086899703	4.27972875163442	-1.57100601936477	-1.14194630758694	0.541760516747157	2.00356765341307	-0.0981709570187124	0.427656739559653	-2.71260792154553	0.342103516308436	-0.537478279766501	0.649487713589566	-1.91880647957936	-2.6663153107227	0.186410702879711	-0.889005884082882	1.33242252077426	-1.12540696681718	-5.30951792059682	-0.343620780516853	0.546825869456807	-0.288252223967772	-1.86542417735265	-2.15075970432151	-2.28457980010668	-0.984000259953479	1.73343158612993	-2.98851878453054
1	-1.93384696324717	-1.65328946904472	0.626763657791947	-0.910862939188759	-1.41956416506451	1.62194836985123	-2.64748516322153	-0.695549155930252	-5.23317280378098	4.74129974915516	0.539661564761324	-1.809143672118	-0.974021848438535	0.490155574282938	-0.104432126134878	1.0571706645534	-2.90982337865459	-0.337649031598303	0.730981511956492	-1.81059165052252	0.291526217197258	-0.864895380913289	-1.67433370517111	4.33532207740825	-1.55991643712731	-1.21087441247999	0.451693962192693	2.04436085684344	-0.129936218694786	0.389216186256872	-2.73374806273308	0.290707812073008	-0.591057642190982	0.611601140667799	-1.95481303499548	-2.70838673036628	0.152778271265566	-0.941647106269909	1.33084685030887	-1.18842565090759	-5.35939736212771	-0.337258542644191	0.472143652046738	-0.243543972401803	-1.91506450563881	-1.95997660222324	-2.32898708897698	-1.01911872069914	1.71328704687402	-2.97044587673492
1.5	-1.96247818545627	-1.68518196998135	0.592911705013632	-0.795903994340938	-1.44248164646254	1.59404651382475	-2.66141010942982	-0.708993728979593	-5.27225995124648	4.68613947172002	0.525079811278834	-1.85534075642839	-1.01047715483545	0.487424820910282	-0.131660448684217	1.02357021545188	-2.90093031710365	-0.303378416428569	0.709583132177319	-1.82143197689432	0.316175250691318	-0.870392364410408	-1.67669874156232	4.38523222875726	-1.56505922322149	-1.26438773958494	0.367141585476531	2.0659108723407	-0.143761890901086	0.403703321763844	-2.74985902093895	0.250762584760554	-0.668363838623491	0.567040353637638	-1.96489835596084	-2.69916506575078	0.147513592626615	-0.988747571912962	1.33464882850281	-1.23114027918439	-5.39723183625883	-0.321631179908549	0.397553874895975	-0.178429841799646	-1.95139013920993	-1.93480951057667	-2.37131609235493	-1.03557411724188	1.69723061309875	-2.95708345334158
2	-2.02433053662113	-1.70599091943907	0.592176273212409	-0.694451713316331	-1.47795181099253	1.55607573111144	-2.67462761323261	-0.73739421297569	-5.31228126801269	4.65415301560531	0.517452818681159	-1.90460806567535	-1.03629816133774	0.47172280161852	-0.149703566473974	0.985136337815975	-2.90036706805972	-0.301067737867459	0.709810798594156	-1.82103553982038	0.333749625970516	-0.880723375210579	-1.68942091679607	4.43227191876252	-1.54529846299558	-1.31506128214734	0.245785652190936	2.08743233086867	-0.193392118342866	0.401871425651229	-2.78995687572152	0.228770878879022	-0.753553715647011	0.481452051526223	-1.98489666014393	-2.73437847505683	0.128399171036704	-1.04232454566541	1.33536252980596	-1.28687488042019	-5.44134572183388	-0.30240828631566	0.334500205941884	-0.159748216666431	-1.9781610405959	-1.89812151131612	-2.38985417141983	-1.09302356051655	1.68923922422573	-2.95090523297528
2.5	-2.06082592862291	-1.73946684783561	0.613783510267289	-0.680426485889284	-1.49790618693279	1.52654252573903	-2.69270536353408	-0.753173620565853	-5.35581584139791	4.6235723360274	0.508374702467957	-1.92845647138798	-1.07415771378004	0.459602031136215	-0.177132103440304	0.939788537391416	-2.91872790919998	-0.260486911196501	0.716422855587876	-1.83051481275631	0.318156956689848	-0.910600027213662	-1.70069150252546	4.46455270675888	-1.53237572646349	-1.3558886721555	0.150711843225118	2.08050037480875	-0.249133741710593	0.394469317298635	-2.84932551645043	0.204453070891756	-0.843957295676693	0.416789201511661	-2.01668210049291	-2.76409158534418	0.0939466104367925	-1.09446578829296	1.32685806641142	-1.36582197028073	-5.46626632603453	-0.27979352516572	0.286517068826311	-0.123877644832592	-2.01697769757395	-1.90492592658579	-2.41582825104678	-1.15490366763011	1.66620143569208	-2.92689081437353
3	-2.09197160259653	-1.74802260756138	0.623581765408952	-0.605276995275841	-1.52008300128038	1.49733832394804	-2.70188342551736	-0.762191161131862	-5.40801718478634	4.60958087013063	0.503939799266966	-1.9698483455979	-1.10671100173148	0.440918173287254	-0.220624318105741	0.908579225938981	-2.92463452933799	-0.28211328469982	0.703634665137535	-1.84663077955178	0.32235945636013	-0.933731685049131	-1.71115239821678	4.50764320972287	-1.5275031598058	-1.40033409023642	0.0845437967959572	2.06324514134652	-0.305163772998899	0.406198296786797	-2.92418547514907	0.158089093426372	-0.93266429114641	0.35480009662984	-2.03916555761666	-2.79917110569321	0.0929028198407247	-1.13227783153242	1.31186611335422	-1.44029478061045	-5.45772876482686	-0.271328480859141	0.190034916037339	-0.0674912312274838	-2.03995075070969	-1.92203928679881	-2.43762827531451	-1.22228846738217	1.65862165119299	-2.90966890053538
3.5	-2.0913297753581	-1.7759859448622	0.628462243945418	-0.470902506770026	-1.5457227269245	1.48474758639437	-2.69390124230804	-0.778752578630638	-5.43042290446913	4.572705817786	0.49105015223501	-1.99744437505665	-1.14216480097283	0.412258766702983	-0.28075447761623	0.873150769054932	-2.98115465784533	-0.312020469142085	0.704718162725348	-1.84856644409158	0.30964947926241	-0.960702572881531	-1.70696544171527	4.55889755755848	-1.53786332686104	-1.47271717695618	-0.00933566388666396	2.06333776282806	-0.364453519079071	0.409096629746492	-2.94703131958387	0.112790996452103	-1.00767308050274	0.305351992836778	-2.07403782636796	-2.83680973341874	0.0806356751109174	-1.18549798961764	1.30263144286257	-1.47613294494939	-5.50823261488508	-0.275804173874241	0.0689857619581433	-0.0339935466054855	-2.06841147235965	-1.91405389831321	-2.4535959255988	-1.28768922224388	1.65437226173341	-2.90600168859528
4	-2.13993858308516	-1.81008000445997	0.654635246566501	-0.439310636984863	-1.55902657594996	1.45339887156816	-2.69727302259341	-0.79888919721709	-5.47534629654394	4.53020136759745	0.47154086164642	-2.05416950122283	-1.17629782457562	0.419700032907865	-0.328143380211377	0.833918736236006	-3.02122725182544	-0.342551623819402	0.688958615657609	-1.85765466366942	0.315780950186517	-0.990885598010222	-1.71869428993126	4.60228445667084	-1.55625314357847	-1.51931773234128	-0.0997586611774084	2.04670899830155	-0.380266647159833	0.430465177165218	-2.95384280364596	0.0783693036649695	-1.06524002060123	0.266165874401074	-2.11494644792869	-2.88310429103207	0.04638739164493	-1.23429645340049	1.29032075443196	-1.49227021633098	-5.53903648765267	-0.259663099024338	-0.0196199243288144	-0.0385492912225032	-2.09661822871792	-1.96744320247449	-2.49197065066624	-1.32084613735656	1.64554737320635	-2.90149884143998
4.5	-2.17455591220548	-1.85422240903838	0.696450589998495	-0.417131057453448	-1.57434668194051	1.39818004163508	-2.70171185499688	-0.80939888940237	-5.50967126831981	4.50375682464673	0.456025376643864	-2.12520497028689	-1.21647100931276	0.441707713840836	-0.352587459858468	0.793769149519666	-3.02220512525124	-0.333078698395866	0.677061474400486	-1.90248077756466	0.298731583802937	-1.01421169375042	-1.72858044715729	4.63089776782409	-1.56279247124779	-1.56450466585717	-0.175484685043244	2.0534221999074	-0.437588880607819	0.455729119477693	-2.98519588322936	0.0610522069785575	-1.11545028162167	0.227652049378047	-2.12583577895439	-2.91874967864782	0.0269157717632522	-1.27940099975901	1.29132651405343	-1.52150769844564	-5.57411272587339	-0.237283335034037	-0.131103138197958	-0.100633523837466	-2.12493294842666	-1.98614002403078	-2.52871410311924	-1.36541796907365	1.6316903270393	-2.88453915432007
