MTJ			mass_A		
0.88522434	27.14754926	0.00000000	0.88522434	49.33249400	0.00000000
0.91051647	27.14833954	0.00000000	0.91051647	49.33248106	0.00000000
0.93580859	27.14832405	0.00000000	0.93580859	49.33263981	0.00000000
0.96110071	27.14710080	0.00000000	0.96110071	49.33227677	0.00000000
0.98639284	27.14617410	0.00000000	0.98639284	49.33298429	0.00000000
1.01168496	27.14556680	0.00000000	1.01168496	49.33229035	0.00000000
1.03697709	27.14492430	0.00000000	1.03697709	49.33343721	0.00000000
1.06226921	27.14479438	0.00000000	1.06226921	49.33308040	0.00000000
1.08756133	27.14504439	0.00000000	1.08756133	49.33302924	0.00000000
1.11285346	27.14464152	0.00000000	1.11285346	49.33282088	0.00000000
1.13814558	27.14411623	0.00000000	1.13814558	49.33324350	0.00000000
1.16343771	27.14452808	0.00000000	1.16343771	49.33313919	0.00000000
1.18872983	27.14421111	0.00000000	1.18872983	49.33264172	0.00000000
1.21402195	27.14447101	0.00000000	1.21402195	49.33269895	0.00000000
1.23931408	27.14418036	0.00000000	1.23931408	49.33264798	0.00000000
1.26460620	27.14411134	0.00000000	1.26460620	49.33285481	0.00000000
1.28989833	27.14296391	0.00000000	1.28989833	49.33287673	0.00000000
1.31519045	27.14143058	0.00000000	1.31519045	49.33199288	0.00000000
1.34048257	27.13738710	0.00000000	1.34048257	49.33255309	0.00000000
1.36577470	27.13748960	0.00000000	1.36577470	49.33214962	0.00000000
1.39106682	27.13827377	0.00000000	1.39106682	49.33248368	0.00000000
1.41635895	27.13971429	0.00000000	1.41635895	49.33248054	0.00000000
1.44165107	27.14049221	0.00000000	1.44165107	49.33246800	0.00000000
1.46694319	27.14136111	0.00000000	1.46694319	49.33244111	0.00000000
1.49223532	27.14253189	0.00000000	1.49223532	49.33225036	0.00000000
1.51752744	27.14228971	0.00000000	1.51752744	49.33246478	0.00000000
1.54281957	27.14291924	0.00000000	1.54281957	49.33231791	0.00000000
1.56811169	27.14392429	0.00000000	1.56811169	49.33230518	0.00000000
1.59340381	27.14387378	0.00000000	1.59340381	49.33281162	0.00000000
1.61869594	27.14315097	0.00000000	1.61869594	49.33243802	0.00000000
1.64398806	27.14387523	0.00000000	1.64398806	49.33282613	0.00000000
1.66928019	27.14502846	0.00000000	1.66928019	49.33331002	0.00000000
1.69457231	27.14437022	0.00000000	1.69457231	49.33211437	0.00000000
1.71986443	27.14357927	0.00000000	1.71986443	49.33283152	0.00000000
1.74515656	27.14459808	0.00000000	1.74515656	49.33227303	0.00000000
1.77044868	27.14365028	0.00000000	1.77044868	49.33280295	0.00000000
1.79574081	27.14404872	0.00000000	1.79574081	49.33180598	0.00000000
1.82103293	27.14496548	0.00000000	1.82103293	49.33245809	0.00000000
1.84632505	27.14463114	0.00000000	1.84632505	49.33252219	0.00000000
1.87161718	27.14451665	0.00000000	1.87161718	49.33226634	0.00000000
1.89690930	27.14408709	0.00000000	1.89690930	49.33266879	0.00000000
1.92220143	27.14267407	0.00000000	1.92220143	49.33255676	0.00000000
1.94749355	27.13645452	0.00000000	1.94749355	49.33183293	0.00000000
1.97278568	27.04510841	0.00000000	1.97278568	49.33219001	0.00000000
1.99807780	26.98036760	0.00000000	1.99807780	49.33147279	0.00000000
2.02336992	26.92048300	0.00000000	2.02336992	49.33191544	0.00000000
2.04866205	26.74003280	0.00000000	2.04866205	49.33081645	0.00000000
2.07395417	26.70372716	0.00000000	2.07395417	49.32999838	0.00000000
2.09924630	26.50713712	0.00000000	2.09924630	49.32981752	0.00000000
2.12453842	26.20727917	0.00000000	2.12453842	49.32975010	0.00000000
2.14983054	26.14885916	0.00000000	2.14983054	49.33013455	0.00000000
2.17512267	25.97641177	0.00000000	2.17512267	49.33171022	0.00000000
2.20041479	25.79814797	0.00000000	2.20041479	49.33066356	0.00000000
2.22570692	25.72660892	0.00000000	2.22570692	49.33168716	0.00000000
2.25099904	25.66063464	0.00000000	2.25099904	49.33114602	0.00000000
2.27629116	25.58802490	0.00000000	2.27629116	49.33168602	0.00000000
2.30158329	25.47136321	0.00000000	2.30158329	49.33185601	0.00000000
2.32687541	25.38235646	0.00000000	2.32687541	49.33183776	0.00000000
2.35216754	25.17521795	0.00000000	2.35216754	49.33108031	0.00000000
2.37745966	25.05607648	0.00000000	2.37745966	49.33233773	0.00000000
2.40275178	24.95249048	0.00000000	2.40275178	49.33276507	0.00000000
2.42804391	24.80477865	0.00000000	2.42804391	49.33261878	0.00000000
2.45333603	24.77922855	0.00000000	2.45333603	49.33253664	0.00000000
2.47862816	24.72587750	0.00000000	2.47862816	49.33296173	0.00000000
2.50392028	24.61216308	0.00000000	2.50392028	49.33271007	0.00000000
2.52921240	24.58017383	0.00000000	2.52921240	49.33338720	0.00000000
2.55450453	24.40737360	0.00000000	2.55450453	49.33296594	0.00000000
2.57979665	24.29998003	0.00000000	2.57979665	49.33358229	0.00000000
2.60508878	24.10071467	0.00000000	2.60508878	49.33391176	0.00000000
2.63038090	23.94285085	0.00000000	2.63038090	49.33290767	0.00000000
2.65567302	23.80019051	0.00000000	2.65567302	49.33292608	0.00000000
2.68096515	23.64050346	0.00000000	2.68096515	49.33329721	0.00000000
2.70625727	23.47356974	0.00000000	2.70625727	49.33326932	0.00000000
2.73154940	23.23331644	0.00000000	2.73154940	49.33323459	0.00000000
2.75684152	23.09858933	0.00000000	2.75684152	49.33292320	0.00000000
2.78213364	22.86085883	0.00000000	2.78213364	49.33243952	0.00000000
2.80742577	22.80441679	0.00000000	2.80742577	49.33342552	0.00000000
2.83271789	22.68088687	0.00000000	2.83271789	49.33357008	0.00000000
2.85801002	22.58683663	0.00000000	2.85801002	49.33257460	0.00000000
2.88330214	22.49440824	0.00000000	2.88330214	49.33195198	0.00000000
2.90859426	22.34909687	0.00000000	2.90859426	49.33265495	0.00000000
2.93388639	22.25718670	0.00000000	2.93388639	49.33170435	0.00000000
2.95917851	22.15294754	0.00000000	2.95917851	49.33204207	0.00000000
2.98447064	22.02049550	0.00000000	2.98447064	49.33248667	0.00000000
3.00976276	21.84464431	0.00000000	3.00976276	49.33186615	0.00000000
3.03505488	21.78137651	0.00000000	3.03505488	49.33233845	0.00000000
3.06034701	21.71613003	0.00000000	3.06034701	49.33212107	0.00000000
3.08563913	21.68566714	0.00000000	3.08563913	49.33214641	0.00000000
3.11093126	21.59731715	0.00000000	3.11093126	49.33244962	0.00000000
3.13622338	21.52040802	0.00000000	3.13622338	49.33294382	0.00000000
3.16151550	21.36629962	0.00000000	3.16151550	49.33345903	0.00000000
3.18680763	21.12511411	0.00000000	3.18680763	49.33346293	0.00000000
3.21209975	21.01089131	0.00000000	3.21209975	49.33306215	0.00000000
3.23739188	20.82050263	0.00000000	3.23739188	49.33326738	0.00000000
3.26268400	20.76846583	0.00000000	3.26268400	49.33343327	0.00000000
3.28797612	20.67578871	0.00000000	3.28797612	49.33335258	0.00000000
3.31326825	20.54214001	0.00000000	3.31326825	49.33322502	0.00000000
3.33856037	20.38935062	0.00000000	3.33856037	49.33346362	0.00000000
3.36385250	20.29812301	0.00000000	3.36385250	49.33374454	0.00000000
3.38914462	20.14233748	0.00000000	3.38914462	49.33339745	0.00000000
3.41443674	19.89202584	0.00000000	3.41443674	49.33307423	0.00000000
3.43972887	19.70217990	0.00000000	3.43972887	49.33389820	0.00000000
3.46502099	19.42636416	0.00000000	3.46502099	49.33320481	0.00000000
3.49031312	19.36993132	0.00000000	3.49031312	49.33229776	0.00000000
3.51560524	19.22964327	0.00000000	3.51560524	49.33319290	0.00000000
3.54089737	19.07919878	0.00000000	3.54089737	49.33285437	0.00000000
3.56618949	18.85464257	0.00000000	3.56618949	49.33306360	0.00000000
3.59148161	18.55808464	0.00000000	3.59148161	49.33253892	0.00000000
3.61677374	18.41942845	0.00000000	3.61677374	49.33295495	0.00000000
3.64206586	18.29571047	0.00000000	3.64206586	49.33291140	0.00000000
3.66735799	18.17044539	0.00000000	3.66735799	49.33206046	0.00000000
3.69265011	18.06103159	0.00000000	3.69265011	49.33183621	0.00000000
3.71794223	17.94704018	0.00000000	3.71794223	49.33246697	0.00000000
3.74323436	17.82075808	0.00000000	3.74323436	49.33237509	0.00000000
3.76852648	17.66672062	0.00000000	3.76852648	49.33184583	0.00000000
3.79381861	17.53276015	0.00000000	3.79381861	49.33240114	0.00000000
3.81911073	17.29504630	0.00000000	3.81911073	49.33193466	0.00000000
3.84440285	17.24354604	0.00000000	3.84440285	49.33252819	0.00000000
3.86969498	16.97693979	0.00000000	3.86969498	49.33146215	0.00000000
3.89498710	16.82269119	0.00000000	3.89498710	49.33170027	0.00000000
3.92027923	16.75499010	0.00000000	3.92027923	49.33179106	0.00000000
3.94557135	16.57844248	0.00000000	3.94557135	49.33187537	0.00000000
3.97086347	16.40133413	0.00000000	3.97086347	49.33218625	0.00000000
3.99615560	16.24800572	0.00000000	3.99615560	49.33225509	0.00000000
4.02144772	16.02738714	0.00000000	4.02144772	49.33201872	0.00000000
4.04673985	15.90731828	0.00000000	4.04673985	49.33169855	0.00000000
4.07203197	15.64997715	0.00000000	4.07203197	49.33219850	0.00000000
4.09732409	15.60928235	0.00000000	4.09732409	49.33140594	0.00000000
4.12261622	15.50049396	0.00000000	4.12261622	49.33169494	0.00000000
4.14790834	15.37536580	0.00000000	4.14790834	49.33190780	0.00000000
4.17320047	15.07206256	0.00000000	4.17320047	49.33084135	0.00000000
4.19849259	14.99353872	0.00000000	4.19849259	49.33125225	0.00000000
4.22378471	14.79896916	0.00000000	4.22378471	49.33198209	0.00000000
4.24907684	14.40908200	0.00000000	4.24907684	49.33229238	0.00000000
4.27436896	14.31544131	0.00000000	4.27436896	49.33158002	0.00000000
4.29966109	13.92422130	0.00000000	4.29966109	49.33319805	0.00000000
4.32495321	13.67152452	0.00000000	4.32495321	49.33225278	0.00000000
4.35024533	13.49068972	0.00000000	4.35024533	49.33284983	0.00000000
4.37553746	13.32493859	0.00000000	4.37553746	49.33243152	0.00000000
4.40082958	13.17674164	0.00000000	4.40082958	49.33200740	0.00000000
4.42612171	13.04386902	0.00000000	4.42612171	49.33236817	0.00000000
4.45141383	12.85969197	0.00000000	4.45141383	49.33200931	0.00000000
4.47670595	12.74590702	0.00000000	4.47670595	49.33194739	0.00000000
4.50199808	12.65857145	0.00000000	4.50199808	49.33156307	0.00000000
4.52729020	12.52260678	0.00000000	4.52729020	49.33149265	0.00000000
4.55258233	12.37681198	0.00000000	4.55258233	49.33129398	0.00000000
4.57787445	12.08426210	0.00000000	4.57787445	49.33219833	0.00000000
4.60316657	11.96332860	0.00000000	4.60316657	49.33215374	0.00000000
4.62845870	11.75522312	0.00000000	4.62845870	49.33139607	0.00000000
4.65375082	11.54261728	0.00000000	4.65375082	49.33205373	0.00000000
4.67904295	11.22971148	0.00000000	4.67904295	49.33229371	0.00000000
4.70433507	10.97924745	0.00000000	4.70433507	49.33163180	0.00000000
4.72962719	10.76384828	0.00000000	4.72962719	49.33170633	0.00000000
4.75491932	10.32153862	0.00000000	4.75491932	49.33151792	0.00000000
4.78021144	10.20424625	0.00000000	4.78021144	49.33161405	0.00000000
4.80550357	10.00061980	0.00000000	4.80550357	49.33273087	0.00000000
4.83079569	9.82769501	0.00000000	4.83079569	49.33259595	0.00000000
4.85608781	9.64972792	0.00000000	4.85608781	49.33255071	0.00000000
4.88137994	9.37836465	0.00000000	4.88137994	49.33324334	0.00000000
4.90667206	9.24049594	0.00000000	4.90667206	49.33316240	0.00000000
4.93196419	9.09674339	0.00000000	4.93196419	49.33292812	0.00000000
4.95725631	8.89607262	0.00000000	4.95725631	49.33275324	0.00000000
4.98254843	8.78079939	0.00000000	4.98254843	49.33266981	0.00000000
5.00784056	8.51649974	0.00000000	5.00784056	49.33328251	0.00000000
5.03313268	8.39573576	0.00000000	5.03313268	49.33267224	0.00000000
5.05842481	8.34728951	0.00000000	5.05842481	49.33266618	0.00000000
5.08371693	8.11077550	0.00000000	5.08371693	49.33209783	0.00000000
5.10900906	7.92071125	0.00000000	5.10900906	49.33110831	0.00000000
5.13430118	7.74692644	0.00000000	5.13430118	49.33220517	0.00000000
5.15959330	7.65822037	0.00000000	5.15959330	49.33263651	0.00000000
5.18488543	7.62330738	0.00000000	5.18488543	49.33276635	0.00000000
5.21017755	7.48935110	0.00000000	5.21017755	49.33396089	0.00000000
5.23546968	7.38355735	0.00000000	5.23546968	49.33434854	0.00000000
5.26076180	7.32006453	0.00000000	5.26076180	49.33606529	0.00000000
5.28605392	7.32422540	0.00000000	5.28605392	49.33554615	0.00000000
5.31134605	7.33619708	0.00000000	5.31134605	49.33649832	0.00000000
5.33663817	7.33796543	0.00000000	5.33663817	49.33967867	0.00000000
5.36193030	7.35803210	0.00000000	5.36193030	49.34070005	0.00000000
5.38722242	7.38497528	0.00000000	5.38722242	49.34474025	0.00000000
5.41251454	7.37946230	0.00000000	5.41251454	49.34468311	0.00000000
5.43780667	7.47109147	0.00000000	5.43780667	49.34530615	0.00000000
5.46309879	7.49311815	0.00000000	5.46309879	49.34166282	0.00000000
5.48839092	7.49767815	0.00000000	5.48839092	49.34154727	0.00000000
5.51368304	7.50029421	0.00000000	5.51368304	49.33992781	0.00000000
5.53897516	7.50387595	0.00000000	5.53897516	49.34136755	0.00000000
5.56426729	7.51009096	0.00000000	5.56426729	49.34137765	0.00000000
5.58955941	7.51125587	0.00000000	5.58955941	49.34147337	0.00000000
5.61485154	7.57060512	0.00000000	5.61485154	49.34481984	0.00000000
5.64014366	7.58592052	0.00000000	5.64014366	49.34306131	0.00000000
5.66543578	7.59915180	0.00000000	5.66543578	49.34000483	0.00000000
5.69072791	7.60636653	0.00000000	5.69072791	49.34347882	0.00000000
5.71602003	7.60358863	0.00000000	5.71602003	49.34006274	0.00000000
5.74131216	7.62561901	0.00000000	5.74131216	49.33943040	0.00000000
5.76660428	7.68223882	0.00000000	5.76660428	49.33694123	0.00000000
5.79189640	7.71960375	0.00000000	5.79189640	49.33938415	0.00000000
5.81718853	7.71875937	0.00000000	5.81718853	49.33781772	0.00000000
5.84248065	7.71622078	0.00000000	5.84248065	49.33591750	0.00000000
5.86777278	7.73087629	0.00000000	5.86777278	49.33607374	0.00000000
5.89306490	7.73558457	0.00000000	5.89306490	49.33454948	0.00000000
5.91835702	7.80393219	0.00000000	5.91835702	49.33534147	0.00000000
5.94364915	7.80748829	0.00000000	5.94364915	49.33449454	0.00000000
5.96894127	7.81096319	0.00000000	5.96894127	49.33494379	0.00000000
5.99423340	7.81631472	0.00000000	5.99423340	49.33482536	0.00000000
6.01952552	7.81050740	0.00000000	6.01952552	49.33334275	0.00000000
6.04481764	7.80625019	0.00000000	6.04481764	49.33347985	0.00000000
6.07010977	7.81749738	0.00000000	6.07010977	49.33430705	0.00000000
6.09540189	7.81334501	0.00000000	6.09540189	49.33429915	0.00000000
6.12069402	7.82275007	0.00000000	6.12069402	49.33318728	0.00000000
6.14598614	7.85547547	0.00000000	6.14598614	49.33429602	0.00000000
6.17127826	7.90114500	0.00000000	6.17127826	49.33330105	0.00000000
6.19657039	7.89823100	0.00000000	6.19657039	49.33335667	0.00000000
6.22186251	7.90810787	0.00000000	6.22186251	49.33383191	0.00000000
6.24715464	7.90218509	0.00000000	6.24715464	49.33341651	0.00000000
6.27244676	7.90562935	0.00000000	6.27244676	49.33336736	0.00000000
6.29773888	7.91930399	0.00000000	6.29773888	49.33377464	0.00000000
6.32303101	7.91394871	0.00000000	6.32303101	49.33390815	0.00000000
6.34832313	7.90356386	0.00000000	6.34832313	49.33382964	0.00000000
6.37361526	7.89707226	0.00000000	6.37361526	49.33324196	0.00000000
6.39890738	7.88946696	0.00000000	6.39890738	49.33361921	0.00000000
6.42419950	7.88269822	0.00000000	6.42419950	49.33310147	0.00000000
6.44949163	7.88241529	0.00000000	6.44949163	49.33323589	0.00000000
6.47478375	7.88499864	0.00000000	6.47478375	49.33341510	0.00000000
6.50007588	7.89575183	0.00000000	6.50007588	49.33270570	0.00000000
6.52536800	7.90620554	0.00000000	6.52536800	49.33287749	0.00000000
6.55066012	7.92056301	0.00000000	6.55066012	49.33344000	0.00000000
6.57595225	7.96576535	0.00000000	6.57595225	49.33357179	0.00000000
6.60124437	7.96939156	0.00000000	6.60124437	49.33352698	0.00000000
6.62653650	7.97781672	0.00000000	6.62653650	49.33380614	0.00000000
6.65182862	7.99062667	0.00000000	6.65182862	49.33366967	0.00000000
6.67712075	8.01102692	0.00000000	6.67712075	49.33346333	0.00000000
6.70241287	8.03561596	0.00000000	6.70241287	49.33433429	0.00000000
6.72770499	8.03903764	0.00000000	6.72770499	49.33319261	0.00000000
6.75299712	8.04895728	0.00000000	6.75299712	49.33451913	0.00000000
6.77828924	8.04711296	0.00000000	6.77828924	49.33336788	0.00000000
6.80358137	8.05049625	0.00000000	6.80358137	49.33338385	0.00000000
6.82887349	8.04628715	0.00000000	6.82887349	49.33404917	0.00000000
6.85416561	8.07005909	0.00000000	6.85416561	49.33366543	0.00000000
6.87945774	8.06424672	0.00000000	6.87945774	49.33310464	0.00000000
6.90474986	8.07925190	0.00000000	6.90474986	49.33269663	0.00000000
6.93004199	8.09975774	0.00000000	6.93004199	49.33280846	0.00000000
6.95533411	8.13126527	0.00000000	6.95533411	49.33240329	0.00000000
6.98062623	8.15452145	0.00000000	6.98062623	49.33268462	0.00000000
