mass_B			mass_A		
t	x	y	t	x	y
0	33.10807716	0	0	44.01255938	0
0.02379536	33.10756756	0	0.02379536	44.01334627	0
0.04759072	33.10722791	0	0.04759072	44.01282719	0
0.07138608	33.10705378	0	0.07138608	44.01320063	0
0.09518144	33.10771558	0	0.09518144	44.0132897	0
0.1189768	33.10820083	0	0.1189768	44.01273419	0
0.142772159	33.10797636	0	0.142772159	44.01319302	0
0.166567519	33.10804736	0	0.166567519	44.01306607	0
0.190362879	33.10717785	0	0.190362879	44.0125037	0
0.214158239	33.10782553	0	0.214158239	44.01232627	0
0.237953599	33.10735427	0	0.237953599	44.01272793	0
0.261748959	33.10782362	0	0.261748959	44.01255488	0
0.285544319	33.10730936	0	0.285544319	44.01255257	0
0.309339679	33.10793114	0	0.309339679	44.01270625	0
0.333135039	33.10840211	0	0.333135039	44.01225686	0
0.356930399	33.10780042	0	0.356930399	44.01252778	0
0.380725759	33.10785139	0	0.380725759	44.01268672	0
0.404521118	33.10771941	0	0.404521118	44.01230074	0
0.428316478	33.10779118	0	0.428316478	44.01278979	0
0.452111838	33.108048	0	0.452111838	44.01287661	0
0.475907198	33.1090722	0	0.475907198	44.01261292	0
0.499702558	33.10798179	0	0.499702558	44.01274142	0
0.523497918	33.10832129	0	0.523497918	44.01271473	0
0.547293278	33.10882617	0	0.547293278	44.01271193	0
0.571088638	33.10804945	0	0.571088638	44.01258258	0
0.594883998	33.10797079	0	0.594883998	44.01333183	0
0.618679358	33.10841169	0	0.618679358	44.01269254	0
0.642474717	33.10855803	0	0.642474717	44.01230233	0
0.666270077	33.1082669	0	0.666270077	44.01289838	0
0.690065437	33.10870745	0	0.690065437	44.01272486	0
0.713860797	33.10788453	0	0.713860797	44.01204248	0
0.737656157	33.10817841	0	0.737656157	44.01272413	0
0.761451517	33.1082194	0	0.761451517	44.01188447	0
0.785246877	33.10816028	0	0.785246877	44.01289301	0
0.809042237	33.10842957	0	0.809042237	44.01232619	0
0.832837597	33.10828408	0	0.832837597	44.01222051	0
0.856632957	33.10797951	0	0.856632957	44.01228626	0
0.880428317	33.10738998	0	0.880428317	44.01231838	0
0.904223676	33.1082239	0	0.904223676	44.0127583	0
0.928019036	33.10772223	0	0.928019036	44.01290281	0
0.951814396	33.10824336	0	0.951814396	44.01229211	0
0.975609756	33.1077189	0	0.975609756	44.01209707	0
0.999405116	33.10767403	0	0.999405116	44.01262903	0
1.023200476	33.10851115	0	1.023200476	44.01203714	0
1.046995836	33.10833447	0	1.046995836	44.01310072	0
1.070791196	33.10816852	0	1.070791196	44.01222084	0
1.094586556	33.10856392	0	1.094586556	44.01259571	0
1.118381916	33.10836458	0	1.118381916	44.01285815	0
1.142177275	33.10924951	0	1.142177275	44.01221075	0
1.165972635	33.10945823	0	1.165972635	44.01196101	0
1.189767995	33.10855769	0	1.189767995	44.01200416	0
1.213563355	33.10865308	0	1.213563355	44.01263804	0
1.237358715	33.10938051	0	1.237358715	44.01258965	0
1.261154075	33.10880629	0	1.261154075	44.01247	0
1.284949435	33.10911718	0	1.284949435	44.01261416	0
1.308744795	33.10897917	0	1.308744795	44.01238763	0
1.332540155	33.10948689	0	1.332540155	44.01220733	0
1.356335515	33.10942319	0	1.356335515	44.01298105	0
1.380130874	33.10944765	0	1.380130874	44.01268996	0
1.403926234	33.10931895	0	1.403926234	44.01178168	0
1.427721594	33.10975293	0	1.427721594	44.01310501	0
1.451516954	33.10953583	0	1.451516954	44.01293892	0
