mass_B			ExtMarker		
1.056391167	29.71874935	0	1.056391167	42.67355919	0
1.081543337	29.75280218	0	1.081543337	42.67539718	0
1.106695508	29.78807677	0	1.106695508	42.67224847	0
1.131847678	29.79527338	0	1.131847678	42.66446292	0
1.156999849	29.80522419	0	1.156999849	42.6666893	0
1.18215202	29.78674026	0	1.18215202	42.66274652	0
1.20730419	29.77479552	0	1.20730419	42.66039857	0
1.232456361	29.78177732	0	1.232456361	42.65719242	0
1.257608532	29.77909008	0	1.257608532	42.6546232	0
1.282760702	29.77270907	0	1.282760702	42.64741081	0
1.307912873	29.76885436	0	1.307912873	42.64655735	0
1.333065044	29.77142718	0	1.333065044	42.64975165	0
1.358217214	29.79027085	0	1.358217214	42.65082493	0
1.383369385	29.78214108	0	1.383369385	42.65346747	0
1.408521555	29.77646635	0	1.408521555	42.65416393	0
1.433673726	29.77466378	0	1.433673726	42.65286968	0
1.458825897	29.77199289	0	1.458825897	42.65539773	0
1.483978067	29.77726732	0	1.483978067	42.65653614	0
1.509130238	29.77800046	0	1.509130238	42.65820592	0
1.534282409	29.78162041	0	1.534282409	42.65556594	0
1.559434579	29.77965031	0	1.559434579	42.65723639	0
1.58458675	29.78311946	0	1.58458675	42.66012141	0
1.60973892	29.78017295	0	1.60973892	42.66147253	0
1.634891091	29.77186717	0	1.634891091	42.66186382	0
1.660043262	29.76084522	0	1.660043262	42.65944691	0
1.685195432	29.76392105	0	1.685195432	42.65879119	0
1.710347603	29.77738798	0	1.710347603	42.66445054	0
1.735499774	29.78027749	0	1.735499774	42.66184448	0
1.760651944	29.77093251	0	1.760651944	42.65775835	0
1.785804115	29.77127344	0	1.785804115	42.66120904	0
1.810956286	29.7659426	0	1.810956286	42.65958861	0
1.836108456	29.76254449	0	1.836108456	42.65678904	0
1.861260627	29.77134483	0	1.861260627	42.66023917	0
1.886412797	29.77100918	0	1.886412797	42.66268872	0
1.911564968	29.76436142	0	1.911564968	42.65893461	0
1.936717139	29.7690877	0	1.936717139	42.65392208	0
1.961869309	29.77394239	0	1.961869309	42.65566264	0
1.98702148	29.77400306	0	1.98702148	42.65848541	0
2.012173651	29.7754041	0	2.012173651	42.65286534	0
2.037325821	29.77593795	0	2.037325821	42.65296095	0
2.062477992	29.78488407	0	2.062477992	42.65558686	0
2.087630162	29.78756864	0	2.087630162	42.65635404	0
2.112782333	29.79574207	0	2.112782333	42.65922422	0
2.137934504	29.81427576	0	2.137934504	42.66225245	0
2.163086674	29.83842927	0	2.163086674	42.66099272	0
2.188238845	29.84716902	0	2.188238845	42.66233208	0
2.213391016	29.84595288	0	2.213391016	42.66095799	0
2.238543186	29.85133109	0	2.238543186	42.6587103	0
2.263695357	29.85114666	0	2.263695357	42.65977029	0
2.288847528	29.86256402	0	2.288847528	42.66308384	0
2.313999698	29.91937678	0	2.313999698	42.66953407	0
2.339151869	29.97502669	0	2.339151869	42.67539469	0
2.364304039	30.04955116	0	2.364304039	42.6802904	0
2.38945621	30.49022108	0	2.38945621	42.71117878	0
2.414608381	30.74897165	0	2.414608381	42.6640775	0
2.439760551	31.29947835	0	2.439760551	42.63939317	0
2.464912722	31.43219725	0	2.464912722	42.64977056	0
2.490064893	31.61272011	0	2.490064893	42.65952589	0
2.515217063	32.09025333	0	2.515217063	42.63875735	0
2.540369234	32.26242455	0	2.540369234	42.65136071	0
2.565521404	32.60698195	0	2.565521404	42.68378226	0
2.590673575	32.74768035	0	2.590673575	42.68816702	0
2.615825746	33.38253168	0	2.615825746	42.68491683	0
2.640977916	33.57086463	0	2.640977916	42.68930547	0
2.666130087	33.88948407	0	2.666130087	42.72172887	0
2.691282258	34.29640981	0	2.691282258	42.81449472	0
2.716434428	34.41249213	0	2.716434428	42.82094826	0
2.741586599	35.5596567	0	2.741586599	42.92261433	0
2.76673877	36.03632665	0	2.76673877	42.94970472	0
2.79189094	36.35876941	0	2.79189094	42.96319693	0
2.817043111	36.46691156	0	2.817043111	42.96910417	0
2.842195281	36.67673486	0	2.842195281	43.00887851	0
2.867347452	37.07009384	0	2.867347452	43.08627237	0
2.892499623	37.24361601	0	2.892499623	43.10425324	0
2.917651793	37.59311751	0	2.917651793	43.12192516	0
2.942803964	38.05532928	0	2.942803964	43.14156531	0
2.967956135	38.1902356	0	2.967956135	43.14796996	0
2.993108305	38.35552603	0	2.993108305	43.16440073	0
3.018260476	38.48584954	0	3.018260476	43.22852853	0
3.043412647	38.64964239	0	3.043412647	43.22651139	0
3.068564817	38.81979476	0	3.068564817	43.21828619	0
3.093716988	38.96631381	0	3.093716988	43.19715073	0
3.118869158	39.04731815	0	3.118869158	43.19060187	0
3.144021329	39.14164454	0	3.144021329	43.20192732	0
3.1691735	39.30563187	0	3.1691735	43.21044476	0
3.19432567	39.3565796	0	3.19432567	43.21530709	0
3.219477841	39.44561166	0	3.219477841	43.22552231	0
3.244630012	39.50838077	0	3.244630012	43.23724263	0
3.269782182	39.50331827	0	3.269782182	43.23247769	0
3.294934353	39.52166009	0	3.294934353	43.22783745	0
3.320086523	39.56346011	0	3.320086523	43.21997784	0
3.345238694	39.56372465	0	3.345238694	43.21417632	0
3.370390865	39.58299448	0	3.370390865	43.22022891	0
3.395543035	39.57714899	0	3.395543035	43.21553155	0
3.420695206	39.67303958	0	3.420695206	43.21215971	0
3.445847377	39.69688663	0	3.445847377	43.2115381	0
3.470999547	39.7064688	0	3.470999547	43.21879897	0
3.496151718	39.71445456	0	3.496151718	43.21436169	0
3.521303889	39.7279386	0	3.521303889	43.21768329	0
3.546456059	39.74389563	0	3.546456059	43.21255346	0
3.57160823	39.83055932	0	3.57160823	43.21533007	0
3.5967604	39.89850167	0	3.5967604	43.22358349	0
3.621912571	40.01644807	0	3.621912571	43.25748373	0
3.647064742	40.0591706	0	3.647064742	43.29431747	0
3.672216912	40.12156158	0	3.672216912	43.32259824	0
3.697369083	40.16561912	0	3.697369083	43.36001889	0
3.722521254	40.24358494	0	3.722521254	43.38770375	0
3.747673424	40.55316078	0	3.747673424	43.50648443	0
3.772825595	40.61235703	0	3.772825595	43.52072674	0
3.797977765	40.78087685	0	3.797977765	43.61046012	0
3.823129936	40.87134235	0	3.823129936	43.63844072	0
3.848282107	40.89622812	0	3.848282107	43.65872062	0
3.873434277	40.90595712	0	3.873434277	43.68348604	0
3.898586448	40.92089519	0	3.898586448	43.67571319	0
3.923738619	40.92676299	0	3.923738619	43.67502601	0
3.948890789	40.93649959	0	3.948890789	43.67405919	0
3.97404296	40.93957988	0	3.97404296	43.67145742	0
3.999195131	40.93631877	0	3.999195131	43.6677677	0
4.024347301	40.93529777	0	4.024347301	43.66377268	0
4.049499472	40.93528633	0	4.049499472	43.66322359	0
4.074651642	40.93455598	0	4.074651642	43.66214034	0
4.099803813	40.94151116	0	4.099803813	43.66155049	0
4.124955984	40.95361683	0	4.124955984	43.66136092	0
4.150108154	40.95119433	0	4.150108154	43.66311636	0
4.175260325	40.95229256	0	4.175260325	43.66415636	0
4.200412496	40.94744438	0	4.200412496	43.6639086	0
4.225564666	40.94449148	0	4.225564666	43.66437347	0
4.250716837	40.93768738	0	4.250716837	43.66636808	0
4.275869007	40.93616713	0	4.275869007	43.66498878	0
4.301021178	40.94012947	0	4.301021178	43.66916145	0
4.326173349	40.94476828	0	4.326173349	43.67605166	0
4.351325519	40.94913893	0	4.351325519	43.67775936	0
4.37647769	40.94709129	0	4.37647769	43.67275222	0
4.401629861	40.94216693	0	4.401629861	43.67022003	0
4.426782031	40.93902799	0	4.426782031	43.66851117	0
4.451934202	40.94738511	0	4.451934202	43.6678741	0
4.477086373	40.95192261	0	4.477086373	43.66313365	0
4.502238543	40.94831245	0	4.502238543	43.66276731	0
4.527390714	40.95711726	0	4.527390714	43.66128021	0
4.552542884	40.97083859	0	4.552542884	43.66249614	0
4.577695055	41.01552976	0	4.577695055	43.66167717	0
4.602847226	41.06242535	0	4.602847226	43.66580455	0
4.627999396	41.14712022	0	4.627999396	43.67832857	0
4.653151567	41.18279362	0	4.653151567	43.68114461	0
4.678303738	41.19317532	0	4.678303738	43.68046213	0
4.703455908	41.18991931	0	4.703455908	43.67842313	0
4.728608079	41.17731268	0	4.728608079	43.67374503	0
4.75376025	41.17690457	0	4.75376025	43.67165245	0
4.77891242	41.16671013	0	4.77891242	43.67079791	0
4.804064591	41.16766321	0	4.804064591	43.667576	0
4.829216761	41.17581564	0	4.829216761	43.67051374	0
4.854368932	41.17809043	0	4.854368932	43.66879058	0
4.879521103	41.18242923	0	4.879521103	43.66824332	0
4.904673273	41.20781439	0	4.904673273	43.66667679	0
4.929825444	41.2780205	0	4.929825444	43.66948857	0
4.954977615	41.36121643	0	4.954977615	43.69335114	0
4.980129785	41.58544703	0	4.980129785	43.80332835	0
5.005281956	41.72625978	0	5.005281956	43.83948239	0
5.030434126	41.83961675	0	5.030434126	43.89318517	0
5.055586297	41.94409701	0	5.055586297	43.94448694	0
5.080738468	42.17468593	0	5.080738468	44.12889958	0
5.105890638	42.18429563	0	5.105890638	44.15312411	0
5.131042809	42.24806849	0	5.131042809	44.20886615	0
5.15619498	42.32174847	0	5.15619498	44.26362629	0
5.18134715	42.50363979	0	5.18134715	44.43459219	0
5.206499321	42.7568397	0	5.206499321	44.58136259	0
