mass_B			mass_A		
t	x	y	t	x	y
0	32.33351162	0	0	45.71766084	0
0.02493206	32.33417475	0	0.02493206	45.71770791	0
0.04986412	32.33434126	0	0.04986412	45.71822141	0
0.07479618	32.33394323	0	0.07479618	45.71813356	0
0.099728241	32.33386331	0	0.099728241	45.71810509	0
0.124660301	32.33396253	0	0.124660301	45.71813092	0
0.149592361	32.33348128	0	0.149592361	45.71745797	0
0.174524421	32.33360755	0	0.174524421	45.71530544	0
0.199456481	32.33382991	0	0.199456481	45.71893358	0
0.224388541	32.33357119	0	0.224388541	45.717144	0
0.249320601	32.3332703	0	0.249320601	45.71624522	0
0.274252662	32.33373729	0	0.274252662	45.71807235	0
0.299184722	32.33318369	0	0.299184722	45.71603519	0
0.324116782	32.33340858	0	0.324116782	45.7166649	0
0.349048842	32.33348644	0	0.349048842	45.71762585	0
0.373980902	32.33373242	0	0.373980902	45.71888889	0
0.398912962	32.33453586	0	0.398912962	45.7172111	0
0.423845022	32.33350459	0	0.423845022	45.71725794	0
0.448777083	32.33249477	0	0.448777083	45.717112	0
0.473709143	32.32435934	0	0.473709143	45.71812943	0
0.498641203	32.27463764	0	0.498641203	45.71538241	0
0.523573263	32.20185358	0	0.523573263	45.71479231	0
0.548505323	32.13782859	0	0.548505323	45.71119778	0
0.573437383	32.04665051	0	0.573437383	45.70531124	0
0.598369443	32.00487385	0	0.598369443	45.6971775	0
0.623301503	31.95569099	0	0.623301503	45.69933592	0
0.648233564	31.8711416	0	0.648233564	45.7056941	0
0.673165624	31.71575751	0	0.673165624	45.70294233	0
0.698097684	31.54170399	0	0.698097684	45.70286321	0
0.723029744	31.50626427	0	0.723029744	45.70149613	0
0.747961804	31.28257246	0	0.747961804	45.68996574	0
0.772893864	31.09985839	0	0.772893864	45.68994676	0
0.797825924	30.96761758	0	0.797825924	45.68992855	0
0.822757985	30.82338123	0	0.822757985	45.69575832	0
0.847690045	30.64513072	0	0.847690045	45.70189851	0
0.872622105	30.52406497	0	0.872622105	45.71332658	0
0.897554165	30.36144322	0	0.897554165	45.71439343	0
0.922486225	30.33677197	0	0.922486225	45.71686517	0
0.947418285	30.18449684	0	0.947418285	45.72515556	0
0.972350345	30.05775037	0	0.972350345	45.72373261	0
0.997282405	29.99367924	0	0.997282405	45.72110265	0
1.022214466	29.89796729	0	1.022214466	45.72394692	0
1.047146526	29.78882509	0	1.047146526	45.71876278	0
1.072078586	29.73778176	0	1.072078586	45.71776731	0
1.097010646	29.43380448	0	1.097010646	45.7197452	0
1.121942706	29.27918322	0	1.121942706	45.71385875	0
1.146874766	29.08970614	0	1.146874766	45.70434866	0
1.171806826	28.94919198	0	1.171806826	45.69063432	0
1.196738887	28.69271818	0	1.196738887	45.65561353	0
1.221670947	28.63784882	0	1.221670947	45.63491281	0
1.246603007	28.52554446	0	1.246603007	45.61396498	0
