mass_B			ExtMarker		
1.52751388	21.00413576	0.00000000	1.52751388	48.35550374	0.00000000
1.54614210	20.85761335	0.00000000	1.54614210	48.35582784	0.00000000
1.56477031	20.75740142	0.00000000	1.56477031	48.35448430	0.00000000
1.58339853	20.65415926	0.00000000	1.58339853	48.35590024	0.00000000
1.60202675	20.60857766	0.00000000	1.60202675	48.35536092	0.00000000
1.62065497	20.50907037	0.00000000	1.62065497	48.35555420	0.00000000
1.63928319	20.41300996	0.00000000	1.63928319	48.35536644	0.00000000
1.65791140	20.22600636	0.00000000	1.65791140	48.35605654	0.00000000
1.67653962	20.19734382	0.00000000	1.67653962	48.35552078	0.00000000
1.69516784	20.10049685	0.00000000	1.69516784	48.35574890	0.00000000
1.71379606	20.03523609	0.00000000	1.71379606	48.35621661	0.00000000
1.73242428	19.92824731	0.00000000	1.73242428	48.35557413	0.00000000
1.75105249	19.85049215	0.00000000	1.75105249	48.35562488	0.00000000
1.76968071	19.81058839	0.00000000	1.76968071	48.35516445	0.00000000
1.78830893	19.72244539	0.00000000	1.78830893	48.35516994	0.00000000
1.80693715	19.62135525	0.00000000	1.80693715	48.35538104	0.00000000
1.82556537	19.51066902	0.00000000	1.82556537	48.35510323	0.00000000
1.84419358	19.41947132	0.00000000	1.84419358	48.35468776	0.00000000
1.86282180	19.36664128	0.00000000	1.86282180	48.35446175	0.00000000
1.88145002	19.26358369	0.00000000	1.88145002	48.35614711	0.00000000
1.90007824	19.15487411	0.00000000	1.90007824	48.35477357	0.00000000
1.91870646	19.06510162	0.00000000	1.91870646	48.35564405	0.00000000
1.93733468	18.95699732	0.00000000	1.93733468	48.35483868	0.00000000
1.95596289	18.91624673	0.00000000	1.95596289	48.35577418	0.00000000
1.97459111	18.80042493	0.00000000	1.97459111	48.35492610	0.00000000
1.99321933	18.67877861	0.00000000	1.99321933	48.35505131	0.00000000
2.01184755	18.57865270	0.00000000	2.01184755	48.35453210	0.00000000
2.03047577	18.48004353	0.00000000	2.03047577	48.35478857	0.00000000
2.04910398	18.36450808	0.00000000	2.04910398	48.35419896	0.00000000
2.06773220	18.32289247	0.00000000	2.06773220	48.35481524	0.00000000
2.08636042	18.21571221	0.00000000	2.08636042	48.35389968	0.00000000
2.10498864	18.12341337	0.00000000	2.10498864	48.35469252	0.00000000
2.12361686	18.02814300	0.00000000	2.12361686	48.35376313	0.00000000
2.14224507	17.97300370	0.00000000	2.14224507	48.35413536	0.00000000
2.16087329	17.87833193	0.00000000	2.16087329	48.35505421	0.00000000
2.17950151	17.74648181	0.00000000	2.17950151	48.35400262	0.00000000
2.19812973	17.63541895	0.00000000	2.19812973	48.35364346	0.00000000
2.21675795	17.58626391	0.00000000	2.21675795	48.35338009	0.00000000
2.23538616	17.46531374	0.00000000	2.23538616	48.35327321	0.00000000
2.25401438	17.30955082	0.00000000	2.25401438	48.35308165	0.00000000
2.27264260	17.16169160	0.00000000	2.27264260	48.35342371	0.00000000
2.29127082	16.99986051	0.00000000	2.29127082	48.35078401	0.00000000
2.30989904	16.95093363	0.00000000	2.30989904	48.35305776	0.00000000
2.32852725	16.80678413	0.00000000	2.32852725	48.35178555	0.00000000
2.34715547	16.66994478	0.00000000	2.34715547	48.35309278	0.00000000
2.36578369	16.51569982	0.00000000	2.36578369	48.35301241	0.00000000
2.38441191	16.35397251	0.00000000	2.38441191	48.35378804	0.00000000
2.40304013	16.24945705	0.00000000	2.40304013	48.35440427	0.00000000
2.42166834	15.91638866	0.00000000	2.42166834	48.35289830	0.00000000
2.44029656	15.75999721	0.00000000	2.44029656	48.35587501	0.00000000
2.45892478	15.65617976	0.00000000	2.45892478	48.35616590	0.00000000
2.47755300	15.48066166	0.00000000	2.47755300	48.35868672	0.00000000
2.49618122	15.31841435	0.00000000	2.49618122	48.36068606	0.00000000
2.51480943	15.15264795	0.00000000	2.51480943	48.36182508	0.00000000
2.53343765	14.91299835	0.00000000	2.53343765	48.36044503	0.00000000
2.55206587	14.73456329	0.00000000	2.55206587	48.35990718	0.00000000
2.57069409	14.61182354	0.00000000	2.57069409	48.35853234	0.00000000
2.58932231	14.45559156	0.00000000	2.58932231	48.35916652	0.00000000
2.60795052	14.27631594	0.00000000	2.60795052	48.35659942	0.00000000
2.62657874	14.10227806	0.00000000	2.62657874	48.35583545	0.00000000
2.64520696	14.01261957	0.00000000	2.64520696	48.35431709	0.00000000
2.66383518	13.86610990	0.00000000	2.66383518	48.35678892	0.00000000
2.68246340	13.72667219	0.00000000	2.68246340	48.35519544	0.00000000
2.70109161	13.58513188	0.00000000	2.70109161	48.35735464	0.00000000
2.71971983	13.50992653	0.00000000	2.71971983	48.35823253	0.00000000
2.73834805	13.37030232	0.00000000	2.73834805	48.35445260	0.00000000
2.75697627	13.24275947	0.00000000	2.75697627	48.35607389	0.00000000
2.77560449	13.07546231	0.00000000	2.77560449	48.35714288	0.00000000
2.79423270	12.91378133	0.00000000	2.79423270	48.35787363	0.00000000
2.81286092	12.73577626	0.00000000	2.81286092	48.35666716	0.00000000
2.83148914	12.62826634	0.00000000	2.83148914	48.35626361	0.00000000
2.85011736	12.44492937	0.00000000	2.85011736	48.35734261	0.00000000
2.86874558	12.27866868	0.00000000	2.86874558	48.35794469	0.00000000
2.88737379	12.10791249	0.00000000	2.88737379	48.35977302	0.00000000
2.90600201	11.89506173	0.00000000	2.90600201	48.35663564	0.00000000
2.92463023	11.79016958	0.00000000	2.92463023	48.35727045	0.00000000
2.94325845	11.58235528	0.00000000	2.94325845	48.35671228	0.00000000
2.96188667	11.36719835	0.00000000	2.96188667	48.35435541	0.00000000
2.98051488	11.16109468	0.00000000	2.98051488	48.35544211	0.00000000
2.99914310	10.98852304	0.00000000	2.99914310	48.35631124	0.00000000
3.01777132	10.86516116	0.00000000	3.01777132	48.35812514	0.00000000
3.03639954	10.68193863	0.00000000	3.03639954	48.35599022	0.00000000
3.05502776	10.29600829	0.00000000	3.05502776	48.34657920	0.00000000
3.07365597	10.19465539	0.00000000	3.07365597	48.34714618	0.00000000
3.09228419	9.99845292	0.00000000	3.09228419	48.34142208	0.00000000
3.11091241	9.81148465	0.00000000	3.11091241	48.33487573	0.00000000
3.12954063	9.63677841	0.00000000	3.12954063	48.33262041	0.00000000
3.14816885	9.45457563	0.00000000	3.14816885	48.32868226	0.00000000
3.16679706	9.25701980	0.00000000	3.16679706	48.33045581	0.00000000
3.18542528	9.16799378	0.00000000	3.18542528	48.33056707	0.00000000
3.20405350	8.98419149	0.00000000	3.20405350	48.33006949	0.00000000
3.22268172	8.82618165	0.00000000	3.22268172	48.32736928	0.00000000
3.24130994	8.66571155	0.00000000	3.24130994	48.33078933	0.00000000
3.25993815	8.58321782	0.00000000	3.25993815	48.33166458	0.00000000
3.27856637	8.42055514	0.00000000	3.27856637	48.33549599	0.00000000
3.29719459	8.24679043	0.00000000	3.29719459	48.33503683	0.00000000
3.31582281	8.09374719	0.00000000	3.31582281	48.33764672	0.00000000
3.33445103	7.94814337	0.00000000	3.33445103	48.33974153	0.00000000
3.35307924	7.87088772	0.00000000	3.35307924	48.34424638	0.00000000
3.37170746	7.72181959	0.00000000	3.37170746	48.34680506	0.00000000
3.39033568	7.58043062	0.00000000	3.39033568	48.34724322	0.00000000
3.40896390	7.44083612	0.00000000	3.40896390	48.34773582	0.00000000
3.42759212	7.30207949	0.00000000	3.42759212	48.34738143	0.00000000
3.44622034	7.26195727	0.00000000	3.44622034	48.34888549	0.00000000
3.46484855	7.13618885	0.00000000	3.46484855	48.35242750	0.00000000
3.48347677	7.02623917	0.00000000	3.48347677	48.35287126	0.00000000
3.50210499	6.92005019	0.00000000	3.50210499	48.35260818	0.00000000
3.52073321	6.80113979	0.00000000	3.52073321	48.35266185	0.00000000
3.53936143	6.64175892	0.00000000	3.53936143	48.35255957	0.00000000
3.55798964	6.53266576	0.00000000	3.55798964	48.35120377	0.00000000
3.57661786	6.47900281	0.00000000	3.57661786	48.35282433	0.00000000
3.59524608	6.39127472	0.00000000	3.59524608	48.35174884	0.00000000
3.61387430	6.35344259	0.00000000	3.61387430	48.35189458	0.00000000
3.63250252	6.29413749	0.00000000	3.63250252	48.35267023	0.00000000
3.65113073	6.19066610	0.00000000	3.65113073	48.34860962	0.00000000
3.66975895	6.14953831	0.00000000	3.66975895	48.34915307	0.00000000
3.68838717	6.12074139	0.00000000	3.68838717	48.34864104	0.00000000
3.70701539	6.08630160	0.00000000	3.70701539	48.35350544	0.00000000
3.72564361	6.05292474	0.00000000	3.72564361	48.35173770	0.00000000
3.74427182	6.04128874	0.00000000	3.74427182	48.35257470	0.00000000
3.76290004	6.03969571	0.00000000	3.76290004	48.35291075	0.00000000
3.78152826	6.04414162	0.00000000	3.78152826	48.35281384	0.00000000
3.80015648	6.04645485	0.00000000	3.80015648	48.35389393	0.00000000
3.81878470	6.05076552	0.00000000	3.81878470	48.35398691	0.00000000
3.83741291	6.05386252	0.00000000	3.83741291	48.35634276	0.00000000
3.85604113	6.05632633	0.00000000	3.85604113	48.35567174	0.00000000
3.87466935	6.05799623	0.00000000	3.87466935	48.35520197	0.00000000
3.89329757	6.06401337	0.00000000	3.89329757	48.35539191	0.00000000
3.91192579	6.06640892	0.00000000	3.91192579	48.35503036	0.00000000
3.93055400	6.07493255	0.00000000	3.93055400	48.35585699	0.00000000
3.94918222	6.07336208	0.00000000	3.94918222	48.35466606	0.00000000
3.96781044	6.08331145	0.00000000	3.96781044	48.35510179	0.00000000
3.98643866	6.10050530	0.00000000	3.98643866	48.35611283	0.00000000
4.00506688	6.14181323	0.00000000	4.00506688	48.35534342	0.00000000
4.02369509	6.14836704	0.00000000	4.02369509	48.35485732	0.00000000
4.04232331	6.15731359	0.00000000	4.04232331	48.35487565	0.00000000
4.06095153	6.15774262	0.00000000	4.06095153	48.35509594	0.00000000
4.07957975	6.15308788	0.00000000	4.07957975	48.35418491	0.00000000
4.09820797	6.14959482	0.00000000	4.09820797	48.35452189	0.00000000
4.11683618	6.15382522	0.00000000	4.11683618	48.35523737	0.00000000
4.13546440	6.16357675	0.00000000	4.13546440	48.35494243	0.00000000
4.15409262	6.16533107	0.00000000	4.15409262	48.35508547	0.00000000
4.17272084	6.17959394	0.00000000	4.17272084	48.35483928	0.00000000
4.19134906	6.20600648	0.00000000	4.19134906	48.35478852	0.00000000
4.20997727	6.21946727	0.00000000	4.20997727	48.35483374	0.00000000
4.22860549	6.23495124	0.00000000	4.22860549	48.35604308	0.00000000
4.24723371	6.24781959	0.00000000	4.24723371	48.35628274	0.00000000
4.26586193	6.27099511	0.00000000	4.26586193	48.35517292	0.00000000
4.28449015	6.29201691	0.00000000	4.28449015	48.35494732	0.00000000
4.30311836	6.29635605	0.00000000	4.30311836	48.35498958	0.00000000
4.32174658	6.31223037	0.00000000	4.32174658	48.35428965	0.00000000
4.34037480	6.32798665	0.00000000	4.34037480	48.35431262	0.00000000
4.35900302	6.36533017	0.00000000	4.35900302	48.35461665	0.00000000
4.37763124	6.37179703	0.00000000	4.37763124	48.35492104	0.00000000
4.39625945	6.37937560	0.00000000	4.39625945	48.35490334	0.00000000
4.41488767	6.38339195	0.00000000	4.41488767	48.35500611	0.00000000
4.43351589	6.38976128	0.00000000	4.43351589	48.35459271	0.00000000
4.45214411	6.39244858	0.00000000	4.45214411	48.35519527	0.00000000
4.47077233	6.38703898	0.00000000	4.47077233	48.35402894	0.00000000
4.48940054	6.38611538	0.00000000	4.48940054	48.35384533	0.00000000
4.50802876	6.38619069	0.00000000	4.50802876	48.35393031	0.00000000
4.52665698	6.38308995	0.00000000	4.52665698	48.35388493	0.00000000
4.54528520	6.38665563	0.00000000	4.54528520	48.35401079	0.00000000
4.56391342	6.38137708	0.00000000	4.56391342	48.35401967	0.00000000
4.58254163	6.37914002	0.00000000	4.58254163	48.35400182	0.00000000
4.60116985	6.38636148	0.00000000	4.60116985	48.35343695	0.00000000
4.61979807	6.39089813	0.00000000	4.61979807	48.35393089	0.00000000
4.63842629	6.38469295	0.00000000	4.63842629	48.35396646	0.00000000
4.65705451	6.39485434	0.00000000	4.65705451	48.35349344	0.00000000
4.67568272	6.42221864	0.00000000	4.67568272	48.35407409	0.00000000
4.69431094	6.45075014	0.00000000	4.69431094	48.35300602	0.00000000
4.71293916	6.45323430	0.00000000	4.71293916	48.35371091	0.00000000
4.73156738	6.46805031	0.00000000	4.73156738	48.35360150	0.00000000
4.75019560	6.47794119	0.00000000	4.75019560	48.35366350	0.00000000
4.76882381	6.51434770	0.00000000	4.76882381	48.35381933	0.00000000
4.78745203	6.53059138	0.00000000	4.78745203	48.35355321	0.00000000
4.80608025	6.53508419	0.00000000	4.80608025	48.35335653	0.00000000
4.82470847	6.55947337	0.00000000	4.82470847	48.35283921	0.00000000
4.84333669	6.59366475	0.00000000	4.84333669	48.35305012	0.00000000
4.86196490	6.62144787	0.00000000	4.86196490	48.35292301	0.00000000
4.88059312	6.65388345	0.00000000	4.88059312	48.35261966	0.00000000
4.89922134	6.68736535	0.00000000	4.89922134	48.35329812	0.00000000
4.91784956	6.69053714	0.00000000	4.91784956	48.35247508	0.00000000
4.93647778	6.73074256	0.00000000	4.93647778	48.35256722	0.00000000
4.95510600	6.79357223	0.00000000	4.95510600	48.35282833	0.00000000
4.97373421	6.83280068	0.00000000	4.97373421	48.35282216	0.00000000
4.99236243	6.84682331	0.00000000	4.99236243	48.35153108	0.00000000
5.01099065	6.88991056	0.00000000	5.01099065	48.35162652	0.00000000
5.02961887	6.93187398	0.00000000	5.02961887	48.35226805	0.00000000
5.04824709	6.97471012	0.00000000	5.04824709	48.35293996	0.00000000
5.06687530	7.01650675	0.00000000	5.06687530	48.35269891	0.00000000
5.08550352	7.04200721	0.00000000	5.08550352	48.35256946	0.00000000
5.10413174	7.08804872		5.10413174	48.35194694	
5.12275996	7.14089282		5.12275996	48.35241187	
5.14138818	7.19188513		5.14138818	48.35168563	
5.16001639	7.21570111		5.16001639	48.35214638	
5.17864461	7.24948451		5.17864461	48.35298063	
5.19727283	7.29737987		5.19727283	48.35196722	
5.21590105	7.33250050		5.21590105	48.35131297	
5.23452927	7.37691716		5.23452927	48.35090160	
5.25315748	7.39368972		5.25315748	48.35146535	
5.27178570	7.43466981		5.27178570	48.35116170	
5.29041392	7.47547681		5.29041392	48.34966112	
5.30904214	7.51348448		5.30904214	48.35119475	
5.32767036	7.55155547		5.32767036	48.35069517	
5.34629857	7.58244419		5.34629857	48.35130286	
5.36492679	7.59385207		5.36492679	48.35090292	
5.38355501	7.61924278		5.38355501	48.35214620	
5.40218323	7.66253530		5.40218323	48.35120093	
5.42081145	7.69161894		5.42081145	48.35147000	
5.43943966	7.71589288		5.43943966	48.35148982	
5.45806788	7.74964231		5.45806788	48.35105349	
5.47669610	7.77727100		5.47669610	48.35081691	
5.49532432	7.89010847		5.49532432	48.34944890	
5.51395254	7.92392127		5.51395254	48.35237132	
5.53258075	8.01990662		5.53258075	48.35228790	
5.55120897	8.09974026		5.55120897	48.35107318	
5.56983719	8.17648725		5.56983719	48.35217960	
5.58846541	8.26613286		5.58846541	48.35051900	
5.60709363	8.31751375		5.60709363	48.35302631	
5.62572184	8.42823637		5.62572184	48.35254462	
5.64435006	8.55362991		5.64435006	48.35337927	
5.66297828	8.64694443		5.66297828	48.35246903	
5.68160650	8.83667378		5.68160650	48.35253448	
5.70023472	8.94307041		5.70023472	48.35263011	
5.71886293	9.36876208		5.71886293	48.35341385	
5.73749115	9.68517843		5.73749115	48.35263190	
5.75611937	9.97636633		5.75611937	48.35291588	
5.77474759	10.12569995		5.77474759	48.35389602	
5.79337581	10.45509922		5.79337581	48.35287234	
5.81200402	10.72851347		5.81200402	48.35136792	
5.83063224	11.13841764		5.83063224	48.35082167	
5.84926046	11.32823408		5.84926046	48.35185462	
5.86788868	11.68355402		5.86788868	48.34839057	
5.88651690	12.03783543		5.88651690	48.34867485	
5.90514511	12.41963266		5.90514511	48.34716923	
5.92377333	12.84684155		5.92377333	48.34941259	
5.94240155	13.02665305		5.94240155	48.34814063	
5.96102977	13.42048115		5.96102977	48.34479350	
5.97965799	13.79065559		5.97965799	48.34520279	
5.99828620	14.14782287		5.99828620	48.34646463	
6.01691442	14.47338556		6.01691442	48.34665544	
6.03554264	14.66558642		6.03554264	48.34909052	
6.05417086	15.11453037		6.05417086	48.34758508	
6.07279908	15.55185816		6.07279908	48.34571083	
6.09142729	15.89095808		6.09142729	48.34504787	
6.11005551	16.26535562		6.11005551	48.34643942	
6.12868373	16.43768191		6.12868373	48.34871367	
6.14731195	16.85325274		6.14731195	48.34718886	
6.16594017	17.29605711		6.16594017	48.34575805	
6.18456838	17.73613023		6.18456838	48.34551505	
6.20319660	18.39205436		6.20319660	48.34598440	
6.22182482	18.80079239		6.22182482	48.34584306	
6.24045304	19.17154191		6.24045304	48.34783366	
6.25908126	19.37319276		6.25908126	48.35070204	
6.27770947	19.81511360		6.27770947	48.35136646	
6.29633769	20.20325716		6.29633769	48.35108468	
6.31496591	20.58031242		6.31496591	48.35149054	
6.33359413	20.92784339		6.33359413	48.35140775	
6.35222235	21.09874718		6.35222235	48.35134985	
6.37085056	21.49383180		6.37085056	48.35191760	
6.38947878	21.91226505		6.38947878	48.35264568	
6.40810700	22.36498025		6.40810700	48.35101865	
6.42673522	22.89636379		6.42673522	48.35147716	
6.44536344	23.29734844		6.44536344	48.35369787	
6.46399166	23.47165456		6.46399166	48.35388886	
6.48261987	23.76402839		6.48261987	48.35444024	
6.50124809	24.11796028		6.50124809	48.35379344	
6.51987631	24.38234366		6.51987631	48.34926986	
6.53850453	24.52953959		6.53850453	48.35019604	
6.55713275	24.71331168		6.55713275	48.35127482	
6.57576096	24.86758801		6.57576096	48.34874844	
6.59438918	25.02861661		6.59438918	48.34648978	
6.61301740	25.17583377		6.61301740	48.34801818	
6.63164562	25.26428139		6.63164562	48.34973196	
6.65027384	25.26486894		6.65027384	48.34898225	
6.66890205	25.46573140		6.66890205	48.34803087	
6.68753027	25.40209166		6.68753027	48.35038097	
6.70615849	25.43495669		6.70615849	48.35210969	
6.72478671	25.47227848		6.72478671	48.35210032	
6.74341493	25.54482845		6.74341493	48.35291615	
6.76204314	25.55196913		6.76204314	48.35190712	
6.78067136	25.59059892		6.78067136	48.35263163	
6.79929958	25.61039664		6.79929958	48.35179539	
6.81792780	25.60621121		6.81792780	48.35468222	
6.83655602	25.60580658		6.83655602	48.35345990	
6.85518423	25.60557644		6.85518423	48.35365152	
6.87381245	25.60577055		6.87381245	48.35315763	
6.89244067	25.60143823		6.89244067	48.35286916	
6.91106889	25.60126957		6.91106889	48.35419532	
6.92969711	25.60043039		6.92969711	48.35353063	
6.94832532	25.59995307		6.94832532	48.35448142	
6.96695354	25.59379828		6.96695354	48.35487357	
