mass_B			mass_A		
t	x	y	t	x	y
0	11.69318182	0	0	30.17595308	0
0.024879335	11.67390182	0	0.024879335	30.17601494	0
0.04975867	11.64119529	0	0.04975867	30.17435627	0
0.074638006	11.60548791	0	0.074638006	30.17282638	0
0.099517341	11.60142372	0	0.099517341	30.17307341	0
0.124396676	11.50746819	0	0.124396676	30.16779877	0
0.149276011	11.48871193	0	0.149276011	30.1668261	0
0.174155347	11.46706477	0	0.174155347	30.16840593	0
0.199034682	11.44316589	0	0.199034682	30.16666942	0
0.223914017	11.43582902	0	0.223914017	30.16641458	0
0.248793352	11.41824142	0	0.248793352	30.16879878	0
0.273672688	11.39175465	0	0.273672688	30.16865358	0
0.298552023	11.35481389	0	0.298552023	30.16667148	0
0.323431358	11.32101182	0	0.323431358	30.16844303	0
0.348310693	11.25275077	0	0.348310693	30.16505354	0
0.373190028	11.23090733	0	0.373190028	30.16704889	0
0.398069364	11.16719319	0	0.398069364	30.16801454	0
0.422948699	11.11794558	0	0.422948699	30.16737384	0
0.447828034	11.09142241	0	0.447828034	30.1695133	0
0.472707369	11.0692391	0	0.472707369	30.17251366	0
0.497586705	11.0235227	0	0.497586705	30.17423178	0
0.52246604	10.96979066	0	0.52246604	30.17569303	0
0.547345375	10.93890215	0	0.547345375	30.17591278	0
0.57222471	10.9073107	0	0.57222471	30.17237454	0
0.597104045	10.91236927	0	0.597104045	30.17345232	0
0.621983381	10.90505999	0	0.621983381	30.17326214	0
0.646862716	10.85861275	0	0.646862716	30.16948615	0
0.671742051	10.83146213	0	0.671742051	30.16870819	0
0.696621386	10.82279428	0	0.696621386	30.16869903	0
0.721500722	10.80123224	0	0.721500722	30.1693297	0
0.746380057	10.80067667	0	0.746380057	30.17123704	0
0.771259392	10.80242709	0	0.771259392	30.17218218	0
0.796138727	10.80132787	0	0.796138727	30.17340575	0
0.821018062	10.79595422	0	0.821018062	30.17189036	0
0.845897398	10.78996135	0	0.845897398	30.17326821	0
0.870776733	10.79091749	0	0.870776733	30.17372739	0
0.895656068	10.78969047	0	0.895656068	30.17402871	0
0.920535403	10.79074994	0	0.920535403	30.17405401	0
0.945414739	10.79346057	0	0.945414739	30.17564546	0
0.970294074	10.79077275	0	0.970294074	30.17603806	0
0.995173409	10.78474979	0	0.995173409	30.17573848	0
1.020052744	10.78423839	0	1.020052744	30.1756626	0
1.044932079	10.77766164	0	1.044932079	30.17488966	0
1.069811415	10.7735896	0	1.069811415	30.1753815	0
1.09469075	10.73154832	0	1.09469075	30.1758872	0
1.119570085	10.70726451	0	1.119570085	30.17543861	0
1.14444942	10.68551656	0	1.14444942	30.1754808	0
1.169328756	10.66347131	0	1.169328756	30.17451507	0
1.194208091	10.63675782	0	1.194208091	30.17344037	0
1.219087426	10.62542219	0	1.219087426	30.1734072	0
1.243966761	10.6247094	0	1.243966761	30.17444813	0
1.268846096	10.6026492	0	1.268846096	30.17271673	0
1.293725432	10.60301039	0	1.293725432	30.17238506	0
1.318604767	10.55380066	0	1.318604767	30.17260143	0
1.343484102	10.50914477	0	1.343484102	30.17203508	0
1.368363437	10.48428543	0	1.368363437	30.17268447	0
1.393242773	10.45380107	0	1.393242773	30.17094593	0
1.418122108	10.42337899	0	1.418122108	30.17004066	0
1.443001443	10.25622659	0	1.443001443	30.16549971	0
1.467880778	10.21782649	0	1.467880778	30.16744053	0
1.492760113	10.04852047	0	1.492760113	30.16157611	0
1.517639449	9.933729508	0	1.517639449	30.15823006	0
1.542518784	9.784236538	0	1.542518784	30.13954448	0
1.567398119	9.6875007	0	1.567398119	30.12875805	0
1.592277454	9.566479718	0	1.592277454	30.09620148	0
1.61715679	9.436937643	0	1.61715679	30.06750495	0
1.642036125	9.329727981	0	1.642036125	30.06830635	0
1.66691546	9.216918753	0	1.66691546	30.06451149	0
1.691794795	9.046626763	0	1.691794795	30.03364467	0
1.71667413	9.022588913	0	1.71667413	30.02039188	0
1.741553466	8.848984649	0	1.741553466	29.99425519	0
1.766432801	8.68214119	0	1.766432801	29.98219996	0
1.791312136	8.65522412	0	1.791312136	29.9619411	0
1.816191471	8.584456977	0	1.816191471	29.94863445	0
1.841070807	8.442273885	0	1.841070807	29.9133448	0
1.865950142	8.348661779	0	1.865950142	29.90659377	0
1.890829477	8.231002879	0	1.890829477	29.86169944	0
1.915708812	8.13683759	0	1.915708812	29.8373452	0
1.940588147	8.019680802	0	1.940588147	29.80471728	0
1.965467483	7.927205654	0	1.965467483	29.77006841	0
1.990346818	7.740928313	0	1.990346818	29.72855998	0
2.015226153	7.716874791	0	2.015226153	29.7181294	0
2.040105488	7.611125675	0	2.040105488	29.70126732	0
2.064984824	7.539143348	0	2.064984824	29.69183045	0
2.089864159	7.479571847	0	2.089864159	29.68948424	0
2.114743494	7.353120147	0	2.114743494	29.67566176	0
2.139622829	7.150610708	0	2.139622829	29.60514555	0
2.164502165	7.077434619	0	2.164502165	29.58002932	0
2.1893815	7.016577261	0	2.1893815	29.56543336	0
2.214260835	6.900447831	0	2.214260835	29.54109198	0
2.23914017	6.850944592	0	2.23914017	29.537217	0
2.264019505	6.810264063	0	2.264019505	29.53417791	0
2.288898841	6.705971276	0	2.288898841	29.48371103	0
2.313778176	6.634426098	0	2.313778176	29.46938964	0
2.338657511	6.525115681	0	2.338657511	29.46525664	0
2.363536846	6.405298728	0	2.363536846	29.46171036	0
2.388416182	6.348214539	0	2.388416182	29.45941851	0
2.413295517	6.323084802	0	2.413295517	29.44517726	0
2.438174852	6.310709818	0	2.438174852	29.42277616	0
2.463054187	6.167170593	0	2.463054187	29.39588932	0
2.487933522	6.163521615	0	2.487933522	29.3989129	0
2.512812858	6.144673831	0	2.512812858	29.38898568	0
2.537692193	6.104197675	0	2.537692193	29.38575972	0
2.562571528	6.06865998	0	2.562571528	29.37810845	0
2.587450863	5.983872191	0	2.587450863	29.34333766	0
2.612330199	5.943833016	0	2.612330199	29.3371742	0
2.637209534	5.862461883	0	2.637209534	29.32689037	0
2.662088869	5.7471383	0	2.662088869	29.3130941	0
2.686968204	5.67534574	0	2.686968204	29.31215685	0
2.711847539	5.627228891	0	2.711847539	29.32319321	0
2.736726875	5.572082742	0	2.736726875	29.30981679	0
2.76160621	5.4624395	0	2.76160621	29.28873089	0
2.786485545	5.409399322	0	2.786485545	29.2664261	0
2.81136488	5.278200869	0	2.81136488	29.23920659	0
2.836244216	5.192592721	0	2.836244216	29.22005771	0
2.861123551	5.06736703	0	2.861123551	29.18263213	0
2.886002886	4.886566909	0	2.886002886	29.14146722	0
2.910882221	4.813138511	0	2.910882221	29.11001291	0
2.935761556	4.769257278	0	2.935761556	29.0986535	0
2.960640892	4.73560751	0	2.960640892	29.09778377	0
2.985520227	4.67077502	0	2.985520227	29.05863111	0
3.010399562	4.547999508	0	3.010399562	28.96145244	0
3.035278897	4.468453034	0	3.035278897	28.92901578	0
3.060158233	4.360926637	0	3.060158233	28.875284	0
3.085037568	4.323732007	0	3.085037568	28.87317981	0
3.109916903	4.280946476	0	3.109916903	28.87466157	0
3.134796238	4.260023191	0	3.134796238	28.87497623	0
3.159675573	4.191609663	0	3.159675573	28.86105181	0
3.184554909	4.090162998	0	3.184554909	28.81982403	0
3.209434244	4.062565955	0	3.209434244	28.81273622	0
