Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
-1.80411241501588e-16	17.2056602136922	12.0619929644866	11.3323529207982	17.3531290322586	21.5727004577646	-2.83230577778498	11.8502524362765	-0.405510807424545	-2.43020707607501	-8.28981920812197	-3.75893846061604	17.8557982841951	-3.77229649641775	-3.90004505536074	8.26096840778132	-7.46642450224124	28.3934018205715	16.5579311242708	-5.20153219914562	5.40839421237449	-8.30388520428899	9.24146532761399	11.4885899344799	-21.4525100503174	19.9420655333894	14.7722289045258	5.49627039151408	-15.4117606592191	-2.26258266852914	-0.94780510734736	8.98312950632078	9.40625684472882	-3.88786665497412	-3.81430834322617	7.75238603265634	16.721771321847	-3.60604030208069	-3.78840964090256	9.17388663801376	10.4539639432981	27.6656333057991	8.06368157565392	8.70913454439782	-3.36844288168432	11.2330308684646	-2.68587192107403	19.2795072437193	1.67042971462708	-6.29770641054587	22.0683624193771
0.5	17.5739754524692	12.188386374581	11.3712149374929	17.1409389093766	21.8496860390688	-2.73553785964384	11.9191984419158	-0.230806044626178	-1.98573273272615	-7.76999542032338	-3.55650523803096	17.9810520185649	-3.69483109734871	-4.02330174567471	8.74933726151664	-6.98679307402925	28.1573765354936	16.7531991036143	-4.94431763617839	5.38431274472193	-9.09462915245517	9.69057750337433	11.7193327728538	-21.758852727012	19.8313862907058	15.2182401430832	5.79488950001755	-15.4633685224605	-2.01464770420862	-0.887579991949121	9.08573177437902	9.73428490962128	-3.31488917253139	-3.54056235464902	7.99070515286446	16.9570504397824	-3.87546731872379	-3.29986188572369	9.20522795667878	11.2929005361176	28.1413260444843	8.09275716680588	9.2030971543247	-4.05446618758574	11.4270840357596	-2.44230911919916	19.3822158895999	1.99828475065919	-6.17626312493939	21.9659821123561
1	18.0363018987192	12.3092676806567	11.3180790801276	16.4306691452393	22.1982177917575	-2.39303043674532	12.0417136881951	-0.0557250483248239	-1.82381781577547	-7.14418883464466	-3.48241212059975	18.0054123550916	-3.42586808471486	-4.15646524657066	9.11570249107801	-6.65342660476113	27.9001574995383	16.8149877667066	-4.76201445641486	5.49541704329478	-8.56979416893662	9.98207169597751	11.7778040452711	-22.1515156705367	19.776902055591	15.741937527464	6.20827107151052	-15.8081851947128	-1.77926137412736	-0.532418251072833	8.94070009766219	10.2788482043021	-3.13277984531125	-3.33021003279119	8.31098719535543	17.172095911374	-3.93495497377383	-2.83433574304247	9.23809090268902	11.8698159084753	28.5859073284098	8.05468889594027	9.76612909261928	-5.43087155130279	11.7265443487109	-2.1193439373705	19.8025025398355	2.26909948161303	-6.04959658655747	21.8638477492255
1.5	18.2616431292984	12.5464716541716	11.6226405574975	15.5212893704892	22.4359202630164	-2.17964432845392	12.1499591049386	0.0335630250346268	-1.62766348863657	-6.74188065535164	-3.37831889196945	18.1350255568603	-3.16585669652511	-4.4910740321225	9.3520312101289	-6.34740317031749	27.7078821748719	16.5652947506744	-4.53635066468157	5.57065120560761	-8.998779807389	10.0518363791024	11.8063688399007	-22.5041735092843	19.8359624235363	16.1593900391969	6.79201274142775	-15.9954261748778	-1.68027695793137	-0.715857964672477	8.89343770800921	10.7057404915377	-2.85554241293436	-3.06318450492765	8.4100260929696	17.0018841012096	-4.19001025804352	-2.41732857250395	9.2205810220752	12.2602377099626	28.8767669117145	7.94874801643334	10.076538277913	-6.7808374914654	11.944432867978	-2.07549343547088	20.2013552260585	2.41834240864756	-5.9585593768887	21.8015636319205
2	18.7395812439636	12.7004086216539	11.6530424405451	14.7225932638289	22.8024474561467	-1.88964156458573	12.249813982979	0.232396321678635	-1.43394057228764	-6.5824227529242	-3.33604654244695	18.3664417984106	-2.98678800880035	-4.50958717549999	9.51122356816958	-5.99058963130066	27.4259421526672	16.5527644648504	-4.52289218442315	5.57130099610298	-9.35272310835591	10.163235441254	11.9071325435239	-22.8337689277527	19.715686394656	16.5491575583374	7.44041008233035	-16.1890614011178	-1.31091672526118	-0.730715416994165	9.1725254689393	10.9510429709222	-2.55045308617449	-2.53074868580353	8.59331703463375	17.1495658161084	-4.3094385059284	-1.94230881247019	9.23255233828211	12.7742769541266	29.2010554236412	7.81593037340651	10.4799678121623	-7.50063580741426	12.1043130910822	-1.84105208989324	20.386337255269	2.84024406530157	-5.94177864300884	21.7915063662213
2.5	19.0506942867293	12.9488597582213	11.5080300471672	14.6031063183807	23.010244728757	-1.66877602450349	12.395165043535	0.338001096628037	-1.32289856944036	-6.3347155268806	-3.27620581106019	18.3552388943403	-2.71189012828598	-4.70100825691852	9.74918858954321	-5.57172281541809	27.3011343544672	16.251094588362	-4.57143717684901	5.63955374052012	-8.88348463535089	10.4610043070278	11.999270628701	-23.0617622646393	19.6447498441564	16.8735085670975	7.86818673971324	-16.1603796855141	-0.894972491570513	-0.676003188780793	9.51276870078756	11.2195131787014	-1.97571861398641	-2.13191373555318	8.87466502017243	17.0914317992392	-4.24859954072293	-1.48264248841165	9.33022618835754	13.503283127416	29.402557864201	7.6532635795659	11.2407267324195	-8.68613361843756	12.3380433975571	-0.79566230414545	20.6408738315108	3.27980587054397	-5.81063454496903	21.6340189134355
3	19.3273501960524	13.0104489212409	11.4667947697607	14.0067402752372	23.2416889992235	-1.44917523570889	12.4584822944597	0.388558962325816	-1.27404942108312	-6.29097449001917	-3.25902249981988	18.4275646465799	-2.47893262149046	-4.67083335327752	10.1219796130881	-5.28547593072984	27.0869387386815	16.4236046287525	-4.43246945508878	5.75649667049646	-8.98377440687014	10.7086952906543	12.0853515650397	-23.3668056960447	19.6329175037896	17.2255024523946	8.28421740246068	-16.0642359360914	-0.475607588598159	-0.822518863049403	9.90477374421738	11.7144514852295	-1.62310528546543	-1.74843443354226	9.07408871652123	17.2177940611965	-4.24759566480822	-1.15091432479597	9.48717539781936	14.1865328060257	29.430558301108	7.60498929856684	11.4712783969385	-10.4126193554689	12.4744276557902	-0.523007844896542	20.8641737274436	3.77385239707463	-5.79597147563432	21.5311150554028
3.5	19.3514479891149	13.2174485113383	11.4682472167859	12.951952416441	23.5077354506407	-1.36053317228796	12.3680203800843	0.496427106038633	-1.20386963835994	-5.83427381911017	-3.166508111682	18.5518016993066	-2.22530370385847	-4.55270741985045	10.6344107455241	-4.95923748630901	26.9025173913526	16.6671409758206	-4.42930597227525	5.77380016433472	-8.49115335418973	10.9917200631289	12.0673222927792	-23.7260953480789	19.7279089402411	17.7845815587975	8.88148317707939	-16.114008254189	-0.0321948808812635	-0.890145563136837	9.96624551309965	12.1955383467673	-1.18201225257081	-1.44845815001151	9.38549890264314	17.3166901548462	-4.5095890984655	-0.67826045568799	9.59059213975621	14.5137975769318	29.783151888233	7.66346253483358	12.4547992036365	-12.157547981388	12.6452001169055	0.418398354066598	21.037136624886	4.24353771752969	-5.79320145974147	21.5393752601179
4	19.7509333896509	13.4696522981372	11.3040211370332	12.6958107760144	23.6470890065697	-1.12459825595449	12.3828280637489	0.631229740833163	-0.98209147794104	-5.58268119792675	-3.02511872601424	18.7452949345636	-1.98291284981339	-5.22429452236726	11.0398577583111	-4.59981150688479	26.724154549913	16.911578256798	-4.26414841184601	5.83968917489948	-8.36350998513817	11.297689402643	12.1651591703275	-24.0292597698244	19.8811704866769	18.1587565619326	9.32249450039243	-16.0268705808394	0.0807931802540338	-1.14059702954815	9.91449975058381	12.5671322447107	-1.15725620060279	-1.22260538490197	9.76668297717941	17.4813581728921	-4.45834675223106	-0.246881834733138	9.72263498030473	14.6570660797368	30.0461730481419	7.56293314171979	13.208054341796	-13.1901659658238	12.8135795336816	2.05187066030919	21.4159698605945	4.49372405891451	-5.76095202947662	21.5331535125889
4.5	20.0436488320082	13.7972454145301	11.0064565691346	12.5212279973062	23.8073782307728	-0.702160364369732	12.4059517580215	0.694916281094341	-0.572177089909321	-5.18901276975946	-2.92228956018345	19.2220396081036	-1.69533572064848	-5.83340140673284	11.2526495942027	-4.23312422960562	26.5338536874161	16.8525308056066	-4.13600529986684	6.15465732278243	-8.58888275797321	11.5499912143432	12.251354107799	-24.2298757983547	19.9493674272252	18.5155820877548	9.7245719290537	-16.1146785628094	0.508540409617815	-1.4331032701672	10.0758506871772	12.765244110676	-0.867323521574399	-0.999698958804281	9.87084223117129	17.5774109256239	-4.39759973408706	0.149724721176305	9.73061380098196	14.921896380111	30.3502407786637	7.41212180786232	14.3432777841632	-13.7362620164154	12.9822754836612	2.74680660698706	21.7776078824044	4.83042370184968	-5.68705337547837	21.4314486605664
