Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
-1.80411241501588e-16	1.57741449170302	-6.55293028928657	-1.78368044883164	1.04404592499163	-3.23720915989902	-1.18178112458712	5.36402579569868	-3.98524370252972	0.16747870882592	1.47712108631661	-3.86777502349299	2.39007906895542	-0.129454972889933	2.72851717098174	-1.65998500670827	-0.438160660976763	-0.896031062166875	-1.18935724995249	1.5777911722487	-1.61161265004078	0.686926756625223	-3.87707252144361	-5.48365127704349	7.78967021484846	-2.12328619603004	1.85711416316899	2.74575369793505	-0.565882172412941	1.44363977159264	1.24594685450106	4.54427804800984	-5.01463087446466	2.39239014309782	1.15832378625356	8.58923074421597	-3.56941118489819	-1.57213853393924	0.864241285763109	-1.81565128876406	1.66037614097419	1.29523268874422	-0.896373636347342	-4.69351095591487	-4.32614760988071	-5.52120105205821	0.698572150260642	-3.95728330977352	5.14408279733674	-2.22290606637229	0.0923650142869867
0.5	1.55423435631219	-6.61628791751962	-1.90977205555442	0.943616393036343	-3.25291266331777	-1.2546099281287	5.42661449572207	-4.02337860066443	-0.0138349141704506	1.69849900693529	-3.9212353752253	2.46063954800875	-0.120255380026457	2.78393976339042	-1.71615274018553	-0.54970451532585	-0.823670988486105	-1.20344272666902	1.58483299925876	-1.49990851999647	0.693126427501529	-3.9254605871688	-5.50838899097172	7.90740482713483	-2.03027991900287	1.87922736626033	2.7776574556508	-0.686621011057575	1.41094634483306	1.2405227091098	4.52454570031889	-5.12305223435584	2.25445520030337	1.12666548803058	8.69823580529416	-3.64019907162384	-1.58295193725795	0.846478108699042	-1.71430097334738	1.4577458964667	1.28423211571783	-0.833774072410243	-4.76112670344644	-3.9063857818124	-5.65003113318401	0.66021276465694	-3.91914951814663	5.07744708288269	-2.10123287593911	0.128318772701547
1	1.54937530367881	-6.70961725238459	-1.93406787768889	0.848492090086861	-3.30506277926169	-1.3120718900852	5.46032603398109	-4.09435369780182	-0.0858907183241762	1.80149290851863	-3.96644438732995	2.57075398934996	-0.150807032907622	2.6969666285142	-1.71550825597388	-0.615048126891439	-0.737994414181681	-1.1517538913839	1.59352024553577	-1.49132053844648	0.785804563199349	-3.96472282732093	-5.51137213810029	8.01938780295987	-1.98318483089013	1.88986905505835	2.73904511903891	-0.78852817430235	1.3793303110985	1.38113387650121	4.58167651705459	-5.26953908260379	2.16610232761645	1.07707974819962	8.68369540294686	-3.69553550076553	-1.58519167729774	0.80394259043325	-1.70651782162217	1.35963879563853	1.20614592335316	-0.839257472262181	-4.7466480195107	-3.6546579245524	-5.76382802130483	0.711700037455351	-4.00480006110107	4.98157547080127	-2.16177400398658	0.126912424531696
1.5	1.49828022024697	-6.78310938867603	-1.98300854069083	0.762937968981896	-3.34807368617924	-1.34777177336458	5.5341259393443	-4.18137539571871	-0.242012471652552	1.84528786487082	-4.04247049341358	2.66867539494454	-0.177174854510369	2.64144543376657	-1.77194311224216	-0.662791455455801	-0.739825733756962	-1.13578992421574	1.56113641496215	-1.50872219943108	0.78275242085974	-4.0586583612242	-5.50300178206006	8.16047962822375	-1.9381218317954	1.83917148941986	2.76844740544256	-0.878632122856633	1.33971824221791	1.66431026136777	4.62929201236996	-5.39049350397409	2.14494152449792	1.00204704486802	8.65202423771449	-3.75555206119382	-1.56463258629351	0.804816671354718	-1.76419348743671	1.25481256974816	1.15390339955226	-0.845906633184523	-4.7471874670804	-3.53017945064948	-5.83561773042681	0.496541966837956	-4.10229183469428	5.09686425300367	-2.09419241606597	0.119222002699594
2	1.49180275440871	-6.83022479749584	-2.1285112989118	0.731488803852085	-3.40386690315282	-1.36246277192076	5.59872511689253	-4.26178784149373	-0.318424628004482	1.8333642548694	-4.09374840585829	2.6478127397728	-0.213482120030445	2.61730205446527	-1.79630949442554	-0.770508680874471	-0.771069601628101	-1.12150939472599	1.55940154477707	-1.44650531425673	0.617086121995815	-4.14512807556047	-5.49072557681535	8.28150880911778	-1.83252613692783	1.85399552079082	2.77896327658001	-0.951628106306657	1.26532233715289	1.84121177293438	4.68306847257544	-5.51363009208281	2.02080924685206	0.975088576101601	8.67114386483102	-3.8146831375509	-1.61194751763634	0.8097563834501	-1.84508545506235	1.14530819403705	1.06743815035876	-0.88773647575271	-4.82198074657888	-3.37429875245268	-5.92590169719971	0.178613374083028	-4.21845434826792	5.11141464972965	-2.00704014571132	0.104116635406402
2.5	1.46497543826093	-6.88879741719291	-2.33241999732393	0.799828384390061	-3.48833031244264	-1.41668778427373	5.64757230309027	-4.43925875713632	-0.429706684745309	1.80609901014922	-4.13313751797992	2.74236144221243	-0.246187709948769	2.66982669838107	-1.84845674277732	-0.885459256534988	-0.691142164409774	-1.16060990959881	1.56123119917368	-1.36478262120989	0.576195088416796	-4.23665656525358	-5.4703092344959	8.30546730848782	-1.73119391188838	1.84818642826416	2.79224152610903	-0.960933638191966	1.18194324994768	1.87572238930812	4.64511091404305	-5.59626685055731	1.89867292866809	0.911380295647936	8.61449914092882	-3.81227405511847	-1.62664846701478	0.814796727272727	-1.90179394206025	1.03504718719831	0.919896519971195	-0.915303249716459	-4.79340632468262	-3.08700743615963	-5.979387675215	-0.175579882750938	-4.25505752965958	5.04389327835231	-2.01263143384211	0.119590202110555
3	1.40818945059584	-6.90066410577234	-2.49930462973246	0.828890088095823	-3.56112921946367	-1.48978655489612	5.65520242094397	-4.5273388449213	-0.554735800016403	1.8068171537316	-4.13904163228047	2.7818222753979	-0.249514731610073	2.65681921993601	-1.91396911714747	-0.949880905082196	-0.68492348868547	-1.13280542585138	1.56959511987483	-1.32871324763948	0.467605291211488	-4.28154829870016	-5.45245091085227	8.41976659413569	-1.63586006278699	1.80386140529839	2.83876559856292	-1.04199729220765	1.13958692779	1.94308255211895	4.68536566381574	-5.69844512950608	1.84696199353836	0.861579169649742	8.59505972816448	-3.92853233304659	-1.65093997176508	0.791696123489453	-1.95886129110525	0.953880960276869	0.930730704323146	-0.941834193217275	-4.96566858082991	-2.63141552439476	-6.00390636404999	-0.271924138068634	-4.18764087761697	4.9872965125829	-2.06415760508707	0.0919857932142598
3.5	1.31774810444262	-6.94409639679475	-2.63968617666549	0.653675003045418	-3.63383741333305	-1.5535449882921	5.6793657997154	-4.6280962308181	-0.730677443433843	1.85206811170512	-4.18628535092627	2.81200033819867	-0.282232070230254	2.60569940315627	-2.01903232516767	-1.01281773382497	-0.707576946133763	-1.16623778079498	1.62678625406445	-1.26467125699802	0.451493209176284	-4.37006183115023	-5.4544335539976	8.5917309536412	-1.56969558951962	1.76651308863957	2.8136229003892	-1.06392754243479	1.12993142546632	1.99097658610864	4.78136847112567	-5.8103989022463	1.75827506737289	0.783601418927958	8.45144079266114	-3.97505873388929	-1.5429656643274	0.800284642615265	-1.98114357163578	0.931698752569066	0.909395861410504	-0.983648743976204	-5.21272388115415	-2.07809835694534	-6.05480224120335	-0.623430663595251	-4.1480948586712	4.97650574153285	-2.01240839969558	0.0812442336546297
4	1.33167905192771	-6.93640553155741	-2.85799925496581	0.749691789277297	-3.66379906706983	-1.59859409680465	5.72935836745894	-4.74920689642928	-0.888639424112081	1.69925820277034	-4.21586048627347	2.83436571412747	-0.318929074524529	2.53613034587409	-2.08702483888814	-1.0670877683699	-0.564048049537551	-1.10400644058362	1.62028417745925	-1.11415846748831	0.40448899646098	-4.42575666124199	-5.50846081165126	8.6879446864049	-1.48856605822404	1.75610779639362	2.75224184183305	-1.02685876723899	1.0773815298819	2.03487136494662	4.85490643842221	-5.95206118901947	1.75835354435015	0.748619223213943	8.28677286266218	-4.03501102481123	-1.45444015166303	0.838578561803711	-2.00134993913237	0.923873089556334	0.873093363918564	-1.02680084370105	-5.43994996988566	-1.76585152628863	-6.08989498174688	-1.07270929697063	-4.19658328927517	4.93963170626863	-2.01543896009399	0.0416769431797164
4.5	1.33271169596329	-6.94242353323058	-3.00593459010331	0.846029788629886	-3.71810644298828	-1.69879722359323	5.75977359637687	-4.7986427834945	-0.998218193357608	1.7411272072736	-4.13907091510843	2.89157605676622	-0.358496286166183	2.54156090639262	-2.20769481354754	-1.11433648240398	-0.383274700966872	-1.04699085633436	1.64629706194548	-1.10284916396248	0.542307401079064	-4.47087140411728	-5.50530395019542	8.75278059757137	-1.38886408196165	1.73032029624322	2.67574718397028	-1.032380484753	1.0281407691182	2.04014928766507	4.92688510860677	-6.09137061866578	1.88916722002252	0.76294708247225	8.26579165758992	-4.17196794613486	-1.493578949325	0.832675869336143	-2.00123018276498	0.873075385770914	0.84822727092015	-1.10421014754291	-5.79306647963334	-1.43741952168454	-6.13662750384509	-1.26772823954492	-4.24185665550949	4.84142984661801	-2.06205668239121	0.013431718174111
