"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	-14.7034	-0.433731	13.8253	0.764583	11.4514	-0.60388	-75.4829	-0.557881	8.22968	-1937.27	-66.3906	55.8446	-83.6182	0.000436701	-78.1278
0.0007	-10.1403	0.177033	9.55152	0.472242	7.48413	-0.90582	-123.064	0.660029	8.24813	-1935.61	-64.5421	57.3708	-82.0923	0.000284105	-44.5531
0.0013	-3.71809	-0.123923	2.83199	-0.134926	2.29456	-0.60388	-64.1712	1.27291	8.26042	-1934.06	-62.8509	59.0446	-79.9561	0.000436701	-36.6169
0.0020	-0.676017	-0.123923	-0.823851	-0.449755	1.99434	0.0177612	2.94462	0.357516	8.28501	-1932.99	-61.3563	60.1277	-78.7354	0.000589297	-50.1966
0.0027	0.845021	0.177033	-2.03388	0.157414	3.81712	0.0177612	-1.61595	-1.17077	8.30269	-1932.1	-59.9797	60.7349	-78.125	0.000589297	-43.6493
0.0033	2.06185	-0.123923	-3.26966	0.157414	1.99434	0.923582	-68.7677	-1.77972	8.31499	-1932.99	-60.137	59.8159	-78.7354	0.000284105	-44.2445
0.0040	5.10393	-1.0445	-5.40652	0.157414	-3.81712	0.923582	-127.337	-1.17077	8.33958	-1934.65	-61.3563	58.7492	-80.1086	0.000131545	-45.479
0.0047	9.09242	-1.34545	-8.13553	0.157414	-12.9739	-0.60388	-130.102	-1.77972	8.35802	-1935.13	-61.3563	59.3564	-80.4138	-0.000326244	-45.6333
0.0053	10.9177	-0.433731	-9.06236	0.764583	-22.4309	-0.60388	-122.776	-2.38868	8.37032	-1935.25	-60.727	60.2754	-80.1086	-0.000173648	-45.479
0.0060	11.5261	0.177033	-9.06236	1.37175	-27.9207	0.0177612	-124.608	-1.77972	8.39491	-1935.43	-60.8843	60.4231	-80.1086	0.000131545	-45.479
0.0067	10.6135	0.177033	-9.37131	0.764583	-29.7435	0.0177612	-98.968	-1.17077	8.41258	-1935.9	-61.0416	60.4231	-80.5664	-2.10516e-005	-45.479
0.0073	8.78822	-0.433731	-9.68025	0.472242	-28.5212	-0.30194	-55.0142	-0.864323	8.43103	-1936.2	-60.5697	60.7349	-80.2612	-0.000173648	-45.1704
