"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	-0.295481	7.23104	1.74358	6.96399	1.4848	2.37856	-0.336135	-15.5204	12.9184	1540.36	-13.127	90.487	-56.3049	-0.000958998	-9.30966
0.0007	-0.295481	7.83249	2.65975	7.87571	3.62277	0.246427	0.275019	-19.8038	12.9303	1541.31	-12.5164	91.4028	-54.7791	-0.000653872	-36.9176
0.0013	-0.295481	8.14688	2.65975	7.56534	4.53796	2.68391	1.18869	-25.923	12.943	1542.8	-11.137	92.3186	-53.1006	0.000109054	-39.6609
0.0020	0.315096	7.53176	1.43818	8.49645	6.67402	8.48567	0.886173	-30.8183	12.9735	1543.6	-10.2212	92.7765	-52.4902	0.000414179	-36.7717
0.0027	0.315096	7.23104	-0.390618	11.2316	7.89491	12.4499	-0.0305577	-33.8223	12.9854	1543.71	-9.61061	92.7765	-52.0325	0.000261729	-37.8515
0.0033	0.0098072	6.3152	-0.390618	10.9212	8.5044	15.5035	-0.641711	-33.8223	12.9981	1543.28	-9.91589	92.0088	-52.1851	-4.36215e-005	-37.9974
0.0040	0.0098072	4.16913	0.220167	7.56534	8.1987	17.9463	-0.947288	-29.2607	13.0158	1542.8	-10.2212	91.0931	-52.4902	-4.36215e-005	-37.6764
0.0047	0.0098072	2.95256	0.525559	4.83018	6.97782	22.5213	-1.55539	-19.8038	13.0285	1542.06	-9.91589	90.79	-52.6428	0.000109054	-37.8515
0.0053	-0.295481	2.33744	1.13634	4.20943	6.06263	26.1856	-1.25287	-8.84497	13.0463	1541.58	-9.7689	90.487	-53.1006	-0.000196072	-38.1433
0.0060	0.315096	1.12088	1.43818	3.91846	6.06263	22.5213	-0.641711	-4.56156	13.065	1542.06	-9.7689	90.0291	-52.7954	-4.36215e-005	-37.5305
