Joint_angle	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L	INT_30_CON_POST_R	INT_31_CON_POST_L
0	64.9957132578576	57.8360918362459	56.7261302958213	59.3006220106857	42.2042091529612	58.704653446733	43.0096403996146	62.0342943473134	69.7147142863422	65.2784862113001	56.8554849175655	67.7117715439251	61.4854771590614	38.7996255139326	60.1076507059279	54.9282721407881	44.2557299897522	74.2930536150771	63.8480663305029	62.1470103371896	56.2748033757107	49.1216522485979	50.3390972478971	67.5749076870293	64.2189055618019	65.8853205443453	63.580506522049	56.0417992301411	70.5136320700419	50.1348026397811	58.8695054480687	51.5885491938783	67.0691928893233	88.3529908807504	55.9243475148211	62.3608194068874	66.0808693447746	64.4398213725218	43.343430727243	63.1490696488675	53.7588926205787	51.5982210211966	84.2543039436607	59.3558066388195	62.8915312755831	55.8230976944922	47.412312320975	51.9678054641687	59.9056019366079	71.6264197192304	63.2150997366708	67.2035679151865	52.0007285896884	68.4880496401649	42.8658040263476	56.1514784334569	48.3154589222826	60.8417782791612	66.6545870127063	54.1756915029049	55.0272478483526	65.9075598267263	62.7428331432852	45.9767716179041	61.259560156414	61.3099970113933	53.9065545676828	86.1181152644896	63.962722564713	57.7266808563632	49.1972249347175	42.7974057999104	56.1265966509707	59.1425848412325	59.1252972130152	66.1856336117498	68.5231459661889	49.3391536808862	69.2355653163125	49.0884708072212	57.7454075464777	48.9296478059512	59.6638064789473	71.6351453462298	54.8321889778565	56.8255678905936	68.3374488565321	59.7000975013226	48.7996477645902	64.8781575945894	65.3514237733377	54.8788587335285	81.3632260973006	64.7270076850735	63.9580172890011	57.2301166845054	47.8636100474124	53.9547608300527	62.6086054539666	65.4170651361292
0.5	65.0395251955424	57.9434578062346	56.8524253577845	59.6183638750511	42.3204361321731	58.9262603693985	43.0903730387806	62.084770549649	69.777164568653	65.2710155911886	56.9628786715103	67.6372213085573	61.6100788503764	38.9028320822527	60.2498997071667	55.0057307356953	44.4592343126466	74.4862836500722	64.0155663883396	62.321525523977	56.3903674997897	49.2370175091856	50.4153030234877	67.8405712299565	64.5194373778651	66.1111139972771	63.7405626308508	56.1598013184042	70.7247894417067	50.3547252356231	59.1110983514534	51.7099390575264	67.1831082804328	88.5898682920339	56.2242218917046	62.5701732704163	66.279958947359	64.6522193479975	43.4758456032182	63.5062948658874	54.0532589459259	51.8637726241701	84.5526306669405	59.639764465099	63.084334984262	55.7896736975792	47.6978618819681	52.1395098678401	60.058503532758	71.8745625150263	63.1862143415832	67.202572954415	52.2329400954388	68.6041772003284	42.9906984985459	56.1924893655973	48.3580126433449	60.8591584902914	66.7103917702351	54.2210886869274	54.9607601300348	65.9146836189304	62.7416836049281	46.177539581931	61.137035059502	61.342414485826	54.0309353229366	85.9286635036724	64.2807602092819	57.8787675817574	48.8818984102435	43.0390088490034	56.2246072666015	59.3322953433341	59.4225879673241	66.4042987714445	68.8831925124882	49.52935644272	69.4769753918101	49.2559144544927	57.9308548669019	49.0862249305912	59.9047519683971	71.8749483915645	55.0170352839924	56.9653585738558	68.4306305896962	59.9525294152849	48.9915190319877	65.068750496941	65.6558794157278	55.0078763330812	81.5967961465186	65.0699174751485	64.2053751468041	57.3747713823817	48.128034965969	54.1967287244985	62.8978245341094	65.6475947285379
1	65.0477296079446	58.0609575265904	56.9791765992405	60.2378993519059	42.4117642642563	59.0241953734698	43.1776031721806	62.1239250580693	69.9178797543192	65.2807174796591	57.0884601925814	67.6177598013078	61.7190747451132	38.9906894504664	60.4167953586856	55.0671869910194	44.6396752605343	74.6976928676798	64.1356186294112	62.4321495550709	56.4924136917926	49.2869152465735	50.5510336187656	68.144003115423	64.8468969015848	66.362226720686	63.9056186532314	56.2489869287095	70.9853807860134	50.5672523154073	59.3754204726284	51.8587719757592	67.3215764827091	88.8602584216297	56.5216966892472	62.7419861684825	66.4517154986684	64.9198939299464	43.6201165347783	63.8488072229526	54.2737808640683	52.11219918548	84.8195689877863	59.8444985603164	63.2504090660233	55.9336527120149	47.8642288870779	52.2966331350284	60.1958380627509	72.1715650124042	63.1535218214217	67.2264229683552	52.5224639888076	68.701993357631	42.9807208890775	56.272099779766	48.3607082705266	60.826483123358	66.8877238182342	54.288459215834	54.9298003306993	65.8782031536552	62.7433112102976	46.3402466504075	61.0948372653635	61.3856050166215	54.1541717333306	85.8299489470329	64.5261942234778	58.0259029094564	49.7981885562072	43.1309945758284	56.3596305813085	59.4598764359295	59.7227856824271	66.6587756588393	69.2394340527379	49.6482558463667	69.6913948025804	49.4140730967891	58.072485807926	49.280467086396	60.0977250946843	72.1865708876835	55.2267586252788	57.0878114229686	68.5306974893044	60.1746178529769	49.1665211245492	65.2482753220725	65.8897056262936	55.1004494083089	81.8283875144984	65.1533381375168	64.5070163991276	57.5077904285711	48.3900361406841	54.4336137623822	63.0949801190738	65.8740904344852
1.5	65.0883157873291	58.1647509883272	57.0564647475482	60.9639505523283	42.5147612513524	59.1367946190162	43.2544712112339	62.1809214249486	70.0858706835241	65.2937508123327	57.207115471548	67.6149137069859	61.8533473670045	39.1181765974286	60.6635667281351	55.1537038919349	44.82498862648	74.9395812801918	64.3041034270238	62.55783730251	56.5593027015766	49.393085760417	50.668439948327	68.4311738100556	65.113448556416	66.5037138196711	64.1234080672236	56.4324181131577	71.2543887257279	50.7510451297528	59.5931052228212	51.9993795076532	67.4238440029094	89.1666037980187	56.7795524173011	62.9129422260817	66.6441290584499	65.2106942206905	43.7424978527455	64.1898629706159	54.5102887810796	52.2421140728106	84.9212906814911	60.1031091243932	63.4062386867572	55.9071793931227	47.9683500318991	52.4245411665085	60.3467038969796	72.4684232418178	63.2009056096837	67.1923475273883	52.7314989832957	68.8227600083002	43.1250616975297	56.3844767680017	48.3798241818785	60.7059177826223	67.0260724916949	54.4025145769973	54.998519338255	65.9579941272945	62.7643654694695	46.5293688564057	61.0770493684584	61.4445680186383	54.3307094956449	85.5745222892946	64.7945975969603	58.1926156613204	49.9679198582527	43.2155894329556	56.520970731278	59.6098502357831	60.0262908664644	66.9161902849469	69.5509637341362	49.7582970668162	69.8565790226587	49.5451638551809	58.2360301323785	49.448362554529	60.3042351568939	72.4839786841799	55.3685453875906	57.0770085410661	68.618684493203	60.4042775177863	49.337643170391	65.3640918336417	66.0813286405192	55.2045337593047	81.9047681540818	65.1199417022016	64.788070244827	57.5263519251431	48.63183888183	54.6799791954705	63.3194188115083	66.1194993330932
2	65.0790817564399	58.295578561192	57.1775756785221	61.5834870337748	42.5986487714794	59.2351236463937	43.3597038488862	62.2062379996472	70.1990261265958	65.3476648068093	57.3305658391286	67.6415167468111	61.9787532178089	39.2258604746799	60.9242241137345	55.187330342199	45.0063482905822	75.1936212782548	64.5036380586127	62.7344208875992	56.6841487590861	49.4736236612246	50.7503893982872	68.6723908301048	65.4050720314237	66.7477194874277	64.3253595102511	56.526316583812	71.4783109976495	50.9619714877938	59.839204775323	52.1663521949782	67.5587035613513	89.4284734679873	56.9722493103242	63.0642743907807	66.8612994769289	65.4418677735151	43.9015170619738	64.5164629702136	54.7033577160586	52.398448497341	85.1736311126721	60.3015598350802	63.5945747562955	55.9455392109782	48.0707789816228	52.5550064909509	60.457188582536	72.7121700081638	63.21142175009	67.1263651867575	52.9526362023449	68.9438335905604	43.2263536915395	56.4317873803846	48.4614104508339	60.5763972533119	67.0800756189228	54.4954854661137	54.9721044308023	65.9907488568416	62.7776889863019	46.6749295532999	61.1047282642258	61.4805266434473	54.5460846888052	85.5664859809413	64.9881173731334	58.3552529867842	50.1602946606893	43.3549082472233	56.5637707939683	59.8142981126378	60.2987241480016	67.1391139932838	69.9623117532661	49.886076988633	70.1545521998908	49.6813004408649	58.4371859625669	49.6023174057238	60.5181402064224	72.8688258076035	55.5484153940205	57.1681076598218	68.7294533913804	60.656824730233	49.4740884222387	65.5791577079779	66.2453473861817	55.3215841042316	82.1538793682608	65.2552764650448	65.0292376849541	57.499402556005	48.815498347225	54.9378562207545	63.5715023371014	66.3589539709482
2.5	65.1999536754786	58.4310051885668	57.381216809826	61.8865608057274	42.7065543180058	59.3918642654123	43.4377070383357	62.261862105132	70.363743137665	65.4693374675194	57.4346172984903	67.6662341173526	62.0838098622874	39.3413236686256	61.1527584680099	55.2308703748079	45.1438003814588	75.5348843133234	64.71690788006	62.8880695285409	56.829744591472	49.5454491026137	50.8457373139355	68.926259832003	65.690435110281	67.0114772560295	64.5805785363793	56.611815570777	71.7417297434017	51.1296664402134	60.1034963890554	52.321966131013	67.6556972789383	89.7501507491888	57.2201535455175	63.2061012730075	66.9860574936157	65.7079505454432	44.0633713856628	64.8413948646581	54.9368877054921	52.6132610200584	85.3244451109269	60.4850411457142	63.800004720051	56.1447517656103	48.2473321519538	52.6957008317061	60.6059631823845	72.9745062913589	63.283987578627	67.0904456878552	53.0811725537363	69.0605789451429	43.2966197293654	56.4534512168931	48.5180290465554	60.4615362881604	67.158733069958	54.5610547103689	54.9547763467444	65.9507648586829	62.7628373382886	46.8067991809372	61.1375865878243	61.5841738253799	54.7284658714383	85.48819268611	65.2525830693618	58.4906304825098	50.3324938868122	43.4819513732301	56.5416021549224	59.9961818278763	60.5600624283158	67.3783067638319	70.3010552208541	50.0405730112135	70.4707719123163	49.7903391330412	58.6626900189815	49.7520520071401	60.7778045163693	73.184988232165	55.7238133924132	57.2546135258065	68.8315614504991	60.8740816532378	49.63514664122	65.8976154620964	66.4130722299166	55.3944056739856	82.3020064303632	65.4042813166408	65.2932403883308	57.6701252205765	49.0421065586381	55.1210665753272	63.8399827034882	66.5293886486713
3	65.3499699149998	58.592379388969	57.601090318976	62.4273641381295	42.7900457449401	59.5367656836831	43.5541274200637	62.3700162590592	70.5467195655968	65.6586767425019	57.5396124952912	67.702144219503	62.1942933303012	39.4111677512217	61.3729274280487	55.3021710739671	45.3289712577882	75.6543222677401	64.8656949553402	63.0624354557863	57.0043030582843	49.6724147186649	50.9421650909103	69.2081074920121	65.9870085792002	67.2738662670527	64.7721109198308	56.760204213677	71.9976707538418	51.2846266856807	60.3514928724366	52.4702547398748	67.7885490710318	90.1221911199201	57.4748038986629	63.3371865778532	67.1912611200916	65.9632294462052	44.1932859522079	65.2193748980107	55.1430570435045	52.8050476114253	85.5558450310608	60.6964300771522	64.0386665610686	56.2998448871088	48.4613435824171	52.833648133667	60.7699793093849	73.2767135539127	63.3611765129268	67.092714479903	53.2446361601941	69.1436224556835	43.4348277528721	56.4842171968099	48.5430718641118	60.3270954051767	67.2426263949937	54.6292597100511	54.9478111830113	65.9747912274796	62.7864452444539	46.9889777413077	61.1061188695127	61.715181417985	54.9153112041564	85.2300528071797	65.5338032779476	58.6582351495013	50.3901396799028	43.6273532611318	56.5748266176521	60.1977811566515	60.8165221035836	67.6300221411891	70.5768322992657	50.2474297589368	70.7634556195717	49.8970200692923	58.9762075772722	49.9567919752021	61.0137805653635	73.5025590059047	55.8729489863104	57.3470350250298	68.8599903401102	61.0564221411081	49.8692533449432	66.1443938776298	66.4833468441514	55.5354208833073	82.409146501179	65.5319606382818	65.5388669144032	57.7785838125106	49.297842664238	55.382701334145	64.0656980631391	66.7062686808562
3.5	65.5146724092055	58.7420872847438	57.8189311367018	63.1886487294973	42.8870407446096	59.7515948673895	43.6902897309718	62.4434319294567	70.7715406869479	65.7226545943191	57.6484942281906	67.7825122085094	62.3169889486811	39.4731311010032	61.6063482696526	55.3554667932861	45.5101785318769	75.6014733120403	65.033955902137	63.2385867736188	57.1953366149989	49.7958109778026	51.0803369325795	69.4554710702309	66.2284987236021	67.4076457291247	65.0207765481647	56.9291285683739	72.2174671659925	51.4661646256464	60.6057995003707	52.5717407056522	67.9188207158636	90.4220503030666	57.7098161457647	63.4972851896887	67.3812211268595	66.2359679157655	44.3509721623827	65.666410332774	55.3517710629868	53.1982039019534	85.63513518979	60.878368206894	64.2358228293699	56.5747002687664	48.6777816529808	52.9551514973268	60.8884997042099	73.5740177344658	63.3880169488126	67.0858497476137	53.5114196130397	69.2317788176623	43.5737431003229	56.5069344618583	48.5471223580919	60.2479167792731	67.3514685265436	54.7061685153119	54.9404268788162	66.0003841334185	62.8040602055329	47.1692760073417	61.1047493967745	61.7425885537855	55.1113521733915	84.8789835864403	65.7056362444853	58.7978663399088	50.5683149578226	43.8050459452259	56.5583436888332	60.3578918140202	61.0735675153864	67.9496586944627	70.9347272096252	50.5083743697739	71.0810148935254	50.0345835431385	59.0858655179701	50.1329820357529	61.2452218148199	73.785477427509	56.0433702173143	57.472009640111	68.952883913426	61.3126428668672	50.0851718102664	66.2852032759141	66.705801772732	55.7405738860584	82.5217837909117	65.7067028744402	65.7691841066671	57.8748474166615	49.5512587183883	55.5998815442894	64.2559135914201	66.9412405135037
4	65.6009471354277	58.9171539316995	58.1130410096199	63.5445403662114	42.9998634852406	59.8971126390373	43.7743611154932	62.4984049904385	70.9847974972089	65.7767786264484	57.7732337721053	67.7504020483446	62.4479348391097	39.7066014394912	61.8439120870438	55.4205201942297	45.6626010074691	75.5885577884756	65.156108276485	63.3744640330804	57.3534355616833	49.8854936888797	51.1982750910704	69.677078408248	66.4654631083742	67.6983589938775	65.3267338126477	57.0849177215915	72.4668413750103	51.6247914190662	60.8670525335253	52.6751909443025	68.0449627919558	90.8175497852623	57.9207888763979	63.7056789905799	67.5697889552819	66.5099504838099	44.5318912355441	66.0762128366174	55.5918454158533	53.5414265697801	85.7882626969422	61.0721345497581	64.4423250464665	56.6654001187852	48.8819556313964	53.1056082639059	60.984473255188	73.9010710660888	63.4917540714742	67.0658243375287	53.6960855559897	69.3767739084144	43.7591508093834	56.5793479357845	48.5934905485197	60.194817387677	67.5069843094366	54.8392580185433	54.9333482217121	65.9768884360588	62.8171088104992	47.3457122484124	61.0896339600512	61.8274952521184	55.3756236204888	84.5968921960453	65.7390925042567	58.9637653491489	50.6151118752906	43.9694360627509	56.6506879867837	60.5381239395819	61.2974629384253	68.2432808218353	71.2494582299184	50.7632208772996	71.2755060770132	50.1487213232803	59.1807671195785	50.3014091679823	61.4390279029973	74.0878727455222	56.2907376653167	57.6205868067541	69.0917113694141	61.5531399954948	50.3086014990366	66.3364429003243	66.9099410054143	55.9204708011487	82.5683562774765	65.8215246128153	66.0281822820787	58.1456140192094	49.867890092469	55.8011190554744	64.4719191361032	67.130574707935
4.5	65.6996373099493	59.0750039305904	58.3860777387319	63.7795366660201	43.1053754270965	59.9690264599773	43.8747929696108	62.5846803499664	71.0585355813493	65.8488335555167	57.8869312842533	67.7384375060018	62.5917174554186	39.9171685379141	62.1390495308442	55.4893163292555	45.8395683510866	75.6783761682206	65.281343308143	63.4620282146507	57.485427761496	50.0262602177121	51.3258113012152	69.8969591117602	66.7291626481608	67.937875287301	65.6543893095114	57.1820886209942	72.6324620191946	51.7787319247294	61.137150783396	52.7971276277353	68.1700796453857	91.0358054222906	58.1200470477583	63.9118540974795	67.8600764846651	66.82332236788	44.6532575510253	66.4341106528351	55.841764421609	53.7550687981534	85.8637149555414	61.2612710121922	64.6927285822072	56.8736005852657	49.1095785756082	53.2702328532958	61.1279816491291	74.2151676546748	63.5622719238049	67.0854949028246	53.9183786479975	69.4792500408668	43.9700278309971	56.629905715334	48.6910438176203	60.1496647053586	67.6466939089348	54.9516677555379	54.9532983130889	65.9565422654111	62.8206433600056	47.5370659841057	61.0763573509406	61.9283302507724	55.6497012496949	84.3327956617506	65.582898906372	59.1443347559112	50.7681799904512	44.1153169941517	56.7526223710257	60.6985511998539	61.5567647178798	68.4952816460281	71.5392262380247	50.9612878270357	71.5895224206861	50.2699230553212	59.3534306043406	50.4503789186327	61.6239649904543	74.3872596816841	56.4435881235938	57.7304356155425	69.1536011828061	61.7536312745311	50.5004559998368	66.4255131259481	67.139530544143	56.0729079750994	82.7014950219024	66.0418582901341	66.2993048928499	58.3520470601989	50.160408067538	56.0356443033201	64.6795597445653	67.3121691382444
