Joint_angle	STR_PP_16__16	STR_PP_20__20	CON_PP_16__16	CON_PP_20__20
0	-2.09230847917592	11.8032001151788	NaN	0.235646216343528
0.5	-2.13335852233648	11.7005860635055	NaN	0.258941009517301
1	-2.21097871157787	11.5948628678097	NaN	0.228277676357337
1.5	-2.37985778415751	11.4964497778519	NaN	0.155824263440579
2	-2.38284532644627	11.3531637051104	NaN	0.0574994199912879
2.5	-2.45770161291564	11.3076121538832	NaN	-0.05206019621086
3	-2.43977232121972	11.2040783022867	NaN	-0.0978903238043998
3.5	-2.38362776188482	11.1066633694464	NaN	-0.0887782826748165
4	-2.71821088246279	11.0492454782987	NaN	-0.173152811381101
4.5	-3.00890577023048	10.9956257444497	NaN	-0.294793267865423
5	-3.08293744060315	10.8926065506113	NaN	-0.395457792226729
5.5	-3.19169501251999	10.7739452457467	NaN	-0.456725201050304
6	-3.09714777997979	10.7329862314165	NaN	-0.501087733668207
6.5	-3.00835945288617	10.5592667479092	NaN	-0.563941557286377
