Joint_angle	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_3_STR_PRE_R	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_3_CON_PRE_L	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_3_STR_POST_R	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_3_CON_POST_L
0	-10.1851433591275	3.37842976205002	19.9360007945987	3.90861503762151	-7.58551183878117	26.9781335224676	6.0221833800767	16.8753064509312	11.2743486041436	19.7178343480561	15.6006480643014	-5.54930571444895
0.5	-10.0165534721728	3.46254695227054	20.2030263183385	4.1531160520592	-7.49209965155218	27.2454997584778	6.23492865594498	16.9086933367104	11.7712490273021	20.1691724279332	16.0674881198114	-5.1851976669857
1	-9.83439519664928	3.5277968538159	20.4710163419256	4.45289231340474	-7.27050080733711	27.44757432584	6.38696079192525	16.8459248964749	12.3907900128554	20.5764690469995	16.4413800951024	-4.95758672543614
1.5	-9.67387555864043	3.62277971728064	20.6344265969263	4.73610116752569	-7.22182870757821	27.8631882024645	6.52270208498468	16.614322344012	12.8380959156375	21.0140293125619	16.841500342738	-4.74693313906306
2	-9.4541235640442	3.66496908635186	20.8904913176778	5.07241418582457	-7.16338928192488	28.0759410531596	6.79265546308259	16.3655171318207	13.3112989008494	21.4498417639847	17.2559486290444	-4.50232208615753
2.5	-9.29123344887826	3.75766511429002	21.3210495588007	5.38584863642643	-7.0990006765082	28.2696625598211	6.99012542898691	16.1448725208145	13.586348869589	21.9861575361757	17.7590570339636	-4.20656799415458
3	-9.04811865419914	3.93790100998077	21.7859279002389	5.68452856081779	-6.96388479529757	28.6058779056916	7.17382166299417	15.8866154507111	13.9361383210522	22.5224767679112	18.2162686300928	-3.81057896753936
3.5	-8.76377778734981	4.06024618703931	22.2465085242231	5.88893954570614	-6.93648145234126	28.9886225634391	7.21274423164008	15.7345155872852	14.507017917144	22.9885574639322	18.6646938983567	-3.31104871975599
4	-8.58821576734135	4.15185726738296	22.8683447356491	6.09730692938797	-6.80069063301348	29.3416058039911	7.28367061646008	15.6325131830052	14.9021774287206	23.4813507500454	19.0401997655532	-2.82319216413415
4.5	-8.37848900617953	4.29563275945534	23.445626020111	6.3429093372045	-6.80028687164218	29.5617732434445	7.49645365274896	15.5457761787246	15.377853821787	23.9096128159584	19.3985216431339	-2.44402958184523
5	-8.18820237755516	4.47902992906787	24.0826396808388	6.57200999823688	-6.57236752993038	29.8667305473552	7.73652464700846	15.6008172254239	15.7270310022094	24.2849123224039	19.77988253132	-2.13280054034024
5.5	-7.99762781427279	4.67617246099232	24.5773089864441	6.74706678776969	-6.64049188083571	30.1587015526782	7.94134154685205	15.5993918797142	16.2327598701613	24.8114580969302	20.1179867384082	-1.84924641705351
6	-7.64540954736343	4.83835696805944	25.0426232448689	6.92894856097747	-6.58544412853711	30.4491019726417	8.0266328115012	15.6063338971637	16.5815265580609	25.2602698262628	20.4382512662888	-1.58318614680636
6.5	-7.34721968750421	5.05023147296075	25.5715011454297	7.11659950479847	-6.41045757531132	30.608616614211	8.10727761993245	15.6535662542773	16.9582933313329	25.6518434956952	20.7558222496586	-1.30752150961837
7	-7.11168407661983	5.26222847259218	26.0840365225654	7.38786035292428	-6.34826659580993	30.7378020484903	8.29640233204849	15.5747264620141	17.3421054520097	26.086197922592	21.1569773912885	-1.05100882073884
