Joint_angle	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_CON_POST_R	INT_31_CON_POST_L	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L
0	67.5749076869629	64.2189055619851	64.9957132577804	57.836091836224	56.7261302960531	59.3006220422722	42.2042091530702	58.7046534470298	43.0096403995816	62.0342943472971	69.7147142864564	65.2784862114533	56.855484917531	67.7116038238339	61.4854771590408	40.4651599240662	60.1076507060203	54.9282721407239	44.2557299895441	74.2930536150332	63.8480663306918	62.1470103372518	56.2748033753844	49.121652249396	50.339097247894	59.9056019367973	71.6264197191787	65.8853205444963	63.5805065221302	56.041799230459	68.3394941431941	55.0075146187794	58.869505448179	51.5885491939481	61.7374988168742	77.6171315969956	55.9243475150029	62.3608194069478	67.5378759578102	64.439821372335	43.3434307273876	63.1490696479054	53.7588926217317	51.5982210226033	84.2543039437093	59.3558066385792	62.8915312759804	54.5226915043919	47.4123123216573	51.9678054638467	59.1425848411854	59.1252972129036	63.2150997366099	67.2035679152274	52.0007285896384	68.4880496399752	42.8658040257036	56.1514784335448	47.9188462223067	60.8417782789047	66.6545870141214	54.1756915029325	59.6845290208279	65.9075598264868	59.8027397477849	45.9767716178994	61.2595601563318	61.3099970114403	53.9065545683703	86.1181152642382	62.5208797261907	57.7266808565376	49.1972249344529	43.9149376921136	56.1265966513077	62.2386750045471	65.41706513606	64.5795763239281	68.5231459662214	49.3391536808767	69.235565316252	49.0884708069918	57.7454075460316	51.6486680949605	59.6638064794147	71.6351453460947	54.8321889780855	56.825567890488	68.3374488567345	59.7000975014234	48.7996477645119	64.8781575950013	65.3514237729986	54.8788587335442	77.8334727748389	64.7270076882078	63.9580172889439	57.2301166846863	47.8636100477094	53.9547608302356
0.5	67.8405712271093	64.5194373750194	65.0395251950801	57.9434578049625	56.8524253565935	59.6183639030024	42.320436131234	58.926260368762	43.0903730381834	62.0847705490384	69.7771645679781	65.2710155911808	56.9628786703169	67.6372250143109	61.6100788490331	40.5210261040403	60.2498997055885	55.0057307348961	44.4592343107215	74.4862836480154	64.0155663870916	62.3215255222073	56.3903674984897	49.2370175086633	50.4153030223764	60.05850353117	71.8745625120062	66.1111139954584	63.7405626294447	56.1598013172287	68.5563901455142	55.1544044290023	59.1110983496135	51.7099390559887	61.7999028272583	77.8674237473757	56.224221889421	62.5701732681802	67.8199234280915	64.6522193455891	43.4758456019809	63.5062948619968	54.0532589446833	51.8637726226578	84.5526306638436	59.6397644631746	63.0843349832813	54.596839663057	47.6978618804525	52.1395098659658	59.3322953420333	59.4225879643294	63.1862143414767	67.2025729545606	52.232940092653	68.6041771996584	42.9906984998927	56.1924893653432	48.0150007038122	60.8591584903479	66.7103917709855	54.2210886865982	59.6310041064833	65.9146836191537	59.833708146353	46.1775395807232	61.1370350600184	61.3424144853428	54.0309353223362	85.9286635036937	62.7400052917316	57.878767580633	48.8818983971336	43.930821292672	56.2246072656336	62.5078869928448	65.6475947259601	64.8224322917695	68.883192509354	49.5293564412672	69.4769753897349	49.255914453075	57.9308548659535	51.8433843684865	59.904751966951	71.8749483882665	55.0170352808826	56.9653585722062	68.4306305887884	59.9525294126733	48.9915190305881	65.0687504951779	65.6558794133861	55.0078763318535	78.0665507455524	65.0699174759174	64.2053751440797	57.3747713807642	48.1280349631434	54.1967287232033
1	68.1440031097388	64.846896896314	65.0477296076251	58.0609575253025	56.9791765981437	60.2378993728996	42.4117642624929	59.0241953710752	43.1776031706165	62.1239250568082	69.9178797511399	65.2807174797816	57.0884601897571	67.6178135790586	61.719074742732	40.5705793750684	60.4167953549825	55.0671869893811	44.6396752572772	74.6976928616735	64.1356186270271	62.4321495539077	56.492413690146	49.2869152457962	50.5510336159936	60.1958380609948	72.1715650063833	66.3622267170791	63.905618650105	56.2489869260543	68.780015925244	55.3344236846856	59.3754204675105	51.8587719734416	61.9479419330132	78.1416114728001	56.5216966840976	62.741986165439	68.0774657787675	64.9198939227285	43.6201165325484	63.8488072169475	54.2737808610893	52.112199183609	84.8195689829129	59.8444985554367	63.2504090635551	54.7192300638767	47.8642288846925	52.2966331315805	59.4598764337048	59.7227856764496	63.1535218215127	67.2264229680132	52.5224639830726	68.7019933550744	42.9807208855027	56.2720997776191	48.0837146681249	60.8264831264159	66.8877238172429	54.2884592141509	59.5603385649744	65.8782031530817	59.8478191703222	46.3402466464611	61.0948372673777	61.3856050160033	54.1541717312276	85.8299489516573	62.9143915871267	58.0259029065494	49.7981885512437	43.8920396924812	56.3596305798498	62.7413806059991	65.874090430102	65.0810830642296	69.2394340463746	49.6482558425853	69.6913947992026	49.4140730935966	58.0724858031629	52.019100272508	60.0977250913216	72.1865708823499	55.2267586244793	57.0878114225862	68.5306974863813	60.1746178497454	49.1665211215583	65.2482753197028	65.8897056218063	55.100449407585	78.3798964290588	65.1533381402783	64.5070163945407	57.5077904267368	48.3900361362192	54.433613756793
1.5	68.4311738020459	65.1134485493254	65.0883157877551	58.1647509836226	57.0564647459099	60.9639505649955	42.5147612488537	59.1367946164251	43.2544712080705	62.1809214242782	70.0858706794858	65.293750811329	57.2071154681837	67.6148803975737	61.8533473632106	40.6501986014107	60.6635667202195	55.1537038902711	44.824988621271	74.9395812771638	64.3041034216128	62.5578372968574	56.5593026992054	49.393085759252	50.6684399450677	60.346703893046	72.4684232336075	66.5037138151992	64.1234080620395	56.432418109712	69.0365649448882	55.4921240702419	59.5931052157989	51.9993795032841	61.9804573324454	78.4186065327473	56.7795524123876	62.912942219749	68.2772631874888	65.2106942129474	43.742497848271	64.1898629604768	54.5102887760808	52.2421140689821	84.9212906812394	60.1031091188621	63.4062386808493	54.8018706054494	47.968350031676	52.4245411643197	59.6098502303886	60.0262908583062	63.2009056089148	67.1923475294264	52.7314989773702	68.8227600047927	43.1250616935917	56.3844767658688	48.145065658458	60.7059177855793	67.0260724899639	54.4025145736063	59.5709610156633	65.9579941265454	59.86809739729	46.529368852942	61.077049367202	61.4445680177677	54.3307094916238	85.5745222905811	63.1071566773617	58.192615656542	49.9679198546005	43.9365275401535	56.5209707272122	62.931247660031	66.1194993252008	65.322696138815	69.5509637202044	49.7582970634969	69.8565790170997	49.5451638522261	58.2360301302595	52.207872521332	60.3042351513202	72.4839786762272	55.3685453813555	57.0770085404304	68.6186844910419	60.4042775094509	49.3376431662437	65.3640918302796	66.0813286347473	55.2045337550644	78.5797553828688	65.1199417030322	64.7880702374518	57.5263519284309	48.6318388750734	54.6799791894069
2	68.6723908206368	65.4050720197027	65.0790817559762	58.2955785568416	57.17757567225	61.5834870388883	42.5986487676236	59.2351236431228	43.3597038458557	62.2062379983338	70.1990261203584	65.3476648048628	57.3305658348951	67.6416526213698	61.978753213781	40.7509950648342	60.9242241053456	55.1873303413235	45.0063482839553	75.1936212654953	64.5036380516425	62.7344208812168	56.6841487532722	49.4736236580151	50.7503893955773	60.4571885780711	72.7121699994539	66.7477194792247	64.3253595027203	56.5263165803596	69.2972952779502	55.6483338177243	59.8392047656573	52.1663521879748	62.019497789177	78.6661112463858	56.9722493026419	63.0642743870455	68.4674827814573	65.4418677638717	43.9015170573168	64.5164629576421	54.7033577081738	52.398448492747	85.1736311052092	60.3015598285792	63.5945747504364	54.9459667791928	48.0707789740179	52.5550064862793	59.8142981040922	60.2987241374804	63.2114217489327	67.1263651888419	52.9526361961292	68.9438335838353	43.2263536891402	56.4317873786539	48.2670764861325	60.5763972569784	67.0800756173269	54.4954854644971	59.5614565242225	65.9907488584772	59.8646115156865	46.6749295454149	61.1047282625578	61.4805266415585	54.5460846814211	85.5664859815572	63.1928762548924	58.3552529810457	50.1602946527295	44.0959905163395	56.5637707956804	63.1838731354353	66.3589539635234	65.5405920350925	69.9623117382546	49.8860769819268	70.1545521865079	49.6813004348635	58.4371859501815	52.3958907271158	60.5181401987806	72.868825793389	55.5484153863058	57.1681076562809	68.729453387069	60.6568247227521	49.4740884161177	65.5791576980301	66.2453473785782	55.3215841014123	78.7897719031292	65.2552764631819	65.0292376759331	57.4994025493895	48.8154983389697	54.9378562105373
2.5	68.9262598202744	65.6904350973201	65.1999536662873	58.4310051817721	57.3812168014147	61.8865608062686	42.7065543136862	59.3918642571055	43.4377070327263	62.2618621039233	70.3637431268884	65.4693374566639	57.4346172937559	67.6661736483748	62.0838098570802	40.8367106168907	61.1527584577558	55.2308703709146	45.143800373238	75.5348843006849	64.7169078716242	62.8880695205813	56.8297445857645	49.5454490988093	50.8457373079929	60.6059631745681	72.9745062774822	67.0114772395012	64.5805785254092	56.6118155639793	69.5489608018691	55.83984797482	60.1034963748983	52.3219661262505	62.0625125898493	78.9193869232458	57.2201535342484	63.2061012676218	68.6453515531124	65.7079505324557	44.0633713773318	64.8413948493611	54.9368876976847	52.6132610088309	85.3244451025244	60.48504113358	63.8000047112692	55.1565677550609	48.2473321444777	52.6957008250806	59.9961818199479	60.5600624164358	63.283987575634	67.0904456884739	53.0811725482602	69.0605789411754	43.2966197235722	56.453451216279	48.3563269854173	60.4615362939963	67.15873306546	54.561054707547	59.5501778191951	65.9507648557315	59.8926929391172	46.8067991739165	61.1375865884464	61.5841738176267	54.7284658652875	85.4881926935352	63.3219845947856	58.4906304766354	50.3324938844623	44.2277621282988	56.541602152806	63.4454654771091	66.5293886403902	65.7527297215353	70.3010552047528	50.0405730025175	70.4707718987607	49.7903391290686	58.6626900083179	52.6272680727482	60.7778045040548	73.1849882142464	55.7238133845247	57.2546135192415	68.8315614459309	60.8740816437529	49.6351466326029	65.8976154482562	66.4130722255038	55.3944056690767	78.9663140527354	65.4042813122444	65.2932403763248	57.6701252179708	49.0421065470285	55.1210665627264
3	69.2081074762642	65.987008565791	65.3499699070172	58.5923793799257	57.6010903045477	62.4273641300025	42.7900457397394	59.5367656722128	43.5541274114191	62.370016252127	70.5467195556843	65.6586767367967	57.5396124906232	67.7023780936278	62.1942933246739	40.8973487449887	61.3729274160116	55.3021710708691	45.3289712452847	75.6543222520611	64.8656949458434	63.0624354446904	57.0043030424779	49.6724147127652	50.9421650845304	60.7699793026348	73.2767135316626	67.273866256278	64.7721109073508	56.7602042063624	69.827000055266	56.0177291291639	60.3514928577408	52.470254730664	62.1527767618301	79.2047896770175	57.4748038850013	63.3371865691166	68.8969720708792	65.9632294310223	44.1932859435314	65.2193748754608	55.1430570332264	52.8050476009415	85.5558450217011	60.6964300638307	64.0386665476073	55.2993242756194	48.461343568564	52.8336481258089	60.1977811469117	60.8165220882128	63.3611765110206	67.0927144806816	53.2446361451225	69.143622453239	43.4348277444508	56.4842171953827	48.4393521744175	60.3270954079683	67.2426263914503	54.6292597051926	59.5225376426934	65.9747912303609	59.860090646474	46.9889777307874	61.1061188722288	61.7151814135898	54.9153111952683	85.2300528194166	63.492042126355	58.6582351388617	50.3901396737953	44.284252640204	56.5748266213318	63.7087403658988	66.7062686695495	66.0072868010398	70.5768322862676	50.2474297417856	70.7634555996318	49.8970200617881	58.9762075592468	52.8586469151334	61.0137805526233	73.5025589905948	55.872948978327	57.3470350177623	68.859990340307	61.0564221293505	49.8692533308366	66.1443938659509	66.4833468339861	55.5354208714639	79.1613923265304	65.5319606351959	65.5388669007372	57.7785838062596	49.2978426502636	55.3827013233363
3.5	69.455471050888	66.2284987079506	65.5146723988726	58.7420872762077	57.8189311225634	63.188648714296	42.8870407373874	59.7515948555573	43.6902897258506	62.4434319276083	70.7715406694573	65.7226545947381	57.6484942202015	67.7824522964651	62.31698893975	40.9879312226865	61.6063482534842	55.3554667872903	45.5101785230489	75.6014733347144	65.033955894218	63.2385867635482	57.1953366001215	49.7958109724548	51.080336924139	60.8884997005506	73.57401771345	67.4076457173509	65.0207765315075	56.9291285552601	70.1325689216315	56.2078001651979	60.6057994824636	52.5717407012454	62.1710835640576	79.4729896357809	57.7098161313992	63.497285179282	69.1492820013804	66.2359678992763	44.3509721525756	65.6664103002555	55.3517710487949	53.1982038682731	85.635135186143	60.8783681954227	64.2358228157421	55.5200460860947	48.6777816384152	52.9551514901137	60.3578918014942	61.0735674982935	63.3880169416628	67.085849748951	53.5114196011558	69.2317788071408	43.5737430908738	56.5069344581116	48.4569440089773	60.2479167842653	67.3514685206778	54.7061685088678	59.497986685261	66.0003841292678	59.8369554966089	47.1692759932895	61.1047493974199	61.7425885512328	55.1113521561009	84.8789836247102	63.5764528978806	58.7978663284943	50.5683149483943	44.3490884292519	56.5583436862955	63.9181023962398	66.9412404968795	66.2826556789429	70.9347271821823	50.5083743523018	71.0810148827903	50.0345835341243	59.0858655172649	53.0597234484999	61.2452218004535	73.7854774066155	56.0433702020901	57.4720096296071	68.9528839069385	61.3126428493213	50.0851717944635	66.2852032658314	66.7058017596707	55.7405738734261	79.3130983211857	65.706702865865	65.769184090194	57.8748474001884	49.5512586946673	55.5998815293662
4	69.6770783928767	66.4654630908152	65.6009471300254	58.9171539165007	58.1130409821071	63.544540354164	42.9998634777317	59.897112632104	43.7743611066033	62.4984049855006	70.9847974850305	65.776778620392	57.7732337619179	67.7503886116021	62.447934828582	41.1253176164665	61.8439120675835	55.4205201919476	45.6626009949289	75.5885577593454	65.1561082642774	63.3744640224778	57.3534355546652	49.8854936830841	51.1982750820944	60.9844732440686	73.901071045531	67.6983589711936	65.3267337877093	57.0849177133567	70.3884420342584	56.3941142089663	60.8670525131644	52.6751909344286	62.2617986213359	79.7907380538137	57.9207888615658	63.7056789743393	69.3535997481696	66.5099504526973	44.5318912239108	66.0762128145349	55.5918454017983	53.5414265537132	85.7882626872371	61.0721345314619	64.4423250280793	55.6562046986439	48.8819556206277	53.1056082475561	60.5381239278933	61.2974629197654	63.4917540623401	67.0658243352397	53.6960855385919	69.3767738977117	43.7591507948834	56.5793479291817	48.4890006043946	60.1948173881641	67.5069842983204	54.8392580087864	59.4847146792538	65.9768884390257	59.8352097846837	47.3457122344075	61.0896339590343	61.8274952447726	55.3756236002242	84.5968922017991	63.6547086293119	58.9637653372036	50.6151118730819	44.4138268958234	56.6506879790643	64.1258677974863	67.1305746960786	66.5274318724632	71.2494582154653	50.7632208651708	71.2755060513903	50.148721315701	59.1807671112972	53.2723243232475	61.4390278896309	74.0878727213787	56.2907376484473	57.6205867995684	69.0917113672143	61.5531399785987	50.3086014797042	66.3364428950768	66.9099409885025	55.9204707888431	79.4651517842125	65.8215246051111	66.028182263659	58.1456140011772	49.8678900741675	55.8011190409236
4.5	69.8969590899573	66.7291626242064	65.6996373033073	59.0750039206258	58.3860777154935	63.779536658046	43.1053754160631	59.969026453846	43.8747929621694	62.5846803437544	71.058535579636	65.8488335507648	57.8869312757657	67.7381529345561	62.5917174419794	41.238566041026	62.1390495078857	55.4893163188382	45.8395683380926	75.6783761791976	65.2813432950664	63.4620282101601	57.4854277532362	50.0262602056868	51.325811289045	61.1279816374184	74.215167627422	67.9378752684302	65.6543892875132	57.1820886120851	70.5495216291102	56.6172898915754	61.1371507654219	52.7971276179855	62.2620683480949	80.0301845660883	58.1200470347695	63.9118540798002	69.6513539451654	66.8233223430772	44.6532575391248	66.4341106201327	55.8417643984693	53.7550687824282	85.8637149423818	61.2612710026955	64.6927285585573	55.8669338903894	49.1095785543773	53.2702328384588	60.6985511828856	61.55639507852	63.5622719291415	67.0854949000552	53.9183786350602	69.4792500335467	43.9700278142285	56.6299057144006	48.585172148348	60.1496647127667	67.6466938967582	54.9516677450628	59.5077979814346	65.9565422646493	59.8254233347116	47.5370659645296	61.0763573480771	61.9283302403048	55.6497012280741	84.3327956739338	63.6683028107334	59.1443347410129	50.768179963515	44.4716756446002	56.7526223643933	64.332889878758	67.3121691215721	66.8061312970943	71.5392262041414	50.961287808274	71.5895223952728	50.2699230402561	59.3534305859567	53.4570851491235	61.6239649749247	74.3872596576384	56.4435881185542	57.7304356067794	69.1536011748639	61.7536312570244	50.5004559849894	66.4255131175683	67.1395305233349	56.0729079602086	79.6136349130439	66.0418582679426	66.2993048706885	58.3520470345633	50.1604080387383	56.0356442874187
