Joint_angle	INT_30_STR_PRE_L	INT_31_STR_PRE_R	INT_1_STR_PRE_L	INT_2_STR_PRE_R	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_5_STR_PRE_R	INT_6_STR_PRE_R	INT_7_STR_PRE_L	INT_8_STR_PRE_R	INT_9_STR_PRE_R	INT_10_STR_PRE_R	INT_11_STR_PRE_R	INT_13_STR_PRE_L	INT_15_STR_PRE_R	INT_16_STR_PRE_L	INT_18_STR_PRE_R	INT_19_STR_PRE_R	INT_20_STR_PRE_L	INT_21_STR_PRE_R	INT_22_STR_PRE_L	INT_24_STR_PRE_L	INT_25_STR_PRE_R	INT_26_STR_PRE_R	INT_28_STR_PRE_R	INT_30_CON_PRE_R	INT_31_CON_PRE_L	INT_1_CON_PRE_R	INT_2_CON_PRE_L	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_5_CON_PRE_L	INT_6_CON_PRE_L	INT_7_CON_PRE_R	INT_8_CON_PRE_L	INT_9_CON_PRE_L	INT_10_CON_PRE_L	INT_11_CON_PRE_L	INT_13_CON_PRE_R	INT_15_CON_PRE_L	INT_16_CON_PRE_R	INT_18_CON_PRE_L	INT_19_CON_PRE_L	INT_20_CON_PRE_R	INT_21_CON_PRE_L	INT_22_CON_PRE_R	INT_24_CON_PRE_R	INT_25_CON_PRE_L	INT_26_CON_PRE_L	INT_28_CON_PRE_L	INT_30_STR_POST_L	INT_31_STR_POST_R	INT_1_STR_POST_L	INT_2_STR_POST_R	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_5_STR_POST_R	INT_6_STR_POST_R	INT_7_STR_POST_L	INT_8_STR_POST_R	INT_9_STR_POST_R	INT_10_STR_POST_R	INT_11_STR_POST_R	INT_13_STR_POST_L	INT_15_STR_POST_R	INT_16_STR_POST_L	INT_18_STR_POST_R	INT_19_STR_POST_R	INT_20_STR_POST_L	INT_21_STR_POST_R	INT_22_STR_POST_L	INT_24_STR_POST_L	INT_25_STR_POST_R	INT_26_STR_POST_R	INT_28_STR_POST_R	INT_30_CON_POST_R	INT_31_CON_POST_L	INT_1_CON_POST_R	INT_2_CON_POST_L	INT_3_CON_POST_L	INT_4_CON_POST_L	INT_5_CON_POST_L	INT_6_CON_POST_L	INT_7_CON_POST_R	INT_8_CON_POST_L	INT_9_CON_POST_L	INT_10_CON_POST_L	INT_11_CON_POST_L	INT_13_CON_POST_R	INT_15_CON_POST_L	INT_16_CON_POST_R	INT_18_CON_POST_L	INT_19_CON_POST_L	INT_20_CON_POST_R	INT_21_CON_POST_L	INT_22_CON_POST_R	INT_24_CON_POST_R	INT_25_CON_POST_L	INT_26_CON_POST_L	INT_28_CON_POST_L
0	16.5175427935847	9.83811470005585	4.08604459868987	4.15600769204419	12.122936873951	9.16636800276687	3.62480042614849	9.22826046044138	-0.716774448192695	3.70171128210015	12.433417433001	22.8028779839152	12.7880877176288	3.01627747738527	7.3940075517282	-8.35970098813139	10.4834231760147	5.92286347408482	-2.80714457835407	15.0445395085595	14.5270973905318	8.63920850148813	9.38279766371824	-1.80001770758264	-2.61898436513706	5.95098705030818	19.5735806773308	12.435472446553	10.5380209213251	15.5460176218508	15.8684859785289	16.5694731893308	8.12138062473533	4.57607183613825	-1.49844776056978	22.4350509106435	14.0542071397347	12.8393008209974	9.08788732493542	5.846994541636	-8.88800324017413	14.2725660191472	2.51467442613778	5.8968944036354	24.6537230148116	11.6072688367191	11.1208102444494	6.00320424697508	2.39325231284808	3.06202399710799	13.9982975986717	7.96022343511618	3.85649034011079	7.87027938875821	6.68527684671256	17.4646817691188	6.20433356303655	3.94343280330747	5.59164467167446	10.8485104426675	9.88822834395584	2.81375854763193	7.53084727473833	-4.04394174470025	8.25496180328921	5.04091066414924	14.030634700892	0.20182489703658	-5.65729625903236	22.6312055324037	14.3541561258841	0.113814433831074	3.94551245548686	-8.29821746004103	1.79952440979815	12.2473562985768	17.3880173326534	9.52424343252822	7.59611774720963	0.0515530370410886	16.7111078035633	6.73955213378671	9.62097922624378	11.3329921856744	10.6734840195238	8.59643271569817	6.02581012430267	8.48243311242575	-1.35957649300867	9.10367658437629	8.63023525351718	18.0417615331851	11.9287325853787	-0.936277910349162	17.1713818089339	14.2211134228007	6.50129338649228	10.9321103184823	-0.0426154069219464	2.46517504167667
0.5	16.7978465872423	10.1521220589712	4.12275398943795	4.25733520685331	12.237516385013	9.47841703051966	3.75665208208298	9.44527798018777	-0.619164197064386	3.74712314614018	12.48008385403	22.8412239628157	12.8955225813536	2.96138253869506	7.52948598618058	-8.29340727130057	10.6220842268523	5.99984024895817	-2.58648129003139	15.2303139220755	14.6985826960387	8.83708791570274	9.50266434260025	-1.68684932222324	-2.53291356352117	6.08436251477334	19.8137176307639	12.6539460864716	10.7037449731917	15.6777710346795	16.1010689515117	16.7059746999236	8.37220770875596	4.70858805552031	-1.42407940818924	22.6840226636484	14.3558814441772	13.057968957243	9.37716928657139	6.06911189337269	-8.7514818897497	14.6354469649772	2.82465857118383	6.18584567643175	24.9465287351548	11.8864200943458	11.3069358661249	6.07878371980236	2.68728818151394	3.2431653283281	14.1967861797892	8.27923544061177	3.83956578296775	7.87510193589348	6.88007765854467	17.5880060911268	6.33764488807824	3.99254447891323	5.70321215890399	10.8830919548293	9.94721897177538	2.87674374404406	7.46902046397446	-4.02383455521586	8.29375580501504	5.25844708685674	13.8812097171152	0.250475985214564	-5.51141962396615	22.4635272475762	14.5754422988873	0.253553550780588	3.56618943482324	-8.29627836216983	1.88718343595818	12.5190690076259	17.6336679886416	9.77096703788852	7.95448528611384	0.235824866506697	16.9663324302709	6.9193885576734	9.82256797772638	11.5241781519033	10.946073433391	8.84750367861412	6.19189209676669	8.61677936292335	-1.25161470675096	9.35800095488319	8.82407543436306	18.2651953715923	12.2571589130363	-0.795112905949154	17.4178035871479	14.5000330202762	6.76000469791276	11.0890543788041	0.223637635721254	2.70435686579974
1	17.1228837690561	10.4955078891413	4.13149199844897	4.36663904607187	12.3600653734672	10.0887516128843	3.85081096747995	9.54660064270781	-0.519683453209488	3.77678572258888	12.6098678790998	22.8770735153149	13.0244379078695	2.97287419639758	7.6478772663177	-8.2464455580043	10.8007725327087	6.06290957943547	-2.39532359081789	15.430673192873	14.8192547907678	8.93811971683244	9.60999512279096	-1.63728889365355	-2.38687689172785	6.21646307157437	20.1167267986593	12.9003118935115	10.8776528854369	15.768683181722	16.3296452997004	16.8943306698215	8.64743982852796	4.86774771617088	-1.26465611124256	22.9556371280041	14.6521529578803	13.2416667118157	9.66141214582578	6.35043033851303	-8.57361153882773	14.984347161713	3.05673322133676	6.44704584047874	25.1838732178988	12.0843647792628	11.4610433391993	6.18493768013101	2.85829000711426	3.40877440372191	14.3279703428725	8.58804450734755	3.8171964335751	7.90259879493501	7.14542514094242	17.6921882512998	6.35604376242066	4.08243198019377	5.77476917828802	10.8655599634565	10.1297329055722	2.9463620558404	7.39662750587972	-4.05136693300238	8.31666950771704	5.43055293072107	13.8309301325036	0.293952356575318	-5.39356088169903	22.3785723754187	14.7669165771371	0.396349954914669	4.5709733823057	-8.34986692703755	2.0121457777906	12.7678739076648	17.8745048097797	10.0280756786087	8.32511423713514	0.363986263214343	17.193191412021	7.08752533832337	9.98616252231622	11.7111280032814	11.1642247434572	9.17665782039234	6.39892737605172	8.73720950812417	-1.1381653181207	9.59350051102813	9.0068302191833	18.460880725107	12.505986468238	-0.705132205633248	17.7315976618503	14.6032818358528	7.07520679613354	11.2291199836047	0.487489677826623	2.95045987090487
1.5	17.4343860746945	10.7710887228131	4.16936603774143	4.46693728205833	12.4303490439466	10.8044626583877	3.95521094436612	9.66067447836335	-0.429374051210409	3.82693654949017	12.7654383975437	22.9019461171425	13.1418070774469	2.98982695486615	7.78828556270182	-8.16872299484582	11.0411985712693	6.14852785480335	-2.20736240317402	15.651671912319	14.9865388933105	9.0590186150616	9.70662498906738	-1.5344940882248	-2.25717585966996	6.35504324912917	20.4119402330426	13.0495598836881	11.1035820548985	15.953401453972	16.5998300668545	17.0601991096202	8.87143084566316	5.01089718777835	-1.22380798965534	23.2366207748117	14.9094204868249	13.4266735060426	9.87447952015395	6.65054838879384	-8.42862835930592	15.3335553912545	3.29888395788227	6.59104910247574	25.2636330833944	12.3465866925762	11.6165200171213	6.28904252909649	2.98096300087288	3.54463646302529	14.4811693344673	8.9047908941056	3.8691801181503	7.87384099827228	7.32766769112322	17.8168175985862	6.53526532608058	4.20254142467908	5.83715448123236	10.7543265943926	10.2362456972565	3.05977548333065	7.39509295004596	-3.97667403972753	8.35368942779245	5.62352233468284	13.8027668799093	0.353246952113153	-5.2198086013678	22.1210116417077	14.9504378346018	0.559743881292078	4.72489761017951	-8.3142318268855	2.22174634648528	12.9632255418825	18.1407487476468	10.282740529933	8.61901054098713	0.475475302057788	17.3712818286652	7.21766944348006	10.161235473047	11.9077008803391	11.3941407567026	9.45616142481835	6.5457029978198	8.73915185896898	-1.038889815909	9.83022063260584	9.19026322541103	18.599001965008	12.7169774297673	-0.599411636501095	17.9198289068156	14.5641909473618	7.36487247476265	11.2680375597283	0.731321295861434	3.21563539011196
2	17.6945015323612	11.0703478705957	4.15990940150514	4.5887983727515	12.5243136540799	11.4152696366179	4.0372795226019	9.76463812685817	-0.314283694928008	3.83784683555433	12.8728415665449	22.9621477320153	13.2651107417831	3.02881097508591	7.9185845922911	-8.0639214998057	11.2965180772311	6.17833659296432	-2.0352842326405	15.9023364979929	15.1854561735536	9.24590898107314	9.83889892767762	-1.45266082485892	-2.16419828342359	6.45297820417733	20.6391590116014	13.2882015094069	11.3075403840656	16.051261208955	16.8590216507829	17.2163101702678	9.12320436920568	5.17620783044363	-1.18203425278013	23.4870020671273	15.1078415741586	13.5885114330752	10.0680184289116	6.89369323847929	-8.25723085482394	15.6613938515564	3.50769593264081	6.75632350029228	25.5091209430525	12.5436339821369	11.7988850243156	6.42671286625558	3.10285293162674	3.68059019954698	14.691454981101	9.18764590286173	3.88688472174962	7.81571451854764	7.53808538203601	17.9408828876126	6.6585433529981	4.25631003561232	5.96405317761005	10.6163948614573	10.285542890692	3.1547545816199	7.36929311511643	-3.93623917235595	8.36315514416741	5.76778522118636	13.8132103365436	0.393617076516875	-5.02901191605574	22.0972638586163	15.0302364916605	0.719289724365005	4.89037444512626	-8.15008401671714	2.27242959333636	13.220723864513	18.3991185820719	10.5053687332773	9.02282403952692	0.614875423963923	17.6869339163836	7.35325970905454	10.3614097360691	12.0963939314826	11.6324466837095	9.83325177831247	6.71384414394606	8.82724479191537	-0.917183092544278	10.0811773446329	9.33729857219145	18.8270029128348	12.9366553092186	-0.492231939799495	18.1254733671933	14.6758408012282	7.61762513865612	11.2662479815956	0.91920064745441	3.46648677586983
2.5	17.9558484832542	11.3649076208018	4.2763001070761	4.71578153285039	12.680652434052	11.7140872325586	4.13452100969513	9.92766381708326	-0.226903231948263	3.88642276451132	13.0218942038276	23.0933992150884	13.3733275269802	3.07949206210935	8.03149210372945	-7.97442751035298	11.5185306643503	6.21786211677336	-1.88599737299098	16.2218503746073	15.4004103531165	9.39941461199903	9.97646639898088	-1.38430181466388	-2.05549718140976	6.60362671675978	20.8868320599087	13.5498774919268	11.5663304411807	16.1366806959097	17.1042411820373	17.4096786145318	9.40138484277996	5.33296767803591	-1.12493234589334	23.7389800653307	15.369857976898	13.7415725739479	10.2553630567273	7.17243524123923	-8.08316230945471	15.9931046811762	3.75758220140332	6.98337087183304	25.658414123459	12.7281614140352	11.9826221774548	6.62484684733938	3.29347604268921	3.82720857762238	14.8763305969254	9.45810012917354	3.96651001206465	7.79265468064951	7.67150057584743	18.0554240606766	6.73318998176843	4.28329822894577	6.07230593683355	10.5036250937144	10.3550015005896	3.22002618432531	7.34740292748267	-3.96506646008051	8.39817990698487	5.90183556831909	13.8212226732102	0.496936231906474	-4.86090893846063	22.0359964688805	15.1561590923093	0.858015382657918	5.06076327684324	-8.01977028480133	2.24736826789623	13.4945268430156	18.5792606699826	10.7286701354173	9.36212825129411	0.774945835565113	18.0166415707171	7.46172721861026	10.6089049700722	12.3358262641268	11.9194768538067	10.1516718317826	6.89941904410792	8.90560439261021	-0.801712408439613	10.2956000461048	9.5081209264475	19.1437504451756	13.1353943180046	-0.422477528252131	18.3031011983061	14.7851263555874	7.89129418775741	11.4667857256214	1.1391477106365	3.65616038533098
3	18.2561394664871	11.6699342245404	4.42167074005473	4.87497119646294	12.8578490334884	12.249933723987	4.20898412033885	10.0775900066576	-0.102746807703888	3.98585145258001	13.1908493222555	23.290917158641	13.4894874845721	3.13455299717284	8.15007604370051	-7.91079096842887	11.7332505395742	6.28510318160011	-1.70882896487259	16.3395902064208	15.5567513140928	9.57080030600159	10.1356339810338	-1.25546410494196	-1.94707728930192	6.75490650793172	21.1745040744546	13.8189025935127	11.759470054472	16.2822183736778	17.3838673671089	17.587918264319	9.66543160586724	5.49134538427609	-1.03059357280398	24.0258818359815	15.6296984064396	13.8830581083587	10.5167769850863	7.43349838676711	-7.93774500942515	16.3807549960924	3.97059631734817	7.18285942945852	25.875891381064	12.9408409849393	12.2081843563108	6.75080962310366	3.51674421361322	3.97065304434192	15.0834023236997	9.72456211593352	4.04457534566966	7.80426091093468	7.83351145985735	18.1430085983176	6.88189374248924	4.3281395809168	6.16479396104538	10.3708208924213	10.418404386849	3.29150633902347	7.31278964091798	-3.93452341011442	8.38029246429455	6.08538473900341	13.7726664938632	0.634106667967046	-4.68559482779787	21.7352739781953	15.3409183913453	1.03116729023444	5.11276386197294	-7.97343784940394	2.28906195301894	13.7723699552414	18.7803868054092	10.9915603367598	9.62660909163195	0.998345167331208	18.3205154779891	7.57206436642409	10.9347657982823	12.5792539199178	12.1787247153593	10.4540954025673	7.05366648215743	9.0150018036287	-0.763478769901582	10.4819563026386	9.75119012696578	19.3861758715962	13.2183780018089	-0.284116633359034	18.5080169671853	14.8555610061591	8.14447136158373	11.5954531514528	1.38344150384346	3.93365398225063
3.5	18.5245748482008	11.9156208156384	4.57436386803172	5.01416224394492	13.041204778021	12.979802300273	4.29726268794457	10.2903157605899	0.0412499154077322	4.05306002155566	13.4006571913717	23.3737461505769	13.5975208077115	3.23021195642061	8.2811674448033	-7.81866279255419	11.9616380922805	6.34025350249703	-1.53698363926004	16.2655409293192	15.7366249219819	9.75708876758012	10.3244574572779	-1.13438146421466	-1.80153798037028	6.84627385968046	21.4591274898827	13.9638393044767	12.0088110023146	16.4502741236502	17.6929000392267	17.7831519776474	9.92891128095715	5.60137623546746	-1.01499112615912	24.2981421731296	15.8697541906391	14.0517495899033	10.7816101713678	7.71988047100945	-7.76762568734637	16.8473908312144	4.19080905402284	7.60392595596745	25.9407271224231	13.1149683833006	12.3983118206704	6.9801565892651	3.74836840116441	4.09905257539031	15.2503969832473	9.99534979521857	4.07348514699158	7.80118731630757	8.08674214671294	18.2428207705173	7.03044645540339	4.35515912916637	6.19380329870705	10.2923282566047	10.5107313841649	3.36471292509667	7.27999773561304	-3.90036475063521	8.37142637695296	6.26949540242634	13.7515253020986	0.663185520098999	-4.48532322393534	21.3412037146441	15.5270765110514	1.1685571524194	5.25747285382566	-7.92535270591723	2.28302186271588	13.9829005360172	19.0358270465058	11.2746029161736	9.98123457451958	1.25284579427937	18.6491868035334	7.71487582213927	11.0407740936288	12.7792027950574	12.4314176395361	10.7378875116869	7.25993537557635	9.14614098790955	-0.675936535466846	10.7411036106136	9.97366258173639	19.504348523115	13.4553494267255	-0.0646347197410437	18.6723568293907	15.0003818460932	8.38095798918567	11.7031317579575	1.62532775956603	4.15541666557858
4	18.7629539500079	12.1609874940147	4.66012390784369	5.18082113807598	13.2912448752097	13.3415799308912	4.40825651559044	10.4370498467185	0.13186263178175	4.10630995842754	13.601126675439	23.4186024436097	13.7286569256624	3.21556413713774	8.41921322563434	-7.67613148342362	12.192092010187	6.40865870627265	-1.35368376434369	16.2683165383261	15.8571511928794	9.9143970492599	10.4688013528934	-1.04583653250869	-1.67689588225365	6.93546203507576	21.772942720319	14.2445801414243	12.3096448819728	16.6136792358285	17.9484336647791	17.9621653057773	10.1978124470314	5.7028520245463	-0.918026874225156	24.6073547922208	16.0953991890251	14.2706192103826	10.9958418146222	8.00742036883064	-7.55917924519093	17.2659486243363	4.44145117827771	7.96287459130489	26.0835166146859	13.305053135694	12.5845679422777	7.13733746273041	3.96069537831497	4.26342001055446	15.4274209704945	10.2245088079738	4.1842752011544	7.78408127985485	8.26780717808149	18.3890674021786	7.22246416405821	4.43857333755879	6.2377545150807	10.2493862034024	10.6552507213047	3.49475899559137	7.25853318935982	-3.92036895165529	8.38320142622373	6.44611750344811	13.7117920910702	0.745150395628457	-4.22942352460174	21.0216175579698	15.5902393163765	1.33560236611899	5.27905521129286	-7.86837345429971	2.37663814058408	14.192192037036	19.2460205475459	11.5260939654191	10.3088473542209	1.49290481844996	18.8565501768146	7.83199968764573	11.142393609114	12.9947840794546	12.6418795836163	11.034445354877	7.54883931315815	9.30824322195485	-0.55257942072592	10.9676588994647	10.2000582185371	19.5264865228673	13.6585896485403	0.121072145509437	18.8410563032777	15.0880438776811	8.64615119627125	11.9659641993867	1.94384625324594	4.36268077861677
4.5	18.9894672388901	12.4220409060682	4.76424397378218	5.3322838332607	13.5338627639755	13.5867711793007	4.50981808883758	10.5096635960731	0.235933607695543	4.18829451604335	13.6711831913537	23.5121824891744	13.8720568628749	3.22050285262853	8.56850859299718	-7.55488096068868	12.4745884316969	6.48636373119128	-1.14927765155297	16.3689349182725	15.9925624379157	10.0072265869568	10.6012086166131	-0.906657277438185	-1.53723960507103	7.06450642974646	22.0587954569557	14.4861069400266	12.6347408673223	16.7175406231514	18.1128778441671	18.1823786375595	10.483307783754	5.82214836563536	-0.911894053324161	24.844570300051	16.303890673169	14.4848523908929	11.2903802909169	8.33284791907186	-7.42363579163446	17.6458577160846	4.70547151983531	8.16793892877796	26.1511204884227	13.4927635066782	12.8328858741021	7.3455956737075	4.19526044119289	4.43633542650227	15.5842783868365	10.4847103652081	4.25688777298213	7.80005736036558	8.47989747447975	18.5063689674291	7.4320881430091	4.4956950611073	6.34489584810035	10.2336425064744	10.7935859727426	3.59878350733626	7.27208480002304	-3.94392763843935	8.38074227223385	6.64262941627993	13.6738231825798	0.839781723932767	-3.97539861691078	20.6879122189529	15.6302669614247	1.51442765600735	5.39874865059797	-7.82201669924395	2.47815530386074	14.4066632287608	19.4424093774465	11.8071360055229	10.6137660758962	1.68422937118185	19.1951125147902	7.95196211513473	11.3122666405143	13.1896788901883	12.8468410276312	11.3223838574366	7.68946646591113	9.4360518911128	-0.492973110818113	11.1630847352258	10.3970562392297	19.6018580193762	13.8944221171274	0.277837325953954	19.0025402169428	15.2974440063302	8.92346869213358	12.169679704501	2.24459412739456	4.61908941042456
