Joint_angle	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	STR_PP_30__30	STR_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28	CON_PP_30__30	CON_PP_31__31
0	1.39786578765735	-1.27119060148736	0.791423954718162	-4.5598032788268	-1.17484786806004	-9.09665306876735	-10.3420958080886	-3.07775721884927	-1.20255347160204	1.01655917869411	-5.01927026907501	-10.1622018276569	3.66959607536584	-1.7813759322966	-0.0453088987437695	-1.13063597579991	-2.84279916148943	-2.29054263359639	-6.40338489508734	-5.58296342156203	1.89212998350689	-0.745114660434988	-1.70296491941938	0.9592663686355	0.497619163026936	3.27524349235164	-2.51065824751603	-1.20919313800189	-6.40938563209107	-3.17829811508437	-0.328525455294582	-8.70609790682708	-0.831195033174566	2.04188292402393	6.16078982580181	-1.50388560939273	4.56749203353091	7.50721677679871	0.663769586484552	2.38020469369779	0.84958856399977	-4.02019163108078	-7.43276842895065	-7.80696906284351	-2.19992983996532	-1.58684492531371	-2.99759415166143	-2.25351230790223	-4.69940005494004	0.624031150202185
0.5	1.22030359384402	-1.37475701989326	0.693811423146391	-5.09866261898986	-1.18012738862318	-9.66979843297206	-10.7222371815008	-3.29381420155242	-1.32638125196627	1.14277819924848	-5.40862302890694	-10.2526801531926	3.71929798370871	-1.9704955487857	-0.164625763331145	-1.15297562584124	-2.88508760141377	-2.33768017688685	-6.66950724175763	-5.91301832343887	1.90061729520884	-0.822132275457621	-1.7747291605614	1.0351129050114	0.691156467926747	3.42332105451304	-2.6880711129713	-1.41566432367111	-6.88159031365705	-3.42361046824082	-0.255240663743706	-8.99683469624821	-1.086170629481	1.88252134627189	6.46052067048144	-1.56482508693085	4.04665478105519	7.60600682422372	0.620744474698645	2.35296887243672	0.701305489262893	-5.01638658699849	-8.54855232913083	-7.77823761850629	-2.28157704902354	-1.58086780031638	-3.14315101327318	-2.31486342531481	-4.93662054934042	0.653886266373643
1	1.0373462166086	-1.47516107394745	0.482438642820352	-5.5854273503529	-1.19418839707387	-10.0562055586337	-11.11048604852	-3.46790731206474	-1.4631994929516	1.28517041120317	-5.77678707888582	-10.333801809763	3.78336241783571	-2.15960196848468	-0.334377127687556	-1.20117659677997	-2.93135800357605	-2.43083494008336	-6.93667915047518	-6.28494381231907	1.82094267438251	-0.903098142690276	-1.90012461874852	1.1111156713256	0.882241614890845	3.5904109501807	-2.87341173477382	-1.65177690348529	-7.33325781223733	-3.68531199907079	-0.194696026575109	-9.32317373308847	-1.33867867300463	1.74838574957776	6.76355993194296	-1.62297930014938	3.49011049784631	7.72553141096939	0.585948352043417	2.29613643335748	0.550263307328716	-5.807063866267	-9.72568880560033	-7.73797382895014	-2.39278573499782	-1.60706125332106	-3.28250301521794	-2.37944198615562	-5.17319835399833	0.674187768807736
1.5	0.87212752992026	-1.57406701778352	0.27242223268083	-6.61397998590265	-1.21452165840781	-10.3907214643579	-11.4927303603172	-3.64080816120053	-1.61104095790241	1.43950042389494	-6.12319158075971	-10.3977907524248	3.85574743203491	-2.34239538422535	-0.550623479643999	-1.26710035451053	-2.98568830896466	-2.58135577649904	-7.19478053375046	-6.69492444517619	1.63886982279504	-0.980291655941778	-2.05937884914508	1.18342523003649	1.07825974707678	3.70323838855664	-3.06735692928534	-1.91260137061904	-7.75776114496129	-3.9801081410419	-0.151934652304416	-9.66308751750769	-1.5595927654735	1.61672402896918	7.06459598582939	-1.67768307592824	2.92347377853124	7.86218190355726	0.560943941995362	2.20613244251931	0.39823599899001	-6.50845153875926	-10.9970247277441	-7.63423364595624	-2.5334953685446	-1.61790569146332	-3.42487717423604	-2.44336905040999	-5.40806934468323	0.690873193716568
2	0.716020109315654	-1.67114754060943	0.121305397770454	-8.36350212716344	-1.23814670490489	-10.6819500682532	-11.865707740667	-3.82436083714778	-1.7711680787189	1.61248268602821	-6.45221171790795	-10.4465398115005	3.92296788504457	-2.51479014720372	-0.811354507667584	-1.34307390261496	-3.04655664079552	-2.79007991627544	-7.43981887333912	-7.13774970856889	1.34162899083039	-1.07311415477013	-2.25038234072203	1.24852049014686	1.28753561638203	3.81286952539652	-3.2728343055224	-2.18764227422404	-8.15462660741814	-4.2945504103653	-0.130304419706356	-10.0120339304495	-1.79024560986948	1.48987767967533	7.3582609801382	-1.72867724081739	2.34022884008082	7.99510005836218	0.543402319759604	2.07923599467321	0.247223545273389	-7.14165859257364	-12.3735806535338	-7.49643111143191	-2.70610718477113	-1.60937607006055	-3.57553089136362	-2.50300029677821	-5.64531871605684	0.705802591833505
2.5	0.560045891307013	-1.76616574711927	-0.0406415627713539	-9.98227052018648	-1.26206648468128	-10.9358373469765	-12.2400101377129	-4.03017053992091	-1.94909262507474	1.81452034620539	-6.77269278626876	-10.4900493860039	3.98477197045132	-2.67876401343014	-1.12330914685356	-1.42936516094176	-3.10717679431759	-3.0517475263343	-7.67532624641126	-7.61304550819756	0.913283253130544	-1.18534870198363	-2.46771553980813	1.30276806354373	1.51782706616283	3.92276047622716	-3.49417445565446	-2.46973870857438	-8.53023965428415	-4.6249910316521	-0.129479320644112	-10.3604799083297	-2.03217425659026	1.36967063747368	7.64192374803072	-1.77637562432304	1.71757931502669	8.12422300061325	0.528948121445534	1.90615187726144	0.0990686969884962	-7.70751818310385	-13.8332679969796	-7.34071208012314	-2.91665937945019	-1.58080380373313	-3.73633224863835	-2.55853280966663	-5.89067185713891	0.721701004041613
3	0.399467078974435	-1.85913786047305	-0.236635763849707	-11.4098397997334	-1.28368469751801	-11.1592088958453	-12.6291490144424	-4.2571254783412	-2.15138073446873	2.05149388220238	-7.09416821831313	-10.540987755547	4.04130375909569	-2.84175701549193	-1.50121577809335	-1.52757070666424	-3.1591828040466	-3.36142061729898	-7.91077814916262	-8.12402604959737	0.338734166057556	-1.32542027664419	-2.70668202253164	1.34208336723239	1.77556228881043	4.03354943886012	-3.73548939433724	-2.75839452153379	-8.89428108687879	-4.97282805752511	-0.143877644485556	-10.6973986594498	-2.28375381697895	1.24793623157648	7.91772096510959	-1.82205259583964	1.05957981324376	8.26119384506885	0.513716726106262	1.6720998415616	-0.0443531844427412	-8.23939327144351	-15.3250274741894	-7.17303316704619	-3.17355797015528	-1.53070048788933	-3.90530581505952	-2.6143577320824	-6.14647753489883	0.741873088452627
3.5	0.230022713704916	-1.95060157683891	-0.4668744984162	-12.7500855104555	-1.30139150571936	-11.3589183283383	-13.0339022110836	-4.48928928854021	-2.37945287219647	2.31848062513695	-7.42208641511073	-10.6076989827784	4.09333902453119	-3.01313729173932	-1.95523072447488	-1.63972239342927	-3.19756785287678	-3.71776472478269	-8.15737865101369	-8.66945764368287	-0.380509157188882	-1.50242151998921	-2.96692089406444	1.36195160248382	2.06542040584227	4.14517670197469	-3.99886503380616	-3.05341472324255	-9.25380690504535	-5.34371282814773	-0.162895343279313	-11.0160789511752	-2.54249622918964	1.11783435185486	8.19152546433547	-1.86764625590398	0.397266379508423	8.40956307628941	0.496335295866178	1.36211858687619	-0.18091762674651	-8.77094965146302	-16.7914201733606	-6.98343582857894	-3.48465812104467	-1.46447218804222	-4.07770645245426	-2.67629236833545	-6.40960892542268	0.769290491751935
4	0.0492528146270388	-2.04123570779237	-0.724551025158284	-14.1682647941246	-1.3149645253238	-11.540549573332	-13.4379095877071	-4.70502591395272	-2.62742589387538	2.59922207488522	-7.75539380172056	-10.6898966893383	4.14241484203251	-3.19833217610953	-2.47770192050889	-1.76709657151696	-3.2230663612111	-4.12418886926486	-8.42236261533725	-9.23692077093522	-1.21313048450528	-1.71983593568397	-3.25306463306727	1.35795126003792	2.39100088650011	4.25785813333309	-4.28341429766358	-3.34804740119153	-9.60950879964414	-5.74247463881176	-0.172645795338298	-11.3173075013192	-2.80644110245733	0.978248995902675	8.4699158314214	-1.91533156159696	-0.245869616199371	8.56919022867286	0.478046166813293	0.968467264967408	-0.308007619434413	-9.30636763568107	-18.1862312144482	-6.75033073641463	-3.85317787821533	-1.38025846823918	-4.24834534905156	-2.74770229637033	-6.67343598247946	0.806153917035276
4.5	-0.142733483919027	-2.1310759116853	-1.00713151955057	-15.9505478602768	-1.3252366804759	-11.7070695919382	-13.8194058711943	-4.89038571618335	-2.8869314853437	2.87280996173688	-8.08800987147271	-10.7795459195475	4.19044260275374	-3.39419882069723	-3.04771214465563	-1.90965552773155	-3.24094967176339	-4.58720215475135	-8.70491124888081	-9.8047876706897	-2.10245990999226	-1.97330165816296	-3.57185820707675	1.32698475378931	2.75547592521728	4.37328098650068	-4.58528512132249	-3.62950847247662	-9.95628999600568	-6.16845655346893	-0.158610701119528	-11.6083674864445	-3.07368932008271	0.834172769754996	8.75677221730166	-1.96705422278059	-0.874760954120916	8.73482664107982	0.460974439871404	0.49264861873208	-0.422439844382588	-9.8326083202795	-19.4704819777049	-6.45841688794155	-4.27641988851151	-1.28216921907604	-4.41439742480783	-2.82765728218917	-6.93235203527891	0.854132839385803
