Joint_angle	INT_1_STR_PRE_L	INT_3_STR_PRE_R	INT_4_STR_PRE_R	INT_1_CON_PRE_R	INT_3_CON_PRE_L	INT_4_CON_PRE_L	INT_1_STR_POST_L	INT_3_STR_POST_R	INT_4_STR_POST_R	INT_1_CON_POST_R	INT_3_CON_POST_L	INT_4_CON_POST_L
66.5	42.6908221130659	33.0684443789874	27.3608748883043	46.6672714201584	23.5555887427012	39.4751016209433	41.4019525362912	29.2326496313792	30.5111159198532	45.3719821505795	31.7456014810594	40.3220044112347
66	43.1253804447757	33.3379621037851	27.6149282354088	47.1724635378631	23.7030589807252	39.8310425849661	41.7207529276714	29.5284713818955	30.7478146529994	45.8539300305106	32.0798159635841	40.7872163057472
65.5	43.5215674627185	33.6163292188119	27.8702314024888	47.7042662237166	23.8545455361373	40.2047348221269	42.0970332739815	29.8353796478777	31.0008919892946	46.3568529796537	32.4017599386477	41.2636849515641
65	43.9702204183272	33.900705703163	28.1104729967559	48.197386205071	24.0108573499325	40.5691158108589	42.4466522019543	30.1499339478808	31.2450673479221	46.8757848138857	32.72292063342	41.7124496547982
64.5	44.4911769048561	34.1918444159024	28.3672362455625	48.6854992053118	24.182752907495	40.9236734703214	42.7843780369514	30.4604115256132	31.6376232931836	47.4231223799709	33.0454364052982	42.1685069381183
64	44.9263182769084	34.4873538490987	28.6930798997665	49.1498142126567	24.3430266367048	41.2868617857474	43.1706316885121	30.7664895963641	31.9145783582556	47.9594323212865	33.3555113280315	42.6351114440208
63.5	45.3424899611863	34.7929200760415	28.94139941915	49.603661344153	24.4912249289233	41.6123647604181	43.604277574864	31.1330237774145	32.1826860965493	48.4757300076917	33.6504007241166	43.1106433007748
63	45.7836050973551	35.105311896702	29.172655238871	50.0707654945688	24.6389214621061	41.9308232783736	44.0033126688603	31.4610488181103	32.5003801138854	48.9775590201657	33.9385416391537	43.6022299378951
62.5	46.2608854659596	35.3843894147754	29.4237829934395	50.5470844331176	24.7783737524015	42.2338201389901	44.3693898464632	31.8000699450282	32.7954060832403	49.4641054794351	34.2282002605654	44.0828979919032
62	46.6824781290839	35.6479528240683	29.6808023365954	51.0386446780506	24.9179405846744	42.5402737914745	44.7960207299894	32.1186776009321	33.0952371541578	49.9552187819757	34.5360819293369	44.5829876335477
61.5	47.0574625259273	35.9116482897878	29.9426899528108	51.5692273306539	25.0574137776268	42.8592612506499	45.1875683029359	32.4994313226917	33.3526712996164	50.4550201243175	34.8302205073994	45.0966571329521
61	47.4478749065771	36.1895932767336	30.183315749819	52.0701777638448	25.2013228280176	43.1710251472467	45.5791578867751	32.8489500062865	33.6758503319413	50.9794996305363	35.1264321117775	45.5785943521343
60.5	47.9012742115713	36.476221936523	30.4277432321705	52.5668286698083	25.3590188656335	43.4866083863525	45.941570531996	33.1741636227087	34.0040920803894	51.5327404479966	35.4394339404703	46.0813701570476
60	48.297974126576	36.7877683857337	30.7284102743758	53.0660101901218	25.5163219167678	43.8138207829362	46.3689553913388	33.4870809322237	34.3237527421248	52.0851845178198	35.7466155330822	46.5534095133561
59.5	48.6637681048819	37.104637370948	31.0216142148684	53.533272961106	25.6702512745241	44.1103044862559	46.9182325218711	33.8938523389409	34.6385440902622	52.6317273474329	36.0490707344873	47.0489973591392
59	49.0798126508932	37.4115776189564	31.2882457993928	54.0096498795868	25.8299852243084	44.3790874338786	47.3606844292502	34.2556632176859	35.041299274564	53.1643321675173	36.3474795810628	47.5359095570313
58.5	49.5407653938962	37.7052304838527	31.5680197898264	54.503897043919	25.9773831628737	44.6260028285293	47.7606499204479	34.6094645873532	35.3421433248227	53.6926835314978	36.6417905597426	48.0010743324375
58	49.9656229135815	38.0191542808597	31.8173833242943	55.0041116268984	26.1222920864559	44.854331488082	48.2141451902562	34.9672400110288	35.6775078238575	54.2168957776636	36.951380068604	48.4911289654102
57.5	50.3213988465525	38.3057732696952	32.1036250081759	55.557686512791	26.2605773337217	45.0682485895307	48.6629573202109	35.3656244024051	35.9742908656197	54.7395628882873	37.2400286022256	48.990374251225
57	50.733067091738	38.5964580432908	32.3637963863658	56.0995309596936	26.3984293162073	45.2687902347508	49.123480364532	35.7582306434825	36.3735143368668	55.2466161711726	37.5385431334656	49.479173760508
56.5	51.2529957824715	38.8877130066641	32.5947903647767	56.6642170945724	26.5495333729662	45.4690255828408	49.5439193919401	36.1248875412328	36.772393587784	55.7993796354984	37.8536809041203	49.9703458658893
56	51.684187449198	39.1784212059678	32.9000276907218	57.2305566045045	26.6995676179676	45.6721964069365	49.9664232862321	36.5010092227636	37.1481938156658	56.3285899938706	38.1752590247576	50.4625397328053
55.5	52.1475833575403	39.4970089933564	33.2286323514689	57.7942135707843	26.8501345788526	45.8500580381862	50.4774368285137	36.9227217475688	37.5244064277129	56.8706269814528	38.5036863672141	50.9767395096612
55	52.6115775637897	39.8257574013107	33.5076419379713	58.3401841801476	27.0165255643601	46.004568507337	50.9282291613132	37.3153807716522	37.9050789234051	57.4231058681208	38.8398010096619	51.4408808683099
54.5	53.1696652788701	40.1638448348521	33.7702899559554	58.9005279650293	27.1819041388707	46.1354004125154	51.4154387441152	37.6669421038407	38.3389380515924	57.9889746245861	39.1738622396327	51.886228014426
54	53.7639149689012	40.5147521556629	34.072766030613	59.4599554750281	27.3568270802757	46.2322599506551	51.8748557457751	38.0433707354916	38.7866480737467	58.5403668395422	39.5116298558981	52.3309165313644
53.5	54.3478658725673	40.8572332121902	34.3888453943228	60.0381398402444	27.5252551223463	46.3000266547778	52.451939392937	38.4553527128539	39.213416383259	59.0891810784833	39.819284099564	52.7847541622134
53	54.912792073017	41.1735643755914	34.7294854911361	60.5802731827772	27.6930175773037	46.3429295253783	52.9084061772909	38.9002777746294	39.6804141614761	59.6350195927485	40.1200590638775	53.2378391813452
52.5	55.5453504575544	41.5054352358363	34.9325794145135	61.1448429476281	27.8665142619669	46.3694547294682	53.329675587553	39.329675399963	40.0681865075075	60.2092982408083	40.4234327211059	53.6905051191097
52	56.1504601047656	41.8224026601433	35.2434830849137	61.749773953905	28.0366623805304	46.3885138533511	53.781417375425	39.7671154463355	40.6014418289564	60.7541087702464	40.7271547072447	54.1689150385647
51.5	56.7278007720383	42.158453378465	35.5421925803234	62.3362833666263	28.2093331775425	46.4028161268726	54.2330417680935	40.1822393728859	40.7170936619244	61.3020207866143	41.0378196391205	54.6642031764326
51	57.2863638616995	42.4965660073653	35.8435561089517	62.9097543445639	28.3918359797185	46.416547432658	54.7252163186252	40.5876426330433	40.6184618509481	61.8725200666848	41.3620377242222	55.1171118112012
50.5	57.8748797283828	42.8618328979147	36.1148490190921	63.4879182828815	28.5782765922558	46.4255292833713	55.2044746094272	41.0108691931356	41.9388704570728	62.4644027280395	41.6842362544955	55.5628163175636
50	56.9636093529046	43.2019705035164	36.4005543105944	64.0868309730236	28.783562306138	46.4271644147304	55.6987776188389	41.4079351623879	42.4598827997249	63.0862997843043	42.0413621096226	55.9949371032972
49.5	59.2337048904801	43.5609409365039	36.7260524547958	64.6504679171215	28.9882041723423	46.4155633213276	56.1905626755034	41.8133837164609	42.9241707995759	63.7017791572892	42.3534029849682	56.4272716620654
49	59.8223592837509	43.9133689586802	37.0330278071488	65.177599324651	29.1960421618306	46.3891622609537	56.756878293671	42.2307185239187	43.3925008395446	64.3313470060324	42.6687197839928	56.8416167240643
48.5	60.4958061890547	44.2493908610632	37.3509997594403	65.70646375914	29.4090598195168	46.3481457523664	57.2618190794319	42.6810500977732	43.9144736895538	65.002234312404	42.972015514711	57.2664571469071
48	61.1131371163103	44.6095411360538	37.6446460792477	66.2263391025984	29.6122900107694	46.2983061515506	57.7783529541744	43.0899495970065	44.4377383281431	65.6307701020864	43.271820051806	57.694590621037
47.5	61.698299614046	44.9951086519691	37.9371808531422	66.7242612532455	29.8034454911911	46.2562982854134	58.3068188034338	43.5585855043184	44.9258638561464	66.22564587318	43.5750643271522	58.1589563780257
47	62.1925106934333	45.3556626369162	38.2196424021463	67.2485702103514	29.9955054391286	46.2308321010008	58.8613142562209	43.9917179986892	45.3501478467666	66.8371569867243	43.883920819645	58.5928112762189
46.5	62.8042038862676	45.6889550597527	38.4853590686262	67.7452304726161	30.1858982139733	46.2303796730678	59.3556260490213	44.481138285811	45.838566037805	67.4404563526114	44.2106092855013	59.0163184765402
46	63.4026909410593	46.0705091804693	38.7515518295074	68.2449972349417	30.3920622531123	46.258458323816	59.8178276850528	44.8878143034319	46.3400378585615	68.0438597202984	44.5720064270856	59.4097608314422
45.5	63.9842412581106	46.4526684043424	39.0474831321357	68.7271657012263	30.5947541437925	46.3181960439835	60.3395914857831	45.3245541355819	46.8148482954118	68.6629870749375	44.9106612026814	59.777429412413
45	64.4827268882833	46.8781949252845	39.3357917990694	69.1369175181243	30.8156297471499	46.4031630616952	60.9008646429598	45.7468559695918	47.2903074657059	69.2903810486358	45.2533790429655	60.112074035787
44.5	65.1471022792456	47.3133587239012	39.6230029086705	69.5139312364456	31.043797570214	46.5126923483461	61.4717149732068	46.2069579697294	47.8684848642991	69.9172199510369	45.5988855194729	60.4174427860634
44	65.8285090803427	47.78452860976	39.8850032497815	69.8623250005444	31.2631980945206	46.6526874313604	62.0226792530274	46.6782649217253	48.3827848924824	70.4945658460878	45.9401575215468	60.6841311864232
43.5	66.4489775808855	48.2601052344925	40.1751756207246	70.2085265137189	31.4737025000949	46.8137234663868	62.6222790194921	47.1984372378555	48.878894859149	71.0445657377845	46.2673209970249	60.9487897963738
43	66.9615406782524	48.7450632580435	40.4850554343262	70.5337766514733	31.6735965507202	46.9930806136186	63.2210154418944	47.7295378013869	49.3972205148331	71.5513555088503	46.6012653166995	61.1677721091661
42.5	67.5564345960478	49.2241227774966	40.6922532083119	70.8706760817468	31.8641364538434	47.2069945965732	63.8051650797834	48.3133235108662	49.8936285881905	72.0199893589725	46.9374454862728	61.361711680361
42	68.1214834026643	49.6851178239389	40.9149834758164	71.2320610789911	32.0645959595157	47.4532603551031	64.3281822992511	48.8615033648405	50.4228376751055	72.4736889779847	47.3173476362387	61.5247121459134
