Joint_angle	STR_PP_30__30	STR_PP_31__31	STR_PP_1__1	STR_PP_2__2	STR_PP_3__3	STR_PP_4__4	STR_PP_5__5	STR_PP_6__6	STR_PP_7__7	STR_PP_8__8	STR_PP_9__9	STR_PP_10__10	STR_PP_11__11	STR_PP_13__13	STR_PP_15__15	STR_PP_16__16	STR_PP_18__18	STR_PP_19__19	STR_PP_20__20	STR_PP_21__21	STR_PP_22__22	STR_PP_24__24	STR_PP_25__25	STR_PP_26__26	STR_PP_28__28	CON_PP_30__30	CON_PP_31__31	CON_PP_1__1	CON_PP_2__2	CON_PP_3__3	CON_PP_4__4	CON_PP_5__5	CON_PP_6__6	CON_PP_7__7	CON_PP_8__8	CON_PP_9__9	CON_PP_10__10	CON_PP_11__11	CON_PP_13__13	CON_PP_15__15	CON_PP_16__16	CON_PP_18__18	CON_PP_19__19	CON_PP_20__20	CON_PP_21__21	CON_PP_22__22	CON_PP_24__24	CON_PP_25__25	CON_PP_26__26	CON_PP_28__28
0	-21.458642879706	19.9541917704679	17.212644926675	12.067748390217	11.3027463664702	12.3834025908259	34.8872061751931	-2.78993365227616	11.8516141584885	-8.88218344788097	19.019731231784	-20.2740707406155	-3.75351885522547	11.3142569230767	-3.8270164822684	-0.112530068225503	8.26839930225832	-7.44740981480065	19.9175703397365	16.5689009210275	-5.1986220629036	5.39751293568813	-8.29541422938599	9.24727771601805	11.5109388849859	-6.90552878602847	22.0784387010809	11.2245910049338	-0.584295641693213	-15.4007705077485	-2.26721858065822	-0.951762272725531	13.1136155381383	15.3344493227414	0.32057997417332	-3.84733704417968	7.74804296699166	3.22404446735935	3.87716742177512	2.13887829645162	9.25773289995455	10.4233575416762	23.191711136671	8.08476404355515	-7.94123204612834	-2.12380679497381	11.2214435007888	15.8333645915775	16.6625843260481	1.67082081843279
0.5	-21.7588527239397	19.83138629031	17.5739754497479	12.1883863741054	11.3712149369781	12.2080192313233	34.8966469149234	-2.73553786208253	11.9191984399336	-8.84301185597444	19.3921301523668	-19.6279280801949	-3.55650524012694	11.9114511853881	-3.69483109906943	0.019235383319959	8.74933725684518	-6.98679307504821	20.1016863970179	16.7531991020753	-4.9443176369781	5.38431274636277	-8.40388694328737	9.69057750087742	11.7193327710679	-6.80506140264873	21.9659821129061	11.7151555141562	0.0224532227231542	-15.463368519895	-2.01464770708626	-0.887579998357932	13.4539880130509	15.5511325479553	0.836737264637989	-3.54056236137667	7.99070514743037	3.63875893604931	4.00447618085096	2.58761623985996	9.20522795623626	11.292900529673	23.7573148746588	8.09275716551265	-7.25007549280851	-2.03373916773717	11.4270840326633	17.0912504898559	17.2403890180794	1.99828474946724
1	-22.1515156615468	19.776902053831	18.0363018921253	12.3092676767839	11.3180790760212	11.4257904470911	35.1489127133285	-2.39303044252871	12.0417136870045	-8.64038764007384	19.6590455853955	-18.9890196467837	-3.48241212066773	12.395465860527	-3.42586809312475	0.273418220746461	9.11570248537472	-6.65342660705714	20.286496011618	16.8149877692147	-4.76201446280835	5.4954170406362	-8.41462271324863	9.98207169132129	11.7778040436605	-6.59859893536293	21.8638477511012	12.234462023888	0.611001910087941	-15.808185190434	-1.77926137569253	-0.532418247715515	13.6322768439221	15.854495093083	1.34451955586475	-3.33021004034505	8.31098719578231	4.04459218834495	4.20860761352434	3.02951916997049	9.23809090518986	11.869815896531	24.1746407794223	8.05468889815338	-6.58015157388912	-2.23995311407818	11.7265443452623	15.0384042770994	17.9250689077228	2.26909947309909
1.5	-22.5041734984235	19.8359624219943	18.2616431199771	12.5464716524254	11.6226405506388	10.5126672845428	35.3125120744253	-2.17964433750814	12.1499591028562	-8.66305980120291	19.897518858224	-18.4192243098933	-3.37831889773577	12.7451832220427	-3.16585670316874	0.398026175491655	9.35203120445204	-6.3474031787396	20.2058506891457	16.5652947552502	-4.53635066572695	5.57065120553425	-8.40512648426825	10.0518363796708	11.8063688422019	-6.55011711982243	21.801563630633	12.6220391401668	1.16521543129512	-15.995426170176	-1.68027696274961	-0.715857958551123	13.7762639017741	16.2048002883443	2.07400158929276	-3.063184513686	8.41002608704732	4.05187452171916	4.24441827548979	3.4453477789326	9.22058101957956	12.2602377045155	24.4905562782186	7.94874801543398	-5.84051977367493	-2.72166036895686	11.9444328628824	14.7641116745451	18.3858477014259	2.41834240517075
2	-22.8337689173328	19.7156864019807	18.7395812294846	12.7004086151414	11.6530424442704	9.78889890313596	35.5106118143917	-1.88964157772085	12.2498139751249	-8.61546653649358	20.1651850995415	-18.0780822042117	-3.33604654082118	13.0258006304598	-2.98678801872149	0.518290136053455	9.51122355793098	-5.99058964607698	20.2097780912798	16.5527644741208	-4.52289218377586	5.57130099754363	-8.40298494003489	10.1632354288766	11.9071325395836	-6.50511186235791	21.791506370949	13.0082990013453	1.958921232693	-16.1890614020643	-1.31091673972376	-0.73071542392081	14.1044581228706	16.3777511279293	2.8775307126608	-2.53074870729094	8.59331701985021	4.29420945872322	4.3622476374308	3.94657576399676	9.23255234066159	12.7742769300634	24.8556312049541	7.81593037894146	-5.45368459582634	-2.66640727874507	12.1043130852402	14.3688227603477	18.4648879839779	2.84024404048053
2.5	-23.0617622543633	19.6447498443399	19.0506942696549	12.9488597492294	11.5080300435315	9.66461063749441	35.7680186225655	-1.66877603588068	12.3951650476225	-8.60941837461601	20.3621834016924	-17.7516574270919	-3.27620581142032	13.2771033737917	-2.71189014065685	0.675894711622377	9.74918857674495	-5.57172282526965	20.4077294143659	16.2510945961913	-4.57143718533469	5.63955374074313	-8.27737437747428	10.4610042965043	11.9992706268184	-6.36960234988313	21.6340189196989	13.2899229109113	2.58120989045896	-16.1603796924536	-0.894972510796521	-0.676003180528468	14.5875368953632	16.7258045755441	3.73355801206807	-2.13191375812312	8.87466500761221	4.50764241418078	4.57117893097826	4.32021085442307	9.33022618352397	13.5032830923124	25.072882749577	7.65326358106102	-5.05292015986461	-2.71686989435205	12.3380433865271	14.4275768407725	18.6823085532925	3.27980584625566
3	-23.3668056723136	19.6329174854988	19.3273501852975	13.0104489146491	11.4667947813793	9.13104488137474	36.0466318840769	-1.44917524403284	12.4584822938711	-8.63304051755946	20.5878210335151	-17.5893961329849	-3.25902250678981	13.6523568646415	-2.47893263822991	0.830852943398842	10.1219795886155	-5.28547594484821	20.4799636117071	16.4236046399437	-4.4324694627968	5.75649666407262	-8.36392842680789	10.7086952691438	12.0853515622664	-6.27615950307637	21.5311150597423	13.6482853677615	3.01507181301265	-16.0642359384232	-0.475607620917479	-0.822518857442319	15.2053562825008	17.1224862652704	4.57156534022096	-1.74843445187038	9.0740887057897	4.81375243382805	4.58240175042336	4.74294167284358	9.48717538745405	14.1865327695678	25.0044910569689	7.60498929124469	-4.21448745693811	-2.97592089258859	12.4744276501373	14.6007796899184	19.1224971545073	3.77385236878519
3.5	-23.7260953103675	19.7279089309644	19.3514479841894	13.2174484934399	11.468247209381	8.2648727521073	36.3335057719475	-1.36053318354992	12.3680203811784	-8.72593512133914	20.7145328073941	-17.2006307223945	-3.16650811532872	13.9698792227782	-2.22530371719349	0.975116193895122	10.6344107064748	-4.95923750360335	21.0792058651443	16.6671409322505	-4.42930597968956	5.77380016196679	-8.28718364412641	10.9917200381154	12.0673222939689	-6.22819318318259	21.5393752576924	14.1284177724591	3.62906478189798	-16.1140082647805	-0.0321948839536645	-0.890145557125365	15.3820098564278	17.562755200908	5.28164059679531	-1.44845817531684	9.38549887213226	5.16322862144049	4.65981891938254	5.29832934834728	9.59059213460132	14.5137975552193	25.4227887345644	7.66346254105168	-3.29210497978452	-3.08497103206279	12.6452001075026	14.5065238291852	19.5538866195961	4.24353769117912
4	-24.0292597598473	19.8811704848992	19.7509333549051	13.4696522816381	11.3040211727177	8.0341514534524	36.5146481527509	-1.12459828462434	12.3828280643127	-8.66441451300792	20.9252516460439	-16.7561017517622	-3.02511873554986	14.3712906904535	-1.98291288457726	1.08981335975595	11.0398577478087	-4.59981153050814	21.5086827675295	16.9115782925852	-4.26414842611988	5.83968916372207	-8.26924664431693	11.2976893886266	12.1651591530606	-6.20543524324873	21.5331535182688	14.4094872312872	4.22098142859864	-16.0268705666677	0.0807931508495656	-1.14059700808216	15.4387739733855	18.0065593244478	5.82605109592095	-1.22260540440758	9.7666829580296	5.55692695047621	4.86741756829234	5.74427170792399	9.72263496717451	14.6570660660719	25.6850535054952	7.56293315048863	-2.48412012548068	-3.04270145878361	12.8135795222829	15.0604117749768	20.1347462976057	4.49372404288347
4.5	-24.2298757705705	19.9493674229847	20.0436488054903	13.7972453884831	11.0064565945752	7.86081990379573	36.8328086413698	-0.702160389457546	12.4059517550334	-8.79833515924454	21.2348481432746	-16.4703297266826	-2.92228957087751	14.8837840277133	-1.69533573968296	1.10458540604994	11.2526495691989	-4.23312425825529	21.5336718341161	16.8525307641966	-4.13600529310956	6.15465728569245	-8.1089302718737	11.5499911876048	12.251354100765	-6.12655036602265	21.4326410040612	14.8111370262659	4.71668675393605	-16.1146785742253	0.50854037010582	-1.43310325981983	15.6947931254493	18.2435068401011	6.30160617797335	-0.999698974330908	9.87084223699617	5.80614223462469	4.9878145292099	6.15452417050987	9.7306138105903	14.9218963723936	25.9901841848981	7.41212181524495	-1.66526238017578	-2.69935422612419	12.9822754689941	15.2463181360895	20.6982288855715	4.83042367763766
