GFsup			GFext		
t	x	y	t	x	y
0.0000000000	19.6645965500	21.8354271900	0.0000000000	4.5740525270	24.9438331100
0.0552608310	19.6597357000	21.8340518300	0.0552608310	4.5748344610	24.9435622100
0.1105216620	19.6535446100	21.8327067400	0.1105216620	4.5749425320	24.9440283700
0.1657824930	19.6644168100	21.8339603900	0.1657824930	4.5744681690	24.9434516600
0.2210433250	19.6383823100	21.8321716100	0.2210433250	4.5718437210	24.9438511100
0.2763041560	19.6583233800	21.8328080400	0.2763041560	4.5710159740	24.9432551100
0.3315649870	19.6539412100	21.8327433600	0.3315649870	4.5709630180	24.9435187400
0.3868258180	19.6448883700	21.8329856300	0.3868258180	4.5649306060	24.9432773500
0.4420866490	19.6474968700	21.8323750800	0.4420866490	4.5646829770	24.9435479100
0.4973474800	19.6620234100	21.8324161000	0.4973474800	4.5687732350	24.9435364700
0.5526083110	19.6570312000	21.8324794500	0.5526083110	4.5644812240	24.9438700300
0.6078691420	19.6611674300	21.8333255500	0.6078691420	4.5607307080	24.9445539900
0.6631299740	19.6524825200	21.8330296200	0.6631299740	4.5533722970	24.9442414300
0.7183908050	19.6527476500	21.8331468300	0.7183908050	4.5533158100	24.9442658200
0.7736516360	19.6519402300	21.8329783400	0.7736516360	4.5466296180	24.9452213100
0.8289124670	19.6305408200	21.8317592400	0.8289124670	4.5459740280	24.9448084700
0.8841732980	19.6448800200	21.8319350600	0.8841732980	4.5460604010	24.9446563900
0.9394341290	19.6437423000	21.8314232500	0.9394341290	4.5415851840	24.9450461200
0.9946949600	19.6510200700	21.8322868000	0.9946949600	4.5414736500	24.9446034200
1.0499557910	19.6597615200	21.8339292200	1.0499557910	4.5492978900	24.9448659600
1.1052166220	19.6374665100	21.8322021800	1.1052166220	4.5399150830	24.9445426800
1.1604774540	19.6528891200	21.8321924200	1.1604774540	4.5490138070	24.9456630700
1.2157382850	19.6464401400	21.8327731700	1.2157382850	4.5411953640	24.9442918300
1.2709991160	19.6606525500	21.8333115200	1.2709991160	4.5384394030	24.9445996700
1.3262599470	19.6309467200	21.8324955400	1.3262599470	4.5284598140	24.9446025600
1.3815207780	19.6582063900	21.8324890900	1.3815207780	4.5326274920	24.9442900000
1.4367816090	19.6380805400	21.8323114600	1.4367816090	4.5299357730	24.9444793100
1.4920424400	19.6459678600	21.8334796000	1.4920424400	4.5204593470	24.9435407200
1.5473032710	19.6463149000	21.8332484100	1.5473032710	4.5231463410	24.9442826700
1.6025641030	19.6308987400	21.8315887100	1.6025641030	4.5090298190	24.9445741500
1.6578249340	19.6469118700	21.8321794600	1.6578249340	4.4895556110	24.9443845600
1.7130857650	19.6498330500	21.8326219900	1.7130857650	4.4656455770	24.9438275400
1.7683465960	19.6315678400	21.8333999100	1.7683465960	4.3993570040	24.9429535000
1.8236074270	19.6176080900	21.8321976200	1.8236074270	4.3781151180	24.9432258800
1.8788682580	19.6292674300	21.8336521800	1.8788682580	4.3651755070	24.9418138000
1.9341290890	19.6635009500	21.8353570200	1.9341290890	4.3604874100	24.9424594600
1.9893899200	19.6514068100	21.8330903100	1.9893899200	4.3538620360	24.9433342200
2.0446507520	19.6417539900	21.8316642600	2.0446507520	4.3418941880	24.9450016200
2.0999115830	19.6487597800	21.8336697100	2.0999115830	4.3392482050	24.9452615100
2.1551724140	19.6285888600	21.8326182100	2.1551724140	4.3235340750	24.9450203800
2.2104332450	19.6373865700	21.8318170600	2.2104332450	4.3214832470	24.9454116800
2.2656940760	19.6411220900	21.8325154400	2.2656940760	4.3032210100	24.9461400100
2.3209549070	19.6475451600	21.8327877300	2.3209549070	4.2809220850	24.9464337400
2.3762157380	19.6488772000	21.8330388200	2.3762157380	4.2139705720	24.9459795200
2.4314765690	19.6428984100	21.8343722200	2.4314765690	4.2191859370	24.9449395500
2.4867374010	19.6311705400	21.8329119200	2.4867374010	4.2126057460	24.9449918400
2.5419982320	19.6465955500	21.8325388400	2.5419982320	4.1908831380	24.9453010700
2.5972590630	19.6333720000	21.8321661900	2.5972590630	4.1910731270	24.9448086400
2.6525198940	19.6330421500	21.8310653200	2.6525198940	4.1620444100	24.9484798400
2.7077807250	19.6421194400	21.8318864600	2.7077807250	4.1548267860	24.9489979100
2.7630415560	19.6483178400	21.8309045200	2.7630415560	4.1362237600	24.9513404500
2.8183023870	19.6416912600	21.8315687500	2.8183023870	4.1319470370	24.9502857800
2.8735632180	19.6329173900	21.8306922100	2.8735632180	4.1318441280	24.9477293200
2.9288240500	19.6427396900	21.8317411800	2.9288240500	4.1240293790	24.9469815400
2.9840848810	19.6369884100	21.8321576100	2.9840848810	4.0988856040	24.9475922500
3.0393457120	19.6423287600	21.8332217700	3.0393457120	4.0913365860	24.9479392200
3.0946065430	19.6567231200	21.8338981200	3.0946065430	4.0868725810	24.9490152200
3.1498673740	19.6898200700	21.8347645600	3.1498673740	4.0894783610	24.9461014500
3.2051282050	19.6889073300	21.8408183600	3.2051282050	4.1012730330	24.9439250300
3.2603890360	19.6706125800	21.8385750900	3.2603890360	4.0884545220	24.9431706900
3.3156498670	19.6666706800	21.8375765900	3.3156498670	4.0578848070	24.9451652000
3.3709106980	19.6710843000	21.8356946400	3.3709106980	4.0437364390	24.9447228100
3.4261715300	19.6599554700	21.8348353400	3.4261715300	3.9934300350	24.9455713600
3.4814323610	19.6600329900	21.8341107100	3.4814323610	3.9871170280	24.9475018900
3.5366931920	19.6605353600	21.8325285700	3.5366931920	3.9794056090	24.9461862300
3.5919540230	19.6546086900	21.8313965200	3.5919540230	3.9784116150	24.9464974200
3.6472148540	19.6548790300	21.8298484900	3.6472148540	3.9593895580	24.9515385800
