SOLendBEST			SOLext		
t	x	y	t	x	y
0.000000000000	19.012499590000	8.062499825000	0.000000000000	25.158875500000	14.038865240000
0.018292236770	19.011671820000	8.062363606000	0.018292236770	25.159000120000	14.038658920000
0.036584473550	19.012013630000	8.062301300000	0.036584473550	25.159046680000	14.038760670000
0.054876710320	19.011935980000	8.062122382000	0.054876710320	25.159500500000	14.038448040000
0.073168947100	19.013128330000	8.062290923000	0.073168947100	25.158376510000	14.038752490000
0.091461183870	19.013439420000	8.062266868000	0.091461183870	25.159244110000	14.038550420000
0.109753420600	19.013501810000	8.062062434000	0.109753420600	25.158897590000	14.038368290000
0.128045657400	19.013800030000	8.062349262000	0.128045657400	25.158837190000	14.038631100000
0.146337894200	19.013699660000	8.062131123000	0.146337894200	25.159046660000	14.038473240000
0.164630131000	19.013542380000	8.062206877000	0.164630131000	25.158576940000	14.038697370000
0.182922367700	19.013489800000	8.062116844000	0.182922367700	25.158900760000	14.038582370000
0.201214604500	19.013674480000	8.062141423000	0.201214604500	25.158404750000	14.038458010000
0.219506841300	19.012488810000	8.062178340000	0.219506841300	25.158578070000	14.038414900000
0.237799078100	19.012944480000	8.062411855000	0.237799078100	25.158525240000	14.038309960000
0.256091314800	19.013281100000	8.062195129000	0.256091314800	25.158573680000	14.038419570000
0.274383551600	19.013180740000	8.062227015000	0.274383551600	25.159136960000	14.038459150000
0.292675788400	19.012839510000	8.062228435000	0.292675788400	25.158911370000	14.038341090000
0.310968025200	19.013282330000	8.062316843000	0.310968025200	25.158644040000	14.038665220000
0.329260261900	19.013576260000	8.062427124000	0.329260261900	25.158603560000	14.038380690000
0.347552498700	19.013155650000	8.062378645000	0.347552498700	25.158769140000	14.038438110000
0.365844735500	19.012473510000	8.062369542000	0.365844735500	25.159246160000	14.038634170000
0.384136972300	19.013272330000	8.062718881000	0.384136972300	25.159130870000	14.038185790000
0.402429209000	19.012129870000	8.062207975000	0.402429209000	25.158286170000	14.038264560000
0.420721445800	19.012864190000	8.062425015000	0.420721445800	25.158610640000	14.038497610000
0.439013682600	19.013770450000	8.062512632000	0.439013682600	25.158589630000	14.038214010000
0.457305919400	19.013315830000	8.062632587000	0.457305919400	25.159011340000	14.038225930000
0.475598156100	19.013969260000	8.062507020000	0.475598156100	25.158434990000	14.038321190000
0.493890392900	19.013620740000	8.062627999000	0.493890392900	25.158793120000	14.038625550000
0.512182629700	19.014120090000	8.062561423000	0.512182629700	25.158700260000	14.038510930000
0.530474866500	19.014038060000	8.062527204000	0.530474866500	25.158315930000	14.038247810000
0.548767103200	19.014540080000	8.062652866000	0.548767103200	25.158661270000	14.038640220000
0.567059340000	19.012738240000	8.062788957000	0.567059340000	25.158676970000	14.038660290000
0.585351576800	19.013098350000	8.062688335000	0.585351576800	25.158565040000	14.038514190000
0.603643813600	19.012973860000	8.062911037000	0.603643813600	25.158717170000	14.038513130000
0.621936050300	19.011136990000	8.062645170000	0.621936050300	25.158921500000	14.038588310000
