GMfasBEST1			GMext		
0.806410967200	34.208814250000	0.229104108100	0.806410967200	50.562881130000	20.637768550000
0.831611309900	34.209158020000	0.229463660900	0.831611309900	50.562910140000	20.637657350000
0.856811652600	34.209998190000	0.228513818500	0.856811652600	50.563293340000	20.637682350000
0.882011995400	34.210190830000	0.228324941000	0.882011995400	50.561952610000	20.638094480000
0.907212338100	34.211037660000	0.227282612600	0.907212338100	50.563035190000	20.637880040000
0.932412680800	34.213258650000	0.226997381900	0.932412680800	50.562509480000	20.637953710000
0.957613023500	34.213374970000	0.227157212800	0.957613023500	50.562081540000	20.638279010000
0.982813366300	34.212376320000	0.227612277700	0.982813366300	50.562229770000	20.638150060000
1.008013709000	34.211735910000	0.226690488500	1.008013709000	50.562064090000	20.638109300000
1.033214052000	34.212986000000	0.226535029500	1.033214052000	50.562123880000	20.638342620000
1.058414394000	34.214255450000	0.226639553500	1.058414394000	50.561771040000	20.638441030000
1.083614737000	34.218188290000	0.226548758900	1.083614737000	50.561858510000	20.638296470000
1.108815080000	34.218587460000	0.226824976400	1.108815080000	50.562603960000	20.638320880000
1.134015423000	34.216489710000	0.227461977300	1.134015423000	50.562142190000	20.638835660000
1.159215765000	34.214052560000	0.227674340900	1.159215765000	50.562589710000	20.638577760000
1.184416108000	34.211411410000	0.228201171800	1.184416108000	50.563303220000	20.639025230000
1.209616451000	34.212991460000	0.227905619400	1.209616451000	50.562761010000	20.638611090000
1.234816794000	34.213331730000	0.226587009900	1.234816794000	50.562429420000	20.638254620000
1.260017136000	34.213473080000	0.225944731900	1.260017136000	50.562202290000	20.639142310000
1.285217479000	34.213755670000	0.225253116500	1.285217479000	50.560626110000	20.639159830000
1.310417822000	34.216547900000	0.224418095500	1.310417822000	50.562820050000	20.638627650000
1.335618164000	34.214723560000	0.223315221900	1.335618164000	50.562754610000	20.638462070000
1.360818507000	34.108461070000	0.228061179300	1.360818507000	50.562859560000	20.638030000000
1.386018850000	33.933747840000	0.235957931100	1.386018850000	50.562214400000	20.638104020000
1.411219193000	33.751761330000	0.217394852900	1.411219193000	50.562823460000	20.637920690000
1.436419535000	33.577794890000	0.218722800600	1.436419535000	50.562665040000	20.637901160000
1.461619878000	33.347601480000	0.257528148000	1.461619878000	50.563424790000	20.637411890000
1.486820221000	33.021315630000	0.260213385500	1.486820221000	50.563920030000	20.637226390000
1.512020563000	32.895621930000	0.271813448700	1.512020563000	50.562930010000	20.636789090000
1.537220906000	32.641529780000	0.306076649100	1.537220906000	50.562641990000	20.637433130000
1.562421249000	32.441166790000	0.335507224700	1.562421249000	50.563161060000	20.636831670000
1.587621592000	32.235323190000	0.364855794500	1.587621592000	50.563167920000	20.637039910000
1.612821934000	31.995964800000	0.401983218700	1.612821934000	50.563519710000	20.636330540000
1.638022277000	31.865596980000	0.432764882500	1.638022277000	50.563057400000	20.636020970000
1.663222620000	31.809861210000	0.441187232000	1.663222620000	50.564544160000	20.635692870000
1.688422963000	31.730449330000	0.460819745800	1.688422963000	50.563305300000	20.635881100000
1.713623305000	31.660396850000	0.472096732400	1.713623305000	50.564496360000	20.635709640000
1.738823648000	31.564400820000	0.489210501900	1.738823648000	50.564333560000	20.635604420000
1.764023991000	31.444898930000	0.507396255700	1.764023991000	50.564884180000	20.635658380000
1.789224333000	31.416287970000	0.526391863200	1.789224333000	50.564091540000	20.635942150000
1.814424676000	31.303757800000	0.547048742000	1.814424676000	50.564184130000	20.635425920000
1.839625019000	31.120404630000	0.573445138500	1.839625019000	50.565325630000	20.635279790000
1.864825362000	31.100100790000	0.574951593000	1.864825362000	50.565697230000	20.635021590000
1.890025704000	31.007160900000	0.588933748300	1.890025704000	50.565195110000	20.634835550000
1.915226047000	30.763515600000	0.631599640300	1.915226047000	50.565830360000	20.634355240000
1.940426390000	30.551471200000	0.677182988000	1.940426390000	50.566957150000	20.633857700000
1.965626733000	30.445845750000	0.696321877000	1.965626733000	50.567280820000	20.633480450000
1.990827075000	30.193489770000	0.737510691000	1.990827075000	50.565400650000	20.632809500000
2.016027418000	29.902610380000	0.775154005600	2.016027418000	50.565691240000	20.631553150000
2.041227761000	29.741462020000	0.802555026500	2.041227761000	50.568073810000	20.631421110000
2.066428103000	29.073560790000	0.835961058300	2.066428103000	50.567526170000	20.629758250000
2.091628446000	28.787042900000	0.885873808400	2.091628446000	50.566056010000	20.629864450000
2.116828789000	28.633370080000	0.902912620400	2.116828789000	50.566873040000	20.628873120000
2.142029132000	28.327022420000	0.957872317300	2.142029132000	50.568977970000	20.628899280000
2.167229474000	27.934543910000	0.942185147900	2.167229474000	50.568808110000	20.626065840000
2.192429817000	27.729224110000	0.924140171600	2.192429817000	50.567226670000	20.625316740000
2.217630160000	27.515218650000	0.944995736200	2.217630160000	50.570707480000	20.625048160000
2.242830502000	27.283157710000	0.975953657100	2.242830502000	50.569687930000	20.624670100000
2.268030845000	27.187635970000	0.998892203600	2.268030845000	50.568419590000	20.623450100000
2.293231188000	26.924678120000	1.064116146000	2.293231188000	50.569710780000	20.623505240000
2.318431531000	26.763289670000	1.093584019000	2.318431531000	50.569110250000	20.623581910000
2.343631873000	26.434662690000	1.134202577000	2.343631873000	50.573498750000	20.623247660000
2.368832216000	26.212098800000	1.146943607000	2.368832216000	50.570652950000	20.622494600000
2.394032559000	26.015674780000	1.178770773000	2.394032559000	50.573077230000	20.623555150000
2.419232902000	25.941177770000	1.192212662000	2.419232902000	50.572262100000	20.622826900000
2.444433244000	25.790633480000	1.170715294000	2.444433244000	50.575012540000	20.621202020000
2.469633587000	25.465124270000	1.185036425000	2.469633587000	50.573631430000	20.621458760000
2.494833930000	25.042292870000	1.178772850000	2.494833930000	50.575469410000	20.621020640000
2.520034272000	24.892984390000	1.193705076000	2.520034272000	50.576161020000	20.621569170000
2.545234615000	24.643256940000	1.179785411000	2.545234615000	50.572910830000	20.620786430000
2.570434958000	24.368045240000	1.145920198000	2.570434958000	50.576572240000	20.619313810000
2.595635301000	24.065783930000	1.192599670000	2.595635301000	50.573222860000	20.621298600000
2.620835643000	23.777119150000	1.239058557000	2.620835643000	50.573976120000	20.620415060000
2.646035986000	23.421096620000	1.287525678000	2.646035986000	50.575951590000	20.620269060000
2.671236329000	23.302256240000	1.273473602000	2.671236329000	50.573357520000	20.621776260000
2.696436672000	23.172722860000	1.268886288000	2.696436672000	50.574053010000	20.622675270000
2.721637014000	22.758785530000	1.329673264000	2.721637014000	50.573996290000	20.622913720000
2.746837357000	22.634036240000	1.343305532000	2.746837357000	50.571562020000	20.623734130000
2.772037700000	22.568199460000	1.296344021000	2.772037700000	50.570065850000	20.625064600000
2.797238042000	22.332537520000	1.307837548000	2.797238042000	50.573054560000	20.625667020000
2.822438385000	22.069284800000	1.351680186000	2.822438385000	50.573745850000	20.625635590000
2.847638728000	21.782365220000	1.398998360000	2.847638728000	50.572848930000	20.624823450000
2.872839071000	21.700885350000	1.411725023000	2.872839071000	50.571626590000	20.626391650000
2.898039413000	21.638788170000	1.366206875000	2.898039413000	50.572649270000	20.624648790000
2.923239756000	21.516222400000	1.373662218000	2.923239756000	50.574682450000	20.624582380000
2.948440099000	21.417197620000	1.371188509000	2.948440099000	50.571656090000	20.626286080000
2.973640442000	21.315606690000	1.341226849000	2.973640442000	50.570516250000	20.626597450000
2.998840784000	21.248691130000	1.344647133000	2.998840784000	50.571390280000	20.626416270000
3.024041127000	21.113671000000	1.357266104000	3.024041127000	50.572644390000	20.626263470000
3.049241470000	21.019799250000	1.365232305000	3.049241470000	50.570740470000	20.626777040000
3.074441812000	20.875236480000	1.396256653000	3.074441812000	50.571780960000	20.625685820000
3.099642155000	20.818139100000	1.398582759000	3.099642155000	50.571815260000	20.625149340000
3.124842498000	20.522790900000	1.445584586000	3.124842498000	50.573030190000	20.625493720000
3.150042841000	20.440475810000	1.456294656000	3.150042841000	50.571641230000	20.625578630000
3.175243183000	20.239537170000	1.470264948000	3.175243183000	50.574975070000	20.626688620000
3.200443526000	20.112108130000	1.438257258000	3.200443526000	50.574864040000	20.627008240000
3.225643869000	19.969532820000	1.462678065000	3.225643869000	50.571564210000	20.627556630000
3.250844211000	19.436657790000	1.548879930000	3.250844211000	50.576023290000	20.628098630000
3.276044554000	19.405993400000	1.409815292000	3.276044554000	50.575034830000	20.629331440000
3.301244897000	19.105815770000	1.425290448000	3.301244897000	50.574226520000	20.630652410000
3.326445240000	18.993298880000	1.444619369000	3.326445240000	50.577596600000	20.629528720000
3.351645582000	18.509203470000	1.512886254000	3.351645582000	50.574459950000	20.630894890000
3.376845925000	18.428824650000	1.532355764000	3.376845925000	50.574751160000	20.631223610000
3.402046268000	18.285854700000	1.546056580000	3.402046268000	50.573031630000	20.632000560000
3.427246611000	18.266567500000	1.522183524000	3.427246611000	50.576748570000	20.630997760000
3.452446953000	18.046147670000	1.519720208000	3.452446953000	50.572848460000	20.631932130000
3.477647296000	17.996581760000	1.528073632000	3.477647296000	50.572234470000	20.631659030000
3.502847639000	17.893423370000	1.533916380000	3.502847639000	50.576331460000	20.630436440000
3.528047981000	17.905221440000	1.538717853000	3.528047981000	50.574858170000	20.630520140000
3.553248324000	18.027754750000	1.542697119000	3.553248324000	50.574061860000	20.631485920000
3.578448667000	18.202964920000	1.521753218000	3.578448667000	50.572395200000	20.632553220000
3.603649010000	18.252883210000	1.498362793000	3.603649010000	50.574510760000	20.632510530000
3.628849352000	18.256565130000	1.489076111000	3.628849352000	50.575751900000	20.631870060000
3.654049695000	18.249430830000	1.488304604000	3.654049695000	50.575552450000	20.631635460000
3.679250038000	18.150243730000	1.495407436000	3.679250038000	50.574411880000	20.632616800000
3.704450381000	17.984010660000	1.504334825000	3.704450381000	50.577342970000	20.632563430000
3.729650723000	17.916125850000	1.480964616000	3.729650723000	50.576680690000	20.633140980000
3.754851066000	17.879289010000	1.470620666000	3.754851066000	50.574238960000	20.632752430000
3.780051409000	17.680905050000	1.488596860000	3.780051409000	50.577366360000	20.633210850000
3.805251751000	17.307587720000	1.562730429000	3.805251751000	50.575990980000	20.632632130000
3.830452094000	17.224730550000	1.573529925000	3.830452094000	50.572345650000	20.632610680000
3.855652437000	17.088715100000	1.586946744000	3.855652437000	50.572401990000	20.633313630000
3.880852780000	16.896443660000	1.629436590000	3.880852780000	50.570821910000	20.633545240000
3.906053122000	16.802950560000	1.648027826000	3.906053122000	50.568867510000	20.634676940000
3.931253465000	16.708098800000	1.595602851000	3.931253465000	50.569077950000	20.634625010000
3.956453808000	16.656543670000	1.603182351000	3.956453808000	50.566228520000	20.635205010000
3.981654150000	16.472578340000	1.628038133000	3.981654150000	50.570831420000	20.633843210000
4.006854493000	16.227412280000	1.651912428000	4.006854493000	50.570828850000	20.634514980000
4.032054836000	16.009992580000	1.681960203000	4.032054836000	50.569097390000	20.635116270000
4.057255179000	15.983446670000	1.652394013000	4.057255179000	50.569776520000	20.634707660000
4.082455521000	15.642229110000	1.692435914000	4.082455521000	50.570813390000	20.635514260000
4.107655864000	15.338111450000	1.715755001000	4.107655864000	50.567606930000	20.636212780000
4.132856207000	14.966201350000	1.770929534000	4.132856207000	50.569262190000	20.636212120000
4.158056550000	14.731580520000	1.806731628000	4.158056550000	50.568182000000	20.636492940000
4.183256892000	14.474641740000	1.850378991000	4.183256892000	50.567546270000	20.636574870000
4.208457235000	14.208295580000	1.894709582000	4.208457235000	50.566301820000	20.637044410000
4.233657578000	14.108783640000	1.911064821000	4.233657578000	50.565641340000	20.637259210000
4.258857920000	14.054226370000	1.922767017000	4.258857920000	50.569431110000	20.637289900000
4.284058263000	13.778550950000	1.966943196000	4.284058263000	50.566111710000	20.638226810000
4.309258606000	13.755631960000	1.963734164000	4.309258606000	50.564199980000	20.638064100000
4.334458949000	13.798488610000	1.932478535000	4.334458949000	50.564200610000	20.639126830000
4.359659291000	13.731230130000	1.902866178000	4.359659291000	50.560168770000	20.639248660000
4.384859634000	13.714063770000	1.902438982000	4.384859634000	50.561732830000	20.639569580000
4.410059977000	13.702536700000	1.912776926000	4.410059977000	50.560764430000	20.638191230000
4.435260320000	13.667381500000	1.922988425000	4.435260320000	50.560010330000	20.639580720000
4.460460662000	13.642003060000	1.918727923000	4.460460662000	50.560594090000	20.639279280000
4.485661005000	13.620849900000	1.929496586000	4.485661005000	50.552126230000	20.639885070000
4.510861348000	13.608382550000	1.933330731000	4.510861348000	50.552744810000	20.639889740000
4.536061690000	13.533989640000	1.941012199000	4.536061690000	50.553781380000	20.639527400000
4.561262033000	13.536475650000	1.946244899000	4.561262033000	50.553420230000	20.639632030000
4.586462376000	13.552653370000	1.940803022000	4.586462376000	50.553801150000	20.639736860000
4.611662719000	13.547982230000	1.938885224000	4.611662719000	50.552274240000	20.639528750000
4.636863061000	13.546696730000	1.936576155000	4.636863061000	50.552717120000	20.639843480000
4.662063404000	13.563561360000	1.937083872000	4.662063404000	50.552216400000	20.639736710000
4.687263747000	13.564714610000	1.931596742000	4.687263747000	50.552173420000	20.639593710000
4.712464090000	13.608325420000	1.940575265000	4.712464090000	50.553886020000	20.639102320000
4.737664432000	13.616873090000	1.936367438000	4.737664432000	50.553051500000	20.639472730000
4.762864775000	13.649044550000	1.919452019000	4.762864775000	50.552741240000	20.639550970000
4.788065118000	13.661505010000	1.917737911000	4.788065118000	50.552698550000	20.639232490000
4.813265460000	13.661059290000	1.908338832000	4.813265460000	50.553154360000	20.639154570000
4.838465803000	13.789423990000	1.893920954000	4.838465803000	50.552669390000	20.639291540000
4.863666146000	13.798566130000	1.882369372000	4.863666146000	50.553572350000	20.639177110000
4.888866489000	13.796391200000	1.873268631000	4.888866489000	50.553441740000	20.639086080000
4.914066831000	13.904104460000	1.843154620000	4.914066831000	50.551996810000	20.639260760000
4.939267174000	14.144509940000	1.757653104000	4.939267174000	50.552662860000	20.638967410000
4.964467517000	14.169862570000	1.749546083000	4.964467517000	50.553877760000	20.639097300000
4.989667859000	14.216332630000	1.753087684000	4.989667859000	50.552414200000	20.638856800000
5.014868202000	14.254352660000	1.720684082000	5.014868202000	50.554262820000	20.638472210000
5.040068545000	14.308423880000	1.703812931000	5.040068545000	50.552243980000	20.639064690000
5.065268888000	14.339149200000	1.700119121000	5.065268888000	50.551491420000	20.639252290000
5.090469230000	14.338378880000	1.701595613000	5.090469230000	50.552123560000	20.638751720000
5.115669573000	14.417426210000	1.681313691000	5.115669573000	50.551799450000	20.639320820000
5.140869916000	14.500211280000	1.621383068000	5.140869916000	50.551590410000	20.639295250000
5.166070259000	14.474250590000	1.613468761000	5.166070259000	50.552466850000	20.639071210000
5.191270601000	14.521980320000	1.613986445000	5.191270601000	50.552655130000	20.639096400000
5.216470944000	14.534644840000	1.612493792000	5.216470944000	50.552793200000	20.639261830000
5.241671287000	14.646761570000	1.575832572000	5.241671287000	50.552953570000	20.639272500000
5.266871629000	14.652718270000	1.579300821000	5.266871629000	50.551352420000	20.638988160000
5.292071972000	14.586907640000	1.581342981000	5.292071972000	50.552111100000	20.639197300000
5.317272315000	14.566749500000	1.572416011000	5.317272315000	50.553017030000	20.638746840000
5.342472658000	14.770654090000	1.540085539000	5.342472658000	50.550553660000	20.640256260000
5.367673000000	14.741841250000	1.544214349000	5.367673000000	50.553615290000	20.639474380000
5.392873343000	14.668477140000	1.535124314000	5.392873343000	50.549410900000	20.640249400000
5.418073686000	14.736823780000	1.535657974000	5.418073686000	50.550426360000	20.640292030000
5.443274029000	14.897068880000	1.530355121000	5.443274029000	50.551331100000	20.639985110000
5.468474371000	14.902023910000	1.505372529000	5.468474371000	50.553332950000	20.639235500000
5.493674714000	14.924408060000	1.501612456000	5.493674714000	50.552210800000	20.639377540000
5.518875057000	14.964602610000	1.507012034000	5.518875057000	50.551395570000	20.639292880000
5.544075399000	14.955561350000	1.513945535000	5.544075399000	50.552576100000	20.639095110000
5.569275742000	14.930714430000	1.499703823000	5.569275742000	50.550064750000	20.639359250000
5.594476085000	15.003803960000	1.488062809000	5.594476085000	50.549788250000	20.639476170000
5.619676428000	14.986796420000	1.487173140000	5.619676428000	50.550097930000	20.639170830000
5.644876770000	14.975271100000	1.502936288000	5.644876770000	50.549911280000	20.639210160000
5.670077113000	14.952650580000	1.508416287000	5.670077113000	50.548846380000	20.639647560000
5.695277456000	14.947195770000	1.506301207000	5.695277456000	50.549688960000	20.639393370000
5.720477798000	14.959596130000	1.504218765000	5.720477798000	50.547480790000	20.639706530000
5.745678141000	14.985776830000	1.507544244000	5.745678141000	50.547310620000	20.639761130000
5.770878484000	15.003312760000	1.503352524000	5.770878484000	50.550331560000	20.639178670000
5.796078827000	14.986272100000	1.509556640000	5.796078827000	50.551431450000	20.638403700000
5.821279169000	14.975382070000	1.510211965000	5.821279169000	50.550570780000	20.638527630000
5.846479512000	15.016647740000	1.495503910000	5.846479512000	50.549337380000	20.638937650000
5.871679855000	15.010517800000	1.497012589000	5.871679855000	50.548042090000	20.638986890000
5.896880198000	14.999946480000	1.501587694000	5.896880198000	50.547269450000	20.639377930000
5.922080540000	14.949263120000	1.516547156000	5.922080540000	50.550116940000	20.638537000000
5.947280883000	14.926304960000	1.512228867000	5.947280883000	50.546590770000	20.639149300000
5.972481226000	15.049111620000	1.504646841000	5.972481226000	50.546677710000	20.639688990000
5.997681568000	15.032214490000	1.503446248000	5.997681568000	50.546689680000	20.639533070000
6.022881911000	15.030158190000	1.498703347000	6.022881911000	50.546513620000	20.638791370000
6.048082254000	15.047928000000	1.501341985000	6.048082254000	50.547659190000	20.639180130000
6.073282597000	15.026266780000	1.500310826000	6.073282597000	50.548329210000	20.639154580000
6.098482939000	15.035642450000	1.497088649000	6.098482939000	50.548198740000	20.638512230000
6.123683282000	15.069196810000	1.500095796000	6.123683282000	50.546987850000	20.639383000000
6.148883625000	15.090250490000	1.473003027000	6.148883625000	50.542896870000	20.639148520000
6.174083968000	15.158949690000	1.469128136000	6.174083968000	50.546001430000	20.638955350000
6.199284310000	15.231214660000	1.456297962000	6.199284310000	50.544916340000	20.638782520000
6.224484653000	15.311265440000	1.430445740000	6.224484653000	50.543639060000	20.636990930000
6.249684996000	15.367016860000	1.413006048000	6.249684996000	50.543293880000	20.637881220000
6.274885338000	15.445345160000	1.401658119000	6.274885338000	50.542954220000	20.636883230000
6.300085681000	15.393439030000	1.415284765000	6.300085681000	50.543241700000	20.637059790000
6.325286024000	15.397483870000	1.404465244000	6.325286024000	50.542185360000	20.637246070000
6.350486367000	15.491804120000	1.344379737000	6.350486367000	50.543798460000	20.635806870000
6.375686709000	15.538461690000	1.371387202000	6.375686709000	50.543131880000	20.636541640000
6.400887052000	15.583098230000	1.378465066000	6.400887052000	50.545286950000	20.635811640000
6.426087395000	15.688449760000	1.368872246000	6.426087395000	50.546591860000	20.635236310000
6.451287738000	15.825494910000	1.372838914000	6.451287738000	50.547075640000	20.637153020000
6.476488080000	15.906608970000	1.353647563000	6.476488080000	50.548240190000	20.636334140000
6.501688423000	16.256459230000	1.314508010000	6.501688423000	50.546419480000	20.636373410000
6.526888766000	16.288615810000	1.350412217000	6.526888766000	50.548449400000	20.636228190000
6.552089108000	16.741324560000	1.259256879000	6.552089108000	50.549695840000	20.635508640000
6.577289451000	17.066849840000	1.304165651000	6.577289451000	50.549370670000	20.635638240000
6.602489794000	17.315993170000	1.279714838000	6.602489794000	50.549937190000	20.635592000000
6.627690137000	17.663685000000	1.217810132000	6.627690137000	50.553904060000	20.635828680000
			6.652890479000	50.553286440000	20.635148880000
			6.678090822000	50.553065810000	20.634709380000
			6.703291165000	50.551654530000	20.634828730000
			6.728491507000	50.554429980000	20.633560610000
			6.753691850000	50.554642380000	20.633769790000
			6.778892193000	50.559093100000	20.631831630000
			6.804092536000	50.558646000000	20.631693940000
			6.829292878000	50.559200350000	20.631298340000
			6.854493221000	50.556557490000	20.630220810000
			6.879693564000	50.557722920000	20.629828750000
			6.904893907000	50.553185010000	20.631205050000
			6.930094249000	50.554146880000	20.630177000000
			6.955294592000	50.563355330000	20.628453580000
