GMfasMMM			GMext		
0.7189607299	27.3753853800	0.8768412690	0.7189607299	48.1090085100	10.4053689200
0.7437524792	27.3755296200	0.8771340825	0.7437524792	48.1085419500	10.4053779300
0.7685442285	27.3750817400	0.8771154185	0.7685442285	48.1082630300	10.4054795700
0.7933359778	27.3754034100	0.8767716070	0.7933359778	48.1084366200	10.4051809700
0.8181277271	27.3761648100	0.8769704448	0.8181277271	48.1092245600	10.4055728400
0.8429194764	27.3772117300	0.8765974873	0.8429194764	48.1086073300	10.4055827200
0.8677112257	27.3761147400	0.8769438718	0.8677112257	48.1088541500	10.4053156100
0.8925029750	27.3778319700	0.8766374209	0.8925029750	48.1085215900	10.4053608700
0.9172947243	27.3788653600	0.8763801319	0.9172947243	48.1090805400	10.4054772300
0.9420864736	27.3769694600	0.8763760536	0.9420864736	48.1082799500	10.4052714200
0.9668782229	27.3761955400	0.8762069674	0.9668782229	48.1089356700	10.4053526300
0.9916699722	27.3731499600	0.8768387208	0.9916699722	48.1086154600	10.4053199200
1.0164617220	27.3454202800	0.8767583513	1.0164617220	48.1085001500	10.4053572400
1.0412534710	27.2088169700	0.8756683446	1.0412534710	48.1088013300	10.4053725800
1.0660452200	27.0784818000	0.8528215888	1.0660452200	48.1094213800	10.4050868700
1.0908369690	26.9785773300	0.8575491337	1.0908369690	48.1090172300	10.4048622700
1.1156287190	26.6483090400	0.8317962320	1.1156287190	48.1110398000	10.4035190800
1.1404204680	26.4826569300	0.8100828504	1.1404204680	48.1109141700	10.4034043900
1.1652122170	26.0974921500	0.8024985487	1.1652122170	48.1116012900	10.4023853900
1.1900039670	25.9657339500	0.8036921940	1.1900039670	48.1116060000	10.4021354400
1.2147957160	25.6871388000	0.8410451856	1.2147957160	48.1126392000	10.4013862000
1.2395874650	25.2241177400	0.8546117953	1.2395874650	48.1146841400	10.4002331900
1.2643792150	25.0918082100	0.8673352685	1.2643792150	48.1150668900	10.4005980100
1.2891709640	24.8422155500	0.8844606669	1.2891709640	48.1163620300	10.4003289700
1.3139627130	24.7390229300	0.8558968576	1.3139627130	48.1176496200	10.4001024700
1.3387544630	24.4550128300	0.8939196141	1.3387544630	48.1221759900	10.3991794900
1.3635462120	24.1874642300	0.8784383110	1.3635462120	48.1274664400	10.3970913700
1.3883379610	23.9283132800	0.8947026634	1.3883379610	48.1302577600	10.3951060700
1.4131297100	23.6841831200	0.9183188128	1.4131297100	48.1319021100	10.3946292900
1.4379214600	23.3833023700	0.9522864201	1.4379214600	48.1368758500	10.3909872800
1.4627132090	23.2128086400	0.9667410927	1.4627132090	48.1389034700	10.3900823100
1.4875049580	22.9585248400	1.0106592960	1.4875049580	48.1404204800	10.3900731100
1.5122967080	22.7718030400	1.0377943540	1.5122967080	48.1446466100	10.3882410100
1.5370884570	22.6107240500	1.0592260670	1.5370884570	48.1526961200	10.3895435200
1.5618802060	22.4670072900	1.0712440490	1.5618802060	48.1661657700	10.3876684800
1.5866719560	22.2914679900	1.0886425040	1.5866719560	48.1813292300	10.3836275400
1.6114637050	22.1358541700	1.0864534750	1.6114637050	48.1905369000	10.3822662500
1.6362554540	21.8937717600	1.1143627330	1.6362554540	48.1990468200	10.3794520600
1.6610472030	21.7259173000	1.1376502070	1.6610472030	48.2024920100	10.3797870800
1.6858389530	21.5663668700	1.1594060730	1.6858389530	48.2050547700	10.3790053100
1.7106307020	21.4155057100	1.1864165260	1.7106307020	48.2069945200	10.3783533500
1.7354224510	21.3042220800	1.2124091320	1.7354224510	48.2113171900	10.3774230400
1.7602142010	21.1787417000	1.2386718330	1.7602142010	48.2083323800	10.3787533800
1.7850059500	21.0138402200	1.2690291190	1.7850059500	48.2178245600	10.3771744700
1.8097976990	20.8743708100	1.2888491110	1.8097976990	48.2201327500	10.3774316600
1.8345894490	20.6715398000	1.3086313090	1.8345894490	48.2328719300	10.3754622900
1.8593811980	20.3071121700	1.3605993970	1.8593811980	48.2380291400	10.3739793500
1.8841729470	20.1341524300	1.3920147250	1.8841729470	48.2432919400	10.3735642900
1.9089646970	19.9118594000	1.4320033610	1.9089646970	48.2421114500	10.3756878300
1.9337564460	19.7733899700	1.4550586660	1.9337564460	48.2454854400	10.3769336600
1.9585481950	19.5007727400	1.5146769330	1.9585481950	48.2535352900	10.3755609100
1.9833399440	19.4139173800	1.5175567180	1.9833399440	48.2551334300	10.3746969500
2.0081316940	19.1206130300	1.5570273560	2.0081316940	48.2572527000	10.3755357600
2.0329234430	18.9936079100	1.5613312870	2.0329234430	48.2611300600	10.3755774700
2.0577151920	18.8418923100	1.6078732900	2.0577151920	48.2622093300	10.3737142100
2.0825069420	18.7467237800	1.6301604280	2.0825069420	48.2644596200	10.3755099300
2.1072986910	18.4765125100	1.6839823670	2.1072986910	48.2730853500	10.3739527700
2.1320904400	18.4245782500	1.6890762580	2.1320904400	48.2748678000	10.3735580800
2.1568821900	18.2992879200	1.7185613580	2.1568821900	48.2726184700	10.3745853800
2.1816739390	18.1726414100	1.7427994750	2.1816739390	48.2743689700	10.3753475600
2.2064656880	18.0136511300	1.7683007190	2.2064656880	48.2816142000	10.3760924100
2.2312574380	18.0110494700	1.7655420440	2.2312574380	48.2819442500	10.3781028900
2.2560491870	18.0300446000	1.7609008430	2.2560491870	48.2805713400	10.3780687600
2.2808409360	18.1238254800	1.7375536820	2.2808409360	48.2772391800	10.3777122200
2.3056326850	18.1600659600	1.7250476670	2.3056326850	48.2770431400	10.3785059200
2.3304244350	18.1226926500	1.7338736430	2.3304244350	48.2750172300	10.3772646200
2.3552161840	18.0951824500	1.7441321900	2.3552161840	48.2758271200	10.3777330000
2.3800079330	18.0071208600	1.7603333550	2.3800079330	48.2773805800	10.3784142400
2.4047996830	17.9783733200	1.7570612950	2.4047996830	48.2771160400	10.3794313400
2.4295914320	17.8705385900	1.7687411150	2.4295914320	48.2762875600	10.3782826000
2.4543831810	17.7804244300	1.7801744910	2.4543831810	48.2765975600	10.3785273800
2.4791749310	17.5680640600	1.8154987860	2.4791749310	48.2800897700	10.3786795500
2.5039666800	17.4962623200	1.8250893950	2.5039666800	48.2815581600	10.3778049400
2.5287584290	17.2436316000	1.8610339560	2.5287584290	48.2863357900	10.3800649800
2.5535501790	17.1193234200	1.8772727060	2.5535501790	48.2924272700	10.3797796000
2.5783419280	17.0040878600	1.8974644810	2.5783419280	48.2914707700	10.3802893200
2.6031336770	16.8257088900	1.9222523900	2.6031336770	48.2982966700	10.3802640400
2.6279254260	16.5533193700	1.9758287740	2.6279254260	48.3242023100	10.3761664200
2.6527171760	16.5068453500	1.9800513660	2.6527171760	48.3292577600	10.3747807800
2.6775089250	16.3766448900	2.0034916840	2.6775089250	48.3356627900	10.3740581300
2.7023006740	16.1945240600	2.0428162880	2.7023006740	48.3437847500	10.3716331700
2.7270924240	16.1125596700	2.0564214110	2.7270924240	48.3475375700	10.3713625200
2.7518841730	15.9141923500	2.0844331170	2.7518841730	48.3548050100	10.3701857000
2.7766759220	15.7945879400	2.0993130230	2.7766759220	48.3607310400	10.3689274500
2.8014676720	15.5655582000	2.1458591500	2.8014676720	48.3666953700	10.3686410500
2.8262594210	15.5101670100	2.1565792280	2.8262594210	48.3643616000	10.3694184000
2.8510511700	15.4512614000	2.1546000690	2.8510511700	48.3637660600	10.3699126400
2.8758429190	15.3575478900	2.1719185400	2.8758429190	48.3616488000	10.3701006300
2.9006346690	15.3032097400	2.1745580830	2.9006346690	48.3644664300	10.3693959200
2.9254264180	15.1678396100	2.2025062720	2.9254264180	48.3653995900	10.3666123100
2.9502181670	15.0661292700	2.2246937220	2.9502181670	48.3605470100	10.3670160200
2.9750099170	14.9625911200	2.2319862550	2.9750099170	48.3612755500	10.3663784300
2.9998016660	14.8057932100	2.2502202290	2.9998016660	48.3699097400	10.3643420700
3.0245934150	14.7591155200	2.2604095430	3.0245934150	48.3801031900	10.3626800100
3.0493851650	14.7379818900	2.2657263540	3.0493851650	48.3845145600	10.3618854600
3.0741769140	14.7223438800	2.2690105840	3.0741769140	48.3871438900	10.3633526600
3.0989686630	14.6831779300	2.2777379950	3.0989686630	48.3878828500	10.3623704000
3.1237604130	14.5683849900	2.2860497470	3.1237604130	48.3944273000	10.3609669700
3.1485521620	14.4444068200	2.3070695280	3.1485521620	48.3998702500	10.3596429500
3.1733439110	14.2832589700	2.3367876270	3.1733439110	48.4057283000	10.3596883000
3.1981356600	14.2332847200	2.3466254490	3.1981356600	48.4063443000	10.3583249800
3.2229274100	13.9968057500	2.3727141340	3.2229274100	48.4105377200	10.3598977700
3.2477191590	13.8487329200	2.3925832590	3.2477191590	48.4128726500	10.3602590500
3.2725109080	13.7152980800	2.4160917550	3.2725109080	48.4170748800	10.3603190900
3.2973026580	13.5221716500	2.4400511490	3.2973026580	48.4200080900	10.3614362000
3.3220944070	13.3777860200	2.4579168200	3.3220944070	48.4249061400	10.3608495300
3.3468861560	13.2546101900	2.4818216300	3.3468861560	48.4301604800	10.3598360200
3.3716779060	13.1623933000	2.5034910800	3.3716779060	48.4410015100	10.3591697700
3.3964696550	13.1028135800	2.5109654870	3.3964696550	48.4439254400	10.3579922700
3.4212614040	13.0152571300	2.5233112900	3.4212614040	48.4466199700	10.3580708500
3.4460531540	12.8022316200	2.5525865790	3.4460531540	48.4633497900	10.3531127800
3.4708449030	12.7641952700	2.5595463300	3.4708449030	48.4711052400	10.3519248200
3.4956366520	12.6803856100	2.5737083830	3.4956366520	48.4745703600	10.3527770800
3.5204284010	12.6283996700	2.5845695660	3.5204284010	48.4783323900	10.3515046000
3.5452201510	12.4158872200	2.6046927170	3.5452201510	48.4859402200	10.3491103600
3.5700119000	12.3588353900	2.6138803840	3.5700119000	48.4888026700	10.3484480000
3.5948036490	12.2267340400	2.6355093650	3.5948036490	48.4945959100	10.3473051500
3.6195953990	12.0876985300	2.6596205340	3.6195953990	48.4965268900	10.3460569700
3.6443871480	11.8429553600	2.6912254200	3.6443871480	48.5032429700	10.3450719500
3.6691788970	11.7780473700	2.7077476940	3.6691788970	48.5070679200	10.3445290100
3.6939706470	11.4997851600	2.7499457520	3.6939706470	48.5112534000	10.3454670100
3.7187623960	11.2155915000	2.7854749890	3.7187623960	48.5255405000	10.3421555400
3.7435541450	11.0856341700	2.8071355950	3.7435541450	48.5399982200	10.3399019800
3.7683458940	11.0043922600	2.8238112500	3.7683458940	48.5490510800	10.3391448500
3.7931376440	10.9363232100	2.8373896930	3.7931376440	48.5541794500	10.3397084700
3.8179293930	10.8010638300	2.8554773010	3.8179293930	48.5641519600	10.3390231100
3.8427211420	10.7651576600	2.8580391360	3.8427211420	48.5655185100	10.3378389300
3.8675128920	10.5963143400	2.8685403310	3.8675128920	48.5749242500	10.3375388400
3.8923046410	10.5030809800	2.8896354120	3.8923046410	48.5724448200	10.3397302600
3.9170963900	10.4572029200	2.8679989940	3.9170963900	48.5741731100	10.3397086500
3.9418881400	10.3843789600	2.8637223030	3.9418881400	48.5757371100	10.3399167300
3.9666798890	10.3149457600	2.8764341750	3.9666798890	48.5761850900	10.3397014500
3.9914716380	10.1814749700	2.8964504890	3.9914716380	48.5761095500	10.3409061400
4.0162633880	9.9773261450	2.9136762750	4.0162633880	48.5813559500	10.3398137500
4.0410551370	9.8814519110	2.9220522520	4.0410551370	48.5849704500	10.3402157000
4.0658468860	9.7135630320	2.9420302170	4.0658468860	48.5896931100	10.3397904700
4.0906386350	9.4785261910	2.9778393950	4.0906386350	48.5962244000	10.3408035200
4.1154303850	9.3379441930	2.9967757300	4.1154303850	48.6158295600	10.3359967400
4.1402221340	9.1739594590	3.0183526230	4.1402221340	48.6262830000	10.3351775100
4.1650138830	9.0953400690	3.0229881080	4.1650138830	48.6355586400	10.3342747100
4.1898056330	8.9906941760	3.0271819310	4.1898056330	48.6400487700	10.3340620500
4.2145973820	8.7373256860	3.0532423680	4.2145973820	48.6484785000	10.3378631200
4.2393891310	8.5842240360	3.0628539830	4.2393891310	48.6482637300	10.3385216400
4.2641808810	8.4328822490	3.0821982740	4.2641808810	48.6490981100	10.3401985800
4.2889726300	8.2763750220	3.0925723940	4.2889726300	48.6627926700	10.3406327200
4.3137643790	8.1361082660	3.1027093680	4.3137643790	48.6619682800	10.3400866600
4.3385561290	8.0735516520	3.1127467170	4.3385561290	48.6578731700	10.3405553300
4.3633478780	7.9319724930	3.1321268730	4.3633478780	48.6590734700	10.3402523200
4.3881396270	7.7944967750	3.1613549880	4.3881396270	48.6703865500	10.3472311800
4.4129313760	7.7468777210	3.1663018500	4.4129313760	48.6826196800	10.3448009900
4.4377231260	7.6515328670	3.1448468170	4.4377231260	48.6851153800	10.3466942600
4.4625148750	7.5050853110	3.1663439920	4.4625148750	48.6944365600	10.3442522800
4.4873066240	7.3137377390	3.1818292750	4.4873066240	48.7016872500	10.3487368900
4.5120983740	7.2291684800	3.1938684180	4.5120983740	48.7039562500	10.3476596900
4.5368901230	7.1695473430	3.2044359600	4.5368901230	48.7074729100	10.3430063500
4.5616818720	6.9245386560	3.2878265170	4.5616818720	48.7185946300	10.3433349900
4.5864736220	6.7806202560	3.3125851630	4.5864736220	48.7261784900	10.3361905300
4.6112653710	6.5875718180	3.3488673430	4.6112653710	48.7310073600	10.3315754300
4.6360571200	6.3416603440	3.3962892320	4.6360571200	48.7400917300	10.3304742600
4.6608488690	6.2051106710	3.4156859280	4.6608488690	48.7405702400	10.3285642400
4.6856406190	6.1388039680	3.4163019670	4.6856406190	48.7406243400	10.3307755200
4.7104323680	6.0072577070	3.4310780090	4.7104323680	48.7393694600	10.3291378300
4.7352241170	5.8741457420	3.4521232990	4.7352241170	48.7418291200	10.3254736400
4.7600158670	5.8052312320	3.4439156820	4.7600158670	48.7510761100	10.3262119800
4.7848076160	5.7479574770	3.4441659580	4.7848076160	48.7583642800	10.3241651800
4.8095993650	5.4684325900	3.4709339020	4.8095993650	48.7755399200	10.3210430500
4.8343911150	5.2786111510	3.4995393930	4.8343911150	48.7831122100	10.3167010200
4.8591828640	5.2204722770	3.5091006910	4.8591828640	48.7889657400	10.3158512300
4.8839746130	5.1703972270	3.5101798810	4.8839746130	48.7875046600	10.3141415500
4.9087663630	5.0119970990	3.5324775350	4.9087663630	48.7936128300	10.3101913800
4.9335581120	4.9723312780	3.5419800930	4.9335581120	48.7897884200	10.3113530400
4.9583498610	4.9522084580	3.5241489100	4.9583498610	48.7912079200	10.3158923300
4.9831416100	4.9366997300	3.5229713530	4.9831416100	48.7900726500	10.3149271600
5.0079333600	4.8362990780	3.5389898650	5.0079333600	48.7886915200	10.3159287400
5.0327251090	4.7840546630	3.5393321740	5.0327251090	48.7865734900	10.3158688000
5.0575168580	4.7190829460	3.5532255450	5.0575168580	48.7851356000	10.3168581900
5.0823086080	4.6252481560	3.5486026960	5.0823086080	48.7849041700	10.3177550500
5.1071003570	4.5510044360	3.5518289410	5.1071003570	48.7848771200	10.3169198800
5.1318921060	4.4462421760	3.5583928490	5.1318921060	48.7844973300	10.3166208400
5.1566838560	4.3487258980	3.5759254210	5.1566838560	48.7862416400	10.3163103000
5.1814756050	4.2383305440	3.5975876400	5.1814756050	48.7867123800	10.3136790700
5.2062673540	4.1416380790	3.6098631180	5.2062673540	48.7868082800	10.3119212300
5.2310591040	4.0573756960	3.6219085330	5.2310591040	48.7849412700	10.3116187700
5.2558508530	4.0178657770	3.6257664000	5.2558508530	48.7833067600	10.3142914800
5.2806426020	3.9548776580	3.6293615980	5.2806426020	48.7836893200	10.3124380500
5.3054343510	3.9704439400	3.6232757720	5.3054343510	48.7815474900	10.3134068300
5.3302261010	3.9845334060	3.6173787560	5.3302261010	48.7780965700	10.3154182600
5.3550178500	4.0031326680	3.6101032770	5.3550178500	48.7794585800	10.3140705000
5.3798095990	4.0102739040	3.6102805820	5.3798095990	48.7777887500	10.3117061200
5.4046013490	4.0046558480	3.6183745120	5.4046013490	48.7750562900	10.3136025500
5.4293930980	4.0223756840	3.6136956820	5.4293930980	48.7768061100	10.3152179200
5.4541848470	4.0917003580	3.5808695470	5.4541848470	48.7759202400	10.3134676100
5.4789765970	4.1616440080	3.5650539600	5.4789765970	48.7764563400	10.3097544700
5.5037683460	4.2439778430	3.5356809780	5.5037683460	48.7723006000	10.3145518400
5.5285600950	4.2774540040	3.5130859000	5.5285600950	48.7734030100	10.3149660200
5.5533518450	4.3095033450	3.5053484300	5.5533518450	48.7733554500	10.3127050400
5.5781435940	4.4690522970	3.4794996940	5.5781435940	48.7720748400	10.3135276300
5.6029353430	4.4832510750	3.4738049840	5.6029353430	48.7706317100	10.3183717100
5.6277270920	4.5041488510	3.4652623800	5.6277270920	48.7710807500	10.3184613700
5.6525188420	4.5986849770	3.4444269010	5.6525188420	48.7712623800	10.3162070900
5.6773105910	4.6187635380	3.4331426750	5.6773105910	48.7672356700	10.3201097200
5.7021023400	4.6128838420	3.4357389000	5.7021023400	48.7708078200	10.3190463600
5.7268940900	4.6799125340	3.4163343230	5.7268940900	48.7694131400	10.3201712500
5.7516858390	4.7575639290	3.3762444370	5.7516858390	48.7674154100	10.3212237200
5.7764775880	4.6901398040	3.3651128550	5.7764775880	48.7652728800	10.3243881300
5.8012693380	4.7011366050	3.3595667080	5.8012693380	48.7669809400	10.3232108400
5.8260610870	4.8360432520	3.3381598930	5.8260610870	48.7652253600	10.3237531300
5.8508528360	4.9470496230	3.3186632590	5.8508528360	48.7604862500	10.3274942400
5.8756445850	4.9401613120	3.3154384450	5.8756445850	48.7597118200	10.3255000700
5.9004363350	4.9159184240	3.3072472280	5.9004363350	48.7609859300	10.3287126000
5.9252280840	5.0154584900	3.2982775840	5.9252280840	48.7627471200	10.3230442900
5.9500198330	5.1140517620	3.2865838330	5.9500198330	48.7597297100	10.3223173300
5.9748115830	5.1134820460	3.2888355120	5.9748115830	48.7564275300	10.3250030900
5.9996033320	5.0964445260	3.2880168040	5.9996033320	48.7588414000	10.3252412800
6.0243950810	5.1382731130	3.2870240310	6.0243950810	48.7615399700	10.3192215200
6.0491868310	5.2149756130	3.2684218750	6.0491868310	48.7564720600	10.3196993600
6.0739785800	5.1480326880	3.2800983430	6.0739785800	48.7554259800	10.3251804200
6.0987703290	5.2669252240	3.2604611860	6.0987703290	48.7582357600	10.3208008400
6.1235620790	5.3937721610	3.2352899990	6.1235620790	48.7516598200	10.3182709200
6.1483538280	5.4082226890	3.2433649210	6.1483538280	48.7490915500	10.3187636600
6.1731455770	5.3650785810	3.2397087080	6.1731455770	48.7525382600	10.3240629900
6.1979373260	5.4015048640	3.2390703390	6.1979373260	48.7549112000	10.3204263600
6.2227290760	5.5427596420	3.2180930110	6.2227290760	48.7523107700	10.3155773000
6.2475208250	5.5232877860	3.2255018960	6.2475208250	48.7479854800	10.3198045100
6.2723125740	5.5905844470	3.2104773630	6.2723125740	48.7538957900	10.3190344200
6.2971043240	5.6895574980	3.1979770740	6.2971043240	48.7526105300	10.3153280900
6.3218960730	5.6580055230	3.2059900150	6.3218960730	48.7470225100	10.3195351200
6.3466878220	5.6718129830	3.2050347450	6.3466878220	48.7563200200	10.3176349200
6.3714795720	5.7822469230	3.1917368240	6.3714795720	48.7528972900	10.3135218900
6.3962713210	5.8309745190	3.1858843850	6.3962713210	48.7411575900	10.3140610700
6.4210630700	5.7894324250	3.1981904450	6.4210630700	48.7519320600	10.3178514700
6.4458548200	5.8883588520	3.1706120060	6.4458548200	48.7549552000	10.3122923300
6.4706465690	6.0165349550	3.1591837290	6.4706465690	48.7332939800	10.3133365100
6.4954383180	5.9777982970	3.1651354660	6.4954383180	48.7339722400	10.3162983400
6.5202300670	5.9544259160	3.1608419080	6.5202300670	48.7392212100	10.3152682300
6.5450218170	6.0711486130	3.1446255760	6.5450218170	48.7284623500	10.3132770300
6.5698135660	6.1945691150	3.1283118450	6.5698135660	48.7071029100	10.3163912500
6.5946053150	6.1718476690	3.1327760760	6.5946053150	48.7026578400	10.3193374000
6.6193970650	6.0871002780	3.1442644480	6.6193970650	48.7124711200	10.3182213100
6.6441888140	6.2062731970	3.1197641690	6.6441888140	48.7091863600	10.3143239000
6.6689805630	6.2874118550	3.1098637190	6.6689805630	48.6974712900	10.3167101100
6.6937723130	6.2469463570	3.1192389360	6.6937723130	48.7030617900	10.3188781300
6.7185640620	6.2861936590	3.1076494630	6.7185640620	48.7069822200	10.3157492000
6.7433558110	6.4172697560	3.0861703990	6.7433558110	48.6988786900	10.3141021600
6.7681475600	6.4285082950	3.0970787450	6.7681475600	48.6819906200	10.3224544100
6.7929393100	6.4504701610	3.0927047610	6.7929393100	48.6993198800	10.3180325400
6.8177310590	6.5820492430	3.0604359710	6.8177310590	48.6897034800	10.3137497800
6.8425228080	6.6170229590	3.0616332620	6.8425228080	48.6754496600	10.3187948200
6.8673145580	6.5804435790	3.0718051500	6.8673145580	48.6907885500	10.3173513500
6.8921063070	6.6040613990	3.0675559220	6.8921063070	48.6918847400	10.3151777000
6.9168980560	6.7541053920	3.0567451470	6.9168980560	48.6846499100	10.3178275000
			6.9416898060	48.6858094200	10.3192715200
			6.9664815550	48.6870969300	10.3173279800
			6.9912733040	48.6889650000	10.3123057100
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
